order_date,platform_id,seller_id,gross_gmv,seller_gmv_net,commission_revenue,order_items,orders,cancelled_items,returned_items,eligible_items,fulfilled_items,late_items,sku_day_count,in_stock_sku_days,low_stock_sku_days,rating_weighted_sum,rating_weight,rating_count,fulfillment_rate,cancellation_rate,stock_availability_rate
2025-10-10,P02,S0075,86.77000000000001,85.62,7.109999999999999,2,2,0,0,2,2,0,19,18,3,13.0,3.0,3.0,1.0,0.0,0.9473684210526315
2025-10-10,P02,S0078,236.77,223.42,18.54,9,9,0,0,9,9,0,23,20,2,11.0,3.0,3.0,1.0,0.0,0.8695652173913043
2025-10-10,P02,S0080,30.76,29.09,2.41,1,1,0,0,1,1,0,7,5,0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143
2025-10-10,P02,S0081,161.26,154.51,12.82,4,4,0,0,4,4,0,12,11,1,0.0,0.0,0.0,1.0,0.0,0.9166666666666666
2025-10-10,P02,S0082,26.36,25.73,2.13,2,2,0,0,2,2,0,13,11,1,4.0,1.0,1.0,1.0,0.0,0.8461538461538461
2025-10-10,P02,S0083,66.10000000000001,64.17,5.33,2,2,0,0,2,2,0,13,12,4,0.0,0.0,0.0,1.0,0.0,0.9230769230769231
2025-10-10,P02,S0086,107.53999999999999,102.44999999999999,8.5,2,2,0,0,2,2,1,5,3,0,4.0,1.0,1.0,1.0,0.0,0.6
2025-10-10,P02,S0088,36.269999999999996,34.56,2.87,2,2,0,0,2,2,0,10,7,1,4.0,1.0,1.0,1.0,0.0,0.7
2025-10-10,P02,S0090,339.26,324.63,26.95,5,5,0,0,5,5,1,12,11,1,8.0,2.0,2.0,1.0,0.0,0.9166666666666666
2025-10-10,P02,S0092,34.52,33.63,2.79,1,1,0,0,1,1,1,5,5,2,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-10,P03,S0093,76.89,72.48,4.92,4,4,0,1,4,3,2,18,17,0,5.4,1.35,2.0,0.75,0.0,0.9444444444444444
2025-10-10,P03,S0094,27.15,0.0,0.0,1,1,1,0,0,0,0,6,6,1,0.0,0.0,0.0,,1.0,1.0
2025-10-10,P03,S0096,1468.45,1281.32,87.12,34,34,4,1,30,29,1,34,31,4,30.0,7.0,7.0,0.9666666666666667,0.11764705882352941,0.9117647058823529
2025-10-10,P03,S0098,206.37,195.19,13.28,7,7,0,0,7,7,0,19,18,2,9.0,2.0,2.0,1.0,0.0,0.9473684210526315
2025-10-10,P03,S0101,61.81,57.4,3.9,1,1,0,0,1,1,0,5,4,0,0.0,0.0,0.0,1.0,0.0,0.8
2025-10-10,P03,S0102,83.5,78.34,5.33,2,2,0,0,2,2,0,24,21,1,5.0,1.0,1.0,1.0,0.0,0.875
2025-10-10,P03,S0104,56.4,55.26,3.76,1,1,0,0,1,1,0,9,8,1,0.0,0.0,0.0,1.0,0.0,0.8888888888888888
2025-10-10,P03,S0107,14.309999999999999,13.32,0.9099999999999999,2,2,0,0,2,2,1,8,8,2,4.0,1.0,1.0,1.0,0.0,1.0
2025-10-10,P03,S0108,389.36,369.45,25.11,11,11,0,0,11,11,1,25,23,2,22.75,5.35,6.0,1.0,0.0,0.92
2025-10-10,P03,S0112,219.01,134.65,9.15,8,8,2,1,6,6,1,14,13,1,7.0,2.0,2.0,1.0,0.25,0.9285714285714286
2025-10-10,P03,S0116,93.79,93.27,6.34,1,1,0,0,1,1,0,8,8,1,4.0,1.0,1.0,1.0,0.0,1.0
2025-10-10,P03,S0118,177.69,145.73,9.91,4,4,1,0,3,3,0,13,13,3,4.0,1.0,1.0,1.0,0.25,1.0
2025-10-10,P03,S0120,83.47999999999999,79.61,5.42,3,3,0,0,3,3,0,15,15,2,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-11,P01,S0001,50.2,48.66,3.8,1,1,0,0,1,1,0,8,8,0,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-11,P01,S0003,14.48,13.19,1.03,1,1,0,0,1,1,0,5,5,1,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-11,P01,S0009,91.91999999999999,84.6,6.6,2,2,0,0,2,1,0,18,17,4,0.0,0.0,0.0,0.5,0.0,0.9444444444444444
2025-10-11,P01,S0011,279.87,269.86,21.06,6,6,0,0,6,6,0,21,21,3,7.0,2.0,2.0,1.0,0.0,1.0
2025-10-11,P01,S0012,58.12,55.19,4.3,1,1,0,0,1,1,1,4,3,0,4.0,1.0,1.0,1.0,0.0,0.75
2025-10-11,P01,S0013,34.77,32.63,2.55,1,1,0,0,1,1,0,13,13,4,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-11,P01,S0015,7.49,0.0,0.0,1,1,1,0,0,0,0,8,8,0,0.0,0.0,0.0,,1.0,1.0
2025-10-11,P01,S0017,160.15,152.98,11.93,1,1,0,0,1,1,1,9,9,2,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-11,P01,S0018,48.87,46.92,3.66,1,1,0,0,1,1,0,13,10,1,0.0,0.0,0.0,1.0,0.0,0.7692307692307693
2025-10-11,P01,S0019,125.72,119.67999999999999,9.33,6,6,0,0,6,6,1,21,21,4,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-11,P01,S0021,139.25,87.67,6.84,3,3,1,0,2,2,0,14,13,4,4.0,1.0,1.0,1.0,0.3333333333333333,0.9285714285714286
2025-10-11,P01,S0023,39.3,36.23,2.83,1,1,0,0,1,1,0,9,9,2,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-11,P01,S0024,156.52,114.62,8.94,4,4,1,0,3,2,0,21,19,2,0.0,0.0,0.0,0.6666666666666666,0.25,0.9047619047619048
2025-10-11,P01,S0026,44.47,42.59,3.32,1,1,0,0,1,1,0,6,6,0,4.0,1.0,1.0,1.0,0.0,1.0
2025-10-11,P01,S0029,13.17,12.38,0.97,1,1,0,0,1,1,0,10,9,1,0.0,0.0,0.0,1.0,0.0,0.9
2025-10-11,P01,S0031,132.1,124.67,9.72,4,4,0,0,4,4,0,21,18,0,3.0,1.0,1.0,1.0,0.0,0.8571428571428571
2025-10-11,P01,S0033,362.44,335.11,26.130000000000003,3,3,0,0,3,3,0,14,12,4,4.0,1.0,1.0,1.0,0.0,0.8571428571428571
2025-10-11,P01,S0035,20.96,19.27,1.5,1,1,0,0,1,1,0,22,20,4,8.0,2.0,2.0,1.0,0.0,0.9090909090909091
2025-10-11,P01,S0039,851.1,833.0799999999999,64.97,13,13,0,0,13,13,1,24,22,5,10.4,2.35,3.0,1.0,0.0,0.9166666666666666
2025-10-11,P01,S0042,15.87,15.56,1.21,1,1,0,0,1,1,0,16,16,2,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-11,P01,S0046,42.62,40.54,3.16,1,1,0,0,1,1,0,14,14,1,4.0,1.0,1.0,1.0,0.0,1.0
2025-10-11,P01,S0047,59.95,58.6,4.57,1,1,0,0,1,1,0,10,9,1,0.0,0.0,0.0,1.0,0.0,0.9
2025-10-11,P01,S0048,280.42,227.09,17.72,6,6,1,0,5,5,1,12,11,4,9.0,2.0,2.0,1.0,0.16666666666666666,0.9166666666666666
2025-10-11,P01,S0049,285.97,237.82999999999998,18.54,11,11,1,1,10,10,0,21,19,1,16.0,4.0,4.0,1.0,0.09090909090909091,0.9047619047619048
2025-10-11,P01,S0050,21.02,20.17,1.57,1,1,0,0,1,1,0,14,13,5,4.0,1.0,1.0,1.0,0.0,0.9285714285714286
2025-10-11,P02,S0051,135.89,124.38,10.33,6,6,1,0,5,5,0,23,21,2,0.0,0.0,0.0,1.0,0.16666666666666666,0.9130434782608695
2025-10-11,P02,S0052,157.71,59.51,4.9399999999999995,4,4,1,0,3,3,0,14,12,4,8.0,2.0,2.0,1.0,0.25,0.8571428571428571
2025-10-11,P02,S0053,51.79,49.41,4.1,1,1,0,0,1,1,0,15,13,3,0.0,0.0,0.0,1.0,0.0,0.8666666666666667
2025-10-11,P02,S0056,35.97,34.65,2.88,1,1,0,0,1,1,0,16,14,1,0.0,0.0,0.0,1.0,0.0,0.875
2025-10-11,P02,S0059,9.62,9.21,0.76,1,1,0,0,1,1,0,10,10,1,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-11,P02,S0060,8.58,8.58,0.71,1,1,0,0,1,1,1,13,11,1,8.0,2.0,2.0,1.0,0.0,0.8461538461538461
2025-10-11,P02,S0062,49.8,16.31,1.35,3,3,1,0,2,2,1,8,8,2,0.0,0.0,0.0,1.0,0.3333333333333333,1.0
2025-10-11,P02,S0064,27.06,26.25,2.18,1,1,0,0,1,1,0,7,6,1,0.0,0.0,0.0,1.0,0.0,0.8571428571428571
2025-10-11,P02,S0068,107.42999999999999,101.87,8.45,4,4,0,0,4,4,0,15,14,3,0.0,0.0,0.0,1.0,0.0,0.9333333333333333
2025-10-11,P02,S0071,107.27,101.64,8.43,3,3,0,1,3,3,2,16,15,2,0.0,0.0,0.0,1.0,0.0,0.9375
2025-10-11,P02,S0074,88.66,84.35,7.0,1,1,0,0,1,1,0,14,12,5,0.0,0.0,0.0,1.0,0.0,0.8571428571428571
2025-10-11,P02,S0075,418.42,371.81,30.869999999999997,8,8,1,0,7,7,4,19,19,4,4.0,1.0,1.0,1.0,0.125,1.0
2025-10-11,P02,S0076,10.93,10.49,0.87,1,1,0,0,1,1,1,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-11,P02,S0078,317.68,279.93,23.25,11,11,1,1,10,8,1,23,20,2,11.0,3.0,3.0,0.8,0.09090909090909091,0.8695652173913043
2025-10-11,P02,S0079,18.48,17.67,1.47,1,1,0,0,1,1,0,12,9,0,0.0,0.0,0.0,1.0,0.0,0.75
2025-10-11,P02,S0081,111.02,109.67,9.1,2,2,0,1,2,2,0,12,12,2,1.4,0.35,1.0,1.0,0.0,1.0
2025-10-11,P02,S0082,28.19,26.54,2.21,2,2,0,0,2,2,2,13,11,2,3.0,1.0,1.0,1.0,0.0,0.8461538461538461
2025-10-11,P02,S0083,35.0,32.69,2.71,1,1,0,0,1,1,0,13,13,1,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-11,P02,S0084,108.05,103.58,8.59,2,2,0,0,2,2,0,11,9,0,4.0,1.0,1.0,1.0,0.0,0.8181818181818182
2025-10-11,P02,S0090,81.11000000000001,77.27000000000001,6.42,3,3,0,0,3,3,0,12,10,2,8.0,2.0,2.0,1.0,0.0,0.8333333333333334
2025-10-11,P03,S0093,87.22,78.3,5.32,1,1,0,0,1,1,0,18,16,1,8.0,2.0,2.0,1.0,0.0,0.8888888888888888
2025-10-11,P03,S0095,57.92,0.0,0.0,1,1,1,0,0,0,0,8,7,2,0.0,0.0,0.0,,1.0,0.875
2025-10-11,P03,S0096,971.17,809.21,55.03,19,19,2,1,17,16,1,34,34,5,10.0,2.0,2.0,0.9411764705882353,0.10526315789473684,1.0
2025-10-11,P03,S0098,208.77,143.57999999999998,9.77,4,4,1,0,3,3,1,19,19,1,0.0,0.0,0.0,1.0,0.25,1.0
2025-10-11,P03,S0102,132.15,125.51,8.54,2,2,0,0,2,2,2,24,21,4,4.0,1.0,1.0,1.0,0.0,0.875
2025-10-11,P03,S0105,74.23,71.15,4.84,2,2,0,1,2,2,0,11,11,0,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-11,P03,S0107,63.19,62.77,4.27,1,1,0,0,1,1,0,8,7,2,0.0,0.0,0.0,1.0,0.0,0.875
2025-10-11,P03,S0108,798.73,756.88,51.49,17,17,1,0,16,15,0,25,24,2,18.0,4.0,4.0,0.9375,0.058823529411764705,0.96
2025-10-11,P03,S0110,43.51,0.0,0.0,1,1,1,0,0,0,0,7,5,2,0.0,0.0,0.0,,1.0,0.7142857142857143
2025-10-11,P03,S0112,278.71,266.11,18.09,5,5,0,0,5,5,0,14,13,1,4.0,1.0,1.0,1.0,0.0,0.9285714285714286
2025-10-11,P03,S0115,4.37,4.16,0.28,1,1,0,0,1,1,0,5,5,0,4.0,1.0,1.0,1.0,0.0,1.0
2025-10-12,P01,S0001,262.14,251.29,19.599999999999998,2,2,0,0,2,2,0,8,8,1,4.0,1.0,1.0,1.0,0.0,1.0
2025-10-12,P01,S0009,52.77,48.46,3.78,1,1,0,0,1,1,0,18,17,2,0.0,0.0,0.0,1.0,0.0,0.9444444444444444
2025-10-12,P01,S0011,437.88,410.71000000000004,32.03,8,8,0,1,8,8,0,21,21,6,9.0,2.0,2.0,1.0,0.0,1.0
2025-10-12,P01,S0013,5.09,4.89,0.38,1,1,0,0,1,1,1,13,12,1,7.0,2.0,2.0,1.0,0.0,0.9230769230769231
2025-10-12,P01,S0015,58.97,54.24,4.23,1,1,0,0,1,1,0,8,8,0,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P01,S0017,30.82,28.1,2.19,1,1,0,0,1,1,0,9,8,2,0.0,0.0,0.0,1.0,0.0,0.8888888888888888
2025-10-12,P01,S0018,50.78,49.53,3.86,3,3,0,0,3,3,1,13,12,4,0.0,0.0,0.0,1.0,0.0,0.9230769230769231
2025-10-12,P01,S0019,315.69,172.0,13.42,5,5,1,0,4,4,1,21,21,4,5.0,1.0,1.0,1.0,0.2,1.0
2025-10-12,P01,S0020,176.29,126.24,9.85,5,5,1,0,4,4,0,22,19,1,0.0,0.0,0.0,1.0,0.2,0.8636363636363636
2025-10-12,P01,S0021,18.88,0.0,0.0,1,1,1,0,0,0,0,14,14,4,4.4,1.35,2.0,,1.0,1.0
2025-10-12,P01,S0023,57.95,55.34,4.32,1,1,0,0,1,1,0,9,9,0,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P01,S0026,235.07999999999998,231.01999999999998,18.02,2,2,0,0,2,2,1,6,5,2,0.0,0.0,0.0,1.0,0.0,0.8333333333333334
2025-10-12,P01,S0027,115.51,113.86000000000001,8.88,2,2,0,0,2,2,1,10,9,2,0.0,0.0,0.0,1.0,0.0,0.9
2025-10-12,P01,S0031,493.53999999999996,370.37,28.89,8,8,2,0,6,6,0,21,21,5,9.4,2.35,3.0,1.0,0.25,1.0
2025-10-12,P01,S0033,95.83,91.10000000000001,7.11,3,3,0,0,3,3,2,14,10,1,0.0,0.0,0.0,1.0,0.0,0.7142857142857143
2025-10-12,P01,S0035,225.5,216.37,16.87,6,6,0,0,6,6,3,22,19,3,8.0,2.0,2.0,1.0,0.0,0.8636363636363636
2025-10-12,P01,S0036,51.21,50.96,3.97,1,1,0,0,1,1,0,7,7,0,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P01,S0038,53.49,50.04,3.9,1,1,0,0,1,1,0,7,7,2,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P01,S0039,413.57,391.17,30.5,7,7,0,0,7,7,2,24,22,2,0.0,0.0,0.0,1.0,0.0,0.9166666666666666
2025-10-12,P01,S0042,52.620000000000005,50.55,3.9400000000000004,3,3,0,0,3,3,1,16,15,1,0.0,0.0,0.0,1.0,0.0,0.9375
2025-10-12,P01,S0043,39.79,37.86,2.95,2,2,0,0,2,2,0,12,12,0,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P01,S0044,39.86,39.03,3.04,1,1,0,0,1,1,0,7,7,2,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P01,S0046,72.07,67.78,5.28,2,2,0,0,2,2,0,14,12,2,0.0,0.0,0.0,1.0,0.0,0.8571428571428571
2025-10-12,P01,S0047,34.0,31.35,2.45,1,1,0,0,1,1,1,10,10,3,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P01,S0048,80.38,76.43,5.960000000000001,3,3,0,0,3,3,2,12,12,3,5.0,1.0,1.0,1.0,0.0,1.0
2025-10-12,P01,S0049,407.25,298.83,23.31,8,8,1,0,7,7,0,21,21,5,8.0,2.0,2.0,1.0,0.125,1.0
2025-10-12,P01,S0050,10.71,10.07,0.79,1,1,0,0,1,1,0,14,14,1,9.0,2.0,2.0,1.0,0.0,1.0
2025-10-12,P02,S0051,258.31,255.58999999999997,21.21,3,3,0,0,3,3,1,23,22,3,4.0,1.0,1.0,1.0,0.0,0.9565217391304348
2025-10-12,P02,S0052,210.74,202.34,16.799999999999997,2,2,0,0,2,2,1,14,13,1,0.0,0.0,0.0,1.0,0.0,0.9285714285714286
2025-10-12,P02,S0056,13.53,13.11,1.09,1,1,0,0,1,1,1,16,16,2,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P02,S0057,17.38,16.04,1.33,1,1,0,0,1,1,0,7,7,3,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P02,S0059,27.32,25.189999999999998,2.1,2,2,0,0,2,2,1,10,8,0,0.0,0.0,0.0,1.0,0.0,0.8
2025-10-12,P02,S0060,68.43,64.29,5.34,1,1,0,0,1,1,0,13,12,1,0.0,0.0,0.0,1.0,0.0,0.9230769230769231
2025-10-12,P02,S0065,151.06,144.55,12.0,1,1,0,0,1,1,0,7,5,0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143
2025-10-12,P02,S0068,85.07,81.77,6.790000000000001,3,3,0,0,3,3,0,15,13,0,4.0,1.0,1.0,1.0,0.0,0.8666666666666667
2025-10-12,P02,S0070,163.15,158.41,13.15,1,1,0,0,1,1,1,8,8,2,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P02,S0071,168.08999999999997,99.64,8.27,2,2,1,0,1,1,0,16,13,1,0.0,0.0,0.0,1.0,0.5,0.8125
2025-10-12,P02,S0072,157.02,150.66,12.51,2,2,0,0,2,2,0,11,11,1,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P02,S0074,52.34,50.89,4.220000000000001,2,2,0,0,2,2,1,14,14,4,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P02,S0075,27.48,26.87,2.23,1,1,0,0,1,1,0,19,18,0,0.0,0.0,0.0,1.0,0.0,0.9473684210526315
2025-10-12,P02,S0077,34.09,33.12,2.75,1,1,0,0,1,1,0,7,7,3,5.0,1.0,1.0,1.0,0.0,1.0
2025-10-12,P02,S0078,257.18,243.93,20.25,8,8,0,0,8,8,1,23,21,2,4.0,1.0,1.0,1.0,0.0,0.9130434782608695
2025-10-12,P02,S0079,40.13,38.77,3.22,1,1,0,0,1,1,0,12,10,2,5.0,1.0,1.0,1.0,0.0,0.8333333333333334
2025-10-12,P02,S0081,97.88,94.24,7.82,3,3,0,0,3,3,1,12,11,3,0.0,0.0,0.0,1.0,0.0,0.9166666666666666
2025-10-12,P02,S0082,8.71,8.34,0.69,1,1,0,0,1,1,0,13,11,4,3.0,1.0,1.0,1.0,0.0,0.8461538461538461
2025-10-12,P02,S0084,33.69,32.94,2.73,1,1,0,0,1,1,0,11,10,1,0.0,0.0,0.0,1.0,0.0,0.9090909090909091
2025-10-12,P02,S0085,210.82,203.42000000000002,16.89,3,3,0,0,3,3,1,9,8,0,4.0,1.0,1.0,1.0,0.0,0.8888888888888888
2025-10-12,P02,S0086,55.22,0.0,0.0,1,1,1,0,0,0,0,5,5,0,0.0,0.0,0.0,,1.0,1.0
2025-10-12,P02,S0088,54.2,50.8,4.22,1,1,0,0,1,1,0,10,9,1,0.0,0.0,0.0,1.0,0.0,0.9
2025-10-12,P02,S0090,80.9,75.85,6.29,2,2,0,1,2,2,0,12,12,2,8.0,2.0,2.0,1.0,0.0,1.0
2025-10-12,P02,S0092,42.32,40.69,3.38,1,1,0,0,1,1,0,5,4,2,0.0,0.0,0.0,1.0,0.0,0.8
2025-10-12,P03,S0093,75.67,72.03,4.9,4,4,0,0,4,3,1,18,16,2,5.0,1.0,1.0,0.75,0.0,0.8888888888888888
2025-10-12,P03,S0095,354.57,207.34,14.1,4,4,2,0,2,2,0,8,7,1,4.0,1.0,1.0,1.0,0.5,0.875
2025-10-12,P03,S0096,957.59,701.97,47.74,22,22,3,1,19,19,2,34,34,2,21.0,5.0,5.0,1.0,0.13636363636363635,1.0
2025-10-12,P03,S0098,81.08999999999999,79.03999999999999,5.37,3,3,0,0,3,3,1,19,17,3,5.0,1.0,1.0,1.0,0.0,0.8947368421052632
2025-10-12,P03,S0102,17.8,17.36,1.18,1,1,0,0,1,1,0,24,19,6,0.0,0.0,0.0,1.0,0.0,0.7916666666666666
2025-10-12,P03,S0104,57.53,56.05,3.81,1,1,0,0,1,1,0,9,9,1,4.0,1.0,1.0,1.0,0.0,1.0
2025-10-12,P03,S0105,19.56,0.0,0.0,1,1,1,0,0,0,0,11,11,0,0.0,0.0,0.0,,1.0,1.0
2025-10-12,P03,S0106,9.92,9.68,0.66,1,1,0,0,1,1,1,7,7,5,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P03,S0108,168.28,162.44,11.040000000000001,7,7,0,0,7,7,1,25,25,4,18.0,4.0,4.0,1.0,0.0,1.0
2025-10-12,P03,S0112,242.58,226.20000000000002,15.379999999999999,5,5,1,0,4,4,1,14,13,2,0.0,0.0,0.0,1.0,0.2,0.9285714285714286
2025-10-12,P03,S0115,29.74,27.13,1.85,1,1,0,0,1,1,0,5,5,1,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P03,S0116,6.61,6.21,0.42,1,1,0,0,1,1,1,8,8,2,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-12,P03,S0121,43.22,40.97,2.79,1,1,0,0,1,1,0,15,14,3,0.0,0.0,0.0,1.0,0.0,0.9333333333333333
2025-10-12,P03,S0122,16.9,0.0,0.0,1,1,1,0,0,0,0,4,4,0,0.0,0.0,0.0,,1.0,1.0
2025-10-13,P01,S0001,42.43,41.26,3.22,1,1,0,1,1,1,0,8,7,0,0.0,0.0,0.0,1.0,0.0,0.875
2025-10-13,P01,S0005,74.47,70.34,5.49,1,1,0,0,1,1,0,5,4,1,5.0,1.0,1.0,1.0,0.0,0.8
2025-10-13,P01,S0011,345.62,329.53,25.72,7,7,0,0,7,7,1,21,21,5,8.0,2.0,2.0,1.0,0.0,1.0
2025-10-13,P01,S0019,463.39,121.84,9.5,4,4,1,0,3,3,1,21,21,5,5.0,1.0,1.0,1.0,0.25,1.0
2025-10-13,P01,S0020,72.58,59.150000000000006,4.609999999999999,4,4,1,0,3,3,0,22,17,2,9.0,2.0,2.0,1.0,0.25,0.7727272727272727
2025-10-13,P01,S0021,17.93,17.52,1.37,1,1,0,0,1,1,0,14,12,3,0.0,0.0,0.0,1.0,0.0,0.8571428571428571
2025-10-13,P01,S0024,58.59,54.019999999999996,4.21,2,2,0,0,2,2,0,21,21,5,5.0,1.0,1.0,1.0,0.0,1.0
2025-10-13,P01,S0027,255.68,242.31,18.9,1,1,0,0,1,1,1,10,8,0,4.0,1.0,1.0,1.0,0.0,0.8
2025-10-13,P01,S0029,14.82,14.82,1.16,1,1,0,0,1,1,1,10,9,2,0.0,0.0,0.0,1.0,0.0,0.9
2025-10-13,P01,S0031,88.03,83.43,6.5,4,4,0,0,4,4,0,21,18,2,8.0,2.0,2.0,1.0,0.0,0.8571428571428571
2025-10-13,P01,S0033,349.21000000000004,325.96000000000004,25.43,2,2,0,0,2,1,0,14,13,1,0.0,0.0,0.0,0.5,0.0,0.9285714285714286
2025-10-13,P01,S0035,255.84,246.12,19.2,5,5,0,0,5,5,2,22,21,1,0.0,0.0,0.0,1.0,0.0,0.9545454545454546
2025-10-13,P01,S0038,51.53,49.6,3.87,1,1,0,0,1,1,0,7,6,1,0.0,0.0,0.0,1.0,0.0,0.8571428571428571
2025-10-13,P01,S0039,488.05,463.28,36.15,10,10,0,1,10,8,2,24,23,4,9.0,2.0,2.0,0.8,0.0,0.9583333333333334
2025-10-13,P01,S0040,45.900000000000006,43.5,3.3899999999999997,2,2,0,0,2,2,0,10,10,2,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-13,P01,S0042,56.87,54.45,4.25,3,3,0,0,3,3,1,16,14,4,0.0,0.0,0.0,1.0,0.0,0.875
2025-10-13,P01,S0045,17.57,17.5,1.37,1,1,0,1,1,1,0,7,6,0,0.0,0.0,0.0,1.0,0.0,0.8571428571428571
2025-10-13,P01,S0046,113.32,102.7,8.01,1,1,0,0,1,1,1,14,14,4,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-13,P01,S0047,26.39,25.21,1.97,1,1,0,0,1,1,0,10,10,2,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-13,P01,S0048,187.07,164.36,12.81,7,7,1,1,6,6,2,12,12,5,4.0,1.0,1.0,1.0,0.14285714285714285,1.0
2025-10-13,P01,S0049,633.28,601.46,46.92,11,11,0,3,11,11,5,21,21,4,17.0,4.0,4.0,1.0,0.0,1.0
2025-10-13,P01,S0050,23.69,22.439999999999998,1.75,2,2,0,0,2,2,0,14,11,1,0.0,0.0,0.0,1.0,0.0,0.7857142857142857
2025-10-13,P02,S0051,184.57,106.46,8.84,3,3,1,0,2,2,0,23,21,2,0.0,0.0,0.0,1.0,0.3333333333333333,0.9130434782608695
2025-10-13,P02,S0052,85.47,81.41999999999999,6.76,2,2,0,0,2,2,2,14,12,4,5.0,1.0,1.0,1.0,0.0,0.8571428571428571
2025-10-13,P02,S0055,166.4,158.21,13.129999999999999,6,6,0,0,6,6,0,17,17,2,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-13,P02,S0056,28.24,28.24,2.34,1,1,0,0,1,1,0,16,14,2,0.0,0.0,0.0,1.0,0.0,0.875
2025-10-13,P02,S0059,21.75,21.18,1.76,1,1,0,0,1,1,0,10,9,1,0.0,0.0,0.0,1.0,0.0,0.9
2025-10-13,P02,S0062,183.19,21.34,1.77,2,2,1,0,1,1,0,8,8,1,0.0,0.0,0.0,1.0,0.5,1.0
2025-10-13,P02,S0064,38.43,36.54,3.03,1,1,0,0,1,1,0,7,5,0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143
2025-10-13,P02,S0071,73.12,70.64,5.86,2,2,0,0,2,2,1,16,15,3,0.0,0.0,0.0,1.0,0.0,0.9375
2025-10-13,P02,S0074,43.81,39.78,3.3,1,1,0,0,1,1,0,14,14,7,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-13,P02,S0075,30.26,27.83,2.31,1,1,0,0,1,1,0,19,19,2,1.4,0.35,1.0,1.0,0.0,1.0
2025-10-13,P02,S0076,16.09,15.65,1.3,1,1,0,0,1,1,1,4,3,0,0.0,0.0,0.0,1.0,0.0,0.75
2025-10-13,P02,S0077,48.81,47.45,3.9399999999999995,2,2,0,0,2,1,0,7,7,1,0.0,0.0,0.0,0.5,0.0,1.0
2025-10-13,P02,S0078,282.11,238.93,19.84,8,8,1,0,7,7,0,23,21,2,0.0,0.0,0.0,1.0,0.125,0.9130434782608695
2025-10-13,P02,S0079,55.71,50.43,4.19,1,1,0,0,1,1,1,12,9,1,0.0,0.0,0.0,1.0,0.0,0.75
2025-10-13,P02,S0083,119.77,117.21000000000001,9.73,3,3,0,0,3,3,0,13,13,3,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-13,P02,S0084,32.98,31.25,2.59,1,1,0,1,1,1,0,11,11,3,0.0,0.0,0.0,1.0,0.0,1.0
2025-10-13,P02,S0088,47.800000000000004,46.27,3.84,2,2,0,0,2,2,0,10,9,2,0.0,0.0,0.0,1.0,0.0,0.9
2025-10-13,P02,S0090,81.85,79.83000000000001,6.630000000000001,3,3,0,0,3,3,0,12,9,0,0.0,0.0,0.0,1.0,0.0,0.75
2025-10-13,P03,S0093,32.64,30.729999999999997,2.09,2,2,0,0,2,2,1,18,17,3,0.0,0.0,0.0,1.0,0.0,0.9444444444444444
2025-10-13,P03,S0096,480.39,443.4,30.15,12,12,1,0,11,11,0,34,33,3,9.0,2.0,2.0,1.0,0.08333333333333333,0.9705882352941176
2025-10-13,P03,S0098,173.34,123.25999999999999,8.39,6,6,2,0,4,4,1,19,18,1,9.0,2.0,2.0,1.0,0.3333333333333333,0.9473684210526315
