year_month,platform_id,seller_id,gross_gmv,seller_gmv_net,commission_revenue,order_items,orders,cancelled_items,returned_items,eligible_items,fulfilled_items,late_items,sku_day_count,in_stock_sku_days,low_stock_sku_days,rating_weighted_sum,rating_weight,rating_count,fulfillment_rate,cancellation_rate,stock_availability_rate,avg_rating
2025-10,P01,S0029,331.74,293.90999999999997,22.94,13,13,2,0,11,11,8,100,84,10,9.0,2.0,2.0,1.0,0.15384615384615385,0.84,4.5
2025-10,P01,S0030,413.09,392.13,30.59,9,9,0,1,9,9,2,63,55,17,0.0,0.0,0.0,1.0,0.0,0.873015873015873,
2025-10,P01,S0031,7885.89,6743.37,525.96,240,240,23,4,217,211,31,651,592,100,241.85,64.05,66.0,0.9723502304147466,0.09583333333333334,0.9093701996927803,3.7759562841530054
2025-10,P01,S0032,358.78,331.74,25.88,6,6,0,0,6,5,3,25,23,2,0.0,0.0,0.0,0.8333333333333334,0.0,0.92,
2025-10,P01,S0033,6003.37,5327.26,415.51,102,102,2,5,100,98,10,420,389,62,123.0,31.0,31.0,0.98,0.0196078431372549,0.9261904761904762,3.967741935483871
2025-10,P01,S0034,50.16,48.879999999999995,3.81,2,2,0,0,2,2,0,8,8,0,0.0,0.0,0.0,1.0,0.0,1.0,
2025-10,P01,S0035,6473.07,6022.22,469.73,124,124,4,2,120,118,26,660,623,80,154.4,39.35,40.0,0.9833333333333333,0.03225806451612903,0.943939393939394,3.9237611181702667
2025-10,P01,S0036,610.1800000000001,558.78,43.58,12,12,1,1,11,11,4,49,46,4,0.0,0.0,0.0,1.0,0.08333333333333333,0.9387755102040817,
2025-10,P01,S0037,1093.6,914.47,71.32,17,17,2,0,15,15,4,65,58,4,8.0,2.0,2.0,1.0,0.11764705882352941,0.8923076923076924,4.0
2025-10,P01,S0038,1230.61,1015.42,79.19,22,22,3,0,19,19,5,119,99,26,0.0,0.0,0.0,1.0,0.13636363636363635,0.8319327731092437,
2025-10,P01,S0039,22619.16,21024.24,1639.9,309,309,4,10,305,300,26,744,685,76,398.95,91.4,94.0,0.9836065573770492,0.012944983818770227,0.9206989247311828,4.36487964989059
2025-10,P01,S0040,635.65,594.0400000000001,46.31,26,26,0,0,26,26,2,180,178,23,28.0,7.0,7.0,1.0,0.0,0.9888888888888889,4.0
2025-10,P01,S0041,229.07000000000002,179.99,14.040000000000001,8,8,1,0,7,7,3,70,64,11,4.0,1.0,1.0,1.0,0.125,0.9142857142857143,4.0
2025-10,P01,S0042,902.08,760.97,59.35,33,33,4,2,29,28,2,272,260,33,24.0,7.0,7.0,0.9655172413793104,0.12121212121212122,0.9558823529411765,3.4285714285714284
2025-10,P01,S0043,384.0,363.58,28.36,19,19,0,0,19,18,2,168,154,5,14.0,4.0,4.0,0.9473684210526315,0.0,0.9166666666666666,3.5
2025-10,P01,S0044,495.84999999999997,470.75,36.71,13,13,0,1,13,13,3,84,80,13,3.0,1.0,1.0,1.0,0.0,0.9523809523809523,3.0
2025-10,P01,S0045,618.76,579.1700000000001,45.17,11,11,0,1,11,11,3,63,53,2,0.0,0.0,0.0,1.0,0.0,0.8412698412698413,
2025-10,P01,S0046,3101.77,2770.76,216.11,57,57,3,2,54,52,6,350,335,62,48.0,11.0,11.0,0.9629629629629629,0.05263157894736842,0.9571428571428572,4.363636363636363
2025-10,P01,S0047,866.15,815.3000000000001,63.589999999999996,15,15,0,0,15,14,3,140,133,17,20.0,5.0,5.0,0.9333333333333333,0.0,0.95,4.0
2025-10,P01,S0048,4809.77,3932.56,306.75,134,134,21,4,113,110,29,372,327,69,120.0,29.0,29.0,0.9734513274336283,0.15671641791044777,0.8790322580645161,4.137931034482759
2025-10,P01,S0049,11337.21,10075.98,785.9,273,273,24,8,249,246,37,651,623,74,366.8,88.7,90.0,0.9879518072289156,0.08791208791208792,0.956989247311828,4.135287485907553
2025-10,P01,S0050,1122.6599999999999,1010.1,78.79,55,55,3,0,52,50,13,364,333,39,52.75,12.35,13.0,0.9615384615384616,0.05454545454545454,0.9148351648351648,4.271255060728745
2025-10,P02,S0051,3159.37,2845.25,236.15,84,84,6,0,78,77,10,667,593,87,87.0,21.0,21.0,0.9871794871794872,0.07142857142857142,0.889055472263868,4.142857142857143
2025-10,P02,S0052,3992.05,3657.79,303.58,83,83,1,2,82,81,21,406,378,53,87.0,21.0,21.0,0.9878048780487805,0.012048192771084338,0.9310344827586207,4.142857142857143
2025-10,P02,S0053,565.85,512.6999999999999,42.550000000000004,14,14,1,1,13,13,0,165,131,28,4.0,1.0,1.0,1.0,0.07142857142857142,0.793939393939394,4.0
2025-10,P02,S0054,397.97,310.69,25.79,7,7,2,0,5,5,2,60,51,11,0.0,0.0,0.0,1.0,0.2857142857142857,0.85,
2025-10,P02,S0055,2048.21,1613.64,133.94,55,55,7,2,48,48,5,459,434,60,41.0,9.0,9.0,1.0,0.12727272727272726,0.9455337690631809,4.555555555555555
2025-10,P02,S0056,667.0,491.93,40.84,24,24,5,0,19,19,6,320,294,32,27.0,7.0,7.0,1.0,0.20833333333333334,0.91875,3.857142857142857
2025-10,P02,S0057,1214.12,1072.04,88.99000000000001,22,22,2,0,20,20,2,119,116,14,10.0,2.0,2.0,1.0,0.09090909090909091,0.9747899159663865,5.0
2025-10,P02,S0058,200.34,183.88,15.26,3,3,0,0,3,2,1,21,17,10,0.0,0.0,0.0,0.6666666666666666,0.0,0.8095238095238095,
2025-10,P02,S0059,448.23,398.45000000000005,33.09,20,20,2,0,18,18,7,150,132,22,14.0,4.0,4.0,1.0,0.1,0.88,3.5
2025-10,P02,S0060,1703.69,1622.18,134.63,41,41,0,2,41,40,9,312,270,24,33.0,8.0,8.0,0.975609756097561,0.0,0.8653846153846154,4.125
2025-10,P02,S0061,414.6,393.59000000000003,32.68,12,12,0,0,12,12,5,81,68,12,12.0,3.0,3.0,1.0,0.0,0.8395061728395061,4.0
2025-10,P02,S0062,1162.59,801.51,66.52,32,32,8,0,24,23,4,144,127,22,23.0,6.0,6.0,0.9583333333333334,0.25,0.8819444444444444,3.8333333333333335
2025-10,P02,S0063,234.74,229.46,19.040000000000003,2,2,0,0,2,2,0,6,5,0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,
2025-10,P02,S0064,381.07,285.15999999999997,23.66,7,7,1,1,6,6,1,49,44,4,4.0,1.0,1.0,1.0,0.14285714285714285,0.8979591836734694,4.0
2025-10,P02,S0065,456.87,399.98,33.21,8,8,1,0,7,7,3,49,38,1,4.0,1.0,1.0,1.0,0.125,0.7755102040816326,4.0
2025-10,P02,S0066,74.11,69.58,5.78,6,6,0,0,6,4,0,24,22,2,0.0,0.0,0.0,0.6666666666666666,0.0,0.9166666666666666,
2025-10,P02,S0067,126.13,120.88,10.03,4,4,0,0,4,4,3,40,33,10,0.0,0.0,0.0,1.0,0.0,0.825,
2025-10,P02,S0068,2141.46,1593.83,132.3,62,62,9,0,53,52,5,405,346,64,80.0,17.0,17.0,0.9811320754716981,0.14516129032258066,0.854320987654321,4.705882352941177
2025-10,P02,S0069,116.78,109.28,9.059999999999999,5,5,0,1,5,5,2,32,28,9,0.0,0.0,0.0,1.0,0.0,0.875,
2025-10,P02,S0070,1477.79,1401.44,116.3,15,15,1,1,14,14,3,96,86,26,0.0,0.0,0.0,1.0,0.06666666666666667,0.8958333333333334,
2025-10,P02,S0071,2056.39,1699.17,141.01999999999998,34,34,5,3,29,27,6,304,279,36,30.0,7.0,7.0,0.9310344827586207,0.14705882352941177,0.9177631578947368,4.285714285714286
2025-10,P02,S0072,1473.12,1388.03,115.22,17,17,0,0,17,17,3,121,114,17,8.0,2.0,2.0,1.0,0.0,0.9421487603305785,4.0
2025-10,P02,S0073,13.67,12.79,1.06,2,2,0,0,2,2,0,12,12,1,0.0,0.0,0.0,1.0,0.0,1.0,
2025-10,P02,S0074,1230.79,1144.71,94.96,23,23,0,0,23,23,3,238,217,46,1.4,0.35,1.0,1.0,0.0,0.9117647058823529,4.0
2025-10,P02,S0075,4486.400000000001,3732.42,309.81,121,121,12,4,109,108,18,589,561,50,118.8,27.7,29.0,0.9908256880733946,0.09917355371900827,0.9524617996604414,4.2888086642599275
2025-10,P02,S0076,558.25,482.54,40.05,21,21,3,0,18,18,5,68,55,6,12.0,3.0,3.0,1.0,0.14285714285714285,0.8088235294117647,4.0
2025-10,P02,S0077,491.84000000000003,453.76,37.67,8,8,0,0,8,7,0,42,42,7,5.0,1.0,1.0,0.875,0.0,1.0,5.0
2025-10,P02,S0078,6144.01,5634.69,467.71999999999997,182,182,9,3,173,168,23,713,610,81,196.45,50.7,52.0,0.9710982658959537,0.04945054945054945,0.8555399719495091,3.8747534516765283
2025-10,P02,S0079,1625.07,1532.8400000000001,127.23,42,42,0,2,42,42,6,312,268,44,67.0,15.0,15.0,1.0,0.0,0.8589743589743589,4.466666666666667
2025-10,P02,S0080,269.43,245.78,20.400000000000002,5,5,0,2,5,5,1,35,31,5,0.0,0.0,0.0,1.0,0.0,0.8857142857142857,
2025-10,P02,S0081,5096.55,4720.07,391.74,95,95,4,2,91,90,12,360,339,64,89.4,24.35,25.0,0.989010989010989,0.042105263157894736,0.9416666666666667,3.671457905544148
2025-10,P02,S0082,1119.19,1030.23,85.51,37,37,2,2,35,34,13,312,275,46,42.0,12.0,12.0,0.9714285714285714,0.05405405405405406,0.8814102564102564,3.5
2025-10,P02,S0083,1151.76,1107.1399999999999,91.91,22,22,0,1,22,21,5,195,189,30,4.0,1.0,1.0,0.9545454545454546,0.0,0.9692307692307692,4.0
2025-10,P02,S0084,1501.28,1432.9099999999999,118.91,31,31,0,2,31,31,8,198,175,22,16.0,4.0,4.0,1.0,0.0,0.8838383838383839,4.0
2025-10,P02,S0085,1082.57,1027.04,85.26,35,35,0,2,35,34,6,171,161,4,31.0,8.0,8.0,0.9714285714285714,0.0,0.9415204678362573,3.875
2025-10,P02,S0086,929.07,748.8399999999999,62.15,17,17,4,0,13,13,9,65,54,9,8.0,2.0,2.0,1.0,0.23529411764705882,0.8307692307692308,4.0
2025-10,P02,S0087,153.51,105.88999999999999,8.79,4,4,1,1,3,3,2,16,10,4,0.0,0.0,0.0,1.0,0.25,0.625,
2025-10,P02,S0088,1365.33,1279.17,106.15,48,48,1,1,47,47,5,230,207,27,28.15,6.7,8.0,1.0,0.020833333333333332,0.9,4.201492537313433
2025-10,P02,S0089,162.1,154.28,12.81,6,6,0,0,6,6,0,40,38,3,0.0,0.0,0.0,1.0,0.0,0.95,
2025-10,P02,S0090,2654.68,2388.8,198.28,86,86,6,5,80,78,8,360,315,41,104.0,25.0,25.0,0.975,0.06976744186046512,0.875,4.16
2025-10,P02,S0091,89.3,80.94999999999999,6.72,3,3,0,1,3,3,1,21,16,4,0.0,0.0,0.0,1.0,0.0,0.7619047619047619,
2025-10,P02,S0092,161.04000000000002,145.86,12.11,5,5,1,0,4,4,1,25,23,8,0.0,0.0,0.0,1.0,0.2,0.92,
2025-10,P03,S0093,2977.69,2577.32,175.26,87,87,6,2,81,77,18,522,471,62,90.8,21.7,23.0,0.9506172839506173,0.06896551724137931,0.9022988505747126,4.184331797235023
2025-10,P03,S0094,185.7,148.93,10.129999999999999,4,4,1,0,3,2,1,18,17,3,0.0,0.0,0.0,0.6666666666666666,0.25,0.9444444444444444,
2025-10,P03,S0095,1839.67,1554.42,105.71000000000001,21,21,3,0,18,18,5,128,115,11,24.0,6.0,6.0,1.0,0.14285714285714285,0.8984375,4.0
2025-10,P03,S0096,22767.62,18456.05,1255.02,586,586,67,12,519,505,34,1054,1008,102,596.3,143.4,146.0,0.9730250481695568,0.11433447098976109,0.9563567362428842,4.158298465829846
2025-10,P03,S0097,273.03,265.88,18.09,4,4,0,0,4,4,2,20,16,3,0.0,0.0,0.0,1.0,0.0,0.8,
2025-10,P03,S0098,4673.15,3806.83,258.83,149,149,16,1,133,129,23,589,542,73,209.2,48.05,50.0,0.9699248120300752,0.10738255033557047,0.9202037351443124,4.353798126951093
2025-10,P03,S0099,137.89,127.85,8.69,4,4,0,0,4,4,1,16,13,0,4.0,1.0,1.0,1.0,0.0,0.8125,4.0
2025-10,P03,S0101,445.66,414.93,28.2,10,10,0,0,10,9,3,45,42,1,0.0,0.0,0.0,0.9,0.0,0.9333333333333333,
2025-10,P03,S0102,3029.83,2816.66,191.54999999999998,60,60,2,0,58,56,9,624,538,93,49.4,12.35,13.0,0.9655172413793104,0.03333333333333333,0.8621794871794872,4.0
2025-10,P03,S0104,1266.74,1164.8799999999999,79.21,19,19,1,0,18,17,2,144,125,18,16.0,4.0,4.0,0.9444444444444444,0.05263157894736842,0.8680555555555556,4.0
2025-10,P03,S0105,1012.0,674.4200000000001,45.88,24,24,7,1,17,17,3,165,163,10,13.0,3.0,3.0,1.0,0.2916666666666667,0.9878787878787879,4.333333333333333
2025-10,P03,S0106,65.42999999999999,62.88,4.28,2,2,0,0,2,2,1,14,13,6,0.0,0.0,0.0,1.0,0.0,0.9285714285714286,
2025-10,P03,S0107,980.64,794.29,54.03,30,30,4,0,26,26,9,144,132,16,34.0,9.0,9.0,1.0,0.13333333333333333,0.9166666666666666,3.7777777777777777
2025-10,P03,S0108,12399.08,11431.89,777.42,338,338,15,9,323,310,49,775,732,100,448.8,100.1,104.0,0.9597523219814241,0.04437869822485207,0.944516129032258,4.483516483516484
2025-10,P03,S0109,800.0799999999999,691.73,47.05,19,19,2,1,17,16,1,117,107,17,17.0,4.0,4.0,0.9411764705882353,0.10526315789473684,0.9145299145299145,4.25
2025-10,P03,S0110,260.36,173.34,11.79,9,9,3,0,6,6,0,56,43,16,0.0,0.0,0.0,1.0,0.3333333333333333,0.7678571428571429,
2025-10,P03,S0111,556.38,391.79,26.65,10,10,2,0,8,8,1,80,66,13,5.0,1.0,1.0,1.0,0.2,0.825,5.0
2025-10,P03,S0112,3635.07,3236.86,220.04,107,107,10,2,97,95,25,434,402,36,150.4,37.35,38.0,0.979381443298969,0.09345794392523364,0.9262672811059908,4.026773761713521
2025-10,P03,S0113,225.04999999999998,203.57,13.85,8,8,1,0,7,7,2,54,50,4,0.0,0.0,0.0,1.0,0.125,0.9259259259259259,
2025-10,P03,S0114,497.34,403.72,27.46,10,10,1,0,9,9,2,90,77,4,4.0,1.0,1.0,1.0,0.1,0.8555555555555555,4.0
2025-10,P03,S0115,201.99,190.37,12.94,10,10,0,1,10,10,3,45,41,2,8.0,2.0,2.0,1.0,0.0,0.9111111111111111,4.0
2025-10,P03,S0116,747.88,680.89,46.3,15,15,1,0,14,14,3,120,118,18,16.0,4.0,4.0,1.0,0.06666666666666667,0.9833333333333333,4.0
2025-10,P03,S0117,117.32,111.11,7.56,5,5,0,0,5,4,1,45,40,5,0.0,0.0,0.0,0.8,0.0,0.8888888888888888,
2025-10,P03,S0118,1278.27,1094.08,74.41,22,22,2,1,20,20,1,182,159,31,12.0,3.0,3.0,1.0,0.09090909090909091,0.8736263736263736,4.0
2025-10,P03,S0119,39.510000000000005,37.5,2.55,2,2,0,0,2,2,0,6,6,0,0.0,0.0,0.0,1.0,0.0,1.0,
2025-10,P03,S0120,1156.44,1042.49,70.88,38,38,3,1,35,34,5,300,291,30,30.75,7.35,8.0,0.9714285714285714,0.07894736842105263,0.97,4.183673469387755
2025-10,P03,S0121,641.77,595.24,40.47,13,13,0,0,13,13,3,165,150,21,9.0,2.0,2.0,1.0,0.0,0.9090909090909091,4.5
2025-10,P03,S0122,92.31,70.87,4.8100000000000005,6,6,1,0,5,5,0,20,19,1,0.0,0.0,0.0,1.0,0.16666666666666666,0.95,
2025-11,P01,S0001,937.5,863.71,67.37,25,25,0,0,25,25,3,136,131,18,24.0,5.0,5.0,1.0,0.0,0.9632352941176471,4.8
2025-11,P01,S0002,184.64,174.59,13.62,8,8,0,0,8,8,2,56,50,8,1.75,0.35,1.0,1.0,0.0,0.8928571428571429,5.0
2025-11,P01,S0003,297.88,236.35,18.43,6,6,1,0,5,4,1,25,23,3,0.0,0.0,0.0,0.8,0.16666666666666666,0.92,
2025-11,P01,S0004,80.03,57.14,4.46,4,4,1,0,3,3,1,24,24,1,0.0,0.0,0.0,1.0,0.25,1.0,
2025-11,P01,S0005,425.83,406.45,31.68,11,11,0,0,11,11,7,45,38,6,4.0,1.0,1.0,1.0,0.0,0.8444444444444444,4.0
2025-11,P01,S0006,672.7,595.31,46.449999999999996,16,16,2,0,14,14,3,88,67,7,0.0,0.0,0.0,1.0,0.125,0.7613636363636364,
2025-11,P01,S0007,806.27,601.12,46.88,11,11,2,0,9,9,5,72,64,18,0.0,0.0,0.0,1.0,0.18181818181818182,0.8888888888888888,
2025-11,P01,S0008,212.85999999999999,203.0,15.84,2,2,0,0,2,2,1,10,9,1,0.0,0.0,0.0,1.0,0.0,0.9,
2025-11,P01,S0009,2327.4900000000002,1833.77,143.03,55,55,7,3,48,47,9,450,407,53,42.8,9.7,11.0,0.9791666666666666,0.12727272727272726,0.9044444444444445,4.412371134020619
2025-11,P01,S0011,9793.51,8754.77,682.81,192,192,10,4,182,177,21,630,600,101,257.0,66.0,66.0,0.9725274725274725,0.052083333333333336,0.9523809523809523,3.893939393939394
2025-11,P01,S0012,510.42,420.39,32.78,7,7,2,0,5,5,1,24,22,0,8.0,2.0,2.0,1.0,0.2857142857142857,0.9166666666666666,4.0
2025-11,P01,S0013,2076.54,1949.02,152.03,42,42,1,2,41,40,8,312,305,40,52.0,13.0,13.0,0.975609756097561,0.023809523809523808,0.9775641025641025,4.0
2025-11,P01,S0014,223.38,210.45,16.41,7,7,0,0,7,7,1,28,23,6,4.0,1.0,1.0,1.0,0.0,0.8214285714285714,4.0
2025-11,P01,S0015,389.24,280.84,21.9,6,6,2,0,4,4,0,48,45,4,4.0,1.0,1.0,1.0,0.3333333333333333,0.9375,4.0
2025-11,P01,S0016,50.91,49.93,3.89,1,1,0,0,1,1,0,3,3,0,0.0,0.0,0.0,1.0,0.0,1.0,
2025-11,P01,S0017,1538.92,1415.51,110.42,34,34,2,0,32,29,10,198,178,19,29.0,6.0,6.0,0.90625,0.058823529411764705,0.898989898989899,4.833333333333333
2025-11,P01,S0018,563.83,493.46000000000004,38.49,20,20,2,0,18,18,3,195,168,33,12.0,3.0,3.0,1.0,0.1,0.8615384615384616,4.0
2025-11,P01,S0019,7478.74,6287.57,490.37,169,169,20,4,149,145,19,630,606,85,226.65,52.4,55.0,0.9731543624161074,0.11834319526627218,0.9619047619047619,4.325381679389313
2025-11,P01,S0020,918.9300000000001,846.79,66.07000000000001,45,45,1,0,44,43,7,506,438,35,50.0,12.0,12.0,0.9772727272727273,0.022222222222222223,0.8656126482213439,4.166666666666667
2025-11,P01,S0021,458.68,304.24,23.73,16,16,3,1,13,13,3,168,150,37,7.0,2.0,2.0,1.0,0.1875,0.8928571428571429,3.5
2025-11,P01,S0022,628.15,578.28,45.11,8,8,1,0,7,7,2,24,22,1,4.0,1.0,1.0,1.0,0.125,0.9166666666666666,4.0
2025-11,P01,S0023,1569.76,1329.95,103.74,29,29,3,2,26,25,4,135,127,9,14.8,3.7,5.0,0.9615384615384616,0.10344827586206896,0.9407407407407408,4.0
2025-11,P01,S0024,3022.94,1802.3,140.57,63,63,14,1,49,48,9,546,495,82,71.75,15.35,16.0,0.9795918367346939,0.2222222222222222,0.9065934065934066,4.6742671009771986
2025-11,P01,S0025,97.11,18.5,1.44,3,3,2,0,1,1,0,12,9,1,0.0,0.0,0.0,1.0,0.6666666666666666,0.75,
2025-11,P01,S0026,985.8,733.06,57.19,15,15,3,0,12,12,4,78,68,18,4.0,1.0,1.0,1.0,0.2,0.8717948717948718,4.0
2025-11,P01,S0027,2068.08,1965.6,153.31,40,40,0,1,40,39,13,230,196,25,43.0,12.0,12.0,0.975,0.0,0.8521739130434782,3.5833333333333335
2025-11,P01,S0028,17.96,10.99,0.86,2,2,1,0,1,1,0,14,12,0,0.0,0.0,0.0,1.0,0.5,0.8571428571428571,
2025-11,P01,S0029,241.34,182.14000000000001,14.2,9,9,1,0,8,8,1,70,64,8,0.0,0.0,0.0,1.0,0.1111111111111111,0.9142857142857143,
2025-11,P01,S0030,277.26,230.38,17.970000000000002,7,7,1,0,6,6,1,54,41,8,0.0,0.0,0.0,1.0,0.14285714285714285,0.7592592592592593,
2025-11,P01,S0031,8575.22,6906.8,538.78,228,228,24,10,204,203,34,630,561,94,222.65,58.75,62.0,0.9950980392156863,0.10526315789473684,0.8904761904761904,3.7897872340425534
2025-11,P01,S0032,92.37,88.72999999999999,6.919999999999999,3,3,0,0,3,3,1,10,9,1,0.0,0.0,0.0,1.0,0.0,0.9,
2025-11,P01,S0033,2798.15,2499.25,194.97,71,71,4,2,67,65,9,364,348,55,88.2,22.05,24.0,0.9701492537313433,0.056338028169014086,0.9560439560439561,4.0
2025-11,P01,S0034,111.54,76.79,5.989999999999999,3,3,1,0,2,2,1,12,10,2,0.0,0.0,0.0,1.0,0.3333333333333333,0.8333333333333334,
2025-11,P01,S0035,9897.66,8766.75,683.79,139,139,6,6,133,128,33,638,606,76,138.65,36.75,40.0,0.9624060150375939,0.04316546762589928,0.9498432601880877,3.7727891156462587
2025-11,P01,S0036,4033.79,3639.3,283.85,28,28,4,0,24,24,5,140,131,14,11.0,3.0,3.0,1.0,0.14285714285714285,0.9357142857142857,3.6666666666666665
2025-11,P01,S0037,1022.38,946.23,73.8,13,13,1,0,12,12,3,65,63,6,5.0,1.0,1.0,1.0,0.07692307692307693,0.9692307692307692,5.0
2025-11,P01,S0038,1292.18,1078.35,84.13,18,18,1,0,17,16,3,91,78,15,13.4,3.35,4.0,0.9411764705882353,0.05555555555555555,0.8571428571428571,4.0
2025-11,P01,S0039,18361.37,17280.67,1347.92,285,285,4,7,281,276,32,720,677,81,343.05,80.75,84.0,0.9822064056939501,0.014035087719298246,0.9402777777777778,4.248297213622291
2025-11,P01,S0040,912.22,863.15,67.33,30,30,0,2,30,30,11,180,176,32,23.0,6.0,6.0,1.0,0.0,0.9777777777777777,3.8333333333333335
2025-11,P01,S0041,1027.8000000000002,952.71,74.32,18,18,0,2,18,18,9,110,101,20,4.0,1.0,1.0,1.0,0.0,0.9181818181818182,4.0
2025-11,P01,S0042,912.22,766.9399999999999,59.81,42,42,5,1,37,35,7,368,361,45,4.0,1.0,1.0,0.9459459459459459,0.11904761904761904,0.9809782608695652,4.0
2025-11,P01,S0043,442.4,413.28999999999996,32.23,20,20,0,0,20,19,6,180,166,14,8.0,2.0,2.0,0.95,0.0,0.9222222222222223,4.0
2025-11,P01,S0044,366.09,311.67,24.32,12,12,2,2,10,10,5,70,65,7,4.0,1.0,1.0,1.0,0.16666666666666666,0.9285714285714286,4.0
2025-11,P01,S0045,407.18,317.37,24.75,11,11,2,0,9,9,2,70,55,1,0.0,0.0,0.0,1.0,0.18181818181818182,0.7857142857142857,
2025-11,P01,S0046,3019.2999999999997,2857.5099999999998,222.87,45,45,0,1,45,45,2,308,291,66,57.0,13.0,13.0,1.0,0.0,0.9448051948051948,4.384615384615385
2025-11,P01,S0047,546.6700000000001,514.13,40.120000000000005,8,8,0,0,8,8,3,80,73,7,4.0,1.0,1.0,1.0,0.0,0.9125,4.0
2025-11,P01,S0048,4339.13,3294.84,257.02,125,125,25,3,100,98,23,360,327,70,140.4,35.35,36.0,0.98,0.2,0.9083333333333333,3.9717114568599716
2025-11,P01,S0049,10555.58,8078.37,630.09,253,253,30,7,223,221,33,630,612,84,305.2,72.05,74.0,0.9910313901345291,0.11857707509881422,0.9714285714285714,4.2359472588480225
2025-11,P01,S0050,1181.12,1075.1100000000001,83.86,52,52,2,3,50,49,14,336,310,38,61.75,14.35,15.0,0.98,0.038461538461538464,0.9226190476190477,4.303135888501743
2025-11,P02,S0051,2915.28,2531.65,210.09,97,97,8,4,89,86,22,667,593,85,63.4,15.35,16.0,0.9662921348314607,0.08247422680412371,0.889055472263868,4.130293159609121
2025-11,P02,S0052,2413.94,2171.54,180.24,59,59,1,4,58,57,6,336,317,42,74.8,16.7,18.0,0.9827586206896551,0.01694915254237288,0.9434523809523809,4.479041916167665
2025-11,P02,S0053,954.06,914.62,75.94,24,24,0,1,24,24,4,255,216,52,27.0,6.0,6.0,1.0,0.0,0.8470588235294118,4.5
2025-11,P02,S0054,55.25,52.959999999999994,4.4,3,3,0,0,3,3,0,30,24,2,0.0,0.0,0.0,1.0,0.0,0.8,
2025-11,P02,S0055,2278.98,1841.3,152.82,51,51,8,1,43,41,10,425,395,49,57.4,12.35,13.0,0.9534883720930233,0.1568627450980392,0.9294117647058824,4.647773279352227
2025-11,P02,S0056,598.61,433.7,35.97,20,20,4,0,16,15,7,256,237,34,4.0,1.0,1.0,0.9375,0.2,0.92578125,4.0
2025-11,P02,S0057,1148.91,811.95,67.41,17,17,2,1,15,15,3,105,101,15,4.0,1.0,1.0,1.0,0.11764705882352941,0.9619047619047619,4.0
2025-11,P02,S0058,109.72,100.76,8.36,2,2,0,0,2,2,1,14,9,4,0.0,0.0,0.0,1.0,0.0,0.6428571428571429,
2025-11,P02,S0059,945.05,894.78,74.25,23,23,1,0,22,22,6,150,128,26,15.0,4.0,4.0,1.0,0.043478260869565216,0.8533333333333334,3.75
2025-11,P02,S0060,1960.56,1805.73,149.86,51,51,1,1,50,49,13,299,269,24,26.0,6.0,6.0,0.98,0.0196078431372549,0.8996655518394648,4.333333333333333
2025-11,P02,S0061,659.08,619.27,51.41,20,20,0,1,20,20,8,162,133,16,21.75,5.35,6.0,1.0,0.0,0.8209876543209876,4.065420560747664
2025-11,P02,S0062,850.73,669.47,55.58,26,26,3,1,23,23,8,168,144,18,8.0,2.0,2.0,1.0,0.11538461538461539,0.8571428571428571,4.0
2025-11,P02,S0063,328.37,300.98,24.99,6,6,0,0,6,6,2,36,29,3,0.0,0.0,0.0,1.0,0.0,0.8055555555555556,
2025-11,P02,S0064,377.28,349.55,29.0,6,6,0,0,6,6,4,42,34,1,0.0,0.0,0.0,1.0,0.0,0.8095238095238095,
2025-11,P02,S0065,156.79,147.95,12.29,3,3,0,0,3,3,0,21,20,1,0.0,0.0,0.0,1.0,0.0,0.9523809523809523,
2025-11,P02,S0066,137.35,125.33,10.41,5,5,0,0,5,5,1,16,13,3,4.0,1.0,1.0,1.0,0.0,0.8125,4.0
2025-11,P02,S0067,195.83,179.6,14.91,8,8,0,0,8,8,2,80,66,18,0.0,0.0,0.0,1.0,0.0,0.825,
2025-11,P02,S0068,1569.88,1418.95,117.75,48,48,3,2,45,42,6,345,287,39,24.75,5.35,6.0,0.9333333333333333,0.0625,0.8318840579710145,4.626168224299065
2025-11,P02,S0069,105.05999999999999,97.61,8.1,4,4,0,0,4,4,1,32,28,6,0.0,0.0,0.0,1.0,0.0,0.875,
2025-11,P02,S0070,986.02,906.96,75.26,17,17,1,1,16,16,3,96,79,28,8.0,2.0,2.0,1.0,0.058823529411764705,0.8229166666666666,4.0
2025-11,P02,S0071,1427.1,1236.55,102.65,27,27,2,0,25,22,8,320,299,38,13.4,3.35,4.0,0.88,0.07407407407407407,0.934375,4.0
2025-11,P02,S0072,464.38,416.56,34.57,9,9,1,0,8,8,3,88,81,12,0.0,0.0,0.0,1.0,0.1111111111111111,0.9204545454545454,
2025-11,P02,S0073,813.75,475.55999999999995,39.46,8,8,2,0,6,6,2,42,35,2,0.0,0.0,0.0,1.0,0.25,0.8333333333333334,
2025-11,P02,S0074,409.32,370.45,30.75,12,12,1,1,11,11,0,140,124,25,13.0,3.0,3.0,1.0,0.08333333333333333,0.8857142857142857,4.333333333333333
2025-11,P02,S0075,5132.86,4478.1,371.72,111,111,8,1,103,102,8,570,539,47,162.0,37.0,37.0,0.9902912621359223,0.07207207207207207,0.9456140350877194,4.378378378378378
