date_id,customer_id,lane_id,driver,driver_sort,amount_usd,driver_type,is_synthetic
2025-10,C003,L011,Claims Leakage,5,-84.63,Unfavorable,TRUE
2025-10,C003,L011,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C003,L011,Other / Rounding,7,-4341.28,Unfavorable,TRUE
2025-10,C004,L002,Price / Yield,1,-3728.75,Unfavorable,TRUE
2025-10,C004,L002,Carrier Buy Rate,2,-3275.91,Unfavorable,TRUE
2025-10,C004,L002,Fuel Surcharge,3,-2965.61,Unfavorable,TRUE
2025-10,C004,L002,Demurrage & Detention,4,-772.71,Unfavorable,TRUE
2025-10,C004,L002,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C004,L002,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C004,L002,Other / Rounding,7,-1581.51,Unfavorable,TRUE
2025-10,C004,L004,Price / Yield,1,-2244.41,Unfavorable,TRUE
2025-10,C004,L004,Carrier Buy Rate,2,-182.48,Unfavorable,TRUE
2025-10,C004,L004,Fuel Surcharge,3,-103.74,Unfavorable,TRUE
2025-10,C004,L004,Demurrage & Detention,4,-66.01,Unfavorable,TRUE
2025-10,C004,L004,Claims Leakage,5,-19.07,Unfavorable,TRUE
2025-10,C004,L004,Utilization Mix,6,-77.83,Unfavorable,TRUE
2025-10,C004,L004,Other / Rounding,7,-3627.14,Unfavorable,TRUE
2025-10,C004,L007,Price / Yield,1,-1472.07,Unfavorable,TRUE
2025-10,C004,L007,Carrier Buy Rate,2,-359.56,Unfavorable,TRUE
2025-10,C004,L007,Fuel Surcharge,3,-428.76,Unfavorable,TRUE
2025-10,C004,L007,Demurrage & Detention,4,-74.47,Unfavorable,TRUE
2025-10,C004,L007,Claims Leakage,5,-32.58,Unfavorable,TRUE
2025-10,C004,L007,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C004,L007,Other / Rounding,7,-1972.07,Unfavorable,TRUE
2025-10,C004,L011,Price / Yield,1,-7444.83,Unfavorable,TRUE
2025-10,C004,L011,Carrier Buy Rate,2,-3188.78,Unfavorable,TRUE
2025-10,C004,L011,Fuel Surcharge,3,-4963.43,Unfavorable,TRUE
2025-10,C004,L011,Demurrage & Detention,4,-1515.25,Unfavorable,TRUE
2025-10,C004,L011,Claims Leakage,5,-42.45,Unfavorable,TRUE
2025-10,C004,L011,Utilization Mix,6,-54.94,Unfavorable,TRUE
2025-10,C004,L011,Other / Rounding,7,-8208.49,Unfavorable,TRUE
2025-10,C004,L012,Price / Yield,1,-1898.25,Unfavorable,TRUE
2025-10,C004,L012,Carrier Buy Rate,2,-103.83,Unfavorable,TRUE
2025-10,C004,L012,Fuel Surcharge,3,-104.56,Unfavorable,TRUE
2025-10,C004,L012,Demurrage & Detention,4,-60.93,Unfavorable,TRUE
2025-10,C004,L012,Claims Leakage,5,-0.24,Unfavorable,TRUE
2025-10,C004,L012,Utilization Mix,6,-0.58,Unfavorable,TRUE
2025-10,C004,L012,Other / Rounding,7,-6402.59,Unfavorable,TRUE
2025-10,C005,L001,Price / Yield,1,-8814.64,Unfavorable,TRUE
2025-10,C005,L001,Carrier Buy Rate,2,-4323.75,Unfavorable,TRUE
2025-10,C005,L001,Fuel Surcharge,3,-4689.39,Unfavorable,TRUE
2025-10,C005,L001,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-10,C005,L001,Claims Leakage,5,-32.63,Unfavorable,TRUE
2025-10,C005,L001,Utilization Mix,6,-32.91,Unfavorable,TRUE
2025-10,C005,L001,Other / Rounding,7,-10949.7,Unfavorable,TRUE
2025-10,C005,L002,Price / Yield,1,-2685.1,Unfavorable,TRUE
2025-10,C005,L002,Carrier Buy Rate,2,-1854.99,Unfavorable,TRUE
2025-10,C005,L002,Fuel Surcharge,3,-3299.12,Unfavorable,TRUE
2025-10,C005,L002,Demurrage & Detention,4,-1986.91,Unfavorable,TRUE
2025-10,C005,L002,Claims Leakage,5,-804.69,Unfavorable,TRUE
2025-10,C005,L002,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C005,L002,Other / Rounding,7,1814.52,Favorable,TRUE
2025-10,C005,L004,Price / Yield,1,-4576.81,Unfavorable,TRUE
2025-10,C005,L004,Carrier Buy Rate,2,-175.72,Unfavorable,TRUE
2025-10,C005,L004,Fuel Surcharge,3,-276.52,Unfavorable,TRUE
2025-10,C005,L004,Demurrage & Detention,4,-286.74,Unfavorable,TRUE
2025-10,C005,L004,Claims Leakage,5,-2.67,Unfavorable,TRUE
2025-10,C005,L004,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C005,L004,Other / Rounding,7,-8238.88,Unfavorable,TRUE
2025-10,C005,L005,Price / Yield,1,-4508.42,Unfavorable,TRUE
2025-10,C005,L005,Carrier Buy Rate,2,-1901.43,Unfavorable,TRUE
2025-10,C005,L005,Fuel Surcharge,3,-1537.09,Unfavorable,TRUE
2025-10,C005,L005,Demurrage & Detention,4,-952.05,Unfavorable,TRUE
2025-10,C005,L005,Claims Leakage,5,-3.64,Unfavorable,TRUE
2025-10,C005,L005,Utilization Mix,6,-577.7,Unfavorable,TRUE
2025-10,C005,L005,Other / Rounding,7,-9170.41,Unfavorable,TRUE
2025-10,C005,L006,Price / Yield,1,-2433.74,Unfavorable,TRUE
2025-10,C005,L006,Carrier Buy Rate,2,-907.22,Unfavorable,TRUE
2025-10,C005,L006,Fuel Surcharge,3,-2814.32,Unfavorable,TRUE
2025-10,C005,L006,Demurrage & Detention,4,-177.89,Unfavorable,TRUE
2025-10,C005,L006,Claims Leakage,5,-547.69,Unfavorable,TRUE
2025-10,C005,L006,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C005,L006,Other / Rounding,7,-3248.54,Unfavorable,TRUE
2025-10,C005,L007,Price / Yield,1,-1723.77,Unfavorable,TRUE
2025-10,C005,L007,Carrier Buy Rate,2,-376.04,Unfavorable,TRUE
2025-10,C005,L007,Fuel Surcharge,3,-431.47,Unfavorable,TRUE
2025-10,C005,L007,Demurrage & Detention,4,-197.33,Unfavorable,TRUE
2025-10,C005,L007,Claims Leakage,5,-114.88,Unfavorable,TRUE
2025-10,C005,L007,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C005,L007,Other / Rounding,7,-4805.56,Unfavorable,TRUE
2025-10,C005,L009,Price / Yield,1,-2976.09,Unfavorable,TRUE
2025-10,C005,L009,Carrier Buy Rate,2,-932.43,Unfavorable,TRUE
2025-10,C005,L009,Fuel Surcharge,3,-1531.72,Unfavorable,TRUE
2025-10,C005,L009,Demurrage & Detention,4,-673.25,Unfavorable,TRUE
2025-10,C005,L009,Claims Leakage,5,-673.49,Unfavorable,TRUE
2025-10,C005,L009,Utilization Mix,6,-333.28,Unfavorable,TRUE
2025-10,C005,L009,Other / Rounding,7,-9052.62,Unfavorable,TRUE
2025-10,C005,L011,Price / Yield,1,-5560.07,Unfavorable,TRUE
2025-10,C005,L011,Carrier Buy Rate,2,-2597.05,Unfavorable,TRUE
2025-10,C005,L011,Fuel Surcharge,3,-5093.37,Unfavorable,TRUE
2025-10,C005,L011,Demurrage & Detention,4,-178.28,Unfavorable,TRUE
2025-10,C005,L011,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C005,L011,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C005,L011,Other / Rounding,7,-5138.19,Unfavorable,TRUE
2025-10,C006,L004,Price / Yield,1,-701.41,Unfavorable,TRUE
2025-10,C006,L004,Carrier Buy Rate,2,-68.3,Unfavorable,TRUE
2025-10,C006,L004,Fuel Surcharge,3,-56.66,Unfavorable,TRUE
2025-10,C006,L004,Demurrage & Detention,4,-51.71,Unfavorable,TRUE
2025-10,C006,L004,Claims Leakage,5,-12.37,Unfavorable,TRUE
2025-10,C006,L004,Utilization Mix,6,-24.19,Unfavorable,TRUE
2025-10,C006,L004,Other / Rounding,7,-2353.29,Unfavorable,TRUE
2025-10,C006,L005,Price / Yield,1,-1155.8,Unfavorable,TRUE
2025-10,C006,L005,Carrier Buy Rate,2,-900.44,Unfavorable,TRUE
2025-10,C006,L005,Fuel Surcharge,3,-1114.22,Unfavorable,TRUE
2025-10,C006,L005,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-10,C006,L005,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C006,L005,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C006,L005,Other / Rounding,7,-2621.08,Unfavorable,TRUE
2025-10,C006,L008,Price / Yield,1,-1839.15,Unfavorable,TRUE
2025-10,C006,L008,Carrier Buy Rate,2,-190.51,Unfavorable,TRUE
2025-10,C006,L008,Fuel Surcharge,3,-330.86,Unfavorable,TRUE
2025-10,C006,L008,Demurrage & Detention,4,-136.02,Unfavorable,TRUE
2025-10,C006,L008,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C006,L008,Utilization Mix,6,-18.6,Unfavorable,TRUE
2025-10,C006,L008,Other / Rounding,7,-3567.73,Unfavorable,TRUE
2025-10,C006,L011,Price / Yield,1,-654.81,Unfavorable,TRUE
2025-10,C006,L011,Carrier Buy Rate,2,-160.33,Unfavorable,TRUE
2025-10,C006,L011,Fuel Surcharge,3,-161.96,Unfavorable,TRUE
2025-10,C006,L011,Demurrage & Detention,4,-83.85,Unfavorable,TRUE
2025-10,C006,L011,Claims Leakage,5,-63.85,Unfavorable,TRUE
2025-10,C006,L011,Utilization Mix,6,-55.09,Unfavorable,TRUE
2025-10,C006,L011,Other / Rounding,7,-1330.88,Unfavorable,TRUE
2025-10,C006,L012,Price / Yield,1,-460.54,Unfavorable,TRUE
2025-10,C006,L012,Carrier Buy Rate,2,-37.23,Unfavorable,TRUE
2025-10,C006,L012,Fuel Surcharge,3,-30.0,Unfavorable,TRUE
2025-10,C006,L012,Demurrage & Detention,4,-26.97,Unfavorable,TRUE
2025-10,C006,L012,Claims Leakage,5,-27.32,Unfavorable,TRUE
2025-10,C006,L012,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C006,L012,Other / Rounding,7,-721.55,Unfavorable,TRUE
2025-10,C007,L001,Price / Yield,1,-3193.96,Unfavorable,TRUE
2025-10,C007,L001,Carrier Buy Rate,2,-1216.18,Unfavorable,TRUE
2025-10,C007,L001,Fuel Surcharge,3,-1645.56,Unfavorable,TRUE
2025-10,C007,L001,Demurrage & Detention,4,-1000.96,Unfavorable,TRUE
2025-10,C007,L001,Claims Leakage,5,-1185.28,Unfavorable,TRUE
2025-10,C007,L001,Utilization Mix,6,-13.58,Unfavorable,TRUE
2025-10,C007,L001,Other / Rounding,7,-8818.92,Unfavorable,TRUE
2025-10,C007,L005,Price / Yield,1,-3221.26,Unfavorable,TRUE
2025-10,C007,L005,Carrier Buy Rate,2,-1056.0,Unfavorable,TRUE
2025-10,C007,L005,Fuel Surcharge,3,-504.21,Unfavorable,TRUE
2025-10,C007,L005,Demurrage & Detention,4,-152.19,Unfavorable,TRUE
2025-10,C007,L005,Claims Leakage,5,-20.75,Unfavorable,TRUE
2025-10,C007,L005,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C007,L005,Other / Rounding,7,-4002.54,Unfavorable,TRUE
2025-10,C007,L006,Price / Yield,1,-955.54,Unfavorable,TRUE
2025-10,C007,L006,Carrier Buy Rate,2,-169.19,Unfavorable,TRUE
2025-10,C007,L006,Fuel Surcharge,3,-341.16,Unfavorable,TRUE
2025-10,C007,L006,Demurrage & Detention,4,-73.59,Unfavorable,TRUE
2025-10,C007,L006,Claims Leakage,5,-22.32,Unfavorable,TRUE
2025-10,C007,L006,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C007,L006,Other / Rounding,7,-2090.45,Unfavorable,TRUE
2025-10,C008,L008,Price / Yield,1,-846.4,Unfavorable,TRUE
2025-10,C008,L008,Carrier Buy Rate,2,-456.0,Unfavorable,TRUE
2025-10,C008,L008,Fuel Surcharge,3,-636.9,Unfavorable,TRUE
2025-10,C008,L008,Demurrage & Detention,4,-589.88,Unfavorable,TRUE
2025-10,C008,L008,Claims Leakage,5,-230.39,Unfavorable,TRUE
2025-10,C008,L008,Utilization Mix,6,-150.16,Unfavorable,TRUE
2025-10,C008,L008,Other / Rounding,7,-1561.16,Unfavorable,TRUE
2025-10,C008,L009,Price / Yield,1,-844.19,Unfavorable,TRUE
2025-10,C008,L009,Carrier Buy Rate,2,-191.96,Unfavorable,TRUE
2025-10,C008,L009,Fuel Surcharge,3,-133.95,Unfavorable,TRUE
2025-10,C008,L009,Demurrage & Detention,4,-16.32,Unfavorable,TRUE
2025-10,C008,L009,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C008,L009,Utilization Mix,6,-0.34,Unfavorable,TRUE
2025-10,C008,L009,Other / Rounding,7,-1649.56,Unfavorable,TRUE
2025-10,C008,L011,Price / Yield,1,-1128.11,Unfavorable,TRUE
2025-10,C008,L011,Carrier Buy Rate,2,-648.46,Unfavorable,TRUE
2025-10,C008,L011,Fuel Surcharge,3,-1085.85,Unfavorable,TRUE
2025-10,C008,L011,Demurrage & Detention,4,-292.27,Unfavorable,TRUE
2025-10,C008,L011,Claims Leakage,5,-71.96,Unfavorable,TRUE
2025-10,C008,L011,Utilization Mix,6,-8.06,Unfavorable,TRUE
2025-10,C008,L011,Other / Rounding,7,-2006.68,Unfavorable,TRUE
2025-10,C009,L001,Price / Yield,1,-1565.09,Unfavorable,TRUE
2025-10,C009,L001,Carrier Buy Rate,2,-2742.08,Unfavorable,TRUE
2025-10,C009,L001,Fuel Surcharge,3,-4171.77,Unfavorable,TRUE
2025-10,C009,L001,Demurrage & Detention,4,-3372.31,Unfavorable,TRUE
2025-10,C009,L001,Claims Leakage,5,-4343.66,Unfavorable,TRUE
2025-10,C009,L001,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C009,L001,Other / Rounding,7,10111.92,Favorable,TRUE
2025-10,C009,L002,Price / Yield,1,-6888.11,Unfavorable,TRUE
2025-10,C009,L002,Carrier Buy Rate,2,-3328.95,Unfavorable,TRUE
2025-10,C009,L002,Fuel Surcharge,3,-3751.41,Unfavorable,TRUE
2025-10,C009,L002,Demurrage & Detention,4,-1017.93,Unfavorable,TRUE
2025-10,C009,L002,Claims Leakage,5,-278.8,Unfavorable,TRUE
2025-10,C009,L002,Utilization Mix,6,-659.67,Unfavorable,TRUE
2025-10,C009,L002,Other / Rounding,7,-8336.97,Unfavorable,TRUE
2025-10,C009,L005,Price / Yield,1,-3722.17,Unfavorable,TRUE
2025-10,C009,L005,Carrier Buy Rate,2,-2105.11,Unfavorable,TRUE
2025-10,C009,L005,Fuel Surcharge,3,-1153.37,Unfavorable,TRUE
2025-10,C009,L005,Demurrage & Detention,4,-114.82,Unfavorable,TRUE
2025-10,C009,L005,Claims Leakage,5,-167.5,Unfavorable,TRUE
2025-10,C009,L005,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C009,L005,Other / Rounding,7,-8378.98,Unfavorable,TRUE
2025-10,C009,L006,Price / Yield,1,808.9,Favorable,TRUE
2025-10,C009,L006,Carrier Buy Rate,2,-1290.67,Unfavorable,TRUE
2025-10,C009,L006,Fuel Surcharge,3,-1536.0,Unfavorable,TRUE
2025-10,C009,L006,Demurrage & Detention,4,-363.82,Unfavorable,TRUE
2025-10,C009,L006,Claims Leakage,5,-192.96,Unfavorable,TRUE
2025-10,C009,L006,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C009,L006,Other / Rounding,7,6569.31,Favorable,TRUE
2025-10,C009,L007,Price / Yield,1,-3363.93,Unfavorable,TRUE
2025-10,C009,L007,Carrier Buy Rate,2,-518.32,Unfavorable,TRUE
2025-10,C009,L007,Fuel Surcharge,3,-691.18,Unfavorable,TRUE
2025-10,C009,L007,Demurrage & Detention,4,-309.54,Unfavorable,TRUE
2025-10,C009,L007,Claims Leakage,5,-124.86,Unfavorable,TRUE
2025-10,C009,L007,Utilization Mix,6,-16.07,Unfavorable,TRUE
2025-10,C009,L007,Other / Rounding,7,-6767.23,Unfavorable,TRUE
2025-10,C009,L009,Price / Yield,1,-3193.4,Unfavorable,TRUE
2025-10,C009,L009,Carrier Buy Rate,2,-1062.54,Unfavorable,TRUE
2025-10,C009,L009,Fuel Surcharge,3,-861.48,Unfavorable,TRUE
2025-10,C009,L009,Demurrage & Detention,4,-26.6,Unfavorable,TRUE
2025-10,C009,L009,Claims Leakage,5,-250.57,Unfavorable,TRUE
2025-10,C009,L009,Utilization Mix,6,-93.12,Unfavorable,TRUE
2025-10,C009,L009,Other / Rounding,7,-11384.94,Unfavorable,TRUE
2025-10,C009,L011,Price / Yield,1,-1951.49,Unfavorable,TRUE
2025-10,C009,L011,Carrier Buy Rate,2,-1254.39,Unfavorable,TRUE
2025-10,C009,L011,Fuel Surcharge,3,-896.98,Unfavorable,TRUE
2025-10,C009,L011,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-10,C009,L011,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C009,L011,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C009,L011,Other / Rounding,7,-4069.58,Unfavorable,TRUE
2025-10,C010,L001,Price / Yield,1,1727.56,Favorable,TRUE
2025-10,C010,L001,Carrier Buy Rate,2,-3811.9,Unfavorable,TRUE
2025-10,C010,L001,Fuel Surcharge,3,-4836.46,Unfavorable,TRUE
2025-10,C010,L001,Demurrage & Detention,4,-202.07,Unfavorable,TRUE
2025-10,C010,L001,Claims Leakage,5,-2303.25,Unfavorable,TRUE
2025-10,C010,L001,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C010,L001,Other / Rounding,7,14575.54,Favorable,TRUE
2025-10,C010,L008,Price / Yield,1,-7921.13,Unfavorable,TRUE
2025-10,C010,L008,Carrier Buy Rate,2,-2307.57,Unfavorable,TRUE
2025-10,C010,L008,Fuel Surcharge,3,-2856.92,Unfavorable,TRUE
2025-10,C010,L008,Demurrage & Detention,4,-1850.56,Unfavorable,TRUE
2025-10,C010,L008,Claims Leakage,5,-989.39,Unfavorable,TRUE
2025-10,C010,L008,Utilization Mix,6,-909.89,Unfavorable,TRUE
2025-10,C010,L008,Other / Rounding,7,-15225.84,Unfavorable,TRUE
2025-10,C010,L009,Price / Yield,1,-5124.38,Unfavorable,TRUE
2025-10,C010,L009,Carrier Buy Rate,2,-1753.27,Unfavorable,TRUE
2025-10,C010,L009,Fuel Surcharge,3,-2409.85,Unfavorable,TRUE
2025-10,C010,L009,Demurrage & Detention,4,-352.95,Unfavorable,TRUE
2025-10,C010,L009,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C010,L009,Utilization Mix,6,-108.7,Unfavorable,TRUE
2025-10,C010,L009,Other / Rounding,7,-13632.1,Unfavorable,TRUE
2025-10,C010,L010,Price / Yield,1,-1582.06,Unfavorable,TRUE
2025-10,C010,L010,Carrier Buy Rate,2,-2615.07,Unfavorable,TRUE
2025-10,C010,L010,Fuel Surcharge,3,-2581.42,Unfavorable,TRUE
2025-10,C010,L010,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-10,C010,L010,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C010,L010,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C010,L010,Other / Rounding,7,545.31,Favorable,TRUE
2025-10,C010,L011,Price / Yield,1,-4714.93,Unfavorable,TRUE
2025-10,C010,L011,Carrier Buy Rate,2,-2638.58,Unfavorable,TRUE
2025-10,C010,L011,Fuel Surcharge,3,-1723.38,Unfavorable,TRUE
2025-10,C010,L011,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-10,C010,L011,Claims Leakage,5,-257.64,Unfavorable,TRUE
2025-10,C010,L011,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C010,L011,Other / Rounding,7,-9327.86,Unfavorable,TRUE
2025-10,C010,L012,Price / Yield,1,-2200.47,Unfavorable,TRUE
2025-10,C010,L012,Carrier Buy Rate,2,-96.95,Unfavorable,TRUE
2025-10,C010,L012,Fuel Surcharge,3,-128.57,Unfavorable,TRUE
2025-10,C010,L012,Demurrage & Detention,4,-71.48,Unfavorable,TRUE
2025-10,C010,L012,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C010,L012,Utilization Mix,6,-71.81,Unfavorable,TRUE
2025-10,C010,L012,Other / Rounding,7,-3948.24,Unfavorable,TRUE
2025-10,C011,L005,Price / Yield,1,-674.89,Unfavorable,TRUE
2025-10,C011,L005,Carrier Buy Rate,2,-727.25,Unfavorable,TRUE
2025-10,C011,L005,Fuel Surcharge,3,-721.35,Unfavorable,TRUE
2025-10,C011,L005,Demurrage & Detention,4,-117.83,Unfavorable,TRUE
2025-10,C011,L005,Claims Leakage,5,-118.23,Unfavorable,TRUE
2025-10,C011,L005,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C011,L005,Other / Rounding,7,-58.99,Unfavorable,TRUE
2025-10,C011,L007,Price / Yield,1,-579.41,Unfavorable,TRUE
2025-10,C011,L007,Carrier Buy Rate,2,-184.64,Unfavorable,TRUE
2025-10,C011,L007,Fuel Surcharge,3,-168.83,Unfavorable,TRUE
2025-10,C011,L007,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-10,C011,L007,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C011,L007,Utilization Mix,6,-17.04,Unfavorable,TRUE
2025-10,C011,L007,Other / Rounding,7,-1449.05,Unfavorable,TRUE
2025-10,C011,L008,Price / Yield,1,-463.92,Unfavorable,TRUE
2025-10,C011,L008,Carrier Buy Rate,2,-202.33,Unfavorable,TRUE
2025-10,C011,L008,Fuel Surcharge,3,-238.14,Unfavorable,TRUE
2025-10,C011,L008,Demurrage & Detention,4,-329.57,Unfavorable,TRUE
2025-10,C011,L008,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C011,L008,Utilization Mix,6,-50.13,Unfavorable,TRUE
2025-10,C011,L008,Other / Rounding,7,-1156.19,Unfavorable,TRUE
2025-10,C012,L003,Price / Yield,1,-2136.79,Unfavorable,TRUE
2025-10,C012,L003,Carrier Buy Rate,2,-192.26,Unfavorable,TRUE
2025-10,C012,L003,Fuel Surcharge,3,-387.43,Unfavorable,TRUE
2025-10,C012,L003,Demurrage & Detention,4,-2.6,Unfavorable,TRUE
2025-10,C012,L003,Claims Leakage,5,-5.43,Unfavorable,TRUE
2025-10,C012,L003,Utilization Mix,6,-5.61,Unfavorable,TRUE
2025-10,C012,L003,Other / Rounding,7,-3303.17,Unfavorable,TRUE
2025-10,C012,L008,Price / Yield,1,-2148.34,Unfavorable,TRUE
2025-10,C012,L008,Carrier Buy Rate,2,-376.99,Unfavorable,TRUE
2025-10,C012,L008,Fuel Surcharge,3,-593.89,Unfavorable,TRUE
2025-10,C012,L008,Demurrage & Detention,4,-493.5,Unfavorable,TRUE
2025-10,C012,L008,Claims Leakage,5,-426.46,Unfavorable,TRUE
2025-10,C012,L008,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C012,L008,Other / Rounding,7,-2659.84,Unfavorable,TRUE
2025-10,C012,L009,Price / Yield,1,-2022.68,Unfavorable,TRUE
2025-10,C012,L009,Carrier Buy Rate,2,-393.81,Unfavorable,TRUE
2025-10,C012,L009,Fuel Surcharge,3,-564.71,Unfavorable,TRUE
2025-10,C012,L009,Demurrage & Detention,4,-33.1,Unfavorable,TRUE
2025-10,C012,L009,Claims Leakage,5,-88.6,Unfavorable,TRUE
2025-10,C012,L009,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C012,L009,Other / Rounding,7,-5341.12,Unfavorable,TRUE
2025-10,C012,L010,Price / Yield,1,-9.94,Unfavorable,TRUE
2025-10,C012,L010,Carrier Buy Rate,2,-294.43,Unfavorable,TRUE
2025-10,C012,L010,Fuel Surcharge,3,-263.28,Unfavorable,TRUE
2025-10,C012,L010,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-10,C012,L010,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C012,L010,Utilization Mix,6,-149.15,Unfavorable,TRUE
2025-10,C012,L010,Other / Rounding,7,682.89,Favorable,TRUE
2025-10,C012,L012,Price / Yield,1,-990.51,Unfavorable,TRUE
2025-10,C012,L012,Carrier Buy Rate,2,-60.61,Unfavorable,TRUE
2025-10,C012,L012,Fuel Surcharge,3,-61.14,Unfavorable,TRUE
2025-10,C012,L012,Demurrage & Detention,4,-43.25,Unfavorable,TRUE
2025-10,C012,L012,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C012,L012,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C012,L012,Other / Rounding,7,-3390.01,Unfavorable,TRUE
2025-10,C013,L002,Price / Yield,1,-14348.87,Unfavorable,TRUE
2025-10,C013,L002,Carrier Buy Rate,2,-6509.94,Unfavorable,TRUE
2025-10,C013,L002,Fuel Surcharge,3,-7395.98,Unfavorable,TRUE
2025-10,C013,L002,Demurrage & Detention,4,-4132.5,Unfavorable,TRUE
2025-10,C013,L002,Claims Leakage,5,-795.4,Unfavorable,TRUE
2025-10,C013,L002,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C013,L002,Other / Rounding,7,-11146.04,Unfavorable,TRUE
2025-10,C013,L003,Price / Yield,1,-7239.4,Unfavorable,TRUE
2025-10,C013,L003,Carrier Buy Rate,2,-1498.49,Unfavorable,TRUE
2025-10,C013,L003,Fuel Surcharge,3,-1455.19,Unfavorable,TRUE
2025-10,C013,L003,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-10,C013,L003,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C013,L003,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C013,L003,Other / Rounding,7,-14543.15,Unfavorable,TRUE
2025-10,C013,L004,Price / Yield,1,-2655.44,Unfavorable,TRUE
2025-10,C013,L004,Carrier Buy Rate,2,-566.55,Unfavorable,TRUE
2025-10,C013,L004,Fuel Surcharge,3,-604.95,Unfavorable,TRUE
2025-10,C013,L004,Demurrage & Detention,4,-519.73,Unfavorable,TRUE
2025-10,C013,L004,Claims Leakage,5,-54.67,Unfavorable,TRUE
2025-10,C013,L004,Utilization Mix,6,-19.06,Unfavorable,TRUE
2025-10,C013,L004,Other / Rounding,7,-8410.91,Unfavorable,TRUE
2025-10,C013,L005,Price / Yield,1,-3676.03,Unfavorable,TRUE
2025-10,C013,L005,Carrier Buy Rate,2,-1260.69,Unfavorable,TRUE
2025-10,C013,L005,Fuel Surcharge,3,-1869.71,Unfavorable,TRUE
2025-10,C013,L005,Demurrage & Detention,4,-697.97,Unfavorable,TRUE
2025-10,C013,L005,Claims Leakage,5,-0.0,Favorable,TRUE
2025-10,C013,L005,Utilization Mix,6,-460.14,Unfavorable,TRUE
2025-10,C013,L005,Other / Rounding,7,-4277.87,Unfavorable,TRUE
2025-10,C013,L008,Price / Yield,1,-8223.09,Unfavorable,TRUE
2025-10,C013,L008,Carrier Buy Rate,2,-2222.18,Unfavorable,TRUE
2025-10,C013,L008,Fuel Surcharge,3,-2003.23,Unfavorable,TRUE
2025-10,C013,L008,Demurrage & Detention,4,-1750.02,Unfavorable,TRUE
2025-10,C013,L008,Claims Leakage,5,-1177.32,Unfavorable,TRUE
2025-10,C013,L008,Utilization Mix,6,-0.0,Favorable,TRUE
2025-10,C013,L008,Other / Rounding,7,-14595.23,Unfavorable,TRUE
2025-10,C013,L011,Price / Yield,1,-3277.16,Unfavorable,TRUE
2025-10,C013,L011,Carrier Buy Rate,2,-3735.02,Unfavorable,TRUE
2025-10,C013,L011,Fuel Surcharge,3,-2161.02,Unfavorable,TRUE
2025-10,C013,L011,Demurrage & Detention,4,-1295.41,Unfavorable,TRUE
2025-10,C013,L011,Claims Leakage,5,-0.0,Favorable,TRUE
