date,campaign_key,channel_key,paid_organic,spend,impressions,clicks,leads,conversions,new_customers,revenue,gross_profit,month_key,year,month,week_start
2025-10-02,CP014,CH06,Paid,150.58,2622,134,13,2,2,403.35,243.91,2025-10,2025,10,2025-09-29
2025-10-02,CP015,CH07,Organic,89.31,7862,259,35,10,5,1920.49,1209.67,2025-10,2025,10,2025-09-29
2025-10-02,CP016,CH07,Organic,86.32,3498,207,38,11,3,2112.6,1169.06,2025-10,2025,10,2025-09-29
2025-10-02,CP017,CH08,Organic,39.67,3255,168,40,16,4,2346.64,1457.54,2025-10,2025,10,2025-09-29
2025-10-02,CP018,CH08,Organic,51.76,3593,289,62,15,4,2372.11,1540.01,2025-10,2025,10,2025-09-29
2025-10-02,CP019,CH09,Organic,113.71,20995,568,94,23,9,4483.24,2743.37,2025-10,2025,10,2025-09-29
2025-10-02,CP020,CH09,Organic,65.53,5443,288,65,18,10,3496.92,2052.23,2025-10,2025,10,2025-09-29
2025-10-02,CP021,CH10,Organic,120.29,5903,237,38,14,8,3468.53,2241.57,2025-10,2025,10,2025-09-29
2025-10-02,CP022,CH10,Organic,96.21,5265,189,27,5,1,1191.58,678.02,2025-10,2025,10,2025-09-29
2025-10-02,CP023,CH10,Organic,136.4,4508,229,37,18,5,4818.96,3201.14,2025-10,2025,10,2025-09-29
2025-10-03,CP001,CH01,Paid,1253.28,16329,655,80,12,8,2741.5,1567.02,2025-10,2025,10,2025-09-29
2025-10-03,CP002,CH01,Paid,1039.1,8501,595,61,15,9,3161.42,2139.75,2025-10,2025,10,2025-09-29
2025-10-03,CP003,CH01,Paid,969.04,6467,494,74,10,7,2117.77,1417.87,2025-10,2025,10,2025-09-29
2025-10-03,CP004,CH02,Paid,700.66,7512,472,44,2,1,347.06,212.38,2025-10,2025,10,2025-09-29
2025-10-03,CP005,CH02,Paid,407.13,4334,268,21,0,0,0.0,0.0,2025-10,2025,10,2025-09-29
2025-10-03,CP006,CH02,Paid,805.57,10015,582,29,1,0,169.16,101.64,2025-10,2025,10,2025-09-29
2025-10-03,CP007,CH03,Paid,433.48,7468,403,32,2,2,279.18,189.7,2025-10,2025,10,2025-09-29
2025-10-03,CP008,CH03,Paid,458.66,5156,418,38,1,1,124.3,79.67,2025-10,2025,10,2025-09-29
2025-10-03,CP009,CH04,Paid,293.15,1069,51,7,0,0,0.0,0.0,2025-10,2025,10,2025-09-29
2025-10-03,CP010,CH04,Paid,316.61,947,59,7,0,0,0.0,0.0,2025-10,2025,10,2025-09-29
2025-10-03,CP011,CH05,Paid,294.69,10634,404,26,3,2,458.95,277.15,2025-10,2025,10,2025-09-29
2025-10-03,CP012,CH05,Paid,335.91,12666,483,31,0,0,0.0,0.0,2025-10,2025,10,2025-09-29
2025-10-03,CP013,CH06,Paid,195.37,4377,188,16,3,2,622.31,355.99,2025-10,2025,10,2025-09-29
2025-10-03,CP014,CH06,Paid,150.01,1717,143,13,0,0,0.0,0.0,2025-10,2025,10,2025-09-29
2025-10-03,CP015,CH07,Organic,74.7,5508,201,39,13,10,2749.42,1794.51,2025-10,2025,10,2025-09-29
2025-10-03,CP016,CH07,Organic,87.93,6105,248,21,6,4,1299.97,779.65,2025-10,2025,10,2025-09-29
2025-10-03,CP017,CH08,Organic,55.23,4721,285,87,27,13,4027.16,2205.86,2025-10,2025,10,2025-09-29
2025-10-03,CP018,CH08,Organic,56.43,6104,244,47,21,4,3105.26,1895.76,2025-10,2025,10,2025-09-29
2025-10-03,CP019,CH09,Organic,80.11,7400,446,76,34,12,6892.48,4158.5,2025-10,2025,10,2025-09-29
2025-10-03,CP020,CH09,Organic,78.36,5607,466,97,44,20,8254.82,4469.44,2025-10,2025,10,2025-09-29
2025-10-03,CP021,CH10,Organic,106.48,2541,203,21,7,3,1731.86,958.72,2025-10,2025,10,2025-09-29
2025-10-03,CP022,CH10,Organic,96.34,4708,212,33,16,10,3894.02,2385.41,2025-10,2025,10,2025-09-29
2025-10-03,CP023,CH10,Organic,189.32,5620,346,68,21,8,5300.96,3461.35,2025-10,2025,10,2025-09-29
2025-10-04,CP001,CH01,Paid,842.47,10908,463,61,13,8,3052.97,2038.78,2025-10,2025,10,2025-09-29
2025-10-04,CP002,CH01,Paid,834.79,10054,506,87,14,5,2894.4,1713.69,2025-10,2025,10,2025-09-29
2025-10-04,CP003,CH01,Paid,589.93,4945,283,42,2,1,455.83,302.96,2025-10,2025,10,2025-09-29
2025-10-04,CP004,CH02,Paid,511.44,6376,354,26,1,1,156.94,94.9,2025-10,2025,10,2025-09-29
2025-10-04,CP005,CH02,Paid,418.08,3649,274,20,1,0,143.37,84.28,2025-10,2025,10,2025-09-29
2025-10-04,CP006,CH02,Paid,470.4,6914,319,24,1,0,179.26,116.58,2025-10,2025,10,2025-09-29
2025-10-04,CP007,CH03,Paid,255.02,2692,220,16,1,1,123.19,76.6,2025-10,2025,10,2025-09-29
2025-10-04,CP008,CH03,Paid,267.3,3764,252,28,1,1,125.07,77.54,2025-10,2025,10,2025-09-29
2025-10-04,CP009,CH04,Paid,171.92,745,29,1,0,0,0.0,0.0,2025-10,2025,10,2025-09-29
2025-10-04,CP010,CH04,Paid,239.78,686,47,6,0,0,0.0,0.0,2025-10,2025,10,2025-09-29
2025-10-04,CP011,CH05,Paid,174.79,3242,228,11,0,0,0.0,0.0,2025-10,2025,10,2025-09-29
2025-10-04,CP012,CH05,Paid,169.26,4047,231,15,0,0,0.0,0.0,2025-10,2025,10,2025-09-29
2025-10-04,CP013,CH06,Paid,146.49,2247,124,16,4,3,743.64,406.43,2025-10,2025,10,2025-09-29
2025-10-04,CP014,CH06,Paid,85.37,1235,75,9,2,2,336.35,213.62,2025-10,2025,10,2025-09-29
2025-10-04,CP015,CH07,Organic,45.92,1975,125,23,8,7,1645.61,994.6,2025-10,2025,10,2025-09-29
2025-10-04,CP016,CH07,Organic,51.51,2822,140,14,4,2,826.63,541.19,2025-10,2025,10,2025-09-29
2025-10-04,CP017,CH08,Organic,27.77,3943,128,31,10,1,1500.2,1018.99,2025-10,2025,10,2025-09-29
2025-10-04,CP018,CH08,Organic,38.28,5171,156,27,7,3,1050.28,592.14,2025-10,2025,10,2025-09-29
2025-10-04,CP019,CH09,Organic,51.13,4167,261,46,18,4,3836.28,2156.56,2025-10,2025,10,2025-09-29
2025-10-04,CP020,CH09,Organic,39.46,3745,239,47,13,3,2692.07,1652.19,2025-10,2025,10,2025-09-29
2025-10-04,CP021,CH10,Organic,70.51,5032,131,20,7,3,1582.81,889.05,2025-10,2025,10,2025-09-29
2025-10-04,CP022,CH10,Organic,60.37,2112,125,22,8,6,2039.65,1137.7,2025-10,2025,10,2025-09-29
2025-10-04,CP023,CH10,Organic,106.5,4114,232,40,14,9,4062.64,2203.23,2025-10,2025,10,2025-09-29
2025-10-05,CP001,CH01,Paid,675.28,8371,316,49,7,4,1784.52,1121.65,2025-10,2025,10,2025-09-29
2025-10-05,CP002,CH01,Paid,692.75,4944,364,46,4,3,875.92,572.39,2025-10,2025,10,2025-09-29
2025-10-05,CP003,CH01,Paid,756.69,5618,390,55,12,9,2746.31,1645.9,2025-10,2025,10,2025-09-29
2025-10-05,CP004,CH02,Paid,600.54,9086,453,22,1,0,173.61,105.21,2025-10,2025,10,2025-09-29
2025-10-05,CP005,CH02,Paid,470.75,7857,306,31,3,1,425.93,271.18,2025-10,2025,10,2025-09-29
2025-10-05,CP006,CH02,Paid,512.9,4638,358,21,3,2,452.14,271.06,2025-10,2025,10,2025-09-29
2025-10-05,CP007,CH03,Paid,250.67,4929,282,28,1,1,135.6,86.99,2025-10,2025,10,2025-09-29
2025-10-05,CP008,CH03,Paid,361.24,4675,306,26,1,1,124.95,81.01,2025-10,2025,10,2025-09-29
2025-10-05,CP009,CH04,Paid,217.03,802,45,6,0,0,0.0,0.0,2025-10,2025,10,2025-09-29
2025-10-05,CP010,CH04,Paid,173.94,810,35,2,0,0,0.0,0.0,2025-10,2025,10,2025-09-29
2025-10-05,CP011,CH05,Paid,222.3,9511,344,21,1,1,144.32,94.66,2025-10,2025,10,2025-09-29
2025-10-05,CP012,CH05,Paid,230.24,4465,268,19,0,0,0.0,0.0,2025-10,2025,10,2025-09-29
2025-10-05,CP013,CH06,Paid,175.93,2556,154,16,4,3,684.17,446.6,2025-10,2025,10,2025-09-29
2025-10-05,CP014,CH06,Paid,108.07,1733,103,11,0,0,0.0,0.0,2025-10,2025,10,2025-09-29
2025-10-05,CP015,CH07,Organic,61.49,4993,173,28,7,3,1421.88,866.12,2025-10,2025,10,2025-09-29
2025-10-05,CP016,CH07,Organic,75.45,2421,187,27,4,3,876.44,488.35,2025-10,2025,10,2025-09-29
2025-10-05,CP017,CH08,Organic,25.6,2239,135,37,10,5,1456.5,941.06,2025-10,2025,10,2025-09-29
2025-10-05,CP018,CH08,Organic,33.48,5866,171,44,12,4,1906.43,1254.85,2025-10,2025,10,2025-09-29
2025-10-05,CP019,CH09,Organic,53.77,5323,315,59,18,6,3495.35,2036.84,2025-10,2025,10,2025-09-29
2025-10-05,CP020,CH09,Organic,60.11,4856,350,62,15,8,3122.79,1967.58,2025-10,2025,10,2025-09-29
2025-10-05,CP021,CH10,Organic,89.01,5591,183,36,13,3,3216.48,1797.89,2025-10,2025,10,2025-09-29
2025-10-05,CP022,CH10,Organic,63.47,2208,147,21,6,2,1461.96,924.57,2025-10,2025,10,2025-09-29
2025-10-05,CP023,CH10,Organic,104.96,8438,249,42,19,10,4153.62,2697.31,2025-10,2025,10,2025-09-29
2025-10-06,CP001,CH01,Paid,1336.85,12765,746,73,22,13,4930.12,3109.73,2025-10,2025,10,2025-10-06
2025-10-06,CP002,CH01,Paid,1590.68,18458,820,105,16,10,3495.88,2069.15,2025-10,2025,10,2025-10-06
2025-10-06,CP003,CH01,Paid,1051.59,8297,585,80,19,9,4117.09,2440.87,2025-10,2025,10,2025-10-06
2025-10-06,CP004,CH02,Paid,855.16,12360,630,61,2,1,324.2,218.17,2025-10,2025,10,2025-10-06
2025-10-06,CP005,CH02,Paid,552.02,4990,361,25,2,2,268.58,171.41,2025-10,2025,10,2025-10-06
2025-10-06,CP006,CH02,Paid,1122.45,10763,771,58,1,1,163.18,99.99,2025-10,2025,10,2025-10-06
2025-10-06,CP007,CH03,Paid,379.28,9325,342,28,1,0,127.35,69.98,2025-10,2025,10,2025-10-06
2025-10-06,CP008,CH03,Paid,561.49,5943,478,32,3,3,403.65,272.63,2025-10,2025,10,2025-10-06
2025-10-06,CP009,CH04,Paid,324.14,1584,59,8,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-06,CP010,CH04,Paid,448.11,1557,92,11,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-06,CP011,CH05,Paid,264.75,13560,454,30,2,1,263.61,172.42,2025-10,2025,10,2025-10-06
2025-10-06,CP012,CH05,Paid,247.27,5236,360,20,1,1,121.65,75.62,2025-10,2025,10,2025-10-06
2025-10-06,CP013,CH06,Paid,277.37,5915,262,30,4,4,755.33,501.95,2025-10,2025,10,2025-10-06
2025-10-06,CP014,CH06,Paid,165.83,2706,163,18,3,1,520.13,340.3,2025-10,2025,10,2025-10-06
2025-10-06,CP015,CH07,Organic,95.51,3816,281,41,18,7,3472.32,2243.75,2025-10,2025,10,2025-10-06
2025-10-06,CP016,CH07,Organic,99.69,7552,270,37,7,4,1518.61,1018.21,2025-10,2025,10,2025-10-06
2025-10-06,CP017,CH08,Organic,30.37,3283,141,32,14,3,2274.41,1271.44,2025-10,2025,10,2025-10-06
2025-10-06,CP018,CH08,Organic,69.29,5313,343,76,20,8,2801.54,1658.48,2025-10,2025,10,2025-10-06
2025-10-06,CP019,CH09,Organic,79.12,14850,469,87,37,12,7156.01,4107.76,2025-10,2025,10,2025-10-06
2025-10-06,CP020,CH09,Organic,55.93,6773,355,59,18,6,3536.91,1958.67,2025-10,2025,10,2025-10-06
2025-10-06,CP021,CH10,Organic,143.97,3629,284,46,16,9,4028.31,2371.5,2025-10,2025,10,2025-10-06
2025-10-06,CP022,CH10,Organic,84.56,2302,180,28,8,5,2240.78,1264.15,2025-10,2025,10,2025-10-06
2025-10-06,CP023,CH10,Organic,89.37,2962,166,20,5,2,1182.2,734.29,2025-10,2025,10,2025-10-06
2025-10-07,CP001,CH01,Paid,1060.35,16354,652,73,19,10,4242.33,2777.84,2025-10,2025,10,2025-10-06
2025-10-07,CP002,CH01,Paid,1257.6,10353,619,87,14,6,3166.54,1732.16,2025-10,2025,10,2025-10-06
2025-10-07,CP003,CH01,Paid,1053.92,8919,617,83,14,7,3404.26,1970.82,2025-10,2025,10,2025-10-06
2025-10-07,CP004,CH02,Paid,820.61,21724,693,48,4,3,860.44,549.98,2025-10,2025,10,2025-10-06
2025-10-07,CP005,CH02,Paid,525.69,4523,379,33,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-07,CP006,CH02,Paid,632.84,12773,454,44,1,0,189.46,121.57,2025-10,2025,10,2025-10-06
2025-10-07,CP007,CH03,Paid,461.9,11075,444,23,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-07,CP008,CH03,Paid,427.91,5682,404,35,1,0,117.09,75.17,2025-10,2025,10,2025-10-06
2025-10-07,CP009,CH04,Paid,284.94,1403,51,5,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-07,CP010,CH04,Paid,301.11,1239,50,4,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-07,CP011,CH05,Paid,282.44,5198,371,14,1,1,148.08,100.54,2025-10,2025,10,2025-10-06
2025-10-07,CP012,CH05,Paid,314.58,7515,384,23,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-07,CP013,CH06,Paid,213.7,2608,164,18,2,1,349.31,190.58,2025-10,2025,10,2025-10-06
2025-10-07,CP014,CH06,Paid,171.3,3787,165,11,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-07,CP015,CH07,Organic,67.43,3257,186,25,12,5,2497.37,1484.42,2025-10,2025,10,2025-10-06
2025-10-07,CP016,CH07,Organic,97.91,3855,277,34,7,5,1415.66,927.86,2025-10,2025,10,2025-10-06
2025-10-07,CP017,CH08,Organic,45.74,3138,241,37,14,4,1912.18,1209.66,2025-10,2025,10,2025-10-06
2025-10-07,CP018,CH08,Organic,49.13,4867,249,52,6,2,885.79,563.0,2025-10,2025,10,2025-10-06
2025-10-07,CP019,CH09,Organic,106.25,6966,590,94,41,14,8300.43,5592.06,2025-10,2025,10,2025-10-06
2025-10-07,CP020,CH09,Organic,81.89,10473,441,90,21,11,4201.68,2812.31,2025-10,2025,10,2025-10-06
2025-10-07,CP021,CH10,Organic,113.99,5043,210,34,17,9,3988.15,2500.87,2025-10,2025,10,2025-10-06
2025-10-07,CP022,CH10,Organic,101.54,2963,192,27,4,3,1050.34,671.76,2025-10,2025,10,2025-10-06
2025-10-07,CP023,CH10,Organic,98.21,4029,185,35,12,6,3204.56,2027.01,2025-10,2025,10,2025-10-06
2025-10-08,CP001,CH01,Paid,1129.98,12606,500,63,15,8,3164.48,1931.6,2025-10,2025,10,2025-10-06
2025-10-08,CP002,CH01,Paid,1054.8,21124,582,81,13,7,2633.25,1498.27,2025-10,2025,10,2025-10-06
2025-10-08,CP003,CH01,Paid,936.87,6933,465,61,15,6,3461.83,2170.69,2025-10,2025,10,2025-10-06
2025-10-08,CP004,CH02,Paid,769.03,17509,471,34,3,1,465.67,273.81,2025-10,2025,10,2025-10-06
2025-10-08,CP005,CH02,Paid,678.43,13273,497,56,3,2,507.49,295.71,2025-10,2025,10,2025-10-06
2025-10-08,CP006,CH02,Paid,879.12,18364,678,55,2,2,351.63,211.66,2025-10,2025,10,2025-10-06
2025-10-08,CP007,CH03,Paid,366.09,5617,342,30,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-08,CP008,CH03,Paid,545.37,12383,540,31,2,2,259.73,146.15,2025-10,2025,10,2025-10-06
2025-10-08,CP009,CH04,Paid,499.64,2646,106,6,1,0,431.73,270.3,2025-10,2025,10,2025-10-06
2025-10-08,CP010,CH04,Paid,296.53,1267,62,11,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-08,CP011,CH05,Paid,321.08,12763,463,23,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-08,CP012,CH05,Paid,224.85,5162,295,19,1,1,159.55,95.79,2025-10,2025,10,2025-10-06
2025-10-08,CP013,CH06,Paid,198.15,2986,176,18,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-08,CP014,CH06,Paid,128.79,1333,103,8,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-08,CP015,CH07,Organic,93.48,4135,239,42,17,8,3878.04,2100.71,2025-10,2025,10,2025-10-06
2025-10-08,CP016,CH07,Organic,153.45,15419,435,83,22,8,5013.31,3053.5,2025-10,2025,10,2025-10-06
2025-10-08,CP017,CH08,Organic,37.61,2982,202,41,12,3,1797.51,1001.85,2025-10,2025,10,2025-10-06
2025-10-08,CP018,CH08,Organic,66.63,9500,340,75,30,6,4545.86,3027.2,2025-10,2025,10,2025-10-06
2025-10-08,CP019,CH09,Organic,80.99,4952,398,58,21,9,4575.7,2805.71,2025-10,2025,10,2025-10-06
2025-10-08,CP020,CH09,Organic,100.71,8117,552,85,25,10,4872.26,3212.72,2025-10,2025,10,2025-10-06
2025-10-08,CP021,CH10,Organic,135.87,3133,261,40,15,8,3470.78,2348.79,2025-10,2025,10,2025-10-06
2025-10-08,CP022,CH10,Organic,94.75,2155,181,30,13,8,3418.44,1846.49,2025-10,2025,10,2025-10-06
2025-10-08,CP023,CH10,Organic,97.93,6210,178,29,9,6,2171.54,1342.3,2025-10,2025,10,2025-10-06
2025-10-09,CP001,CH01,Paid,1137.36,25228,645,88,11,6,2383.25,1347.55,2025-10,2025,10,2025-10-06
2025-10-09,CP002,CH01,Paid,1220.25,12976,618,90,22,14,5454.23,3229.81,2025-10,2025,10,2025-10-06
2025-10-09,CP003,CH01,Paid,982.3,11650,527,59,16,8,3670.5,2438.67,2025-10,2025,10,2025-10-06
2025-10-09,CP004,CH02,Paid,727.92,9534,559,48,4,3,666.57,380.46,2025-10,2025,10,2025-10-06
2025-10-09,CP005,CH02,Paid,595.45,6253,452,40,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-09,CP006,CH02,Paid,817.98,18402,625,64,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-09,CP007,CH03,Paid,384.13,5328,347,19,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-09,CP008,CH03,Paid,460.56,9526,519,29,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-09,CP009,CH04,Paid,422.2,950,71,12,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-09,CP010,CH04,Paid,334.85,2165,68,5,1,0,496.52,327.71,2025-10,2025,10,2025-10-06
2025-10-09,CP011,CH05,Paid,361.88,12344,442,21,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-09,CP012,CH05,Paid,265.44,12127,323,13,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-09,CP013,CH06,Paid,204.97,2532,195,30,2,1,396.2,253.37,2025-10,2025,10,2025-10-06
2025-10-09,CP014,CH06,Paid,178.42,6847,177,23,4,2,636.65,420.68,2025-10,2025,10,2025-10-06
2025-10-09,CP015,CH07,Organic,68.14,3051,197,23,4,2,890.19,510.33,2025-10,2025,10,2025-10-06
2025-10-09,CP016,CH07,Organic,77.1,3469,233,27,12,5,2318.02,1486.59,2025-10,2025,10,2025-10-06
2025-10-09,CP017,CH08,Organic,52.51,7909,294,77,22,12,3402.8,1978.28,2025-10,2025,10,2025-10-06
2025-10-09,CP018,CH08,Organic,60.69,6365,253,58,22,8,3434.09,2141.85,2025-10,2025,10,2025-10-06
2025-10-09,CP019,CH09,Organic,78.23,10679,415,62,16,6,2697.38,1737.83,2025-10,2025,10,2025-10-06
2025-10-09,CP020,CH09,Organic,71.34,8892,441,83,35,15,7332.72,4585.66,2025-10,2025,10,2025-10-06
2025-10-09,CP021,CH10,Organic,111.73,8143,216,40,12,8,2937.1,1738.38,2025-10,2025,10,2025-10-06
2025-10-09,CP022,CH10,Organic,69.13,2424,143,19,8,5,2010.71,1317.55,2025-10,2025,10,2025-10-06
2025-10-09,CP023,CH10,Organic,124.9,3684,271,45,20,14,4748.68,2641.63,2025-10,2025,10,2025-10-06
2025-10-10,CP001,CH01,Paid,995.11,7714,572,71,16,11,3314.39,1808.43,2025-10,2025,10,2025-10-06
2025-10-10,CP002,CH01,Paid,1300.09,9775,688,72,16,11,3319.01,2224.3,2025-10,2025,10,2025-10-06
2025-10-10,CP003,CH01,Paid,857.13,7784,446,65,7,3,1559.85,997.18,2025-10,2025,10,2025-10-06
2025-10-10,CP004,CH02,Paid,725.3,8873,475,20,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-10,CP005,CH02,Paid,729.11,9710,559,48,3,2,451.28,247.61,2025-10,2025,10,2025-10-06
2025-10-10,CP006,CH02,Paid,881.36,11834,632,55,4,4,598.33,344.65,2025-10,2025,10,2025-10-06
2025-10-10,CP007,CH03,Paid,378.77,12457,356,46,2,2,262.83,174.59,2025-10,2025,10,2025-10-06
2025-10-10,CP008,CH03,Paid,452.27,5171,403,25,2,2,318.6,186.72,2025-10,2025,10,2025-10-06
2025-10-10,CP009,CH04,Paid,379.95,1025,73,6,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-10,CP010,CH04,Paid,209.3,596,38,2,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-10,CP011,CH05,Paid,327.91,8195,452,19,1,1,162.25,101.71,2025-10,2025,10,2025-10-06
2025-10-10,CP012,CH05,Paid,272.51,9182,329,20,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-10,CP013,CH06,Paid,223.75,8388,259,32,4,1,739.79,486.82,2025-10,2025,10,2025-10-06
2025-10-10,CP014,CH06,Paid,185.84,2638,190,16,2,2,359.81,235.65,2025-10,2025,10,2025-10-06
2025-10-10,CP015,CH07,Organic,68.76,7838,201,29,8,6,1697.08,1040.77,2025-10,2025,10,2025-10-06
2025-10-10,CP016,CH07,Organic,80.54,2956,237,39,2,1,409.55,264.76,2025-10,2025,10,2025-10-06
2025-10-10,CP017,CH08,Organic,32.17,2798,141,34,11,5,1602.72,910.77,2025-10,2025,10,2025-10-06
2025-10-10,CP018,CH08,Organic,50.35,3220,254,45,14,4,2339.02,1339.44,2025-10,2025,10,2025-10-06
2025-10-10,CP019,CH09,Organic,77.33,11689,435,70,15,6,3208.67,2061.09,2025-10,2025,10,2025-10-06
2025-10-10,CP020,CH09,Organic,73.25,11625,405,72,18,10,3438.67,1903.09,2025-10,2025,10,2025-10-06
2025-10-10,CP021,CH10,Organic,116.62,5749,239,36,11,6,3200.6,2165.65,2025-10,2025,10,2025-10-06
2025-10-10,CP022,CH10,Organic,94.85,4006,181,37,6,4,1467.63,797.39,2025-10,2025,10,2025-10-06
2025-10-10,CP023,CH10,Organic,140.86,8991,283,54,18,10,5000.01,3360.53,2025-10,2025,10,2025-10-06
2025-10-11,CP001,CH01,Paid,1012.21,7741,544,66,15,11,2888.17,1576.37,2025-10,2025,10,2025-10-06
2025-10-11,CP002,CH01,Paid,881.17,5605,397,46,8,4,1713.09,1105.65,2025-10,2025,10,2025-10-06
2025-10-11,CP003,CH01,Paid,845.18,5371,371,47,9,1,2129.34,1372.63,2025-10,2025,10,2025-10-06
2025-10-11,CP004,CH02,Paid,749.76,14107,621,38,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-11,CP005,CH02,Paid,420.0,4542,292,23,1,1,158.67,101.32,2025-10,2025,10,2025-10-06
2025-10-11,CP006,CH02,Paid,578.75,7975,427,33,4,4,734.25,460.53,2025-10,2025,10,2025-10-06
2025-10-11,CP007,CH03,Paid,234.8,2979,191,15,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-11,CP008,CH03,Paid,418.85,7421,372,25,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-11,CP009,CH04,Paid,214.85,750,48,3,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-11,CP010,CH04,Paid,260.76,620,44,4,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-11,CP011,CH05,Paid,235.46,5122,357,18,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-11,CP012,CH05,Paid,220.87,10830,340,23,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-11,CP013,CH06,Paid,203.45,3861,198,27,5,3,894.82,528.35,2025-10,2025,10,2025-10-06
2025-10-11,CP014,CH06,Paid,95.69,1539,97,12,1,0,164.11,107.35,2025-10,2025,10,2025-10-06
2025-10-11,CP015,CH07,Organic,57.1,3981,159,25,3,3,671.3,436.4,2025-10,2025,10,2025-10-06
2025-10-11,CP016,CH07,Organic,84.24,3706,241,32,9,5,1820.3,1224.88,2025-10,2025,10,2025-10-06
2025-10-11,CP017,CH08,Organic,28.36,4136,145,31,8,1,1281.7,707.5,2025-10,2025,10,2025-10-06
2025-10-11,CP018,CH08,Organic,34.04,5771,163,40,18,7,2688.44,1637.73,2025-10,2025,10,2025-10-06
2025-10-11,CP019,CH09,Organic,49.19,3547,284,58,22,11,4147.53,2244.0,2025-10,2025,10,2025-10-06
2025-10-11,CP020,CH09,Organic,50.77,3297,280,39,10,5,1812.27,1229.35,2025-10,2025,10,2025-10-06
2025-10-11,CP021,CH10,Organic,74.99,2917,134,20,5,3,1139.66,734.55,2025-10,2025,10,2025-10-06
2025-10-11,CP022,CH10,Organic,76.47,2551,165,30,10,5,2212.05,1324.12,2025-10,2025,10,2025-10-06
2025-10-11,CP023,CH10,Organic,91.41,3019,159,30,11,3,2823.67,1840.63,2025-10,2025,10,2025-10-06
2025-10-12,CP001,CH01,Paid,629.05,10459,318,50,3,1,651.51,381.34,2025-10,2025,10,2025-10-06
2025-10-12,CP002,CH01,Paid,735.11,5656,330,38,8,6,1938.03,1049.91,2025-10,2025,10,2025-10-06
2025-10-12,CP003,CH01,Paid,648.22,4313,316,35,4,3,879.78,485.1,2025-10,2025,10,2025-10-06
2025-10-12,CP004,CH02,Paid,460.56,9162,346,25,4,0,737.01,434.39,2025-10,2025,10,2025-10-06
2025-10-12,CP005,CH02,Paid,425.14,3881,293,25,3,1,519.37,287.75,2025-10,2025,10,2025-10-06
2025-10-12,CP006,CH02,Paid,696.3,12498,408,45,1,1,178.81,96.97,2025-10,2025,10,2025-10-06
2025-10-12,CP007,CH03,Paid,262.44,6815,221,22,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-12,CP008,CH03,Paid,346.28,3191,267,21,1,1,122.15,71.51,2025-10,2025,10,2025-10-06
2025-10-12,CP009,CH04,Paid,239.12,586,45,6,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-12,CP010,CH04,Paid,220.96,627,42,5,1,1,456.35,300.32,2025-10,2025,10,2025-10-06
2025-10-12,CP011,CH05,Paid,248.72,5360,335,17,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-12,CP012,CH05,Paid,155.63,4323,215,10,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-12,CP013,CH06,Paid,129.97,1242,104,11,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-12,CP014,CH06,Paid,95.67,1618,77,9,0,0,0.0,0.0,2025-10,2025,10,2025-10-06
2025-10-12,CP015,CH07,Organic,47.77,1930,120,23,10,3,1877.41,1023.43,2025-10,2025,10,2025-10-06
