CohortMonth,CohortLabel,ActivityMonth,MonthsSinceCohort,PlanID,ChannelID,CohortStartMRR,RetainedMRR,ExpansionMRR,ContractionMRR,StartLogos,ActiveLogos,ChurnedLogos,NetRetentionRate,GrossRetentionRate
2024-10-01,Oct 2024,2025-04-01,6,starter,inbound,1376.87,1376.87,0.0,0.0,2,2,0,1.0,1.0
2024-10-01,Oct 2024,2025-05-01,7,starter,inbound,1376.87,1400.52,23.65,0.0,2,2,0,1.0172,1.0
2024-10-01,Oct 2024,2025-06-01,8,starter,inbound,1376.87,1400.52,0.0,0.0,2,2,0,1.0172,1.0172
2024-10-01,Oct 2024,2025-07-01,9,starter,inbound,1376.87,1451.53,51.02,0.0,2,2,0,1.0542,1.0172
2024-10-01,Oct 2024,2025-08-01,10,starter,inbound,1376.87,1451.53,0.0,0.0,2,2,0,1.0542,1.0542
2024-10-01,Oct 2024,2025-09-01,11,starter,inbound,1376.87,1451.53,0.0,0.0,2,2,0,1.0542,1.0542
2024-10-01,Oct 2024,2025-10-01,12,starter,inbound,1376.87,1451.53,0.0,0.0,2,2,0,1.0542,1.0542
2024-10-01,Oct 2024,2025-11-01,13,starter,inbound,1376.87,1451.53,0.0,0.0,2,2,0,1.0542,1.0542
2024-10-01,Oct 2024,2025-12-01,14,starter,inbound,1376.87,1451.53,0.0,0.0,2,2,0,1.0542,1.0542
2024-10-01,Oct 2024,2026-01-01,15,starter,inbound,1376.87,1451.53,0.0,0.0,2,2,0,1.0542,1.0542
2024-10-01,Oct 2024,2026-02-01,16,starter,inbound,1376.87,1451.53,0.0,0.0,2,2,0,1.0542,1.0542
2024-10-01,Oct 2024,2026-03-01,17,starter,inbound,1376.87,1451.53,0.0,0.0,2,2,0,1.0542,1.0542
2024-10-01,Oct 2024,2026-04-01,18,starter,inbound,1376.87,1451.53,0.0,0.0,2,2,0,1.0542,1.0542
2024-10-01,Oct 2024,2026-05-01,19,starter,inbound,1376.87,1451.53,0.0,0.0,2,2,0,1.0542,1.0542
2024-10-01,Oct 2024,2024-10-01,0,starter,outbound,2255.08,2255.08,0.0,0.0,3,3,0,1.0,1.0
2024-10-01,Oct 2024,2024-11-01,1,starter,outbound,2255.08,2255.08,0.0,0.0,3,3,0,1.0,1.0
2024-10-01,Oct 2024,2024-12-01,2,starter,outbound,2255.08,2255.08,0.0,0.0,3,3,0,1.0,1.0
2024-10-01,Oct 2024,2025-01-01,3,starter,outbound,2255.08,2255.08,0.0,0.0,3,3,0,1.0,1.0
2024-10-01,Oct 2024,2025-02-01,4,starter,outbound,2255.08,2255.08,0.0,0.0,3,3,0,1.0,1.0
2024-10-01,Oct 2024,2025-03-01,5,starter,outbound,2255.08,2255.08,0.0,0.0,3,3,0,1.0,1.0
2024-10-01,Oct 2024,2025-04-01,6,starter,outbound,2255.08,2255.08,0.0,0.0,3,3,0,1.0,1.0
2024-10-01,Oct 2024,2025-05-01,7,starter,outbound,2255.08,2255.08,0.0,0.0,3,3,0,1.0,1.0
2024-10-01,Oct 2024,2025-06-01,8,starter,outbound,2255.08,2255.08,0.0,0.0,3,3,0,1.0,1.0
2024-10-01,Oct 2024,2025-07-01,9,starter,outbound,2255.08,2423.71,168.62,0.0,3,3,0,1.0748,1.0
2024-10-01,Oct 2024,2025-08-01,10,starter,outbound,2255.08,2585.48,161.77,0.0,3,3,0,1.1465,1.0748
2024-10-01,Oct 2024,2025-09-01,11,starter,outbound,2255.08,2681.24,95.77,0.0,3,3,0,1.189,1.1465
2024-10-01,Oct 2024,2025-10-01,12,starter,outbound,2255.08,2544.18,0.0,137.06,3,3,0,1.1282,1.1282
2024-10-01,Oct 2024,2025-11-01,13,starter,outbound,2255.08,1544.24,0.0,0.0,3,2,1,0.6848,0.6848
2024-10-01,Oct 2024,2025-12-01,14,starter,outbound,2255.08,482.23,0.0,0.0,3,1,2,0.2138,0.2138
2024-10-01,Oct 2024,2026-01-01,15,starter,outbound,2255.08,482.23,0.0,0.0,3,1,2,0.2138,0.2138
2024-10-01,Oct 2024,2026-02-01,16,starter,outbound,2255.08,482.23,0.0,0.0,3,1,2,0.2138,0.2138
2024-10-01,Oct 2024,2026-03-01,17,starter,outbound,2255.08,530.29,48.06,0.0,3,1,2,0.2352,0.2138
2024-10-01,Oct 2024,2026-04-01,18,starter,outbound,2255.08,530.29,0.0,0.0,3,1,2,0.2352,0.2352
2024-10-01,Oct 2024,2026-05-01,19,starter,outbound,2255.08,553.36,23.06,0.0,3,1,2,0.2454,0.2352
2024-10-01,Oct 2024,2024-10-01,0,starter,partner,513.82,513.82,0.0,0.0,1,1,0,1.0,1.0
2024-10-01,Oct 2024,2024-11-01,1,starter,partner,513.82,513.82,0.0,0.0,1,1,0,1.0,1.0
2024-10-01,Oct 2024,2024-12-01,2,starter,partner,513.82,513.82,0.0,0.0,1,1,0,1.0,1.0
2024-10-01,Oct 2024,2025-01-01,3,starter,partner,513.82,513.82,0.0,0.0,1,1,0,1.0,1.0
2024-10-01,Oct 2024,2025-02-01,4,starter,partner,513.82,513.82,0.0,0.0,1,1,0,1.0,1.0
2024-10-01,Oct 2024,2025-03-01,5,starter,partner,513.82,534.33,20.51,0.0,1,1,0,1.0399,1.0
2024-10-01,Oct 2024,2025-04-01,6,starter,partner,513.82,534.33,0.0,0.0,1,1,0,1.0399,1.0399
2024-10-01,Oct 2024,2025-05-01,7,starter,partner,513.82,534.33,0.0,0.0,1,1,0,1.0399,1.0399
2024-10-01,Oct 2024,2025-06-01,8,starter,partner,513.82,534.33,0.0,0.0,1,1,0,1.0399,1.0399
2024-10-01,Oct 2024,2025-07-01,9,starter,partner,513.82,534.33,0.0,0.0,1,1,0,1.0399,1.0399
2024-10-01,Oct 2024,2025-08-01,10,starter,partner,513.82,534.33,0.0,0.0,1,1,0,1.0399,1.0399
2024-10-01,Oct 2024,2025-09-01,11,starter,partner,513.82,0.0,0.0,0.0,1,0,1,0.0,0.0
2024-10-01,Oct 2024,2024-10-01,0,starter,plg,1528.0,1528.0,0.0,0.0,2,2,0,1.0,1.0
2024-10-01,Oct 2024,2024-11-01,1,starter,plg,1528.0,673.75,0.0,0.0,2,1,1,0.4409,0.4409
2024-10-01,Oct 2024,2024-12-01,2,starter,plg,1528.0,673.75,0.0,0.0,2,1,1,0.4409,0.4409
2024-10-01,Oct 2024,2025-01-01,3,starter,plg,1528.0,673.75,0.0,0.0,2,1,1,0.4409,0.4409
2024-10-01,Oct 2024,2025-02-01,4,starter,plg,1528.0,673.75,0.0,0.0,2,1,1,0.4409,0.4409
2024-10-01,Oct 2024,2025-03-01,5,starter,plg,1528.0,790.9,117.15,0.0,2,1,1,0.5176,0.4409
2024-10-01,Oct 2024,2025-04-01,6,starter,plg,1528.0,790.9,0.0,0.0,2,1,1,0.5176,0.5176
2024-10-01,Oct 2024,2025-05-01,7,starter,plg,1528.0,790.9,0.0,0.0,2,1,1,0.5176,0.5176
2024-10-01,Oct 2024,2025-06-01,8,starter,plg,1528.0,0.0,0.0,0.0,2,0,2,0.0,0.0
2024-11-01,Nov 2024,2024-11-01,0,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2024-12-01,1,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-01-01,2,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-02-01,3,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-03-01,4,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-04-01,5,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-05-01,6,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-06-01,7,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-07-01,8,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-08-01,9,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-09-01,10,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-10-01,11,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-11-01,12,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-12-01,13,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2026-01-01,14,business,plg,4875.98,4875.98,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2026-02-01,15,business,plg,4875.98,4565.3,0.0,310.68,1,1,0,0.9363,0.9363
2024-11-01,Nov 2024,2026-03-01,16,business,plg,4875.98,5300.84,735.54,0.0,1,1,0,1.0871,0.9363
2024-11-01,Nov 2024,2026-04-01,17,business,plg,4875.98,5300.84,0.0,0.0,1,1,0,1.0871,1.0871
2024-11-01,Nov 2024,2026-05-01,18,business,plg,4875.98,5300.84,0.0,0.0,1,1,0,1.0871,1.0871
2024-11-01,Nov 2024,2024-11-01,0,enterprise,expansion,12761.12,12761.12,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2024-12-01,1,enterprise,expansion,12761.12,12761.12,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-01-01,2,enterprise,expansion,12761.12,12761.12,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-02-01,3,enterprise,expansion,12761.12,12761.12,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-03-01,4,enterprise,expansion,12761.12,12761.12,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-04-01,5,enterprise,expansion,12761.12,12761.12,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-05-01,6,enterprise,expansion,12761.12,14460.45,1699.33,0.0,1,1,0,1.1332,1.0
2024-11-01,Nov 2024,2025-06-01,7,enterprise,expansion,12761.12,14460.45,0.0,0.0,1,1,0,1.1332,1.1332
2024-11-01,Nov 2024,2025-07-01,8,enterprise,expansion,12761.12,14460.45,0.0,0.0,1,1,0,1.1332,1.1332
2024-11-01,Nov 2024,2025-08-01,9,enterprise,expansion,12761.12,14460.45,0.0,0.0,1,1,0,1.1332,1.1332
2024-11-01,Nov 2024,2025-09-01,10,enterprise,expansion,12761.12,14460.45,0.0,0.0,1,1,0,1.1332,1.1332
2024-11-01,Nov 2024,2025-10-01,11,enterprise,expansion,12761.12,17027.38,2566.93,0.0,1,1,0,1.3343,1.1332
2024-11-01,Nov 2024,2025-11-01,12,enterprise,expansion,12761.12,17027.38,0.0,0.0,1,1,0,1.3343,1.3343
2024-11-01,Nov 2024,2025-12-01,13,enterprise,expansion,12761.12,18987.57,1960.19,0.0,1,1,0,1.4879,1.3343
2024-11-01,Nov 2024,2026-01-01,14,enterprise,expansion,12761.12,18987.57,0.0,0.0,1,1,0,1.4879,1.4879
2024-11-01,Nov 2024,2026-02-01,15,enterprise,expansion,12761.12,18987.57,0.0,0.0,1,1,0,1.4879,1.4879
2024-11-01,Nov 2024,2026-03-01,16,enterprise,expansion,12761.12,18987.57,0.0,0.0,1,1,0,1.4879,1.4879
2024-11-01,Nov 2024,2026-04-01,17,enterprise,expansion,12761.12,18987.57,0.0,0.0,1,1,0,1.4879,1.4879
2024-11-01,Nov 2024,2026-05-01,18,enterprise,expansion,12761.12,20114.79,1127.22,0.0,1,1,0,1.5763,1.4879
2024-11-01,Nov 2024,2024-11-01,0,growth,inbound,4090.3,4090.3,0.0,0.0,3,3,0,1.0,1.0
2024-11-01,Nov 2024,2024-12-01,1,growth,inbound,4090.3,4145.26,54.96,0.0,3,3,0,1.0134,1.0
2024-11-01,Nov 2024,2025-01-01,2,growth,inbound,4090.3,4145.26,0.0,0.0,3,3,0,1.0134,1.0134
2024-11-01,Nov 2024,2025-02-01,3,growth,inbound,4090.3,4145.26,0.0,0.0,3,3,0,1.0134,1.0134
2024-11-01,Nov 2024,2025-03-01,4,growth,inbound,4090.3,4145.26,0.0,0.0,3,3,0,1.0134,1.0134
2024-11-01,Nov 2024,2025-04-01,5,growth,inbound,4090.3,2079.32,0.0,0.0,3,2,1,0.5084,0.5084
2024-11-01,Nov 2024,2025-05-01,6,growth,inbound,4090.3,758.0,97.73,0.0,3,1,2,0.1853,0.1614
2024-11-01,Nov 2024,2025-06-01,7,growth,inbound,4090.3,851.96,93.95,0.0,3,1,2,0.2083,0.1853
2024-11-01,Nov 2024,2025-07-01,8,growth,inbound,4090.3,851.96,0.0,0.0,3,1,2,0.2083,0.2083
2024-11-01,Nov 2024,2025-08-01,9,growth,inbound,4090.3,851.96,0.0,0.0,3,1,2,0.2083,0.2083
2024-11-01,Nov 2024,2025-09-01,10,growth,inbound,4090.3,851.96,0.0,0.0,3,1,2,0.2083,0.2083
2024-11-01,Nov 2024,2025-10-01,11,growth,inbound,4090.3,983.47,131.51,0.0,3,1,2,0.2404,0.2083
2024-11-01,Nov 2024,2025-11-01,12,growth,inbound,4090.3,1045.96,62.49,0.0,3,1,2,0.2557,0.2404
2024-11-01,Nov 2024,2025-12-01,13,growth,inbound,4090.3,1045.96,0.0,0.0,3,1,2,0.2557,0.2557
2024-11-01,Nov 2024,2026-01-01,14,growth,inbound,4090.3,1045.96,0.0,0.0,3,1,2,0.2557,0.2557
2024-11-01,Nov 2024,2026-02-01,15,growth,inbound,4090.3,1045.96,0.0,0.0,3,1,2,0.2557,0.2557
2024-11-01,Nov 2024,2026-03-01,16,growth,inbound,4090.3,1045.96,0.0,0.0,3,1,2,0.2557,0.2557
2024-11-01,Nov 2024,2026-04-01,17,growth,inbound,4090.3,1045.96,0.0,0.0,3,1,2,0.2557,0.2557
2024-11-01,Nov 2024,2026-05-01,18,growth,inbound,4090.3,1154.02,108.06,0.0,3,1,2,0.2821,0.2557
2024-11-01,Nov 2024,2024-11-01,0,growth,outbound,2170.14,2170.14,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2024-12-01,1,growth,outbound,2170.14,2170.14,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-01-01,2,growth,outbound,2170.14,2170.14,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-02-01,3,growth,outbound,2170.14,2170.14,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-03-01,4,growth,outbound,2170.14,2170.14,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-04-01,5,growth,outbound,2170.14,2170.14,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-05-01,6,growth,outbound,2170.14,2170.14,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-06-01,7,growth,outbound,2170.14,2170.14,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-07-01,8,growth,outbound,2170.14,2170.14,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-08-01,9,growth,outbound,2170.14,2170.14,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-09-01,10,growth,outbound,2170.14,2478.78,308.65,0.0,1,1,0,1.1422,1.0
2024-11-01,Nov 2024,2025-10-01,11,growth,outbound,2170.14,0.0,0.0,0.0,1,0,1,0.0,0.0
2024-11-01,Nov 2024,2024-11-01,0,growth,partner,2657.43,2657.43,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2024-12-01,1,growth,partner,2657.43,2657.43,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-01-01,2,growth,partner,2657.43,2657.43,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-02-01,3,growth,partner,2657.43,2657.43,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-03-01,4,growth,partner,2657.43,2657.43,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-04-01,5,growth,partner,2657.43,2657.43,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-05-01,6,growth,partner,2657.43,2657.43,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-06-01,7,growth,partner,2657.43,3173.37,515.94,0.0,1,1,0,1.1941,1.0
2024-11-01,Nov 2024,2025-07-01,8,growth,partner,2657.43,3535.5,362.13,0.0,1,1,0,1.3304,1.1941
2024-11-01,Nov 2024,2025-08-01,9,growth,partner,2657.43,0.0,0.0,0.0,1,0,1,0.0,0.0
2024-11-01,Nov 2024,2024-11-01,0,growth,plg,3776.88,3776.88,0.0,0.0,2,2,0,1.0,1.0
2024-11-01,Nov 2024,2024-12-01,1,growth,plg,3776.88,3776.88,0.0,0.0,2,2,0,1.0,1.0
2024-11-01,Nov 2024,2025-01-01,2,growth,plg,3776.88,3776.88,0.0,0.0,2,2,0,1.0,1.0
2024-11-01,Nov 2024,2025-02-01,3,growth,plg,3776.88,3612.32,0.0,164.56,2,2,0,0.9564,0.9564
2024-11-01,Nov 2024,2025-03-01,4,growth,plg,3776.88,3612.32,0.0,0.0,2,2,0,0.9564,0.9564
2024-11-01,Nov 2024,2025-04-01,5,growth,plg,3776.88,3612.32,0.0,0.0,2,2,0,0.9564,0.9564
2024-11-01,Nov 2024,2025-05-01,6,growth,plg,3776.88,3612.32,0.0,0.0,2,2,0,0.9564,0.9564
2024-11-01,Nov 2024,2025-06-01,7,growth,plg,3776.88,3881.14,268.83,0.0,2,2,0,1.0276,0.9564
2024-11-01,Nov 2024,2025-07-01,8,growth,plg,3776.88,3881.14,0.0,0.0,2,2,0,1.0276,1.0276
2024-11-01,Nov 2024,2025-08-01,9,growth,plg,3776.88,2037.63,321.9,0.0,2,1,1,0.5395,0.4543
2024-11-01,Nov 2024,2025-09-01,10,growth,plg,3776.88,2037.63,0.0,0.0,2,1,1,0.5395,0.5395
2024-11-01,Nov 2024,2025-10-01,11,growth,plg,3776.88,2445.74,408.11,0.0,2,1,1,0.6476,0.5395
2024-11-01,Nov 2024,2025-11-01,12,growth,plg,3776.88,2704.94,259.2,0.0,2,1,1,0.7162,0.6476
2024-11-01,Nov 2024,2025-12-01,13,growth,plg,3776.88,2704.94,0.0,0.0,2,1,1,0.7162,0.7162
2024-11-01,Nov 2024,2026-01-01,14,growth,plg,3776.88,2704.94,0.0,0.0,2,1,1,0.7162,0.7162
2024-11-01,Nov 2024,2026-02-01,15,growth,plg,3776.88,2704.94,0.0,0.0,2,1,1,0.7162,0.7162
2024-11-01,Nov 2024,2026-03-01,16,growth,plg,3776.88,2704.94,0.0,0.0,2,1,1,0.7162,0.7162
2024-11-01,Nov 2024,2026-04-01,17,growth,plg,3776.88,2704.94,0.0,0.0,2,1,1,0.7162,0.7162
2024-11-01,Nov 2024,2026-05-01,18,growth,plg,3776.88,3153.62,448.69,0.0,2,1,1,0.835,0.7162
2024-11-01,Nov 2024,2024-11-01,0,scale,expansion,10964.0,10964.0,0.0,0.0,2,2,0,1.0,1.0
2024-11-01,Nov 2024,2024-12-01,1,scale,expansion,10964.0,11700.26,736.26,0.0,2,2,0,1.0672,1.0
2024-11-01,Nov 2024,2025-01-01,2,scale,expansion,10964.0,11162.68,0.0,537.58,2,2,0,1.0181,1.0181
2024-11-01,Nov 2024,2025-02-01,3,scale,expansion,10964.0,12228.42,1065.74,0.0,2,2,0,1.1153,1.0181
2024-11-01,Nov 2024,2025-03-01,4,scale,expansion,10964.0,12228.42,0.0,0.0,2,2,0,1.1153,1.1153
2024-11-01,Nov 2024,2025-04-01,5,scale,expansion,10964.0,12228.42,0.0,0.0,2,2,0,1.1153,1.1153
2024-11-01,Nov 2024,2025-05-01,6,scale,expansion,10964.0,12228.42,0.0,0.0,2,2,0,1.1153,1.1153
2024-11-01,Nov 2024,2025-06-01,7,scale,expansion,10964.0,13017.89,789.47,0.0,2,2,0,1.1873,1.1153
2024-11-01,Nov 2024,2025-07-01,8,scale,expansion,10964.0,13017.89,0.0,0.0,2,2,0,1.1873,1.1873
2024-11-01,Nov 2024,2025-08-01,9,scale,expansion,10964.0,15017.06,1999.16,0.0,2,2,0,1.3697,1.1873
2024-11-01,Nov 2024,2025-09-01,10,scale,expansion,10964.0,15904.33,887.27,0.0,2,2,0,1.4506,1.3697
2024-11-01,Nov 2024,2025-10-01,11,scale,expansion,10964.0,15904.33,0.0,0.0,2,2,0,1.4506,1.4506
2024-11-01,Nov 2024,2025-11-01,12,scale,expansion,10964.0,17592.6,1688.27,0.0,2,2,0,1.6046,1.4506
2024-11-01,Nov 2024,2025-12-01,13,scale,expansion,10964.0,17592.6,0.0,0.0,2,2,0,1.6046,1.6046
2024-11-01,Nov 2024,2026-01-01,14,scale,expansion,10964.0,17166.56,0.0,426.04,2,2,0,1.5657,1.5657
2024-11-01,Nov 2024,2026-02-01,15,scale,expansion,10964.0,18615.49,1448.94,0.0,2,2,0,1.6979,1.5657
2024-11-01,Nov 2024,2026-03-01,16,scale,expansion,10964.0,18615.49,0.0,0.0,2,2,0,1.6979,1.6979
2024-11-01,Nov 2024,2026-04-01,17,scale,expansion,10964.0,18615.49,0.0,0.0,2,2,0,1.6979,1.6979
2024-11-01,Nov 2024,2026-05-01,18,scale,expansion,10964.0,20657.61,2042.11,0.0,2,2,0,1.8841,1.6979
2024-11-01,Nov 2024,2024-11-01,0,scale,outbound,12276.6,12276.6,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2024-12-01,1,scale,outbound,12276.6,12276.6,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-01-01,2,scale,outbound,12276.6,12276.6,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-02-01,3,scale,outbound,12276.6,12276.6,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-03-01,4,scale,outbound,12276.6,11074.71,0.0,1201.89,1,1,0,0.9021,0.9021
2024-11-01,Nov 2024,2025-04-01,5,scale,outbound,12276.6,11074.71,0.0,0.0,1,1,0,0.9021,0.9021
2024-11-01,Nov 2024,2025-05-01,6,scale,outbound,12276.6,13375.86,2301.15,0.0,1,1,0,1.0895,0.9021
2024-11-01,Nov 2024,2025-06-01,7,scale,outbound,12276.6,13375.86,0.0,0.0,1,1,0,1.0895,1.0895
2024-11-01,Nov 2024,2025-07-01,8,scale,outbound,12276.6,13375.86,0.0,0.0,1,1,0,1.0895,1.0895
2024-11-01,Nov 2024,2025-08-01,9,scale,outbound,12276.6,13375.86,0.0,0.0,1,1,0,1.0895,1.0895
2024-11-01,Nov 2024,2025-09-01,10,scale,outbound,12276.6,13375.86,0.0,0.0,1,1,0,1.0895,1.0895
2024-11-01,Nov 2024,2025-10-01,11,scale,outbound,12276.6,13375.86,0.0,0.0,1,1,0,1.0895,1.0895
2024-11-01,Nov 2024,2025-11-01,12,scale,outbound,12276.6,13375.86,0.0,0.0,1,1,0,1.0895,1.0895
2024-11-01,Nov 2024,2025-12-01,13,scale,outbound,12276.6,13375.86,0.0,0.0,1,1,0,1.0895,1.0895
2024-11-01,Nov 2024,2026-01-01,14,scale,outbound,12276.6,13375.86,0.0,0.0,1,1,0,1.0895,1.0895
2024-11-01,Nov 2024,2026-02-01,15,scale,outbound,12276.6,14577.86,1202.0,0.0,1,1,0,1.1875,1.0895
2024-11-01,Nov 2024,2026-03-01,16,scale,outbound,12276.6,17736.08,3158.22,0.0,1,1,0,1.4447,1.1875
2024-11-01,Nov 2024,2026-04-01,17,scale,outbound,12276.6,17736.08,0.0,0.0,1,1,0,1.4447,1.4447
2024-11-01,Nov 2024,2026-05-01,18,scale,outbound,12276.6,17736.08,0.0,0.0,1,1,0,1.4447,1.4447
2024-11-01,Nov 2024,2024-11-01,0,starter,partner,971.48,971.48,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2024-12-01,1,starter,partner,971.48,971.48,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-01-01,2,starter,partner,971.48,971.48,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-02-01,3,starter,partner,971.48,971.48,0.0,0.0,1,1,0,1.0,1.0
2024-11-01,Nov 2024,2025-03-01,4,starter,partner,971.48,1065.66,94.18,0.0,1,1,0,1.0969,1.0
2024-11-01,Nov 2024,2025-04-01,5,starter,partner,971.48,1065.66,0.0,0.0,1,1,0,1.0969,1.0969
2024-11-01,Nov 2024,2025-05-01,6,starter,partner,971.48,1065.66,0.0,0.0,1,1,0,1.0969,1.0969
2024-11-01,Nov 2024,2025-06-01,7,starter,partner,971.48,1065.66,0.0,0.0,1,1,0,1.0969,1.0969
2024-11-01,Nov 2024,2025-07-01,8,starter,partner,971.48,1065.66,0.0,0.0,1,1,0,1.0969,1.0969
2024-11-01,Nov 2024,2025-08-01,9,starter,partner,971.48,1065.66,0.0,0.0,1,1,0,1.0969,1.0969
2024-11-01,Nov 2024,2025-09-01,10,starter,partner,971.48,1065.66,0.0,0.0,1,1,0,1.0969,1.0969
2024-11-01,Nov 2024,2025-10-01,11,starter,partner,971.48,1065.66,0.0,0.0,1,1,0,1.0969,1.0969
2024-11-01,Nov 2024,2025-11-01,12,starter,partner,971.48,1270.26,204.6,0.0,1,1,0,1.3076,1.0969
2024-11-01,Nov 2024,2025-12-01,13,starter,partner,971.48,1270.26,0.0,0.0,1,1,0,1.3076,1.3076
2024-11-01,Nov 2024,2026-01-01,14,starter,partner,971.48,1270.26,0.0,0.0,1,1,0,1.3076,1.3076
2024-11-01,Nov 2024,2026-02-01,15,starter,partner,971.48,1270.26,0.0,0.0,1,1,0,1.3076,1.3076
2024-11-01,Nov 2024,2026-03-01,16,starter,partner,971.48,1270.26,0.0,0.0,1,1,0,1.3076,1.3076
2024-11-01,Nov 2024,2026-04-01,17,starter,partner,971.48,1270.26,0.0,0.0,1,1,0,1.3076,1.3076
2024-11-01,Nov 2024,2026-05-01,18,starter,partner,971.48,1270.26,0.0,0.0,1,1,0,1.3076,1.3076
2024-11-01,Nov 2024,2024-11-01,0,starter,plg,3188.69,3188.69,0.0,0.0,4,4,0,1.0,1.0
2024-11-01,Nov 2024,2024-12-01,1,starter,plg,3188.69,3188.69,0.0,0.0,4,4,0,1.0,1.0
2024-11-01,Nov 2024,2025-01-01,2,starter,plg,3188.69,3312.4,123.71,0.0,4,4,0,1.0388,1.0
2024-11-01,Nov 2024,2025-02-01,3,starter,plg,3188.69,3394.46,82.06,0.0,4,4,0,1.0645,1.0388
2024-11-01,Nov 2024,2025-03-01,4,starter,plg,3188.69,3365.4,104.85,133.92,4,4,0,1.0554,1.0225
2024-11-01,Nov 2024,2025-04-01,5,starter,plg,3188.69,2671.99,0.0,0.0,4,3,1,0.838,0.838
2024-11-01,Nov 2024,2025-05-01,6,starter,plg,3188.69,2671.99,0.0,0.0,4,3,1,0.838,0.838
2024-11-01,Nov 2024,2025-06-01,7,starter,plg,3188.69,1700.7,108.02,0.0,4,2,2,0.5334,0.4995
2024-11-01,Nov 2024,2025-07-01,8,starter,plg,3188.69,1700.7,0.0,0.0,4,2,2,0.5334,0.5334
2024-11-01,Nov 2024,2025-08-01,9,starter,plg,3188.69,1700.7,0.0,0.0,4,2,2,0.5334,0.5334
2024-11-01,Nov 2024,2025-09-01,10,starter,plg,3188.69,1813.77,113.08,0.0,4,2,2,0.5688,0.5334
