MonthStart,CustomerID,PlanID,ChannelID,RegionID,BeginningMRR,NewMRR,ExpansionMRR,ContractionMRR,ChurnMRR,EndingMRR,RecognizedRevenue,GrossMargin,Seats,StartingLogo,ActiveLogo,NewLogo,ChurnedLogo,IsSynthetic
2025-04-01,C0214,business,partner,na,8962.14,0.0,0.0,0.0,0.0,8962.14,8814.03,6935.64,20,1,1,0,0,TRUE
2025-05-01,C0214,business,partner,na,8962.14,0.0,0.0,0.0,0.0,8962.14,9014.39,7390.12,56,1,1,0,0,TRUE
2025-06-01,C0214,business,partner,na,8962.14,0.0,0.0,0.0,0.0,8962.14,8958.31,7489.33,23,1,1,0,0,TRUE
2025-07-01,C0214,business,partner,na,8962.14,0.0,0.0,0.0,0.0,8962.14,8975.64,7273.43,54,1,1,0,0,TRUE
2025-08-01,C0214,business,partner,na,8962.14,0.0,1081.63,0.0,0.0,10043.76,10035.52,8188.8,54,1,1,0,0,TRUE
2025-09-01,C0214,business,partner,na,10043.76,0.0,0.0,0.0,0.0,10043.76,9832.5,8061.52,36,1,1,0,0,TRUE
2025-10-01,C0214,business,partner,na,10043.76,0.0,0.0,0.0,0.0,10043.76,10055.14,7990.93,19,1,1,0,0,TRUE
2025-11-01,C0214,business,partner,na,10043.76,0.0,0.0,0.0,0.0,10043.76,10343.13,8156.71,55,1,1,0,0,TRUE
2025-12-01,C0214,business,partner,na,10043.76,0.0,0.0,0.0,0.0,10043.76,9808.04,7975.31,22,1,1,0,0,TRUE
2026-01-01,C0214,business,partner,na,10043.76,0.0,0.0,0.0,0.0,10043.76,9661.3,7823.93,26,1,1,0,0,TRUE
2026-02-01,C0214,business,partner,na,10043.76,0.0,0.0,0.0,0.0,10043.76,9892.69,8236.15,30,1,1,0,0,TRUE
2026-03-01,C0214,business,partner,na,10043.76,0.0,1985.51,-1280.3,0.0,10748.97,10359.64,8383.8,25,1,1,0,0,TRUE
2026-04-01,C0214,business,partner,na,10748.97,0.0,0.0,0.0,0.0,10748.97,10575.65,8366.04,75,1,1,0,0,TRUE
2026-05-01,C0214,business,partner,na,10748.97,0.0,0.0,0.0,0.0,10748.97,10791.19,8400.17,25,1,1,0,0,TRUE
2024-11-01,C0215,enterprise,expansion,na,0.0,12761.12,0.0,0.0,0.0,12761.12,12777.4,11035.48,6,0,1,1,0,TRUE
2024-12-01,C0215,enterprise,expansion,na,12761.12,0.0,0.0,0.0,0.0,12761.12,13066.93,11120.07,18,1,1,0,0,TRUE
2025-01-01,C0215,enterprise,expansion,na,12761.12,0.0,0.0,0.0,0.0,12761.12,12402.77,10540.38,7,1,1,0,0,TRUE
2025-02-01,C0215,enterprise,expansion,na,12761.12,0.0,0.0,0.0,0.0,12761.12,12358.57,10615.53,11,1,1,0,0,TRUE
2025-03-01,C0215,enterprise,expansion,na,12761.12,0.0,0.0,0.0,0.0,12761.12,12998.27,10904.14,18,1,1,0,0,TRUE
2025-04-01,C0215,enterprise,expansion,na,12761.12,0.0,0.0,0.0,0.0,12761.12,13088.95,10822.0,9,1,1,0,0,TRUE
2025-05-01,C0215,enterprise,expansion,na,12761.12,0.0,1699.33,0.0,0.0,14460.45,14204.9,12061.27,17,1,1,0,0,TRUE
2025-06-01,C0215,enterprise,expansion,na,14460.45,0.0,0.0,0.0,0.0,14460.45,14177.97,12119.69,19,1,1,0,0,TRUE
2025-07-01,C0215,enterprise,expansion,na,14460.45,0.0,0.0,0.0,0.0,14460.45,13958.97,11858.79,7,1,1,0,0,TRUE
2025-08-01,C0215,enterprise,expansion,na,14460.45,0.0,0.0,0.0,0.0,14460.45,14646.82,12424.97,17,1,1,0,0,TRUE
2025-09-01,C0215,enterprise,expansion,na,14460.45,0.0,0.0,0.0,0.0,14460.45,14156.62,11684.66,16,1,1,0,0,TRUE
2025-10-01,C0215,enterprise,expansion,na,14460.45,0.0,2566.93,0.0,0.0,17027.38,16621.45,13898.11,19,1,1,0,0,TRUE
2025-11-01,C0215,enterprise,expansion,na,17027.38,0.0,0.0,0.0,0.0,17027.38,16424.29,13917.12,18,1,1,0,0,TRUE
2025-12-01,C0215,enterprise,expansion,na,17027.38,0.0,1960.19,0.0,0.0,18987.57,18835.4,15550.2,19,1,1,0,0,TRUE
2026-01-01,C0215,enterprise,expansion,na,18987.57,0.0,0.0,0.0,0.0,18987.57,19417.91,16033.1,31,1,1,0,0,TRUE
2026-02-01,C0215,enterprise,expansion,na,18987.57,0.0,0.0,0.0,0.0,18987.57,18571.59,14728.06,18,1,1,0,0,TRUE
2026-03-01,C0215,enterprise,expansion,na,18987.57,0.0,0.0,0.0,0.0,18987.57,18320.32,14733.19,10,1,1,0,0,TRUE
2026-04-01,C0215,enterprise,expansion,na,18987.57,0.0,0.0,0.0,0.0,18987.57,18996.62,15584.15,27,1,1,0,0,TRUE
2026-05-01,C0215,enterprise,expansion,na,18987.57,0.0,1127.22,0.0,0.0,20114.79,20512.45,16664.77,16,1,1,0,0,TRUE
2025-02-01,C0216,starter,plg,apac,0.0,442.77,0.0,0.0,0.0,442.77,449.55,349.31,14,0,1,1,0,TRUE
2025-03-01,C0216,starter,plg,apac,442.77,0.0,0.0,0.0,0.0,442.77,428.0,325.55,10,1,1,0,0,TRUE
2025-04-01,C0216,starter,plg,apac,442.77,0.0,0.0,0.0,0.0,442.77,449.66,337.14,15,1,1,0,0,TRUE
2025-05-01,C0216,starter,plg,apac,442.77,0.0,0.0,0.0,0.0,442.77,440.27,334.91,7,1,1,0,0,TRUE
2025-06-01,C0216,starter,plg,apac,442.77,0.0,0.0,0.0,0.0,442.77,442.61,339.91,11,1,1,0,0,TRUE
2025-07-01,C0216,starter,plg,apac,442.77,0.0,0.0,0.0,0.0,442.77,450.17,348.3,6,1,1,0,0,TRUE
2025-08-01,C0216,starter,plg,apac,442.77,0.0,0.0,0.0,0.0,442.77,448.89,348.24,10,1,1,0,0,TRUE
2025-09-01,C0216,starter,plg,apac,442.77,0.0,31.11,0.0,0.0,473.88,485.74,370.13,9,1,1,0,0,TRUE
2025-10-01,C0216,starter,plg,apac,473.88,0.0,0.0,0.0,0.0,473.88,472.15,357.25,5,1,1,0,0,TRUE
2025-11-01,C0216,starter,plg,apac,473.88,0.0,83.08,0.0,0.0,556.97,556.21,412.2,23,1,1,0,0,TRUE
2025-12-01,C0216,starter,plg,apac,556.97,0.0,0.0,0.0,-556.97,0.0,0.0,0.0,3,1,0,0,1,TRUE
2024-03-01,C0217,business,partner,na,0.0,5700.86,0.0,0.0,0.0,5700.86,5537.43,4673.24,14,0,1,1,0,TRUE
2024-04-01,C0217,business,partner,na,5700.86,0.0,0.0,0.0,0.0,5700.86,5698.41,4738.87,42,1,1,0,0,TRUE
2024-05-01,C0217,business,partner,na,5700.86,0.0,0.0,0.0,0.0,5700.86,5791.14,4794.38,12,1,1,0,0,TRUE
2024-06-01,C0217,business,partner,na,5700.86,0.0,0.0,0.0,0.0,5700.86,5633.6,4681.16,17,1,1,0,0,TRUE
2024-07-01,C0217,business,partner,na,5700.86,0.0,559.7,0.0,0.0,6260.56,6081.78,5031.4,11,1,1,0,0,TRUE
2024-08-01,C0217,business,partner,na,6260.56,0.0,0.0,0.0,0.0,6260.56,6277.23,5160.5,37,1,1,0,0,TRUE
2024-09-01,C0217,business,partner,na,6260.56,0.0,0.0,0.0,0.0,6260.56,6329.14,5047.15,16,1,1,0,0,TRUE
2024-10-01,C0217,business,partner,na,6260.56,0.0,906.37,0.0,0.0,7166.93,6937.16,5837.86,34,1,1,0,0,TRUE
2024-11-01,C0217,business,partner,na,7166.93,0.0,0.0,0.0,0.0,7166.93,6898.92,5629.05,25,1,1,0,0,TRUE
2024-12-01,C0217,business,partner,na,7166.93,0.0,1431.52,0.0,0.0,8598.45,8823.72,7333.77,23,1,1,0,0,TRUE
2025-01-01,C0217,business,partner,na,8598.45,0.0,0.0,0.0,0.0,8598.45,8601.88,7287.64,63,1,1,0,0,TRUE
2025-02-01,C0217,business,partner,na,8598.45,0.0,0.0,0.0,0.0,8598.45,8656.23,7150.86,50,1,1,0,0,TRUE
2025-03-01,C0217,business,partner,na,8598.45,0.0,1040.88,0.0,0.0,9639.33,9768.01,7688.04,71,1,1,0,0,TRUE
2025-04-01,C0217,business,partner,na,9639.33,0.0,0.0,0.0,0.0,9639.33,9473.73,7422.23,53,1,1,0,0,TRUE
2025-05-01,C0217,business,partner,na,9639.33,0.0,361.94,0.0,0.0,10001.27,9733.4,7567.4,39,1,1,0,0,TRUE
2025-06-01,C0217,business,partner,na,10001.27,0.0,0.0,0.0,0.0,10001.27,10189.07,8270.87,70,1,1,0,0,TRUE
2025-07-01,C0217,business,partner,na,10001.27,0.0,0.0,0.0,0.0,10001.27,10293.45,8481.98,60,1,1,0,0,TRUE
2025-08-01,C0217,business,partner,na,10001.27,0.0,491.66,0.0,0.0,10492.94,10406.77,8541.59,33,1,1,0,0,TRUE
2025-09-01,C0217,business,partner,na,10492.94,0.0,0.0,0.0,0.0,10492.94,10347.12,8405.42,27,1,1,0,0,TRUE
2025-10-01,C0217,business,partner,na,10492.94,0.0,0.0,0.0,0.0,10492.94,10306.84,8566.28,50,1,1,0,0,TRUE
2025-11-01,C0217,business,partner,na,10492.94,0.0,0.0,0.0,0.0,10492.94,10179.08,8413.04,24,1,1,0,0,TRUE
2025-12-01,C0217,business,partner,na,10492.94,0.0,0.0,0.0,0.0,10492.94,10576.39,8681.73,30,1,1,0,0,TRUE
2026-01-01,C0217,business,partner,na,10492.94,0.0,0.0,0.0,0.0,10492.94,10317.87,8461.76,20,1,1,0,0,TRUE
2026-02-01,C0217,business,partner,na,10492.94,0.0,592.34,0.0,0.0,11085.28,11135.95,8797.95,54,1,1,0,0,TRUE
2026-03-01,C0217,business,partner,na,11085.28,0.0,0.0,0.0,0.0,11085.28,11161.48,8925.99,81,1,1,0,0,TRUE
2026-04-01,C0217,business,partner,na,11085.28,0.0,2361.66,0.0,0.0,13446.94,13160.97,10239.68,50,1,1,0,0,TRUE
2026-05-01,C0217,business,partner,na,13446.94,0.0,0.0,0.0,0.0,13446.94,13020.53,10918.22,25,1,1,0,0,TRUE
2024-12-01,C0218,scale,inbound,emea,0.0,7430.58,0.0,0.0,0.0,7430.58,7592.84,6317.22,9,0,1,1,0,TRUE
2025-01-01,C0218,scale,inbound,emea,7430.58,0.0,0.0,0.0,0.0,7430.58,7232.96,5808.45,15,1,1,0,0,TRUE
2025-02-01,C0218,scale,inbound,emea,7430.58,0.0,0.0,0.0,0.0,7430.58,7428.89,6048.21,7,1,1,0,0,TRUE
2025-03-01,C0218,scale,inbound,emea,7430.58,0.0,0.0,0.0,0.0,7430.58,7155.41,5916.05,26,1,1,0,0,TRUE
2025-04-01,C0218,scale,inbound,emea,7430.58,0.0,0.0,0.0,0.0,7430.58,7536.11,6141.27,9,1,1,0,0,TRUE
2025-05-01,C0218,scale,inbound,emea,7430.58,0.0,0.0,0.0,0.0,7430.58,7228.03,5845.89,23,1,1,0,0,TRUE
2025-06-01,C0218,scale,inbound,emea,7430.58,0.0,0.0,0.0,0.0,7430.58,7150.61,6096.88,21,1,1,0,0,TRUE
2025-07-01,C0218,scale,inbound,emea,7430.58,0.0,0.0,0.0,0.0,7430.58,7237.27,5724.3,7,1,1,0,0,TRUE
2025-08-01,C0218,scale,inbound,emea,7430.58,0.0,0.0,0.0,0.0,7430.58,7353.54,6212.7,14,1,1,0,0,TRUE
2025-09-01,C0218,scale,inbound,emea,7430.58,0.0,0.0,0.0,0.0,7430.58,7498.94,6315.73,11,1,1,0,0,TRUE
2025-10-01,C0218,scale,inbound,emea,7430.58,0.0,0.0,0.0,0.0,7430.58,7344.41,5892.7,26,1,1,0,0,TRUE
2025-11-01,C0218,scale,inbound,emea,7430.58,0.0,1303.29,0.0,0.0,8733.87,8956.17,7282.45,30,1,1,0,0,TRUE
2025-12-01,C0218,scale,inbound,emea,8733.87,0.0,0.0,0.0,0.0,8733.87,8865.5,7164.59,16,1,1,0,0,TRUE
2026-01-01,C0218,scale,inbound,emea,8733.87,0.0,0.0,-643.58,0.0,8090.29,7880.16,6532.25,28,1,1,0,0,TRUE
2026-02-01,C0218,scale,inbound,emea,8090.29,0.0,0.0,0.0,0.0,8090.29,8060.76,6458.21,18,1,1,0,0,TRUE
2026-03-01,C0218,scale,inbound,emea,8090.29,0.0,0.0,0.0,0.0,8090.29,8101.9,7030.65,9,1,1,0,0,TRUE
2026-04-01,C0218,scale,inbound,emea,8090.29,0.0,0.0,0.0,0.0,8090.29,7961.99,6808.3,11,1,1,0,0,TRUE
2026-05-01,C0218,scale,inbound,emea,8090.29,0.0,1691.13,0.0,0.0,9781.42,9448.64,7930.55,31,1,1,0,0,TRUE
2025-02-01,C0219,scale,plg,emea,0.0,9741.16,0.0,0.0,0.0,9741.16,9660.54,8014.37,35,0,1,1,0,TRUE
2025-03-01,C0219,scale,plg,emea,9741.16,0.0,0.0,0.0,0.0,9741.16,9869.72,8288.57,23,1,1,0,0,TRUE
2025-04-01,C0219,scale,plg,emea,9741.16,0.0,0.0,0.0,0.0,9741.16,9946.03,8233.48,17,1,1,0,0,TRUE
2025-05-01,C0219,scale,plg,emea,9741.16,0.0,1282.26,0.0,0.0,11023.42,10983.33,9462.17,22,1,1,0,0,TRUE
2025-06-01,C0219,scale,plg,emea,11023.42,0.0,0.0,0.0,0.0,11023.42,10939.96,8995.67,16,1,1,0,0,TRUE
2025-07-01,C0219,scale,plg,emea,11023.42,0.0,932.71,0.0,0.0,11956.12,11741.93,9899.75,18,1,1,0,0,TRUE
2025-08-01,C0219,scale,plg,emea,11956.12,0.0,2108.9,0.0,0.0,14065.02,13737.66,11124.06,48,1,1,0,0,TRUE
2025-09-01,C0219,scale,plg,emea,14065.02,0.0,0.0,-1470.8,0.0,12594.22,12376.67,9792.98,21,1,1,0,0,TRUE
2025-10-01,C0219,scale,plg,emea,12594.22,0.0,0.0,0.0,0.0,12594.22,12769.19,10629.15,35,1,1,0,0,TRUE
2025-11-01,C0219,scale,plg,emea,12594.22,0.0,867.02,0.0,0.0,13461.24,12925.11,11004.19,35,1,1,0,0,TRUE
2025-12-01,C0219,scale,plg,emea,13461.24,0.0,0.0,0.0,0.0,13461.24,12927.72,10792.17,12,1,1,0,0,TRUE
2026-01-01,C0219,scale,plg,emea,13461.24,0.0,0.0,0.0,0.0,13461.24,13644.94,11485.04,33,1,1,0,0,TRUE
2026-02-01,C0219,scale,plg,emea,13461.24,0.0,2264.22,0.0,0.0,15725.46,15575.41,12676.27,21,1,1,0,0,TRUE
2026-03-01,C0219,scale,plg,emea,15725.46,0.0,1769.98,0.0,0.0,17495.43,17907.52,14555.16,36,1,1,0,0,TRUE
2026-04-01,C0219,scale,plg,emea,17495.43,0.0,0.0,-2285.58,0.0,15209.85,15088.8,12731.6,40,1,1,0,0,TRUE
2026-05-01,C0219,scale,plg,emea,15209.85,0.0,0.0,0.0,0.0,15209.85,14627.24,12158.19,41,1,1,0,0,TRUE
2024-11-01,C0220,starter,partner,na,0.0,971.48,0.0,0.0,0.0,971.48,984.44,711.81,25,0,1,1,0,TRUE
2024-12-01,C0220,starter,partner,na,971.48,0.0,0.0,0.0,0.0,971.48,975.13,739.6,45,1,1,0,0,TRUE
2025-01-01,C0220,starter,partner,na,971.48,0.0,0.0,0.0,0.0,971.48,934.78,718.85,26,1,1,0,0,TRUE
2025-02-01,C0220,starter,partner,na,971.48,0.0,0.0,0.0,0.0,971.48,954.82,692.44,44,1,1,0,0,TRUE
2025-03-01,C0220,starter,partner,na,971.48,0.0,94.18,0.0,0.0,1065.66,1025.65,768.39,21,1,1,0,0,TRUE
2025-04-01,C0220,starter,partner,na,1065.66,0.0,0.0,0.0,0.0,1065.66,1086.44,823.52,45,1,1,0,0,TRUE
2025-05-01,C0220,starter,partner,na,1065.66,0.0,0.0,0.0,0.0,1065.66,1039.34,782.53,39,1,1,0,0,TRUE
2025-06-01,C0220,starter,partner,na,1065.66,0.0,0.0,0.0,0.0,1065.66,1069.21,801.18,24,1,1,0,0,TRUE
2025-07-01,C0220,starter,partner,na,1065.66,0.0,0.0,0.0,0.0,1065.66,1023.11,744.21,24,1,1,0,0,TRUE
2025-08-01,C0220,starter,partner,na,1065.66,0.0,0.0,0.0,0.0,1065.66,1046.14,784.39,44,1,1,0,0,TRUE
2025-09-01,C0220,starter,partner,na,1065.66,0.0,0.0,0.0,0.0,1065.66,1084.86,790.55,37,1,1,0,0,TRUE
2025-10-01,C0220,starter,partner,na,1065.66,0.0,0.0,0.0,0.0,1065.66,1046.19,799.29,36,1,1,0,0,TRUE
2025-11-01,C0220,starter,partner,na,1065.66,0.0,204.6,0.0,0.0,1270.26,1294.82,972.39,46,1,1,0,0,TRUE
2025-12-01,C0220,starter,partner,na,1270.26,0.0,0.0,0.0,0.0,1270.26,1282.37,1031.45,33,1,1,0,0,TRUE
2026-01-01,C0220,starter,partner,na,1270.26,0.0,0.0,0.0,0.0,1270.26,1262.87,932.71,41,1,1,0,0,TRUE
2026-02-01,C0220,starter,partner,na,1270.26,0.0,0.0,0.0,0.0,1270.26,1272.98,984.85,48,1,1,0,0,TRUE
2026-03-01,C0220,starter,partner,na,1270.26,0.0,0.0,0.0,0.0,1270.26,1276.5,988.89,37,1,1,0,0,TRUE
2026-04-01,C0220,starter,partner,na,1270.26,0.0,0.0,0.0,0.0,1270.26,1254.45,964.0,17,1,1,0,0,TRUE
2026-05-01,C0220,starter,partner,na,1270.26,0.0,0.0,0.0,0.0,1270.26,1305.61,1001.04,58,1,1,0,0,TRUE
2024-09-01,C0221,starter,plg,na,0.0,868.06,0.0,0.0,0.0,868.06,856.68,654.55,11,0,1,1,0,TRUE
2024-10-01,C0221,starter,plg,na,868.06,0.0,0.0,0.0,0.0,868.06,877.33,705.99,21,1,1,0,0,TRUE
2024-11-01,C0221,starter,plg,na,868.06,0.0,181.17,0.0,0.0,1049.23,1042.95,779.34,22,1,1,0,0,TRUE
2024-12-01,C0221,starter,plg,na,1049.23,0.0,36.87,0.0,0.0,1086.1,1089.91,845.25,50,1,1,0,0,TRUE
2025-01-01,C0221,starter,plg,na,1086.1,0.0,0.0,0.0,0.0,1086.1,1060.79,830.33,40,1,1,0,0,TRUE
2025-02-01,C0221,starter,plg,na,1086.1,0.0,0.0,0.0,0.0,1086.1,1076.77,766.45,34,1,1,0,0,TRUE
2025-03-01,C0221,starter,plg,na,1086.1,0.0,207.66,0.0,0.0,1293.76,1279.15,970.72,39,1,1,0,0,TRUE
2025-04-01,C0221,starter,plg,na,1293.76,0.0,0.0,-181.09,0.0,1112.67,1094.92,856.81,26,1,1,0,0,TRUE
2025-05-01,C0221,starter,plg,na,1112.67,0.0,0.0,0.0,0.0,1112.67,1072.87,828.63,20,1,1,0,0,TRUE
2025-06-01,C0221,starter,plg,na,1112.67,0.0,0.0,0.0,0.0,1112.67,1106.85,870.81,29,1,1,0,0,TRUE
2025-07-01,C0221,starter,plg,na,1112.67,0.0,0.0,0.0,0.0,1112.67,1104.95,844.49,31,1,1,0,0,TRUE
2025-08-01,C0221,starter,plg,na,1112.67,0.0,0.0,0.0,0.0,1112.67,1090.03,840.15,28,1,1,0,0,TRUE
2025-09-01,C0221,starter,plg,na,1112.67,0.0,0.0,0.0,0.0,1112.67,1135.35,852.74,38,1,1,0,0,TRUE
2025-10-01,C0221,starter,plg,na,1112.67,0.0,208.59,0.0,0.0,1321.25,1310.9,973.37,58,1,1,0,0,TRUE
2025-11-01,C0221,starter,plg,na,1321.25,0.0,0.0,0.0,0.0,1321.25,1342.03,1052.55,42,1,1,0,0,TRUE
2025-12-01,C0221,starter,plg,na,1321.25,0.0,0.0,0.0,0.0,1321.25,1306.17,996.65,40,1,1,0,0,TRUE
2026-01-01,C0221,starter,plg,na,1321.25,0.0,57.29,0.0,0.0,1378.54,1390.93,1085.65,28,1,1,0,0,TRUE
2026-02-01,C0221,starter,plg,na,1378.54,0.0,0.0,0.0,0.0,1378.54,1333.36,1002.88,45,1,1,0,0,TRUE
2026-03-01,C0221,starter,plg,na,1378.54,0.0,0.0,0.0,0.0,1378.54,1371.41,1037.68,55,1,1,0,0,TRUE
2026-04-01,C0221,starter,plg,na,1378.54,0.0,0.0,0.0,0.0,1378.54,1415.09,1056.44,48,1,1,0,0,TRUE
2026-05-01,C0221,starter,plg,na,1378.54,0.0,288.93,0.0,0.0,1667.47,1631.32,1254.07,68,1,1,0,0,TRUE
2025-01-01,C0222,growth,plg,na,0.0,1761.43,0.0,0.0,0.0,1761.43,1743.3,1389.16,26,0,1,1,0,TRUE
2025-02-01,C0222,growth,plg,na,1761.43,0.0,0.0,0.0,0.0,1761.43,1811.42,1431.04,27,1,1,0,0,TRUE
2025-03-01,C0222,growth,plg,na,1761.43,0.0,0.0,0.0,0.0,1761.43,1813.73,1492.02,27,1,1,0,0,TRUE
2025-04-01,C0222,growth,plg,na,1761.43,0.0,0.0,0.0,0.0,1761.43,1756.23,1407.38,32,1,1,0,0,TRUE
2025-05-01,C0222,growth,plg,na,1761.43,0.0,0.0,-158.01,0.0,1603.42,1566.15,1248.85,11,1,1,0,0,TRUE
2025-06-01,C0222,growth,plg,na,1603.42,0.0,0.0,0.0,0.0,1603.42,1626.54,1308.48,23,1,1,0,0,TRUE
2025-07-01,C0222,growth,plg,na,1603.42,0.0,0.0,0.0,0.0,1603.42,1580.64,1255.88,23,1,1,0,0,TRUE
2025-08-01,C0222,growth,plg,na,1603.42,0.0,0.0,-130.45,0.0,1472.97,1485.26,1166.81,19,1,1,0,0,TRUE
2025-09-01,C0222,growth,plg,na,1472.97,0.0,0.0,0.0,0.0,1472.97,1456.53,1183.16,16,1,1,0,0,TRUE
2025-10-01,C0222,growth,plg,na,1472.97,0.0,0.0,0.0,0.0,1472.97,1485.7,1126.01,11,1,1,0,0,TRUE
2025-11-01,C0222,growth,plg,na,1472.97,0.0,0.0,0.0,0.0,1472.97,1463.67,1184.11,23,1,1,0,0,TRUE
2025-12-01,C0222,growth,plg,na,1472.97,0.0,0.0,0.0,0.0,1472.97,1439.34,1132.25,20,1,1,0,0,TRUE
2026-01-01,C0222,growth,plg,na,1472.97,0.0,0.0,0.0,0.0,1472.97,1478.6,1216.16,19,1,1,0,0,TRUE
2026-02-01,C0222,growth,plg,na,1472.97,0.0,280.79,0.0,0.0,1753.75,1728.98,1325.33,26,1,1,0,0,TRUE
2026-03-01,C0222,growth,plg,na,1753.75,0.0,0.0,0.0,0.0,1753.75,1770.1,1407.34,29,1,1,0,0,TRUE
2026-04-01,C0222,growth,plg,na,1753.75,0.0,0.0,0.0,0.0,1753.75,1794.53,1412.44,30,1,1,0,0,TRUE
2026-05-01,C0222,growth,plg,na,1753.75,0.0,0.0,0.0,0.0,1753.75,1752.5,1341.59,20,1,1,0,0,TRUE
2025-11-01,C0223,business,plg,apac,0.0,3300.75,0.0,0.0,0.0,3300.75,3311.12,2745.99,10,0,1,1,0,TRUE
2025-12-01,C0223,business,plg,apac,3300.75,0.0,0.0,0.0,0.0,3300.75,3183.95,2416.21,24,1,1,0,0,TRUE
2026-01-01,C0223,business,plg,apac,3300.75,0.0,0.0,0.0,0.0,3300.75,3290.28,2637.55,19,1,1,0,0,TRUE
2026-02-01,C0223,business,plg,apac,3300.75,0.0,364.09,0.0,0.0,3664.84,3656.54,2934.84,26,1,1,0,0,TRUE
2026-03-01,C0223,business,plg,apac,3664.84,0.0,0.0,0.0,0.0,3664.84,3745.56,3038.23,27,1,1,0,0,TRUE
2026-04-01,C0223,business,plg,apac,3664.84,0.0,0.0,0.0,0.0,3664.84,3537.41,2831.89,7,1,1,0,0,TRUE
2026-05-01,C0223,business,plg,apac,3664.84,0.0,0.0,0.0,0.0,3664.84,3738.99,3079.22,26,1,1,0,0,TRUE
2024-02-01,C0224,growth,plg,emea,0.0,1403.74,0.0,0.0,0.0,1403.74,1401.27,1101.44,20,0,1,1,0,TRUE
2024-03-01,C0224,growth,plg,emea,1403.74,0.0,0.0,0.0,0.0,1403.74,1362.82,1118.36,27,1,1,0,0,TRUE
2024-04-01,C0224,growth,plg,emea,1403.74,0.0,0.0,0.0,0.0,1403.74,1417.31,1152.16,26,1,1,0,0,TRUE
2024-05-01,C0224,growth,plg,emea,1403.74,0.0,0.0,0.0,0.0,1403.74,1401.79,1118.74,25,1,1,0,0,TRUE
2024-06-01,C0224,growth,plg,emea,1403.74,0.0,0.0,0.0,0.0,1403.74,1424.91,1087.65,18,1,1,0,0,TRUE
2024-07-01,C0224,growth,plg,emea,1403.74,0.0,216.26,0.0,0.0,1620.0,1622.66,1288.1,34,1,1,0,0,TRUE
2024-08-01,C0224,growth,plg,emea,1620.0,0.0,0.0,0.0,0.0,1620.0,1606.82,1227.43,31,1,1,0,0,TRUE
2024-09-01,C0224,growth,plg,emea,1620.0,0.0,184.13,0.0,0.0,1804.13,1804.98,1421.82,15,1,1,0,0,TRUE
2024-10-01,C0224,growth,plg,emea,1804.13,0.0,0.0,0.0,-1804.13,0.0,0.0,0.0,3,1,0,0,1,TRUE
2024-08-01,C0225,starter,plg,apac,0.0,404.32,0.0,0.0,0.0,404.32,407.32,324.31,17,0,1,1,0,TRUE
2024-09-01,C0225,starter,plg,apac,404.32,0.0,0.0,0.0,0.0,404.32,405.87,308.5,5,1,1,0,0,TRUE
2024-10-01,C0225,starter,plg,apac,404.32,0.0,0.0,0.0,0.0,404.32,393.06,305.48,10,1,1,0,0,TRUE
2024-11-01,C0225,starter,plg,apac,404.32,0.0,78.56,0.0,0.0,482.88,477.26,366.16,12,1,1,0,0,TRUE
2024-12-01,C0225,starter,plg,apac,482.88,0.0,0.0,0.0,0.0,482.88,495.35,388.82,20,1,1,0,0,TRUE
2025-01-01,C0225,starter,plg,apac,482.88,0.0,0.0,0.0,0.0,482.88,474.36,350.26,15,1,1,0,0,TRUE
2025-02-01,C0225,starter,plg,apac,482.88,0.0,0.0,0.0,0.0,482.88,470.8,352.67,11,1,1,0,0,TRUE
2025-03-01,C0225,starter,plg,apac,482.88,0.0,0.0,0.0,0.0,482.88,492.11,373.14,8,1,1,0,0,TRUE
2025-04-01,C0225,starter,plg,apac,482.88,0.0,0.0,0.0,0.0,482.88,487.83,380.07,10,1,1,0,0,TRUE
2025-05-01,C0225,starter,plg,apac,482.88,0.0,0.0,0.0,0.0,482.88,479.83,362.43,8,1,1,0,0,TRUE
2025-06-01,C0225,starter,plg,apac,482.88,0.0,40.44,0.0,0.0,523.32,530.56,400.51,12,1,1,0,0,TRUE
2025-07-01,C0225,starter,plg,apac,523.32,0.0,21.95,0.0,0.0,545.26,557.11,441.97,14,1,1,0,0,TRUE
2025-08-01,C0225,starter,plg,apac,545.26,0.0,0.0,0.0,0.0,545.26,530.23,400.03,14,1,1,0,0,TRUE
2025-09-01,C0225,starter,plg,apac,545.26,0.0,113.04,0.0,0.0,658.3,642.8,484.0,16,1,1,0,0,TRUE
2025-10-01,C0225,starter,plg,apac,658.3,0.0,0.0,0.0,0.0,658.3,639.52,493.98,15,1,1,0,0,TRUE
2025-11-01,C0225,starter,plg,apac,658.3,0.0,0.0,0.0,0.0,658.3,653.54,508.94,28,1,1,0,0,TRUE
2025-12-01,C0225,starter,plg,apac,658.3,0.0,0.0,0.0,0.0,658.3,636.74,496.64,24,1,1,0,0,TRUE
2026-01-01,C0225,starter,plg,apac,658.3,0.0,83.51,0.0,0.0,741.81,740.48,575.28,17,1,1,0,0,TRUE
2026-02-01,C0225,starter,plg,apac,741.81,0.0,0.0,0.0,0.0,741.81,718.44,558.9,27,1,1,0,0,TRUE
2026-03-01,C0225,starter,plg,apac,741.81,0.0,0.0,0.0,-741.81,0.0,0.0,0.0,3,1,0,0,1,TRUE
