date_key,month_start_date,year_month,month_index,plant_id,line_id,product_id,budget_units,produced_units,good_units,scrap_units,rework_units,capacity_units,available_hours,run_hours,downtime_hours,actual_revenue,budget_revenue,standard_material_cost,standard_labor_cost,standard_overhead_cost,standard_cogs,actual_material_cost,actual_labor_cost,actual_overhead_cost,scrap_cost,rework_cost,actual_cogs,material_variance,labor_variance,overhead_variance,yield_loss_cost,gross_margin,inventory_units,inventory_value,slow_moving_inventory_value
20251001,2025-10-01,2025-10,22,P03,L07,SKU018,9841.0,9999.0,9606.0,393.0,101.0,10499.0,292.4,511.21,16.86,1190675.1,1229662.97,562559.42,36234.39,119341.39,718135.2,605543.88,36974.3,117542.95,22896.28,253.17,783210.58,42984.45,739.92,-1798.44,23149.46,407464.52,6628.0,501676.13,59296.34
20251101,2025-11-01,2025-11,23,P03,L07,SKU013,16258.0,17213.0,16661.0,551.0,223.0,14220.0,292.4,138.06,20.28,449857.73,437345.38,158011.36,12377.56,32230.53,202619.44,157629.08,14037.62,33899.64,5279.18,72.49,210918.02,-382.28,1660.07,1669.11,5351.68,238939.72,20879.0,234226.88,35545.83
20251101,2025-11-01,2025-11,23,P03,L07,SKU014,6303.0,6382.0,6263.0,119.0,38.0,6118.0,292.4,64.58,15.47,166383.08,164325.41,55583.9,4768.98,15076.57,75429.46,59478.67,5563.07,14087.54,1083.73,15.92,80228.92,3894.77,794.08,-989.03,1099.64,86154.16,7579.0,83568.22,4116.96
20251101,2025-11-01,2025-11,23,P03,L07,SKU015,15487.0,14823.0,14310.0,512.0,139.0,15162.0,292.4,128.89,14.99,412227.56,448963.31,147187.94,12330.88,30089.78,189608.6,156485.12,13370.93,29719.12,5322.46,60.54,204958.17,9297.18,1040.05,-370.66,5383.0,207269.39,17414.0,219814.54,36754.06
20251101,2025-11-01,2025-11,23,P03,L07,SKU016,5546.0,5415.0,5225.0,189.0,57.0,5131.0,292.4,282.09,12.52,684571.28,726312.14,309333.35,22598.17,65854.49,397786.01,316671.87,23513.86,68659.78,11260.89,132.55,420238.94,7338.52,915.69,2805.29,11393.44,264332.33,6470.0,480505.87,90721.68
20251101,2025-11-01,2025-11,23,P03,L07,SKU017,12593.0,13771.0,13354.0,417.0,106.0,11870.0,292.4,613.19,17.58,1619094.73,1527521.44,807398.07,58704.71,143150.31,1009253.09,809745.93,61301.57,142535.69,25402.36,302.8,1039288.35,2347.86,2596.86,-614.62,25705.16,579806.38,8360.0,577493.11,123476.08
20251101,2025-11-01,2025-11,23,P03,L07,SKU018,11115.0,10098.0,9828.0,270.0,104.0,10499.0,292.4,516.28,10.3,1245022.75,1388775.7,568137.06,36593.64,120524.63,725255.33,623740.51,40144.39,122750.91,15752.68,204.56,802593.06,55603.45,3550.75,2226.28,15957.24,442429.69,8192.0,581057.27,22476.28
20251201,2025-12-01,2025-12,24,P03,L07,SKU013,15813.0,14024.0,13365.0,660.0,226.0,14220.0,292.4,112.49,13.57,355621.3,425378.44,128741.63,10084.76,26260.21,165086.6,137605.83,10843.91,27967.63,6315.23,85.69,182818.29,8864.19,759.14,1707.43,6400.92,172803.02,16136.0,190035.76,27183.68
20251201,2025-12-01,2025-12,24,P03,L07,SKU014,7145.0,6952.0,6785.0,167.0,53.0,6118.0,292.4,70.36,20.15,175513.25,186259.87,60555.19,5195.51,16424.99,82175.68,61378.56,5566.54,17742.59,1524.91,26.52,86239.12,823.37,371.03,1317.61,1551.43,89274.12,3791.0,42675.91,3023.35
20251201,2025-12-01,2025-12,24,P03,L07,SKU015,18495.0,19083.0,18488.0,595.0,234.0,15162.0,292.4,165.94,21.58,535832.24,536173.51,189494.27,15875.15,38738.51,244107.93,187453.41,17390.62,40190.13,6183.06,98.81,251316.02,-2040.86,1515.46,1451.62,6281.87,284516.21,21373.0,279108.93,55825.75
20251201,2025-12-01,2025-12,24,P03,L07,SKU016,6102.0,6363.0,6096.0,267.0,84.0,5131.0,292.4,331.51,20.26,805527.82,799137.25,363526.4,26557.22,77391.73,467475.35,371545.81,30967.09,79126.56,15890.14,218.37,497747.97,8019.41,4409.88,1734.82,16108.51,307779.85,4048.0,317217.02,67418.62
20251201,2025-12-01,2025-12,24,P03,L07,SKU017,12928.0,13945.0,13490.0,455.0,151.0,11870.0,292.4,620.93,18.21,1626166.67,1568185.63,817588.26,59445.62,144957.02,1021990.9,851104.01,71741.04,144489.56,27766.54,388.8,1095489.96,33515.75,12295.42,-467.46,28155.34,530676.71,11354.0,815910.62,145668.09
20251201,2025-12-01,2025-12,24,P03,L07,SKU018,10845.0,10578.0,10161.0,416.0,156.0,10499.0,292.4,540.79,16.72,1240579.47,1355141.44,595115.45,38331.32,126247.83,759694.59,646900.34,42790.23,127863.09,24261.58,385.33,842200.56,51784.89,4458.91,1615.26,24646.91,398378.91,7344.0,515126.31,48696.64
20260101,2026-01-01,2026-01,25,P03,L07,SKU013,10638.0,10979.0,10714.0,265.0,76.0,14220.0,292.4,88.06,17.41,291180.18,286149.86,100783.97,7894.74,20557.52,129236.23,114362.58,7910.54,19298.68,2537.45,30.88,144140.13,13578.61,15.8,-1258.83,2568.33,147040.05,12052.0,151247.45,23086.27
20260101,2026-01-01,2026-01,25,P03,L07,SKU014,5255.0,4509.0,4403.0,106.0,32.0,6118.0,292.4,45.63,10.14,116412.44,136999.94,39272.62,3369.51,10652.3,53294.43,39614.99,3591.63,10678.33,969.85,14.87,54869.66,342.37,222.12,26.02,984.71,61542.78,5584.0,68612.53,4189.88
20260101,2026-01-01,2026-01,25,P03,L07,SKU015,13417.0,10932.0,10504.0,428.0,166.0,15162.0,292.4,95.06,15.43,311019.02,388972.75,108551.81,9094.08,22191.36,139837.25,113202.26,9769.04,20446.0,4440.95,84.98,147943.23,4650.45,674.95,-1745.35,4525.93,163075.78,6403.0,78878.61,15886.38
20260101,2026-01-01,2026-01,25,P03,L07,SKU016,4198.0,4130.0,3971.0,159.0,55.0,5131.0,292.4,215.17,20.38,507009.5,549835.69,235951.84,17237.33,50232.18,303421.35,243454.82,18820.55,49903.88,9461.37,112.36,321752.97,7502.98,1583.22,-328.3,9573.73,185256.52,4467.0,348079.33,65253.93
20260101,2026-01-01,2026-01,25,P03,L07,SKU017,8736.0,8399.0,8093.0,306.0,124.0,11870.0,292.4,373.99,17.3,965304.22,1059711.09,492433.79,35804.13,87307.68,615545.6,478882.57,34272.98,87963.65,18629.55,340.84,620089.58,-13551.22,-1531.15,655.97,18970.39,345214.64,8300.0,653880.73,120244.3
20260101,2026-01-01,2026-01,25,P03,L07,SKU018,8152.0,8147.0,7823.0,323.0,121.0,10499.0,292.4,416.49,13.84,960563.33,1018611.99,458331.19,29521.06,97230.41,585082.66,498751.28,30266.06,96678.76,18833.58,313.25,644842.94,40420.09,745.0,-551.64,19146.83,315720.39,9468.0,630940.06,11189.77
20260201,2026-02-01,2026-02,26,P03,L07,SKU013,12596.0,11587.0,11288.0,298.0,101.0,14220.0,292.4,92.94,15.98,303987.94,338837.89,106365.74,8331.98,21696.06,136393.79,116613.98,8620.62,21249.92,2857.67,40.02,149382.2,10248.24,288.63,-446.15,2897.69,154605.73,7093.0,80069.62,10578.72
20260201,2026-02-01,2026-02,26,P03,L07,SKU014,5760.0,5152.0,5012.0,140.0,51.0,6118.0,292.4,52.14,17.24,131169.7,150154.83,44872.8,3849.99,12171.3,60894.09,47650.88,3982.77,12421.3,1273.61,25.93,65354.49,2778.08,132.78,250.01,1299.54,65815.21,2952.0,37193.15,2874.03
20260201,2026-02-01,2026-02,26,P03,L07,SKU015,11721.0,12258.0,11853.0,406.0,166.0,15162.0,292.4,106.6,16.79,349172.03,339790.52,121726.31,10197.8,24884.63,156808.74,125425.27,10787.38,25630.64,4215.45,74.48,166133.22,3698.96,589.58,746.0,4289.93,183038.81,6825.0,84474.11,9798.47
20260201,2026-02-01,2026-02,26,P03,L07,SKU016,4061.0,4417.0,4306.0,111.0,36.0,5131.0,292.4,230.1,11.6,562286.06,531830.98,252324.28,18433.41,53717.73,324475.43,254419.36,20237.44,55272.61,6576.53,100.61,336606.55,2095.07,1804.03,1554.88,6677.14,225679.51,3419.0,233723.01,28911.93
20260201,2026-02-01,2026-02,26,P03,L07,SKU017,9994.0,9396.0,9090.0,305.0,90.0,11870.0,292.4,418.37,13.72,1097257.67,1212280.08,550865.98,40052.65,97667.61,688586.24,552840.9,40503.28,97088.31,18624.73,173.73,709230.95,1974.91,450.64,-579.3,18798.45,388026.72,7594.0,586802.75,93683.57
20260201,2026-02-01,2026-02,26,P03,L07,SKU018,8996.0,7776.0,7454.0,322.0,109.0,10499.0,292.4,397.53,15.26,926081.69,1124015.4,437462.05,28176.88,92803.23,558442.16,433539.39,28972.75,94156.27,18743.38,283.85,575695.63,-3922.67,795.87,1353.05,19027.22,350386.05,4912.0,370156.14,28111.65
20260301,2026-03-01,2026-03,27,P03,L07,SKU013,13272.0,13510.0,13166.0,345.0,143.0,14220.0,292.4,108.37,8.05,353627.24,357008.04,124025.54,9715.33,25298.24,159039.11,137757.67,9877.32,25314.9,3300.02,76.02,176325.93,13732.13,161.99,16.66,3376.04,177301.31,8434.0,93738.43,13945.58
20260301,2026-03-01,2026-03,27,P03,L07,SKU014,6324.0,5368.0,5164.0,204.0,81.0,6118.0,292.4,54.33,11.36,133238.07,164855.27,46756.49,4011.61,12682.23,63450.32,47950.4,4122.14,13243.44,1862.71,38.96,67217.66,1193.91,110.53,561.22,1901.67,66020.41,3615.0,43827.45,6763.78
20260301,2026-03-01,2026-03,27,P03,L07,SKU015,14376.0,13282.0,12850.0,432.0,166.0,15162.0,292.4,115.5,15.21,380111.22,416747.85,131891.28,11049.38,26962.67,169903.33,141113.29,11227.2,27952.29,4483.31,103.31,184879.4,9222.01,177.82,989.62,4586.61,195231.83,9884.0,130062.12,32534.69
20260301,2026-03-01,2026-03,27,P03,L07,SKU016,4924.0,4789.0,4618.0,172.0,51.0,5131.0,292.4,249.51,15.37,602399.09,644849.05,273604.96,19988.06,58248.21,351841.23,299415.55,20833.22,59664.96,10193.19,98.16,390205.08,25810.58,845.16,1416.75,10291.35,212194.01,4818.0,333122.6,61592.31
20260301,2026-03-01,2026-03,27,P03,L07,SKU017,11676.0,10973.0,10631.0,341.0,128.0,11870.0,292.4,488.59,16.89,1300951.09,1416313.74,643335.11,46775.94,114062.23,804173.28,662983.19,46166.15,120354.63,20811.78,286.74,850602.49,19648.08,-609.79,6292.41,21098.52,450348.6,14761.0,1033434.24,190392.16
20260301,2026-03-01,2026-03,27,P03,L07,SKU018,10308.0,10893.0,10519.0,373.0,108.0,10499.0,292.4,556.88,16.9,1320139.93,1288035.48,612817.44,39471.5,130003.13,782292.07,644815.53,45161.15,130140.13,21745.33,202.73,842064.86,31998.09,5689.65,136.99,21948.05,478075.07,9579.0,686186.74,84713.19
20260401,2026-04-01,2026-04,28,P03,L07,SKU013,15260.0,14609.0,14216.0,393.0,161.0,14220.0,292.4,117.18,17.35,385526.26,410482.94,134112.09,10505.45,27355.65,171973.19,141111.65,11493.16,28025.41,3767.86,74.6,184472.68,6999.56,987.72,669.76,3842.46,201053.58,8243.0,97781.98,17599.24
20260401,2026-04-01,2026-04,28,P03,L07,SKU014,6458.0,6347.0,6121.0,226.0,93.0,6118.0,292.4,64.23,16.44,163277.73,168360.86,55281.99,4743.08,14994.68,75019.76,59822.56,4959.8,16650.3,2058.52,35.33,83526.51,4540.56,216.72,1655.62,2093.85,79751.22,3397.0,42968.52,3935.58
20260401,2026-04-01,2026-04,28,P03,L07,SKU015,14096.0,16467.0,15890.0,578.0,149.0,15162.0,292.4,143.19,16.28,461913.89,408638.99,163517.76,13698.93,33428.1,210644.8,166890.33,15135.28,34275.11,5998.94,81.72,222381.38,3372.57,1436.35,847.0,6080.67,239532.51,15387.0,204450.79,32219.46
20260401,2026-04-01,2026-04,28,P03,L07,SKU016,5001.0,4292.0,4203.0,89.0,26.0,5131.0,292.4,223.61,12.62,551470.34,654953.84,245201.08,17913.03,52201.26,315315.36,253207.02,15708.24,52022.84,5283.17,62.38,326283.64,8005.95,-2204.79,-178.43,5345.55,225186.69,3781.0,288490.79,49641.81
20260401,2026-04-01,2026-04,28,P03,L07,SKU017,12556.0,14834.0,14453.0,381.0,149.0,11870.0,292.4,660.51,21.21,1732187.67,1523100.96,869693.4,63234.11,154195.17,1087122.68,903439.88,72286.01,159523.67,23213.12,389.26,1158851.94,33746.49,9051.89,5328.5,23602.38,573335.73,17961.0,1367901.43,237875.86
20260401,2026-04-01,2026-04,28,P03,L07,SKU018,10136.0,11020.0,10600.0,420.0,139.0,10499.0,292.4,563.4,20.27,1326901.96,1266476.56,619990.56,39933.52,131524.84,791448.91,624153.81,44152.65,127037.02,24448.52,330.42,820122.42,4163.25,4219.14,-4487.81,24778.94,506779.54,6393.0,474800.45,20067.43
20260501,2026-05-01,2026-05,29,P03,L07,SKU013,13633.0,13442.0,13156.0,286.0,92.0,14220.0,292.4,107.82,13.54,352434.86,366718.39,123394.86,9665.93,25169.59,158230.38,130999.88,10206.76,23978.73,2739.49,44.86,167969.71,7605.02,540.82,-1190.87,2784.35,184465.15,13911.0,152548.11,29946.27
20260501,2026-05-01,2026-05,29,P03,L07,SKU014,5677.0,6568.0,6335.0,233.0,70.0,6118.0,292.4,66.47,21.6,165000.98,147996.29,57207.18,4908.26,15516.87,77632.32,61288.84,5287.29,16277.55,2127.76,25.34,85006.79,4081.66,379.03,760.68,2153.1,79994.19,4724.0,54537.08,4013.39
20260501,2026-05-01,2026-05,29,P03,L07,SKU015,13408.0,14627.0,14343.0,283.0,85.0,15162.0,292.4,127.19,14.58,405577.31,388704.28,145241.51,12167.82,29691.87,187101.19,153127.01,12779.37,30180.6,2941.05,52.82,199080.85,7885.5,611.55,488.73,2993.87,206496.46,18000.0,219466.79,50996.06
20260501,2026-05-01,2026-05,29,P03,L07,SKU016,4558.0,4751.0,4540.0,210.0,76.0,5131.0,292.4,247.5,11.07,597961.85,596969.3,271404.01,19827.27,57779.65,349010.92,292179.05,22397.13,55940.67,12494.01,182.08,383192.95,20775.04,2569.87,-1838.98,12676.09,214768.9,4180.0,310710.09,59165.66
20260501,2026-05-01,2026-05,29,P03,L07,SKU017,11100.0,10850.0,10500.0,350.0,95.0,11870.0,292.4,483.13,17.11,1239465.86,1346415.98,636144.34,46253.11,112787.32,795184.76,659806.43,47441.67,113981.11,21336.98,265.14,842831.34,23662.09,1188.56,1193.8,21602.13,396634.53,5364.0,362435.29,33958.53
20260501,2026-05-01,2026-05,29,P03,L07,SKU018,9971.0,10549.0,10092.0,457.0,180.0,10499.0,292.4,539.34,13.18,1257129.74,1245851.89,593513.89,38228.16,125908.08,757650.13,627078.98,43030.47,127035.57,26633.87,376.11,824154.99,33565.09,4802.31,1127.49,27009.97,432974.75,11653.0,798718.25,0.0
20240101,2024-01-01,2024-01,1,P04,L08,SKU007,4627.0,4289.0,4206.0,83.0,27.0,7366.0,430.0,170.08,22.71,477724.8,517742.1,233879.33,18340.21,58596.36,310815.9,224416.69,17827.74,57674.56,4720.9,80.36,304720.24,-9462.65,-512.47,-921.8,4801.26,173004.56,2610.0,202443.49,11827.33
20240101,2024-01-01,2024-01,1,P04,L08,SKU008,1899.0,1943.0,1869.0,73.0,19.0,3329.0,430.0,72.7,20.21,206286.09,210051.09,94573.19,8485.17,25045.97,128104.32,97141.96,8406.63,24343.41,3746.63,47.04,133685.68,2568.77,-78.53,-702.55,3793.67,72600.41,1988.0,139255.76,15055.15
20240101,2024-01-01,2024-01,1,P04,L08,SKU009,3023.0,3288.0,3187.0,101.0,35.0,5494.0,430.0,108.55,14.58,386267.42,362838.05,145456.74,15122.37,37396.59,197975.7,155539.94,15069.79,36998.52,4733.82,92.12,212434.18,10083.2,-52.58,-398.07,4825.93,173833.24,4021.0,242269.91,23842.23
20240101,2024-01-01,2024-01,1,P04,L08,SKU010,1342.0,1462.0,1421.0,41.0,10.0,2365.0,430.0,38.1,20.8,128622.77,121525.13,53919.04,4701.21,13126.59,71746.84,52516.68,4754.4,13325.65,1584.68,19.05,72200.47,-1402.36,53.2,199.06,1603.74,56422.3,1623.0,78715.59,4533.75
20240101,2024-01-01,2024-01,1,P04,L08,SKU011,3418.0,3365.0,3241.0,124.0,42.0,6378.0,430.0,81.86,22.37,284791.65,305401.86,109650.97,11123.9,28201.73,148976.61,115068.02,10992.43,27436.39,4250.62,71.88,157819.33,5417.05,-131.48,-765.34,4322.5,126972.32,3082.0,125634.31,9432.17
20240101,2024-01-01,2024-01,1,P04,L08,SKU012,1672.0,1704.0,1650.0,54.0,16.0,3070.0,430.0,36.88,23.55,128415.83,129173.17,63449.37,4915.96,12706.91,81072.25,63794.22,4973.91,12919.95,2081.23,23.05,83792.35,344.85,57.94,213.04,2104.28,44623.48,1120.0,51161.62,821.04
20240201,2024-02-01,2024-02,2,P04,L08,SKU007,4789.0,4873.0,4721.0,152.0,47.0,7366.0,430.0,193.25,17.07,518872.22,535842.12,265743.92,20838.94,66579.74,353162.6,274407.92,20193.73,63911.4,8663.52,92.46,367269.02,8664.0,-645.21,-2668.34,8755.97,151603.19,3498.0,259485.57,13004.36
20240201,2024-02-01,2024-02,2,P04,L08,SKU008,2161.0,2183.0,2119.0,64.0,23.0,3329.0,430.0,81.7,15.44,234348.92,238965.19,106279.04,9535.42,28146.04,143960.5,102957.77,10490.13,27205.08,3264.06,46.63,143963.68,-3321.27,954.71,-940.96,3310.7,90385.24,1372.0,90114.45,8081.97
20240201,2024-02-01,2024-02,2,P04,L08,SKU009,3305.0,3432.0,3290.0,142.0,49.0,5494.0,430.0,113.32,21.91,388044.03,396609.42,151849.65,15787.01,39040.19,206676.85,154311.93,16922.62,35531.95,6639.67,127.3,213533.46,2462.28,1135.61,-3508.24,6766.97,174510.57,2688.0,169453.4,16389.22
20240201,2024-02-01,2024-02,2,P04,L08,SKU010,1329.0,1347.0,1297.0,50.0,15.0,2365.0,430.0,35.09,17.15,116907.45,120308.11,49661.21,4329.97,12090.02,66081.2,54211.44,4292.05,11530.63,1939.01,36.48,72009.6,4550.23,-37.92,-559.39,1975.49,44897.84,1200.0,57285.6,5132.61
20240201,2024-02-01,2024-02,2,P04,L08,SKU011,3990.0,4199.0,4057.0,141.0,46.0,6378.0,430.0,102.16,19.6,358237.19,356462.16,136844.85,13882.68,35195.87,185923.4,140400.26,13172.92,35318.45,4868.26,110.45,193870.34,3555.41,-709.75,122.57,4978.71,164366.84,2667.0,111482.42,12426.34
20240201,2024-02-01,2024-02,2,P04,L08,SKU012,2025.0,2123.0,2060.0,63.0,17.0,3070.0,430.0,45.96,15.81,159482.3,156437.59,79064.42,6125.79,15834.11,101024.32,81775.8,5653.97,16313.2,2449.77,25.14,106217.88,2711.38,-471.82,479.09,2474.91,53264.42,2896.0,137414.33,14311.18
20240301,2024-03-01,2024-03,3,P04,L08,SKU007,4703.0,4641.0,4466.0,175.0,60.0,7366.0,430.0,184.03,27.96,504198.1,526313.73,253062.4,19844.49,63402.5,336309.39,268197.72,20725.11,65935.0,9939.57,154.3,364951.71,15135.33,880.62,2532.5,10093.87,139246.39,6261.0,430404.78,58894.98
20240301,2024-03-01,2024-03,3,P04,L08,SKU008,2162.0,2276.0,2201.0,75.0,21.0,3329.0,430.0,85.16,19.36,245989.21,239102.78,110790.83,9940.22,29340.91,150071.96,123455.85,10007.82,28586.85,3845.17,43.9,165939.58,12665.02,67.59,-754.06,3889.06,80049.63,2193.0,136502.39,10202.24
20240301,2024-03-01,2024-03,3,P04,L08,SKU009,3481.0,3787.0,3651.0,136.0,34.0,5494.0,430.0,125.02,23.25,440994.41,417821.53,167532.68,17417.49,43072.26,228022.43,166344.22,18317.3,42722.95,6368.19,98.68,233851.34,-1188.46,899.81,-349.31,6466.87,207143.07,3283.0,202269.18,38600.08
20240301,2024-03-01,2024-03,3,P04,L08,SKU010,1483.0,1552.0,1495.0,57.0,16.0,2365.0,430.0,40.44,21.15,136384.66,134285.15,57226.79,4989.61,13931.86,76148.26,57018.94,5018.46,13817.52,2215.16,24.33,78094.4,-207.85,28.85,-114.34,2239.48,58290.25,1443.0,67676.23,7547.34
20240301,2024-03-01,2024-03,3,P04,L08,SKU011,4357.0,4613.0,4483.0,131.0,37.0,6378.0,430.0,112.24,15.5,402349.42,389279.05,150353.49,15253.11,38670.24,204276.83,158793.46,15942.41,39121.66,4501.86,56.38,218415.76,8439.97,689.3,451.43,4558.23,183933.65,6315.0,272875.8,6525.11
20240301,2024-03-01,2024-03,3,P04,L08,SKU012,2249.0,2157.0,2089.0,69.0,18.0,3070.0,430.0,46.7,21.21,159620.53,173803.74,80338.57,6224.51,16089.29,102652.38,80943.78,6178.37,16568.35,2660.46,30.15,106381.12,605.21,-46.14,479.07,2690.61,53239.41,2461.0,111202.21,11882.63
20240401,2024-04-01,2024-04,4,P04,L08,SKU007,5302.0,5367.0,5183.0,183.0,52.0,7366.0,430.0,212.82,19.27,584566.08,593342.37,292651.11,22948.93,73321.1,388921.14,283493.86,22400.37,76301.2,10431.28,144.82,392771.54,-9157.24,-548.57,2980.11,10576.1,191794.54,2908.0,205625.63,8174.06
20240401,2024-04-01,2024-04,4,P04,L08,SKU008,2179.0,2171.0,2092.0,79.0,32.0,3329.0,430.0,81.23,27.21,234170.75,240967.53,105674.96,9481.22,27986.06,143142.25,110159.51,9523.9,27320.34,4019.4,72.53,151095.68,4484.55,42.68,-665.73,4091.93,83075.07,2883.0,195032.58,8415.52
20240401,2024-04-01,2024-04,4,P04,L08,SKU009,4141.0,4206.0,4059.0,146.0,38.0,5494.0,430.0,138.85,22.39,496925.9,496985.52,186069.01,19344.62,47837.91,253251.54,194128.8,20354.9,48197.93,6849.55,83.64,269614.82,8059.79,1010.28,360.02,6933.19,227311.08,2869.0,177597.31,35963.82
20240401,2024-04-01,2024-04,4,P04,L08,SKU010,1746.0,1864.0,1802.0,63.0,16.0,2365.0,430.0,48.57,21.93,163657.75,158064.52,68736.31,5993.13,16733.85,91463.29,73172.66,5735.19,16149.1,2424.77,25.29,97507.01,4436.35,-257.94,-584.75,2450.05,66150.75,1017.0,50193.05,5254.64
20240401,2024-04-01,2024-04,4,P04,L08,SKU011,4930.0,5101.0,4960.0,141.0,47.0,6378.0,430.0,124.09,13.55,441284.53,440466.42,166227.7,16863.52,42753.01,225844.23,181805.22,18035.36,42606.83,4851.21,89.3,247387.93,15577.52,1171.84,-146.18,4940.52,193896.61,4315.0,187389.07,21189.41
20240401,2024-04-01,2024-04,4,P04,L08,SKU012,2323.0,2489.0,2422.0,67.0,21.0,3070.0,430.0,53.88,24.39,184113.43,179527.01,92690.94,7181.56,18563.08,118435.58,95229.62,7707.97,18815.57,2583.95,35.96,124373.06,2538.68,526.41,252.49,2619.91,59740.37,1821.0,83802.29,18.35
20240501,2024-05-01,2024-05,5,P04,L08,SKU007,5349.0,5559.0,5443.0,116.0,40.0,7366.0,430.0,220.46,15.34,614185.02,598593.71,303155.08,23772.63,75952.77,402880.48,293465.5,24528.3,76856.46,6621.33,118.63,401590.22,-9689.58,755.67,903.69,6739.95,212594.8,3381.0,254713.2,23968.46
20240501,2024-05-01,2024-05,5,P04,L08,SKU008,2404.0,2162.0,2094.0,68.0,23.0,3329.0,430.0,80.89,19.5,232789.83,265864.77,105236.27,9441.86,27869.89,142548.02,104056.15,9436.56,28521.17,3451.24,68.97,145534.09,-1180.13,-5.31,651.28,3520.22,87255.74,2898.0,182047.41,8523.88
20240501,2024-05-01,2024-05,5,P04,L08,SKU009,3794.0,3887.0,3758.0,130.0,40.0,5494.0,430.0,128.34,21.18,454516.99,455356.86,171981.69,17880.03,44216.09,234077.81,183190.23,18105.94,41580.62,6074.26,87.21,249038.26,11208.54,225.91,-2635.47,6161.47,205478.73,3906.0,227126.75,43709.53
20240501,2024-05-01,2024-05,5,P04,L08,SKU010,1571.0,1489.0,1430.0,59.0,20.0,2365.0,430.0,38.8,17.31,130224.31,142292.01,54908.1,4787.44,13367.37,73062.92,55708.74,4650.97,13558.71,2275.21,44.93,76238.56,800.64,-136.47,191.34,2320.14,53985.75,1715.0,82280.14,5401.7
20240501,2024-05-01,2024-05,5,P04,L08,SKU011,5050.0,5230.0,5034.0,196.0,68.0,6378.0,430.0,127.25,20.58,443905.09,451258.6,170449.11,17291.77,43838.74,231579.62,178610.81,17586.1,43023.69,6756.02,107.29,246083.91,8161.7,294.32,-815.05,6863.31,197821.18,5509.0,241682.38,35274.0
20240501,2024-05-01,2024-05,5,P04,L08,SKU012,2109.0,1851.0,1819.0,32.0,10.0,3070.0,430.0,40.07,11.65,145097.86,162960.5,68937.21,5341.15,13805.95,88084.31,68509.83,5333.65,13670.7,1229.31,19.45,88762.93,-427.38,-7.5,-135.26,1248.76,56334.92,1291.0,63441.82,7637.58
20240601,2024-06-01,2024-06,6,P04,L08,SKU007,5942.0,6251.0,6030.0,221.0,74.0,7366.0,430.0,247.87,20.08,672753.58,664950.74,340851.97,26728.72,85397.39,452978.07,335103.43,26078.05,88156.41,12559.99,160.79,462058.67,-5748.54,-650.67,2759.02,12720.78,210694.91,4429.0,343228.77,28213.26
20240601,2024-06-01,2024-06,6,P04,L08,SKU008,2396.0,2740.0,2652.0,87.0,36.0,3329.0,430.0,102.51,16.69,294712.75,265011.28,133359.93,11965.14,35317.92,180642.99,132456.99,12681.16,34263.23,4460.88,90.53,183952.79,-902.95,716.02,-1054.69,4551.41,110759.96,2630.0,178510.39,16086.48
20240601,2024-06-01,2024-06,6,P04,L08,SKU009,4567.0,5393.0,5167.0,226.0,57.0,5494.0,430.0,178.03,21.89,604103.33,548176.79,238565.25,24802.37,61334.57,324702.19,245396.98,26454.7,62055.15,10565.21,165.22,344637.26,6831.73,1652.33,720.58,10730.43,259466.07,5491.0,314806.09,62950.51
20240601,2024-06-01,2024-06,6,P04,L08,SKU010,1655.0,1654.0,1606.0,49.0,14.0,2365.0,430.0,43.1,17.04,145314.65,149882.74,60994.77,5318.14,14849.17,81162.09,63833.85,5421.35,14561.92,1881.96,34.56,85733.64,2839.08,103.21,-287.26,1916.52,59581.01,1912.0,87878.78,8178.63
20240601,2024-06-01,2024-06,6,P04,L08,SKU011,5338.0,4628.0,4535.0,93.0,27.0,6378.0,430.0,112.6,17.9,399172.31,476931.36,150834.12,15301.86,38793.85,204929.84,160702.29,14654.89,40407.99,3197.44,48.15,219010.76,9868.17,-646.97,1614.14,3245.59,180161.55,3340.0,155214.28,23943.91
20240601,2024-06-01,2024-06,6,P04,L08,SKU012,2424.0,2311.0,2225.0,87.0,28.0,3070.0,430.0,50.03,18.71,171937.6,187283.17,86070.22,6668.59,17237.16,109975.97,87151.01,6756.41,18107.99,3359.01,46.97,115421.39,1080.8,87.81,870.83,3405.98,56516.21,1877.0,82349.27,3034.93
20240701,2024-07-01,2024-07,7,P04,L08,SKU007,5383.0,6092.0,5900.0,192.0,80.0,7366.0,430.0,241.59,20.11,660008.3,602341.07,332209.89,26051.03,83232.19,441493.11,359575.29,28338.63,81956.52,10941.15,156.68,480968.27,27365.4,2287.6,-1275.68,11097.84,179040.03,5449.0,366385.82,22367.87
20240701,2024-07-01,2024-07,7,P04,L08,SKU008,2324.0,2385.0,2318.0,66.0,22.0,3329.0,430.0,89.24,22.44,260272.95,256967.21,116096.23,10416.23,30745.94,157258.4,122659.18,9852.27,30921.58,3391.73,53.7,166878.46,6562.95,-563.96,175.63,3445.43,93394.49,2608.0,174501.72,12953.5
20240701,2024-07-01,2024-07,7,P04,L08,SKU009,4015.0,3700.0,3584.0,116.0,45.0,5494.0,430.0,122.15,21.11,433707.2,481830.92,163684.97,17017.46,42083.02,222785.45,173014.37,17563.49,42788.65,5424.41,140.46,238931.37,9329.4,546.02,705.62,5564.87,194775.83,4110.0,256942.52,48358.46
