customer_id,region,customer_segment,signup_date,country,marketing_opt_in
U76378,Northeast,New,2024-01-01,United States,1
U10226,Midwest,Returning,2024-01-01,United States,1
U42170,West,New,2024-01-01,United States,1
U33757,Northeast,Returning,2024-01-01,United States,1
U55252,International,Returning,2024-01-01,United States,1
U95449,South,Returning,2024-01-01,United States,1
U13376,West,New,2024-01-01,United States,1
U74895,South,Returning,2024-01-01,United States,1
U56115,West,Returning,2024-01-01,United States,1
U47226,Midwest,Returning,2024-01-01,United States,1
U44620,International,New,2024-01-01,United States,1
U35074,Midwest,Returning,2024-01-01,United States,1
U22901,Northeast,New,2024-01-01,United States,1
U25711,Northeast,Returning,2024-01-01,United States,1
U78472,Northeast,New,2024-01-01,United States,1
U97250,Northeast,Returning,2024-01-01,United States,1
U17099,West,New,2024-01-01,United States,1
U80784,International,Returning,2024-01-01,United States,1
U78209,South,New,2024-01-01,United States,1
U96419,South,Returning,2024-01-01,United States,1
U29360,West,Returning,2024-01-01,United States,1
U89938,West,Returning,2024-01-01,United States,1
U46122,West,New,2024-01-01,United States,1
U49405,International,Returning,2024-01-01,United States,1
U43371,Midwest,Returning,2024-01-01,United States,1
U76786,West,New,2024-01-01,United States,1
U64603,Northeast,New,2024-01-01,United States,1
U33202,Northeast,Returning,2024-01-01,United States,1
U60705,Northeast,Returning,2024-01-01,United States,1
U70837,International,New,2024-01-01,United States,1
U87613,West,Returning,2024-01-01,United States,1
U29263,South,Returning,2024-01-01,United States,1
U43556,International,Returning,2024-01-01,United States,1
U93272,West,New,2024-01-01,United States,1
U95822,South,New,2024-01-01,United States,1
U15518,International,New,2024-01-01,United States,1
U55619,Midwest,New,2024-01-01,United States,1
U14364,Midwest,Returning,2024-01-01,United States,1
U79602,Northeast,New,2024-01-01,United States,1
U86252,Northeast,Returning,2024-01-01,United States,1
U78278,International,Returning,2024-01-01,United States,1
U74021,South,Returning,2024-01-01,United States,1
U86675,South,New,2024-01-01,United States,1
U52956,South,Returning,2024-01-01,United States,1
U16161,Midwest,New,2024-01-01,United States,1
U47583,West,Returning,2024-01-01,United States,1
U76514,Midwest,Returning,2024-01-01,United States,1
U70385,West,Returning,2024-01-01,United States,1
U81773,International,Returning,2024-01-01,United States,1
U66791,Midwest,Returning,2024-01-01,United States,1
U79859,Northeast,New,2024-01-01,United States,1
U33934,South,Returning,2024-01-01,United States,1
U70032,South,New,2024-01-01,United States,1
U36808,South,New,2024-01-01,United States,1
U61279,Midwest,New,2024-01-01,United States,1
U55368,West,Returning,2024-01-01,United States,1
U45657,Northeast,Returning,2024-01-01,United States,1
U74654,Northeast,New,2024-01-01,United States,1
U79017,International,New,2024-01-01,United States,1
U29441,Northeast,Returning,2024-01-01,United States,1
U29992,Midwest,Returning,2024-01-01,United States,1
U33079,West,Returning,2024-01-01,United States,1
U59131,Midwest,Returning,2024-01-01,United States,1
U11933,Northeast,Returning,2024-01-01,United States,1
U83987,West,Returning,2024-01-01,United States,1
U74965,Northeast,Returning,2024-01-01,United States,1
U57211,South,New,2024-01-01,United States,1
U70237,West,Returning,2024-01-01,United States,1
U86440,South,Returning,2024-01-01,United States,1
U46246,South,Returning,2024-01-01,United States,1
U42518,Midwest,New,2024-01-01,United States,1
U92787,International,New,2024-01-01,United States,1
U53208,Midwest,New,2024-01-01,United States,1
U80518,West,New,2024-01-01,United States,1
U40027,International,Returning,2024-01-01,United States,1
U27967,Northeast,Returning,2024-01-01,United States,1
U96267,West,New,2024-01-01,United States,1
U16037,Midwest,New,2024-01-01,United States,1
U23746,South,Returning,2024-01-01,United States,1
U22124,West,Returning,2024-01-01,United States,1
U61161,Midwest,Returning,2024-01-01,United States,1
U35625,Midwest,New,2024-01-01,United States,1
U62574,Midwest,New,2024-01-01,United States,1
U11114,Midwest,New,2024-01-01,United States,1
U33166,West,Returning,2024-01-01,United States,1
U38346,West,New,2024-01-01,United States,1
U53899,International,New,2024-01-01,United States,1
U12493,South,New,2024-01-01,United States,1
U73187,West,Returning,2024-01-01,United States,1
U96606,West,New,2024-01-01,United States,1
U47219,South,Returning,2024-01-01,United States,1
U92582,South,Returning,2024-01-01,United States,1
U87773,Northeast,New,2024-01-01,United States,1
U37460,Midwest,Returning,2024-01-01,United States,1
U90216,West,New,2024-01-01,United States,1
U12846,South,Returning,2024-01-01,United States,1
U50910,West,New,2024-01-01,United States,1
U28598,Northeast,Returning,2024-01-01,United States,1
U51936,West,Returning,2024-01-01,United States,1
U71459,International,Returning,2024-01-01,United States,1
U67162,Midwest,Returning,2024-01-01,United States,1
U44821,International,Returning,2024-01-01,United States,1
U44203,Northeast,New,2024-01-01,United States,1
U86088,West,Returning,2024-01-01,United States,1
U75756,International,Returning,2024-01-01,United States,1
U83293,International,New,2024-01-01,United States,1
U72401,South,Returning,2024-01-01,United States,1
U48035,South,Returning,2024-01-01,United States,1
U57685,International,Returning,2024-01-01,United States,1
U95647,International,Returning,2024-01-01,United States,1
U54197,Northeast,New,2024-01-01,United States,1
U14719,Northeast,New,2024-01-01,United States,1
U37320,West,New,2024-01-01,United States,1
U38376,Midwest,New,2024-01-01,United States,1
U25784,Midwest,Returning,2024-01-01,United States,1
U16010,Midwest,Returning,2024-01-01,United States,1
U38074,Midwest,New,2024-01-01,United States,1
U39735,South,Returning,2024-01-01,United States,1
U62593,South,Returning,2024-01-01,United States,1
U80168,Northeast,Returning,2024-01-01,United States,1
U49695,Midwest,New,2024-01-01,United States,1
U21005,Northeast,Returning,2024-01-01,United States,1
U79312,Midwest,New,2024-01-01,United States,1
U34017,International,New,2024-01-01,United States,1
U46444,International,New,2024-01-01,United States,1
U71781,South,New,2024-01-01,United States,1
U21653,Northeast,Returning,2024-01-01,United States,1
U81325,International,Returning,2024-01-01,United States,1
U18393,South,Returning,2024-01-01,United States,1
U76848,Northeast,New,2024-01-01,United States,1
U49249,West,New,2024-01-01,United States,1
U53972,Northeast,Returning,2024-01-01,United States,1
U40281,International,New,2024-01-01,United States,1
U13508,West,New,2024-01-01,United States,1
U83800,West,New,2024-01-01,United States,1
U84296,West,Returning,2024-01-01,United States,1
U30966,West,Returning,2024-01-01,United States,1
U21798,Midwest,Returning,2024-01-01,United States,1
U30561,West,New,2024-01-01,United States,1
U22533,Northeast,New,2024-01-01,United States,1
U56589,Northeast,New,2024-01-01,United States,1
U16597,South,New,2024-01-01,United States,1
U77013,International,Returning,2024-01-01,United States,1
U49090,Northeast,Returning,2024-01-01,United States,1
U28939,West,Returning,2024-01-01,United States,1
U71160,International,Returning,2024-01-01,United States,1
U40036,Midwest,New,2024-01-01,United States,1
U52760,Northeast,Returning,2024-01-01,United States,1
U60976,Midwest,New,2024-01-01,United States,1
U44428,Northeast,Returning,2024-01-01,United States,1
U76766,Midwest,Returning,2024-01-01,United States,1
U50202,Midwest,New,2024-01-01,United States,1
U24079,International,New,2024-01-01,United States,1
U74846,West,Returning,2024-01-01,United States,1
U27115,International,Returning,2024-01-01,United States,1
U89440,West,Returning,2024-01-01,United States,1
U72617,Midwest,Returning,2024-01-01,United States,1
U53353,West,Returning,2024-01-01,United States,1
U66988,South,Returning,2024-01-01,United States,1
U57318,South,Returning,2024-01-01,United States,1
U42655,West,Returning,2024-01-01,United States,1
U41883,West,New,2024-01-01,United States,1
U43532,Midwest,Returning,2024-01-01,United States,1
U16661,International,Returning,2024-01-01,United States,1
U70451,Northeast,Returning,2024-01-01,United States,1
U24103,South,New,2024-01-01,United States,1
U59840,South,New,2024-01-01,United States,1
U68659,International,Returning,2024-01-01,United States,1
U65326,International,New,2024-01-01,United States,1
U51516,South,Returning,2024-01-01,United States,1
U73628,International,New,2024-01-01,United States,1
U34523,Midwest,Returning,2024-01-01,United States,1
U80203,South,Returning,2024-01-01,United States,1
U29507,Northeast,New,2024-01-01,United States,1
U10995,Midwest,Returning,2024-01-01,United States,1
U37410,West,Returning,2024-01-01,United States,1
U22791,International,Returning,2024-01-01,United States,1
U55828,International,Returning,2024-01-01,United States,1
U78309,Midwest,New,2024-01-01,United States,1
U55216,Midwest,Returning,2024-01-01,United States,1
U98458,South,New,2024-01-01,United States,1
U79393,South,Returning,2024-01-01,United States,1
U27326,Midwest,New,2024-01-01,United States,1
U42028,West,Returning,2024-01-01,United States,1
U73267,Northeast,New,2024-01-01,United States,1
U78620,West,New,2024-01-01,United States,1
U10689,International,Returning,2024-01-01,United States,1
U45222,Midwest,New,2024-01-01,United States,1
U84476,South,Returning,2024-01-01,United States,1
U36350,Northeast,Returning,2024-01-01,United States,1
U81495,Northeast,Returning,2024-01-01,United States,1
U81398,Midwest,Returning,2024-01-01,United States,1
U56259,Midwest,Returning,2024-01-01,United States,1
U38513,Midwest,New,2024-01-01,United States,1
U49217,West,Returning,2024-01-01,United States,1
U57951,South,Returning,2024-01-01,United States,1
U81498,International,New,2024-01-01,United States,1
U37688,West,Returning,2024-01-01,United States,1
U37719,Northeast,New,2024-01-01,United States,1
U64399,International,New,2024-01-01,United States,1
U13204,South,New,2024-01-01,United States,1
U96071,West,Returning,2024-01-01,United States,1
U55359,West,Returning,2024-01-01,United States,1
U64491,South,Returning,2024-01-01,United States,1
U92172,Midwest,New,2024-01-01,United States,1
U19593,West,Returning,2024-01-01,United States,1
U94625,South,New,2024-01-01,United States,1
U33302,Northeast,Returning,2024-01-01,United States,1
U73932,International,New,2024-01-01,United States,1
U22596,South,New,2024-01-01,United States,1
U12216,International,Returning,2024-01-01,United States,1
U74091,South,Returning,2024-01-01,United States,1
U71311,West,New,2024-01-01,United States,1
U86778,South,Returning,2024-01-01,United States,1
U73004,International,New,2024-01-01,United States,1
U27171,South,Returning,2024-01-01,United States,1
U16445,South,Returning,2024-01-01,United States,1
U36428,Northeast,Returning,2024-01-01,United States,1
U83264,Northeast,Returning,2024-01-01,United States,1
U31916,International,New,2024-01-01,United States,1
U93783,Northeast,Returning,2024-01-01,United States,1
U75264,West,Returning,2024-01-01,United States,1
U72165,West,Returning,2024-01-01,United States,1
U25501,West,Returning,2024-01-01,United States,1
U76102,South,Returning,2024-01-01,United States,1
U92895,West,Returning,2024-01-01,United States,1
U88888,West,New,2024-01-01,United States,1
U52860,Northeast,Returning,2024-01-01,United States,1
U36766,West,Returning,2024-01-01,United States,1
U69799,Northeast,Returning,2024-01-01,United States,1
U58217,South,Returning,2024-01-01,United States,1
U65145,Midwest,New,2024-01-01,United States,1
U31432,Northeast,Returning,2024-01-01,United States,1
U30478,Northeast,New,2024-01-01,United States,1
U53671,West,New,2024-01-01,United States,1
U42830,Midwest,Returning,2024-01-01,United States,1
U34902,West,New,2024-01-01,United States,1
U31649,South,Returning,2024-01-01,United States,1
U38252,Midwest,Returning,2024-01-01,United States,1
U26157,International,Returning,2024-01-01,United States,1
U80694,Northeast,Returning,2024-01-01,United States,1
U40348,West,New,2024-01-01,United States,1
U34258,Northeast,Returning,2024-01-01,United States,1
U51102,Midwest,New,2024-01-01,United States,1
U56209,West,Returning,2024-01-01,United States,1
U63760,South,Returning,2024-01-01,United States,1
U78395,Midwest,Returning,2024-01-01,United States,1
U22440,West,Returning,2024-01-01,United States,1
U86099,South,New,2024-01-01,United States,1
U46912,West,Returning,2024-01-01,United States,1
U48019,South,Returning,2024-01-01,United States,1
U11653,West,Returning,2024-01-01,United States,1
U74164,Midwest,Returning,2024-01-01,United States,1
U84365,West,New,2024-01-01,United States,1
U27649,West,New,2024-01-01,United States,1
U36286,Northeast,Returning,2024-01-01,United States,1
U72560,International,New,2024-01-01,United States,1
U73064,South,New,2024-01-01,United States,1
U10418,International,New,2024-01-01,United States,1
U79756,Midwest,Returning,2024-01-01,United States,1
U92156,Northeast,New,2024-01-01,United States,1
U77512,International,Returning,2024-01-01,United States,1
U55963,West,Returning,2024-01-01,United States,1
U52609,West,New,2024-01-01,United States,1
U77807,West,Returning,2024-01-01,United States,1
U46759,Midwest,New,2024-01-01,United States,1
U25159,West,New,2024-01-01,United States,1
U67011,International,Returning,2024-01-01,United States,1
U95494,Northeast,Returning,2024-01-01,United States,1
U51792,International,Returning,2024-01-01,United States,1
U69228,South,New,2024-01-01,United States,1
U15695,South,New,2024-01-01,United States,1
U40212,Northeast,Returning,2024-01-01,United States,1
U36529,International,Returning,2024-01-01,United States,1
U69182,International,New,2024-01-01,United States,1
U12356,West,Returning,2024-01-01,United States,1
U47333,South,New,2024-01-01,United States,1
U65179,South,Returning,2024-01-01,United States,1
U73819,International,Returning,2024-01-01,United States,1
U26212,South,New,2024-01-01,United States,1
U42302,Midwest,New,2024-01-01,United States,1
U35214,West,New,2024-01-01,United States,1
U43947,Midwest,New,2024-01-01,United States,1
U91610,Midwest,Returning,2024-01-01,United States,1
U83137,Northeast,Returning,2024-01-01,United States,1
U24058,South,New,2024-01-01,United States,1
U90543,Northeast,New,2024-01-01,United States,1
U17776,Northeast,New,2024-01-01,United States,1
U44433,West,Returning,2024-01-01,United States,1
U50029,West,New,2024-01-01,United States,1
U39225,West,Returning,2024-01-01,United States,1
U14811,International,Returning,2024-01-01,United States,1
U29257,Midwest,New,2024-01-01,United States,1
U16723,West,New,2024-01-01,United States,1
U70109,Northeast,Returning,2024-01-01,United States,1
U96928,West,Returning,2024-01-01,United States,1
U23433,South,New,2024-01-01,United States,1
U35752,West,Returning,2024-01-01,United States,1
U87734,South,Returning,2024-01-01,United States,1
U81559,Midwest,New,2024-01-01,United States,1
U64672,Midwest,Returning,2024-01-01,United States,1
U83424,Midwest,Returning,2024-01-01,United States,1
U94284,West,New,2024-01-01,United States,1
U91654,International,Returning,2024-01-01,United States,1
U71788,Midwest,New,2024-01-01,United States,1
U33768,Northeast,Returning,2024-01-01,United States,1
U88720,South,Returning,2024-01-01,United States,1
U66308,Northeast,Returning,2024-01-01,United States,1
U38989,South,New,2024-01-01,United States,1
U68603,South,New,2024-01-01,United States,1
U94889,Midwest,New,2024-01-01,United States,1
U97017,International,New,2024-01-01,United States,1
U35586,West,Returning,2024-01-01,United States,1
U58431,Northeast,Returning,2024-01-01,United States,1
U78477,West,New,2024-01-01,United States,1
U83749,West,New,2024-01-01,United States,1
U92988,West,Returning,2024-01-01,United States,1
U66106,South,Returning,2024-01-01,United States,1
U45446,Midwest,Returning,2024-01-01,United States,1
U39356,West,Returning,2024-01-01,United States,1
U82935,West,Returning,2024-01-01,United States,1
U99840,South,Returning,2024-01-01,United States,1
U82063,South,Returning,2024-01-01,United States,1
U93326,Midwest,Returning,2024-01-01,United States,1
U73472,South,Returning,2024-01-01,United States,1
U78940,International,New,2024-01-01,United States,1
U76608,West,New,2024-01-01,United States,1
U58674,International,New,2024-01-01,United States,1
U40135,Northeast,New,2024-01-01,United States,1
U62065,Northeast,Returning,2024-01-01,United States,1
U48977,Midwest,New,2024-01-01,United States,1
U70941,International,New,2024-01-01,United States,1
U12872,West,New,2024-01-01,United States,1
U88902,Northeast,Returning,2024-01-01,United States,1
U48867,South,Returning,2024-01-01,United States,1
U96983,West,Returning,2024-01-01,United States,1
U90894,South,Returning,2024-01-01,United States,1
U80674,Midwest,New,2024-01-01,United States,1
U51865,Northeast,New,2024-01-01,United States,1
U68644,West,Returning,2024-01-01,United States,1
U62460,West,Returning,2024-01-01,United States,1
U53458,West,Returning,2024-01-01,United States,1
U16461,Midwest,Returning,2024-01-01,United States,1
U29591,West,New,2024-01-01,United States,1
U86015,South,New,2024-01-01,United States,1
U89839,International,New,2024-01-01,United States,1
U46019,International,New,2024-01-01,United States,1
U80370,Midwest,New,2024-01-01,United States,1
U27820,West,New,2024-01-01,United States,1
U23197,Midwest,Returning,2024-01-01,United States,1
U62185,South,New,2024-01-01,United States,1
U76379,Northeast,Returning,2024-01-01,United States,1
U69326,Northeast,Returning,2024-01-01,United States,1
U48108,South,New,2024-01-01,United States,1
U95912,Northeast,Returning,2024-01-01,United States,1
U64465,West,Returning,2024-01-01,United States,1
U95733,Midwest,New,2024-01-01,United States,1
U59371,South,New,2024-01-01,United States,1
U12889,International,Returning,2024-01-01,United States,1
U53471,International,Returning,2024-01-01,United States,1
U28437,Northeast,New,2024-01-01,United States,1
U74244,Midwest,Returning,2024-01-01,United States,1
U35930,Northeast,Returning,2024-01-01,United States,1
U41282,South,New,2024-01-01,United States,1
U23064,Midwest,New,2024-01-01,United States,1
U28158,International,Returning,2024-01-01,United States,1
U35426,Northeast,Returning,2024-01-01,United States,1
U83628,Midwest,Returning,2024-01-01,United States,1
U75667,Northeast,Returning,2024-01-01,United States,1
U24583,South,New,2024-01-01,United States,1
U68317,South,New,2024-01-01,United States,1
U49416,South,New,2024-01-01,United States,1
U69671,Northeast,Returning,2024-01-01,United States,1
U89778,Northeast,Returning,2024-01-01,United States,1
U17604,Midwest,Returning,2024-01-01,United States,1
U93694,West,New,2024-01-01,United States,1
U36909,Midwest,Returning,2024-01-01,United States,1
U30442,International,Returning,2024-01-01,United States,1
U65750,Midwest,Returning,2024-01-01,United States,1
U45685,International,Returning,2024-01-01,United States,1
U48750,South,New,2024-01-01,United States,1
U84566,International,New,2024-01-01,United States,1
U99675,Midwest,Returning,2024-01-01,United States,1
U18899,Midwest,New,2024-01-01,United States,1
U77565,Midwest,New,2024-01-01,United States,1
U79881,International,Returning,2024-01-01,United States,1
U22639,Midwest,New,2024-01-01,United States,1
U34729,Northeast,Returning,2024-01-01,United States,1
U40580,South,New,2024-01-01,United States,1
U40597,West,Returning,2024-01-01,United States,1
U86742,West,Returning,2024-01-01,United States,1
U52162,Midwest,New,2024-01-01,United States,1
U69759,West,New,2024-01-01,United States,1
U81819,Midwest,New,2024-01-01,United States,1
U87620,International,Returning,2024-01-01,United States,1
U46907,West,New,2024-01-01,United States,1
U92445,International,New,2024-01-01,United States,1
U86209,West,Returning,2024-01-01,United States,1
U44373,Northeast,New,2024-01-01,United States,1
U25125,Northeast,New,2024-01-01,United States,1
U59851,South,Returning,2024-01-01,United States,1
U94005,Northeast,Returning,2024-01-01,United States,1
U72104,West,Returning,2024-01-01,United States,1
U34529,West,New,2024-01-01,United States,1
U89890,International,Returning,2024-01-01,United States,1
U23556,West,New,2024-01-01,United States,1
U10087,South,New,2024-01-01,United States,1
U76929,West,New,2024-01-01,United States,1
U89282,West,Returning,2024-01-01,United States,1
U30918,South,New,2024-01-01,United States,1
U33838,International,Returning,2024-01-01,United States,1
U29042,Midwest,Returning,2024-01-01,United States,1
U90211,Northeast,Returning,2024-01-01,United States,1
U23400,West,New,2024-01-01,United States,1
U87598,West,Returning,2024-01-01,United States,1
U82621,International,New,2024-01-01,United States,1
U28530,International,Returning,2024-01-01,United States,1
U95369,Midwest,Returning,2024-01-01,United States,1
U34737,Northeast,New,2024-01-01,United States,1
U85814,Midwest,Returning,2024-01-01,United States,1
U33365,South,New,2024-01-01,United States,1
U53658,Midwest,Returning,2024-01-01,United States,1
U17719,International,New,2024-01-01,United States,1
U97463,International,Returning,2024-01-01,United States,1
U42152,South,New,2024-01-01,United States,1
U36232,South,Returning,2024-01-01,United States,1
U13976,West,Returning,2024-01-01,United States,1
U45587,West,Returning,2024-01-01,United States,1
U67500,West,New,2024-01-01,United States,1
U49271,South,Returning,2024-01-01,United States,1
U73780,Northeast,Returning,2024-01-01,United States,1
U97896,Midwest,Returning,2024-01-01,United States,1
U55821,Midwest,New,2024-01-01,United States,1
U49442,Northeast,New,2024-01-01,United States,1
U71608,South,New,2024-01-01,United States,1
U82622,Midwest,Returning,2024-01-01,United States,1
U74918,South,Returning,2024-01-01,United States,1
U43299,Midwest,New,2024-01-01,United States,1
U78901,Northeast,New,2024-01-01,United States,1
U46062,International,New,2024-01-01,United States,1
U10707,West,Returning,2024-01-01,United States,1
U18439,Northeast,Returning,2024-01-01,United States,1
U62681,Northeast,Returning,2024-01-01,United States,1
U86110,South,New,2024-01-01,United States,1
U33245,Northeast,New,2024-01-01,United States,1
U72164,South,Returning,2024-01-01,United States,1
U80125,South,New,2024-01-01,United States,1
U48686,South,New,2024-01-01,United States,1
U58341,International,Returning,2024-01-01,United States,1
U20274,Midwest,New,2024-01-01,United States,1
U25011,Midwest,Returning,2024-01-01,United States,1
U11104,Northeast,Returning,2024-01-01,United States,1
U12686,West,New,2024-01-01,United States,1
U12724,South,Returning,2024-01-01,United States,1
U27693,Northeast,Returning,2024-01-01,United States,1
U12531,West,New,2024-01-01,United States,1
U58251,Midwest,Returning,2024-01-01,United States,1
U93899,International,New,2024-01-01,United States,1
U58848,Northeast,Returning,2024-01-01,United States,1
U83283,South,Returning,2024-01-01,United States,1
U93988,West,Returning,2024-01-01,United States,1
U68343,South,Returning,2024-01-01,United States,1
U18457,Northeast,Returning,2024-01-01,United States,1
U99248,West,Returning,2024-01-01,United States,1
U49071,Northeast,Returning,2024-01-01,United States,1
U59518,International,Returning,2024-01-01,United States,1
U99497,South,New,2024-01-01,United States,1
U87909,International,Returning,2024-01-01,United States,1
U16265,Northeast,New,2024-01-01,United States,1
U21461,Northeast,New,2024-01-01,United States,1
U59379,West,Returning,2024-01-01,United States,1
U17870,West,Returning,2024-01-01,United States,1
U64776,South,New,2024-01-01,United States,1
U16345,South,New,2024-01-01,United States,1
U19640,International,Returning,2024-01-01,United States,1
U90421,South,Returning,2024-01-01,United States,1
U13545,West,Returning,2024-01-01,United States,1
U73213,Northeast,New,2024-01-01,United States,1
U98647,South,New,2024-01-01,United States,1
U26450,South,Returning,2024-01-01,United States,1
U86957,Northeast,Returning,2024-01-01,United States,1
U54330,Northeast,Returning,2024-01-01,United States,1
U68383,South,New,2024-01-01,United States,1
U60815,West,New,2024-01-01,United States,1
U66004,Midwest,New,2024-01-01,United States,1
U22653,Midwest,Returning,2024-01-01,United States,1
U31336,International,New,2024-01-01,United States,1
U29483,Northeast,Returning,2024-01-01,United States,1
U79365,West,Returning,2024-01-01,United States,1
U26868,West,Returning,2024-01-01,United States,1
U77769,West,New,2024-01-01,United States,1
U54473,Midwest,Returning,2024-01-01,United States,1
U66641,Midwest,New,2024-01-01,United States,1
U56212,South,New,2024-01-01,United States,1
U31601,West,Returning,2024-01-01,United States,1
U17618,South,Returning,2024-01-01,United States,1
U70801,West,Returning,2024-01-01,United States,1
U65369,Midwest,Returning,2024-01-01,United States,1
U25122,West,New,2024-01-01,United States,1
U61185,South,New,2024-01-01,United States,1
U86883,Midwest,New,2024-01-01,United States,1
U51848,South,New,2024-01-01,United States,1
U69139,West,Returning,2024-01-01,United States,1
U44057,South,Returning,2024-01-01,United States,1
U52368,Northeast,Returning,2024-01-01,United States,1
U28281,Midwest,Returning,2024-01-01,United States,1
U78806,South,New,2024-01-01,United States,1
U47626,Midwest,Returning,2024-01-01,United States,1
U39576,South,New,2024-01-01,United States,1
U71543,South,New,2024-01-01,United States,1
U86265,West,New,2024-01-01,United States,1
U94272,Northeast,Returning,2024-01-01,United States,1
U31545,Northeast,Returning,2024-01-01,United States,1
U17989,International,Returning,2024-01-01,United States,1
U31930,South,New,2024-01-01,United States,1
U80548,Midwest,Returning,2024-01-01,United States,1
U67984,Northeast,Returning,2024-01-01,United States,1
U72531,South,New,2024-01-01,United States,1
U68666,South,Returning,2024-01-01,United States,1
U61435,West,Returning,2024-01-01,United States,1
U25903,Midwest,New,2024-01-01,United States,1
U80696,West,Returning,2024-01-01,United States,1
U79610,Midwest,Returning,2024-01-01,United States,1
U25749,Northeast,New,2024-01-01,United States,1
U70224,South,New,2024-01-01,United States,1
U22547,Northeast,Returning,2024-01-01,United States,1
U96232,West,New,2024-01-01,United States,1
U94998,South,New,2024-01-01,United States,1
U97241,West,New,2024-01-01,United States,1
U21903,Midwest,New,2024-01-01,United States,1
U68227,South,New,2024-01-01,United States,1
U59928,West,New,2024-01-01,United States,1
U99468,South,New,2024-01-01,United States,1
U60662,Midwest,New,2024-01-01,United States,1
U44866,Midwest,New,2024-01-01,United States,1
U16497,Midwest,Returning,2024-01-01,United States,1
U26643,Midwest,New,2024-01-01,United States,1
U40171,South,Returning,2024-01-01,United States,1
U48954,South,Returning,2024-01-01,United States,1
U63216,Midwest,Returning,2024-01-01,United States,1
U70712,West,Returning,2024-01-01,United States,1
U96558,Midwest,Returning,2024-01-01,United States,1
U80157,International,Returning,2024-01-01,United States,1
U65319,International,Returning,2024-01-01,United States,1
U59867,South,Returning,2024-01-01,United States,1
U88781,Northeast,New,2024-01-01,United States,1
U70208,South,Returning,2024-01-01,United States,1
U56366,International,Returning,2024-01-01,United States,1
U33354,South,New,2024-01-01,United States,1
U42063,Midwest,Returning,2024-01-01,United States,1
U18736,West,Returning,2024-01-01,United States,1
U97192,South,New,2024-01-01,United States,1
U62790,Northeast,Returning,2024-01-01,United States,1
U17503,South,Returning,2024-01-01,United States,1
U42977,South,New,2024-01-01,United States,1
U47839,South,New,2024-01-01,United States,1
U63795,West,Returning,2024-01-01,United States,1
U91528,West,Returning,2024-01-01,United States,1
U82579,South,New,2024-01-01,United States,1
U34329,Northeast,Returning,2024-01-01,United States,1
U72901,South,New,2024-01-01,United States,1
U34903,International,New,2024-01-01,United States,1
U54959,South,Returning,2024-01-01,United States,1
U65314,South,Returning,2024-01-01,United States,1
U70312,Northeast,Returning,2024-01-01,United States,1
U82918,International,Returning,2024-01-01,United States,1
U33383,South,New,2024-01-01,United States,1
U36260,West,New,2024-01-01,United States,1
U13961,International,New,2024-01-01,United States,1
U18782,Midwest,New,2024-01-01,United States,1
U36040,South,New,2024-01-01,United States,1
U88658,West,Returning,2024-01-01,United States,1
U74715,International,Returning,2024-01-01,United States,1
U81793,International,New,2024-01-01,United States,1
U86281,West,New,2024-01-01,United States,1
U38229,International,New,2024-01-01,United States,1
U18799,Midwest,Returning,2024-01-01,United States,1
U17240,Northeast,New,2024-01-01,United States,1
U20483,International,Returning,2024-01-01,United States,1
U57931,South,New,2024-01-01,United States,1
U22072,West,Returning,2024-01-01,United States,1
U36849,Midwest,Returning,2024-01-01,United States,1
U12543,West,Returning,2024-01-01,United States,1
U69039,South,Returning,2024-01-01,United States,1
U25078,Northeast,Returning,2024-01-01,United States,1
U26227,Northeast,New,2024-01-01,United States,1
U81382,Northeast,Returning,2024-01-01,United States,1
U31297,Northeast,Returning,2024-01-01,United States,1
U47318,West,New,2024-01-01,United States,1
U16648,International,New,2024-01-01,United States,1
U69287,South,Returning,2024-01-01,United States,1
U59511,West,Returning,2024-01-01,United States,1
U54472,International,Returning,2024-01-01,United States,1
U44778,Midwest,New,2024-01-01,United States,1
U59846,Midwest,Returning,2024-01-01,United States,1
U39084,South,New,2024-01-01,United States,1
U54295,Northeast,New,2024-01-01,United States,1
U80085,Northeast,New,2024-01-01,United States,1
U20484,International,New,2024-01-01,United States,1
U78664,Northeast,New,2024-01-01,United States,1
U40416,South,Returning,2024-01-01,United States,1
U16705,Midwest,Returning,2024-01-01,United States,1
U40107,Midwest,Returning,2024-01-01,United States,1
U36949,South,New,2024-01-01,United States,1
U33434,South,Returning,2024-01-01,United States,1
U11216,South,Returning,2024-01-01,United States,1
U52749,South,New,2024-01-01,United States,1
U34559,South,New,2024-01-01,United States,1
U67127,Northeast,Returning,2024-01-01,United States,1
U64853,Northeast,New,2024-01-01,United States,1
U53916,Northeast,Returning,2024-01-01,United States,1
U63674,Midwest,Returning,2024-01-01,United States,1
U94157,Midwest,New,2024-01-01,United States,1
U54139,Northeast,Returning,2024-01-01,United States,1
U96951,South,New,2024-01-01,United States,1
U87787,Midwest,Returning,2024-01-01,United States,1
U68485,Midwest,Returning,2024-01-01,United States,1
U94082,West,Returning,2024-01-01,United States,1
U14275,West,Returning,2024-01-01,United States,1
U60056,International,Returning,2024-01-01,United States,1
U94742,Midwest,Returning,2024-01-01,United States,1
U35707,West,Returning,2024-01-01,United States,1
U28877,West,Returning,2024-01-01,United States,1
U59148,International,Returning,2024-01-01,United States,1
U62926,International,New,2024-01-01,United States,1
U87532,Midwest,Returning,2024-01-01,United States,1
