date_id,entity_id,business_unit_id,scenario_id,scenario,country,region,business_unit,currency,gross_revenue_usd,external_revenue_usd,intercompany_revenue_usd,intercompany_cost_usd,intercompany_elimination_usd,cogs_usd,gross_profit_usd,opex_usd,ebitda_pre_elim_usd,ebitda_usd,ebitda_margin,operating_income_usd,net_income_usd,cash_position_usd,operating_cash_flow_usd,working_capital_usd
2025-08,MYS01,WH,FCST,Forecast,Malaysia,SEA South,Warehousing,MYR,147573.97,143051.15,4522.83,-4262.48,-260.35,-134674.5,8376.65,-32969.97,-24332.98,-24593.33,-0.17192,-27284.45,-28512.74,40000.0,-15973.69,29551.63
2025-08,MYS01,WH,PY,Prior Year,Malaysia,SEA South,Warehousing,MYR,103857.99,99944.92,3913.07,-3711.37,-201.7,-84466.81,15478.11,-21525.23,-5845.42,-6047.12,-0.0605,-7812.3,-8653.33,40000.0,-4228.74,18755.5
2025-08,MYS01,CB,ACT,Actual,Malaysia,SEA South,Customs Brokerage,MYR,84332.89,81339.96,2992.92,-2960.84,-32.09,-59656.85,21683.11,-14857.56,6857.64,6825.56,0.08391,5324.64,3798.48,40000.0,4698.46,15703.89
2025-08,MYS01,CB,BUD,Budget,Malaysia,SEA South,Customs Brokerage,MYR,81577.96,78735.07,2842.89,-2717.4,-125.49,-54912.96,23822.11,-13788.06,10159.54,10034.06,0.12744,8581.94,6494.18,40000.0,5967.01,17060.71
2025-08,MYS01,CB,FCST,Forecast,Malaysia,SEA South,Customs Brokerage,MYR,93930.31,90403.49,3526.82,-3326.24,-200.58,-63721.34,26682.15,-16572.38,10310.35,10109.77,0.11183,8451.07,6201.14,53250.07,8615.16,20367.0
2025-08,MYS01,CB,PY,Prior Year,Malaysia,SEA South,Customs Brokerage,MYR,65896.48,63955.97,1940.51,-1969.25,28.74,-43006.16,20949.81,-10924.1,9996.97,10025.71,0.15676,8898.4,6857.35,40000.0,6922.57,17495.35
2025-08,MYS01,CORP,ACT,Actual,Malaysia,SEA South,Corporate Shared Services,MYR,43682.26,40765.62,2916.64,-3032.71,116.07,-51075.74,-10310.12,-13474.35,-23900.54,-23784.46,-0.58344,-24535.45,-24898.2,40000.0,-15212.59,8010.03
2025-08,MYS01,CORP,BUD,Budget,Malaysia,SEA South,Corporate Shared Services,MYR,40571.51,37581.83,2989.67,-2846.49,-143.18,-44873.77,-7291.93,-12321.28,-19470.03,-19613.21,-0.52188,-20322.72,-20640.52,40000.0,-15778.2,8314.27
2025-08,MYS01,CORP,FCST,Forecast,Malaysia,SEA South,Corporate Shared Services,MYR,44229.1,41291.25,2937.85,-2995.12,57.27,-51231.93,-9940.68,-13236.59,-23234.54,-23177.27,-0.56131,-23893.51,-24275.41,40000.0,-15680.22,11411.77
2025-08,MYS01,CORP,PY,Prior Year,Malaysia,SEA South,Corporate Shared Services,MYR,32434.34,30347.17,2087.17,-1950.54,-136.63,-34125.31,-3778.14,-9663.92,-13305.43,-13442.06,-0.44294,-13985.12,-14249.1,40000.0,-11529.34,6153.76
2025-08,IDN01,FF,ACT,Actual,Indonesia,SEA South,Freight Forwarding,IDR,622912.31,604310.62,18601.69,-19209.49,607.8,-535242.05,69068.57,-128062.48,-59601.72,-58993.91,-0.09762,-70022.1,-75283.14,40000.0,-44681.13,126399.37
2025-08,IDN01,FF,BUD,Budget,Indonesia,SEA South,Freight Forwarding,IDR,556457.02,537895.96,18561.06,-18042.31,-518.75,-448883.47,89012.49,-114231.59,-24700.35,-25219.11,-0.04688,-35289.41,-39802.64,40000.0,-14712.8,130250.92
2025-08,IDN01,FF,FCST,Forecast,Indonesia,SEA South,Freight Forwarding,IDR,639151.27,619884.73,19266.54,-19518.07,251.53,-546936.74,72948.0,-136578.63,-63882.16,-63630.63,-0.10265,-74361.21,-79511.16,40000.0,-51063.74,156717.36
2025-08,IDN01,FF,PY,Prior Year,Indonesia,SEA South,Freight Forwarding,IDR,471529.1,455395.97,16133.13,-16614.92,481.78,-367277.35,88118.62,-91443.54,-3806.7,-3324.92,-0.0073,-11617.61,-15477.77,80591.37,-2443.55,139254.5
2025-08,IDN01,CL,ACT,Actual,Indonesia,SEA South,Contract Logistics,IDR,373747.2,362348.61,11398.59,-11502.3,103.72,-358618.05,3730.57,-80786.96,-77160.11,-77056.39,-0.21266,-83767.37,-86827.74,40000.0,-57870.46,99558.2
2025-08,IDN01,CL,BUD,Budget,Indonesia,SEA South,Contract Logistics,IDR,374874.78,360581.14,14293.64,-14064.38,-229.26,-353553.78,7027.36,-78837.85,-71581.23,-71810.49,-0.19915,-78602.67,-81652.3,40000.0,-63100.48,92742.94
2025-08,IDN01,CL,FCST,Forecast,Indonesia,SEA South,Contract Logistics,IDR,427971.26,412640.56,15330.7,-15108.37,-222.33,-419938.38,-7297.81,-89194.63,-96270.11,-96492.44,-0.23384,-103796.62,-107685.63,40000.0,-74696.16,111714.42
2025-08,IDN01,CL,PY,Prior Year,Indonesia,SEA South,Contract Logistics,IDR,304017.39,292459.07,11558.32,-12020.63,462.31,-272569.97,19889.1,-61586.22,-42159.43,-41697.12,-0.14257,-46826.76,-49459.6,40000.0,-30132.37,66412.19
2025-08,IDN01,WH,ACT,Actual,Indonesia,SEA South,Warehousing,IDR,248479.83,240630.68,7849.15,-7331.63,-517.53,-225382.8,15247.88,-59116.1,-43350.7,-43868.22,-0.18231,-48245.88,-50401.15,40000.0,-37914.79,53451.99
2025-08,IDN01,WH,BUD,Budget,Indonesia,SEA South,Warehousing,IDR,228558.5,221119.85,7438.64,-7391.39,-47.25,-201473.97,19645.88,-53573.57,-33880.43,-33927.68,-0.15344,-37836.19,-39730.39,40000.0,-28319.48,59799.3
2025-08,IDN01,WH,FCST,Forecast,Indonesia,SEA South,Warehousing,IDR,267654.84,259817.08,7837.77,-7837.4,-0.37,-241563.25,18253.82,-64916.65,-46662.46,-46662.83,-0.1796,-51445.05,-53945.12,40000.0,-27805.23,78565.23
2025-08,IDN01,WH,PY,Prior Year,Indonesia,SEA South,Warehousing,IDR,181344.47,174627.16,6717.31,-6280.14,-437.17,-153724.98,20902.18,-40368.15,-19028.8,-19465.97,-0.11147,-22669.95,-24397.99,40000.0,-15522.46,40203.62
2025-08,IDN01,CB,ACT,Actual,Indonesia,SEA South,Customs Brokerage,IDR,133174.16,129107.58,4066.58,-3832.25,-234.33,-96547.26,32560.32,-23945.31,8849.35,8615.02,0.06673,6310.83,4202.43,40000.0,5740.07,33174.27
2025-08,IDN01,CB,BUD,Budget,Indonesia,SEA South,Customs Brokerage,IDR,128959.36,124990.99,3968.37,-3939.47,-28.9,-87948.19,37042.8,-23257.92,13813.79,13784.88,0.11029,11612.58,8517.36,54480.72,8466.62,27481.19
2025-08,IDN01,CB,FCST,Forecast,Indonesia,SEA South,Customs Brokerage,IDR,146311.19,141420.74,4890.45,-4871.08,-19.37,-105525.52,35895.23,-27502.48,8412.12,8392.75,0.05935,5901.13,3867.75,59110.24,5015.19,38602.38
2025-08,IDN01,CB,PY,Prior Year,Indonesia,SEA South,Customs Brokerage,IDR,106382.79,102644.96,3737.83,-3859.89,122.06,-69100.13,33544.82,-18449.83,14972.93,15094.99,0.14706,13164.9,9992.39,41989.43,11054.66,21943.12
2025-08,IDN01,CORP,ACT,Actual,Indonesia,SEA South,Corporate Shared Services,IDR,69743.44,65026.46,4716.98,-4604.99,-111.99,-80417.66,-15391.2,-22116.93,-37396.14,-37508.13,-0.57681,-38697.96,-39316.77,40000.0,-26791.33,16417.16
2025-08,IDN01,CORP,BUD,Budget,Indonesia,SEA South,Corporate Shared Services,IDR,63115.04,58564.06,4550.98,-4358.81,-192.17,-69558.08,-10994.02,-19046.43,-29848.28,-30040.45,-0.51295,-31111.46,-31632.7,40000.0,-26661.62,16627.26
2025-08,IDN01,CORP,FCST,Forecast,Indonesia,SEA South,Corporate Shared Services,IDR,72246.66,67741.06,4505.6,-4398.73,-106.87,-86394.98,-18653.93,-23701.53,-42248.58,-42355.46,-0.62526,-43576.97,-44223.81,40000.0,-24412.05,16233.68
2025-08,IDN01,CORP,PY,Prior Year,Indonesia,SEA South,Corporate Shared Services,IDR,52305.07,49004.3,3300.78,-3323.02,22.25,-55249.28,-6244.98,-15422.98,-21690.21,-21667.97,-0.44216,-22524.68,-22945.0,40000.0,-17482.92,10466.87
2025-08,PHL01,FF,ACT,Actual,Philippines,SEA North,Freight Forwarding,PHP,313880.32,304012.95,9867.37,-10178.62,311.25,-250452.5,53560.45,-57774.73,-4525.53,-4214.28,-0.01386,-9566.99,-12145.15,40000.0,-3266.09,66455.96
2025-08,PHL01,FF,BUD,Budget,Philippines,SEA North,Freight Forwarding,PHP,291079.88,282425.69,8654.19,-8086.82,-567.37,-220057.56,62368.14,-53655.68,9279.82,8712.46,0.03085,3532.57,665.68,67963.76,5915.27,69231.55
2025-08,PHL01,FF,FCST,Forecast,Philippines,SEA North,Freight Forwarding,PHP,333933.62,324008.4,9925.21,-9421.15,-504.06,-261354.21,62654.19,-63376.2,-217.95,-722.01,-0.00223,-6785.66,-9638.38,40000.0,-556.94,59937.46
2025-08,PHL01,FF,PY,Prior Year,Philippines,SEA North,Freight Forwarding,PHP,229778.93,221401.05,8377.88,-8535.06,157.18,-165859.41,55541.64,-40800.72,14583.74,14740.92,0.06658,10862.87,7370.43,68493.7,9143.64,60073.44
2025-08,PHL01,CL,ACT,Actual,Philippines,SEA North,Contract Logistics,PHP,208779.52,200839.08,7940.44,-7390.69,-549.75,-185888.44,14950.64,-40959.12,-25458.74,-26008.48,-0.1295,-29563.21,-31387.47,40000.0,-21414.27,52941.27
2025-08,PHL01,CL,BUD,Budget,Philippines,SEA North,Contract Logistics,PHP,185485.74,178519.61,6966.13,-6879.75,-86.38,-162094.33,16425.28,-35430.4,-18918.74,-19005.11,-0.10646,-22220.81,-23733.79,40000.0,-13845.48,42374.39
2025-08,PHL01,CL,FCST,Forecast,Philippines,SEA North,Contract Logistics,PHP,205076.11,197298.9,7777.21,-7292.24,-484.97,-187369.75,9929.15,-40916.25,-30502.13,-30987.1,-0.15706,-34643.58,-36534.51,40000.0,-27435.44,52459.97
2025-08,PHL01,CL,PY,Prior Year,Philippines,SEA North,Contract Logistics,PHP,155954.8,150974.4,4980.4,-4814.75,-165.65,-132288.42,18685.98,-29145.84,-10294.21,-10459.86,-0.06928,-13111.82,-14445.82,40000.0,-8951.19,33346.39
2025-08,PHL01,WH,ACT,Actual,Philippines,SEA North,Warehousing,PHP,129876.93,124913.38,4963.55,-4765.59,-197.97,-113367.63,11545.75,-27458.41,-15714.7,-15912.66,-0.12739,-18258.95,-19485.17,40000.0,-13536.75,23015.11
2025-08,PHL01,WH,BUD,Budget,Philippines,SEA North,Warehousing,PHP,116082.56,112322.27,3760.29,-3683.65,-76.63,-94183.98,18138.29,-23911.09,-5696.17,-5772.8,-0.0514,-7874.54,-8885.91,40000.0,-3583.47,22791.18
2025-08,PHL01,WH,FCST,Forecast,Philippines,SEA North,Warehousing,PHP,129846.45,125260.41,4586.04,-4514.62,-71.41,-110791.16,14469.25,-27879.42,-13338.76,-13410.17,-0.10706,-15772.6,-16858.43,40000.0,-7905.63,29983.09
2025-08,PHL01,WH,PY,Prior Year,Philippines,SEA North,Warehousing,PHP,98266.22,94839.5,3426.72,-3223.96,-202.76,-75701.78,19137.72,-19919.49,-579.0,-781.77,-0.00824,-2503.2,-3432.01,40000.0,-604.56,21202.53
2025-08,PHL01,CB,ACT,Actual,Philippines,SEA North,Customs Brokerage,PHP,64487.58,62453.33,2034.25,-2077.01,42.77,-42195.05,20258.28,-10919.49,9296.02,9338.79,0.14953,8220.03,6298.82,40000.0,6976.99,16587.09
2025-08,PHL01,CB,BUD,Budget,Philippines,SEA North,Customs Brokerage,PHP,63900.82,61901.15,1999.67,-1929.81,-69.86,-38981.57,22919.58,-10467.58,12521.86,12452.0,0.20116,11285.73,8816.22,40000.0,7936.11,14243.6
2025-08,PHL01,CB,FCST,Forecast,Philippines,SEA North,Customs Brokerage,PHP,72972.54,70226.52,2746.02,-2727.19,-18.82,-48027.25,22199.27,-12231.2,9986.9,9968.07,0.14194,8714.52,6665.39,49165.48,7144.86,14483.26
2025-08,PHL01,CB,PY,Prior Year,Philippines,SEA North,Customs Brokerage,PHP,50279.83,48624.88,1654.94,-1679.86,24.92,-30051.41,18573.47,-7716.8,10831.75,10856.67,0.22327,9998.5,7804.45,58722.03,7115.68,11672.81
2025-08,PHL01,CORP,ACT,Actual,Philippines,SEA North,Corporate Shared Services,PHP,32160.54,30291.73,1868.81,-1790.8,-78.01,-36290.46,-5998.73,-9447.08,-15367.8,-15445.81,-0.5099,-16004.32,-16295.41,40000.0,-12800.92,6598.48
2025-08,PHL01,CORP,BUD,Budget,Philippines,SEA North,Corporate Shared Services,PHP,30357.59,28531.97,1825.62,-1742.54,-83.08,-32198.85,-3666.88,-8923.14,-12506.95,-12590.02,-0.44126,-13127.24,-13383.81,40000.0,-8511.9,5418.74
2025-08,PHL01,CORP,FCST,Forecast,Philippines,SEA North,Corporate Shared Services,PHP,34842.16,32258.18,2583.97,-2513.43,-70.55,-37964.88,-5706.7,-10440.74,-16076.89,-16147.44,-0.50057,-16721.54,-17015.49,40000.0,-12000.36,6081.22
2025-08,PHL01,CORP,PY,Prior Year,Philippines,SEA North,Corporate Shared Services,PHP,24233.98,22493.7,1740.28,-1625.78,-114.5,-23827.9,-1334.2,-6748.3,-7968.01,-8082.5,-0.35932,-8478.82,-8680.85,40000.0,-5130.81,4656.66
2025-08,AUS01,FF,ACT,Actual,Australia,ANZ,Freight Forwarding,AUD,322745.79,310838.62,11907.17,-11407.89,-499.29,-223751.48,87087.15,-54797.89,32788.54,32289.25,0.10388,26551.45,19334.0,188197.02,24451.99,53513.28
2025-08,AUS01,FF,BUD,Budget,Australia,ANZ,Freight Forwarding,AUD,323424.26,312190.43,11233.82,-11376.56,142.73,-210093.48,102096.95,-49112.93,52841.29,52984.02,0.16972,47367.52,36353.04,255396.37,50064.21,42437.74
2025-08,AUS01,FF,FCST,Forecast,Australia,ANZ,Freight Forwarding,AUD,364242.78,351946.42,12296.35,-12059.67,-236.68,-256680.54,95265.88,-57213.29,38289.27,38052.59,0.10812,31892.63,23296.66,211513.65,26193.23,68367.4
2025-08,AUS01,FF,PY,Prior Year,Australia,ANZ,Freight Forwarding,AUD,257848.95,248164.66,9684.29,-9237.8,-446.49,-161618.78,86545.88,-39737.1,47255.27,46808.78,0.18862,42286.72,32775.39,229353.0,38498.38,47818.55
2025-08,AUS01,CL,ACT,Actual,Australia,ANZ,Contract Logistics,AUD,228906.53,220595.29,8311.23,-7813.84,-497.39,-185048.28,35547.01,-39320.29,-3275.89,-3773.28,-0.0171,-7611.86,-9560.28,40000.0,-3275.41,36345.31
2025-08,AUS01,CL,BUD,Budget,Australia,ANZ,Contract Logistics,AUD,210476.15,202488.24,7987.91,-8144.5,156.59,-163491.05,38997.19,-34769.93,4070.67,4227.26,0.02088,503.47,-1495.23,49052.41,4025.19,35830.76
2025-08,AUS01,CL,FCST,Forecast,Australia,ANZ,Contract Logistics,AUD,235062.33,226583.33,8479.0,-8208.71,-270.3,-190149.02,36434.31,-41101.79,-4397.18,-4667.48,-0.0206,-8770.66,-10741.06,40000.0,-3206.35,41684.35
2025-08,AUS01,CL,PY,Prior Year,Australia,ANZ,Contract Logistics,AUD,168753.88,163663.71,5090.18,-5219.64,129.46,-124512.36,39151.34,-26983.46,12038.43,12167.89,0.07435,9226.76,6338.36,49984.95,9843.76,22602.71
2025-08,AUS01,WH,ACT,Actual,Australia,ANZ,Warehousing,AUD,158571.32,152577.73,5993.59,-5736.61,-256.98,-119589.42,32988.31,-28938.54,4306.74,4049.77,0.02654,1408.6,119.0,63840.04,3178.61,24139.94
2025-08,AUS01,WH,BUD,Budget,Australia,ANZ,Warehousing,AUD,139748.15,135082.16,4665.98,-4718.48,52.5,-101031.42,34050.74,-25861.2,8137.04,8189.54,0.06063,5671.89,3733.24,45185.44,7336.3,21971.89
2025-08,AUS01,WH,FCST,Forecast,Australia,ANZ,Warehousing,AUD,153783.69,148984.0,4799.69,-4605.88,-193.81,-115064.47,33919.53,-27982.36,6130.98,5937.17,0.03985,3165.08,1559.55,40000.0,4284.17,26887.75
2025-08,AUS01,WH,PY,Prior Year,Australia,ANZ,Warehousing,AUD,117153.22,113572.95,3580.27,-3481.38,-98.89,-81217.81,32355.14,-20218.85,12235.18,12136.29,0.10686,10094.82,7371.47,55675.72,10041.17,18553.05
2025-08,AUS01,CB,ACT,Actual,Australia,ANZ,Customs Brokerage,AUD,84435.84,81492.58,2943.26,-3003.26,60.0,-46650.26,34842.33,-12373.1,22409.23,22469.23,0.27572,21057.12,16667.36,77306.14,18981.66,15890.44
2025-08,AUS01,CB,BUD,Budget,Australia,ANZ,Customs Brokerage,AUD,80187.72,77330.8,2856.92,-2827.76,-29.16,-41441.67,35889.12,-11289.61,24628.68,24599.52,0.31811,23183.88,18416.6,108246.77,21241.28,12540.92
2025-08,AUS01,CB,FCST,Forecast,Australia,ANZ,Customs Brokerage,AUD,89183.92,86215.86,2968.07,-2842.83,-125.24,-49587.46,36628.4,-12959.15,23794.49,23669.25,0.27453,22070.92,17398.78,108690.07,22941.8,13314.15
2025-08,AUS01,CB,PY,Prior Year,Australia,ANZ,Customs Brokerage,AUD,63092.07,61215.2,1876.87,-1941.67,64.8,-32287.26,28927.94,-8533.81,20329.34,20394.13,0.33315,19263.71,15338.74,97448.62,19796.2,8770.58
2025-08,AUS01,CORP,ACT,Actual,Australia,ANZ,Corporate Shared Services,AUD,40664.32,37924.66,2739.66,-2815.7,76.03,-39438.64,-1513.98,-10483.24,-12073.26,-11997.22,-0.31634,-12653.27,-13014.28,40000.0,-8022.48,7487.57
2025-08,AUS01,CORP,BUD,Budget,Australia,ANZ,Corporate Shared Services,AUD,38622.48,36404.14,2218.34,-2291.09,72.76,-37941.44,-1537.3,-9926.22,-11536.28,-11463.52,-0.3149,-12135.93,-12443.61,40000.0,-8061.96,6214.33
2025-08,AUS01,CORP,FCST,Forecast,Australia,ANZ,Corporate Shared Services,AUD,43029.4,39893.61,3135.79,-2931.75,-204.04,-42834.98,-2941.37,-10887.52,-13624.85,-13828.89,-0.34664,-14532.44,-14906.84,40000.0,-10368.67,6885.19
2025-08,AUS01,CORP,PY,Prior Year,Australia,ANZ,Corporate Shared Services,AUD,32674.51,30258.65,2415.86,-2255.2,-160.66,-29504.93,753.72,-7586.54,-6672.15,-6832.82,-0.22581,-7381.5,-7668.0,40000.0,-5845.18,4321.41
2025-09,SGP01,FF,ACT,Actual,Singapore,SEA North,Freight Forwarding,SGD,681613.15,656769.33,24843.82,-25798.71,954.89,-482218.28,174551.05,-108297.02,65299.15,66254.04,0.10088,53941.12,39383.81,357363.95,43955.05,138682.08
2025-09,SGP01,FF,BUD,Budget,Singapore,SEA North,Freight Forwarding,SGD,602965.46,582360.82,20604.64,-20478.69,-125.95,-415586.78,166774.03,-96926.7,69973.28,69847.33,0.11994,59763.36,44297.85,359591.37,67384.09,121323.25
2025-09,SGP01,FF,FCST,Forecast,Singapore,SEA North,Freight Forwarding,SGD,679016.92,654379.28,24637.65,-25327.64,689.99,-488809.05,165570.22,-108749.61,56130.62,56820.62,0.08683,45108.56,31839.99,332421.71,45243.83,134335.61
2025-09,SGP01,FF,PY,Prior Year,Singapore,SEA North,Freight Forwarding,SGD,482405.37,465241.33,17164.05,-17393.5,229.45,-315934.04,149307.29,-73047.37,76030.47,76259.92,0.16391,67973.93,52135.32,361584.13,59808.58,81983.91
2025-09,SGP01,CL,ACT,Actual,Singapore,SEA North,Contract Logistics,SGD,439251.18,422967.76,16283.42,-16894.36,610.94,-362472.13,60495.63,-75582.4,-15697.7,-15086.77,-0.03567,-22971.7,-26918.52,48684.37,-13911.52,82878.25
2025-09,SGP01,CL,BUD,Budget,Singapore,SEA North,Contract Logistics,SGD,425182.84,411362.27,13820.57,-13310.68,-509.9,-329761.59,81600.68,-70345.15,11765.43,11255.53,0.02736,4016.95,471.06,104691.61,7320.04,70722.16
2025-09,SGP01,CL,FCST,Forecast,Singapore,SEA North,Contract Logistics,SGD,486100.09,470287.61,15812.47,-14872.85,-939.62,-398332.66,71954.95,-82999.91,-10105.33,-11044.95,-0.02349,-19736.56,-24098.58,40000.0,-9873.92,81681.16
2025-09,SGP01,CL,PY,Prior Year,Singapore,SEA North,Contract Logistics,SGD,356971.27,346329.14,10642.13,-10273.46,-368.67,-262924.98,83404.16,-56518.53,27254.3,26885.63,0.07763,20579.86,14458.68,158994.16,19284.42,53621.85
2025-09,SGP01,WH,ACT,Actual,Singapore,SEA North,Warehousing,SGD,254422.32,246189.85,8232.47,-7881.76,-350.71,-192238.57,53951.28,-47681.31,6620.67,6269.97,0.02547,1726.41,-579.62,70846.9,6094.67,42671.44
2025-09,SGP01,WH,BUD,Budget,Singapore,SEA North,Warehousing,SGD,237702.61,229647.82,8054.8,-8338.75,283.95,-172554.15,57093.66,-42017.86,14791.85,15075.8,0.06565,10866.29,7125.53,101209.6,14537.52,35674.35
2025-09,SGP01,WH,FCST,Forecast,Singapore,SEA North,Warehousing,SGD,265003.23,255683.57,9319.66,-8688.66,-631.0,-205148.83,50534.74,-48374.81,2790.93,2159.93,0.00845,-2535.85,-4976.98,70681.78,1683.97,37491.64
2025-09,SGP01,WH,PY,Prior Year,Singapore,SEA North,Warehousing,SGD,194029.15,186574.06,7455.09,-7533.32,78.23,-135782.24,50791.82,-33496.85,17216.75,17294.97,0.0927,13945.09,10010.16,84751.71,12214.51,37077.65
2025-09,SGP01,CB,ACT,Actual,Singapore,SEA North,Customs Brokerage,SGD,155346.53,150213.97,5132.56,-5189.4,56.83,-89099.46,61114.5,-21426.88,39630.8,39687.63,0.26421,37081.57,29282.15,181419.15,36010.82,21691.32
2025-09,SGP01,CB,BUD,Budget,Singapore,SEA North,Customs Brokerage,SGD,139340.46,135134.19,4206.26,-3973.74,-232.52,-74225.29,60908.9,-19522.09,41619.34,41386.82,0.30626,39000.85,30934.32,176953.06,32219.37,21442.59
2025-09,SGP01,CB,FCST,Forecast,Singapore,SEA North,Customs Brokerage,SGD,154210.55,148942.81,5267.73,-5159.04,-108.7,-88785.92,60156.89,-22059.69,38205.9,38097.2,0.25578,35401.15,27824.91,152807.59,30229.07,31636.01
2025-09,SGP01,CB,PY,Prior Year,Singapore,SEA North,Customs Brokerage,SGD,116571.06,112863.47,3707.59,-3698.23,-9.36,-60299.69,52563.78,-15696.34,36876.81,36867.44,0.32666,34867.63,27823.63,128955.31,34800.57,22347.82
2025-09,SGP01,CORP,ACT,Actual,Singapore,SEA North,Corporate Shared Services,SGD,73170.42,68172.95,4997.47,-4867.69,-129.78,-74657.32,-6484.37,-18919.92,-25274.51,-25404.29,-0.37264,-26629.41,-27247.22,40000.0,-22797.16,10681.65
2025-09,SGP01,CORP,BUD,Budget,Singapore,SEA North,Corporate Shared Services,SGD,68202.43,64092.54,4109.88,-3844.43,-265.46,-65974.11,-1881.57,-17403.87,-19019.99,-19285.44,-0.3009,-20448.55,-21081.43,40000.0,-14514.36,13246.93
2025-09,SGP01,CORP,FCST,Forecast,Singapore,SEA North,Corporate Shared Services,SGD,79284.85,73470.09,5814.76,-5540.76,-274.0,-77789.25,-4319.16,-19933.24,-23978.4,-24252.4,-0.3301,-25540.24,-26149.01,40000.0,-20135.22,13348.98
2025-09,SGP01,CORP,PY,Prior Year,Singapore,SEA North,Corporate Shared Services,SGD,55093.48,51422.28,3671.19,-3817.95,146.75,-51308.48,113.81,-12981.88,-13014.82,-12868.07,-0.25024,-13818.51,-14312.35,40000.0,-11582.49,10733.38
2025-09,VNM01,FF,ACT,Actual,Vietnam,SEA South,Freight Forwarding,VND,747218.96,721248.81,25970.14,-25383.67,-586.47,-566644.5,154604.32,-129977.68,25213.11,24626.64,0.03414,11639.37,4334.59,225404.79,16690.42,166747.28
2025-09,VNM01,FF,BUD,Budget,Vietnam,SEA South,Freight Forwarding,VND,681248.44,657832.4,23416.04,-21996.4,-1419.64,-486075.21,171757.19,-112267.11,60909.72,59490.08,0.09043,48007.82,34606.8,289190.73,53395.96,161900.16
2025-09,VNM01,FF,FCST,Forecast,Vietnam,SEA South,Freight Forwarding,VND,788482.39,763677.9,24804.5,-23735.88,-1068.62,-602813.02,160864.88,-140494.48,21439.02,20370.39,0.02667,7061.95,110.0,219152.85,19588.34,155758.08
2025-09,VNM01,FF,PY,Prior Year,Vietnam,SEA South,Freight Forwarding,VND,546113.21,529136.1,16977.11,-17488.38,511.27,-386834.38,142301.72,-91672.97,50117.48,50628.76,0.09568,41168.87,29794.25,223989.73,34073.91,127253.86
2025-09,VNM01,CL,ACT,Actual,Vietnam,SEA South,Contract Logistics,VND,431383.69,418796.74,12586.95,-12874.89,287.94,-372016.93,46779.81,-80336.67,-33844.79,-33556.86,-0.08013,-41186.49,-44965.37,40000.0,-32102.15,79456.0
2025-09,VNM01,CL,BUD,Budget,Vietnam,SEA South,Contract Logistics,VND,436513.11,422831.42,13681.69,-12884.75,-796.93,-362542.46,60288.96,-80089.06,-19003.16,-19800.1,-0.04683,-27679.99,-31234.45,40000.0,-18880.77,94295.39
2025-09,VNM01,CL,FCST,Forecast,Vietnam,SEA South,Contract Logistics,VND,500986.93,484023.78,16963.15,-16867.47,-95.68,-423312.19,60711.6,-95978.23,-35170.95,-35266.63,-0.07286,-44014.38,-48030.56,40000.0,-30646.03,111894.92
2025-09,VNM01,CL,PY,Prior Year,Vietnam,SEA South,Contract Logistics,VND,368366.69,354819.3,13547.38,-12951.01,-596.38,-293765.44,61053.86,-63148.48,-1498.24,-2094.62,-0.0059,-8541.77,-11498.84,66029.24,-1788.01,73540.03
2025-09,VNM01,WH,ACT,Actual,Vietnam,SEA South,Warehousing,VND,275271.62,267136.61,8135.01,-8380.61,245.61,-225609.72,41526.89,-56574.17,-15292.89,-15047.28,-0.05633,-19893.04,-22376.46,40000.0,-12826.46,58807.04
2025-09,VNM01,WH,BUD,Budget,Vietnam,SEA South,Warehousing,VND,246055.89,237411.06,8644.83,-8830.94,186.11,-193123.01,44288.05,-48421.03,-4319.08,-4132.97,-0.01741,-8526.37,-10509.54,40000.0,-3762.58,41789.68
2025-09,VNM01,WH,FCST,Forecast,Vietnam,SEA South,Warehousing,VND,280680.63,270321.04,10359.59,-10355.42,-4.17,-222229.5,48091.54,-58665.85,-10570.14,-10574.32,-0.03912,-15594.48,-18199.16,40000.0,-6919.04,59743.43
2025-09,VNM01,WH,PY,Prior Year,Vietnam,SEA South,Warehousing,VND,199496.47,193192.57,6303.9,-6138.76,-165.14,-146446.57,46746.0,-37255.83,9655.31,9490.16,0.04912,6007.44,3414.88,66634.94,7764.7,45728.36
2025-09,VNM01,CB,ACT,Actual,Vietnam,SEA South,Customs Brokerage,VND,136080.36,131456.05,4624.31,-4808.29,183.98,-82521.57,48934.48,-21438.45,27312.04,27496.02,0.20917,25145.57,19718.63,118005.23,20166.3,33421.35
2025-09,VNM01,CB,BUD,Budget,Vietnam,SEA South,Customs Brokerage,VND,131420.7,127366.71,4053.99,-4041.05,-12.94,-75907.15,51459.56,-20027.61,31444.89,31431.95,0.24678,29100.41,22994.95,131831.02,21620.42,28477.95
2025-09,VNM01,CB,FCST,Forecast,Vietnam,SEA South,Customs Brokerage,VND,150584.09,144954.45,5629.64,-5791.67,162.03,-91177.11,53777.33,-23688.7,29926.61,30088.64,0.20757,27422.2,21462.22,103328.05,26963.2,32338.28
2025-09,VNM01,CB,PY,Prior Year,Vietnam,SEA South,Customs Brokerage,VND,106351.96,102771.63,3580.33,-3476.35,-103.99,-58537.31,44234.31,-15897.69,28440.61,28336.62,0.27572,26398.81,20831.31,101487.3,19491.98,20483.8
