date_id,entity_id,business_unit_id,scenario_id,account_id,currency,amount_local,amount_usd,fx_rate_to_usd,quantity_teu_or_orders,is_synthetic
2025-11,THA01,CL,PY,FAC,THB,-318537.91,-8628.4,0.0270875,130,TRUE
2025-11,THA01,CL,PY,SM,THB,-193407.56,-5238.93,0.0270875,135,TRUE
2025-11,THA01,CL,PY,GA,THB,-253591.4,-6869.16,0.0270875,101,TRUE
2025-11,THA01,CL,PY,DEP,THB,-141615.17,-3836.0,0.0270875,98,TRUE
2025-11,THA01,CL,PY,INT,THB,-68828.71,-1864.4,0.0270875,91,TRUE
2025-11,THA01,CL,PY,TAX,THB,0.0,0.0,0.0270875,75,TRUE
2025-11,THA01,WH,ACT,REV_EXT,THB,6221018.29,172414.42,0.02771482,93,TRUE
2025-11,THA01,WH,ACT,REV_IC,THB,196351.77,5441.85,0.02771482,66,TRUE
2025-11,THA01,WH,ACT,COGS,THB,-5419610.25,-150203.54,0.02771482,53,TRUE
2025-11,THA01,WH,ACT,PERS,THB,-626680.92,-17368.35,0.02771482,56,TRUE
2025-11,THA01,WH,ACT,FAC,THB,-378379.48,-10486.72,0.02771482,67,TRUE
2025-11,THA01,WH,ACT,SM,THB,-140354.65,-3889.9,0.02771482,68,TRUE
2025-11,THA01,WH,ACT,GA,THB,-179948.84,-4987.25,0.02771482,74,TRUE
2025-11,THA01,WH,ACT,DEP,THB,-108307.07,-3001.71,0.02771482,67,TRUE
2025-11,THA01,WH,ACT,INT,THB,-51905.09,-1438.54,0.02771482,66,TRUE
2025-11,THA01,WH,ACT,TAX,THB,0.0,0.0,0.02771482,87,TRUE
2025-11,THA01,WH,BUD,REV_EXT,THB,6050685.0,166743.26,0.02755775,87,TRUE
2025-11,THA01,WH,BUD,REV_IC,THB,222930.63,6143.47,0.02755775,53,TRUE
2025-11,THA01,WH,BUD,COGS,THB,-4946907.23,-136325.63,0.02755775,52,TRUE
2025-11,THA01,WH,BUD,PERS,THB,-583497.42,-16079.88,0.02755775,51,TRUE
2025-11,THA01,WH,BUD,FAC,THB,-362975.86,-10002.8,0.02755775,72,TRUE
2025-11,THA01,WH,BUD,SM,THB,-124463.23,-3429.93,0.02755775,60,TRUE
2025-11,THA01,WH,BUD,GA,THB,-185426.55,-5109.94,0.02755775,55,TRUE
2025-11,THA01,WH,BUD,DEP,THB,-106496.52,-2934.8,0.02755775,104,TRUE
2025-11,THA01,WH,BUD,INT,THB,-58904.39,-1623.27,0.02755775,55,TRUE
2025-11,THA01,WH,BUD,TAX,THB,0.0,0.0,0.02755775,59,TRUE
2025-11,THA01,WH,FCST,REV_EXT,THB,6887587.74,190509.62,0.02765985,104,TRUE
2025-11,THA01,WH,FCST,REV_IC,THB,261935.65,7245.1,0.02765985,76,TRUE
2025-11,THA01,WH,FCST,COGS,THB,-6036542.3,-166969.84,0.02765985,78,TRUE
2025-11,THA01,WH,FCST,PERS,THB,-677921.47,-18751.2,0.02765985,120,TRUE
2025-11,THA01,WH,FCST,FAC,THB,-404414.63,-11186.05,0.02765985,59,TRUE
2025-11,THA01,WH,FCST,SM,THB,-171196.71,-4735.27,0.02765985,81,TRUE
2025-11,THA01,WH,FCST,GA,THB,-207982.73,-5752.77,0.02765985,101,TRUE
2025-11,THA01,WH,FCST,DEP,THB,-119165.25,-3296.09,0.02765985,72,TRUE
2025-11,THA01,WH,FCST,INT,THB,-58671.18,-1622.84,0.02765985,61,TRUE
2025-11,THA01,WH,FCST,TAX,THB,0.0,0.0,0.02765985,79,TRUE
2025-11,THA01,WH,PY,REV_EXT,THB,5052858.28,136869.3,0.0270875,88,TRUE
2025-11,THA01,WH,PY,REV_IC,THB,170752.25,4625.25,0.0270875,55,TRUE
2025-11,THA01,WH,PY,COGS,THB,-4012972.0,-108701.38,0.0270875,50,TRUE
2025-11,THA01,WH,PY,PERS,THB,-462551.9,-12529.37,0.0270875,58,TRUE
2025-11,THA01,WH,PY,FAC,THB,-279954.73,-7583.27,0.0270875,53,TRUE
2025-11,THA01,WH,PY,SM,THB,-108330.92,-2934.41,0.0270875,42,TRUE
2025-11,THA01,WH,PY,GA,THB,-144340.45,-3909.82,0.0270875,46,TRUE
2025-11,THA01,WH,PY,DEP,THB,-94306.39,-2554.52,0.0270875,57,TRUE
2025-11,THA01,WH,PY,INT,THB,-45801.56,-1240.65,0.0270875,62,TRUE
2025-11,THA01,WH,PY,TAX,THB,0.0,0.0,0.0270875,73,TRUE
2025-11,THA01,CB,ACT,REV_EXT,THB,3114967.13,86330.76,0.02771482,36,TRUE
2025-11,THA01,CB,ACT,REV_IC,THB,97039.07,2689.42,0.02771482,33,TRUE
2025-11,THA01,CB,ACT,COGS,THB,-2055036.6,-56954.97,0.02771482,47,TRUE
2025-11,THA01,CB,ACT,PERS,THB,-238533.92,-6610.93,0.02771482,45,TRUE
2025-11,THA01,CB,ACT,FAC,THB,-104711.67,-2902.07,0.02771482,34,TRUE
2025-11,THA01,CB,ACT,SM,THB,-77113.38,-2137.18,0.02771482,35,TRUE
2025-11,THA01,CB,ACT,GA,THB,-90070.95,-2496.3,0.02771482,41,TRUE
2025-11,THA01,CB,ACT,DEP,THB,-56904.84,-1577.11,0.02771482,51,TRUE
2025-11,THA01,CB,ACT,INT,THB,-25819.23,-715.58,0.02771482,47,TRUE
2025-11,THA01,CB,ACT,TAX,THB,-84019.78,-2328.59,0.02771482,45,TRUE
2025-11,THA01,CB,BUD,REV_EXT,THB,2888073.76,79588.81,0.02755775,43,TRUE
2025-11,THA01,CB,BUD,REV_IC,THB,114545.02,3156.6,0.02755775,30,TRUE
2025-11,THA01,CB,BUD,COGS,THB,-1836455.06,-50608.57,0.02755775,38,TRUE
2025-11,THA01,CB,BUD,PERS,THB,-217000.13,-5980.04,0.02755775,30,TRUE
2025-11,THA01,CB,BUD,FAC,THB,-88105.14,-2427.98,0.02755775,28,TRUE
2025-11,THA01,CB,BUD,SM,THB,-72375.87,-1994.52,0.02755775,30,TRUE
2025-11,THA01,CB,BUD,GA,THB,-78807.08,-2171.75,0.02755775,33,TRUE
2025-11,THA01,CB,BUD,DEP,THB,-54410.02,-1499.42,0.02755775,40,TRUE
2025-11,THA01,CB,BUD,INT,THB,-24197.25,-666.82,0.02755775,46,TRUE
2025-11,THA01,CB,BUD,TAX,THB,-93010.18,-2563.15,0.02755775,24,TRUE
2025-11,THA01,CB,FCST,REV_EXT,THB,3236052.05,89508.71,0.02765985,36,TRUE
2025-11,THA01,CB,FCST,REV_IC,THB,123510.55,3416.28,0.02765985,30,TRUE
2025-11,THA01,CB,FCST,COGS,THB,-2060268.94,-56986.72,0.02765985,40,TRUE
2025-11,THA01,CB,FCST,PERS,THB,-255354.32,-7063.06,0.02765985,54,TRUE
2025-11,THA01,CB,FCST,FAC,THB,-106825.8,-2954.79,0.02765985,29,TRUE
2025-11,THA01,CB,FCST,SM,THB,-91887.7,-2541.6,0.02765985,51,TRUE
2025-11,THA01,CB,FCST,GA,THB,-87243.62,-2413.15,0.02765985,33,TRUE
2025-11,THA01,CB,FCST,DEP,THB,-57235.59,-1583.13,0.02765985,28,TRUE
2025-11,THA01,CB,FCST,INT,THB,-29957.1,-828.61,0.02765985,32,TRUE
2025-11,THA01,CB,FCST,TAX,THB,-98510.22,-2724.78,0.02765985,31,TRUE
2025-11,THA01,CB,PY,REV_EXT,THB,2378732.55,64433.92,0.0270875,19,TRUE
2025-11,THA01,CB,PY,REV_IC,THB,82396.85,2231.92,0.0270875,41,TRUE
2025-11,THA01,CB,PY,COGS,THB,-1456620.03,-39456.19,0.0270875,37,TRUE
2025-11,THA01,CB,PY,PERS,THB,-166338.24,-4505.69,0.0270875,31,TRUE
2025-11,THA01,CB,PY,FAC,THB,-66152.88,-1791.92,0.0270875,19,TRUE
2025-11,THA01,CB,PY,SM,THB,-62612.85,-1696.03,0.0270875,19,TRUE
2025-11,THA01,CB,PY,GA,THB,-68761.39,-1862.57,0.0270875,26,TRUE
2025-11,THA01,CB,PY,DEP,THB,-42473.76,-1150.51,0.0270875,28,TRUE
2025-11,THA01,CB,PY,INT,THB,-20026.17,-542.46,0.0270875,33,TRUE
2025-11,THA01,CB,PY,TAX,THB,-89234.5,-2417.14,0.0270875,25,TRUE
2025-11,THA01,CORP,ACT,REV_EXT,THB,1455711.87,40344.8,0.02771482,12,TRUE
2025-11,THA01,CORP,ACT,REV_IC,THB,113802.0,3154.0,0.02771482,18,TRUE
2025-11,THA01,CORP,ACT,COGS,THB,-1708424.94,-47348.69,0.02771482,12,TRUE
2025-11,THA01,CORP,ACT,PERS,THB,-302130.24,-8373.49,0.02771482,23,TRUE
2025-11,THA01,CORP,ACT,FAC,THB,-89212.03,-2472.5,0.02771482,12,TRUE
2025-11,THA01,CORP,ACT,SM,THB,-26963.69,-747.29,0.02771482,15,TRUE
2025-11,THA01,CORP,ACT,GA,THB,-43005.22,-1191.88,0.02771482,15,TRUE
2025-11,THA01,CORP,ACT,DEP,THB,-25875.86,-717.14,0.02771482,17,TRUE
2025-11,THA01,CORP,ACT,INT,THB,-13550.78,-375.56,0.02771482,13,TRUE
2025-11,THA01,CORP,ACT,TAX,THB,0.0,0.0,0.02771482,21,TRUE
2025-11,THA01,CORP,BUD,REV_EXT,THB,1443284.76,39773.68,0.02755775,22,TRUE
2025-11,THA01,CORP,BUD,REV_IC,THB,110677.71,3050.03,0.02755775,25,TRUE
2025-11,THA01,CORP,BUD,COGS,THB,-1588191.62,-43766.99,0.02755775,16,TRUE
2025-11,THA01,CORP,BUD,PERS,THB,-272747.01,-7516.29,0.02755775,12,TRUE
2025-11,THA01,CORP,BUD,FAC,THB,-81400.36,-2243.21,0.02755775,18,TRUE
2025-11,THA01,CORP,BUD,SM,THB,-27594.62,-760.45,0.02755775,18,TRUE
2025-11,THA01,CORP,BUD,GA,THB,-42991.19,-1184.74,0.02755775,18,TRUE
2025-11,THA01,CORP,BUD,DEP,THB,-27220.78,-750.14,0.02755775,21,TRUE
2025-11,THA01,CORP,BUD,INT,THB,-14252.7,-392.77,0.02755775,26,TRUE
2025-11,THA01,CORP,BUD,TAX,THB,0.0,0.0,0.02755775,15,TRUE
2025-11,THA01,CORP,FCST,REV_EXT,THB,1625686.69,44966.25,0.02765985,28,TRUE
2025-11,THA01,CORP,FCST,REV_IC,THB,98553.63,2725.98,0.02765985,25,TRUE
2025-11,THA01,CORP,FCST,COGS,THB,-1837031.02,-50812.0,0.02765985,19,TRUE
2025-11,THA01,CORP,FCST,PERS,THB,-336892.71,-9318.4,0.02765985,13,TRUE
2025-11,THA01,CORP,FCST,FAC,THB,-97032.46,-2683.9,0.02765985,29,TRUE
2025-11,THA01,CORP,FCST,SM,THB,-25718.79,-711.38,0.02765985,17,TRUE
2025-11,THA01,CORP,FCST,GA,THB,-45868.1,-1268.7,0.02765985,19,TRUE
2025-11,THA01,CORP,FCST,DEP,THB,-29822.5,-824.89,0.02765985,17,TRUE
2025-11,THA01,CORP,FCST,INT,THB,-15571.98,-430.72,0.02765985,18,TRUE
2025-11,THA01,CORP,FCST,TAX,THB,0.0,0.0,0.02765985,14,TRUE
2025-11,THA01,CORP,PY,REV_EXT,THB,1178274.64,31916.51,0.0270875,15,TRUE
2025-11,THA01,CORP,PY,REV_IC,THB,74542.6,2019.17,0.0270875,16,TRUE
2025-11,THA01,CORP,PY,COGS,THB,-1257181.47,-34053.9,0.0270875,18,TRUE
2025-11,THA01,CORP,PY,PERS,THB,-208187.63,-5639.28,0.0270875,12,TRUE
2025-11,THA01,CORP,PY,FAC,THB,-64804.52,-1755.39,0.0270875,12,TRUE
2025-11,THA01,CORP,PY,SM,THB,-19526.76,-528.93,0.0270875,14,TRUE
2025-11,THA01,CORP,PY,GA,THB,-34026.21,-921.69,0.0270875,20,TRUE
2025-11,THA01,CORP,PY,DEP,THB,-20997.51,-568.77,0.0270875,17,TRUE
2025-11,THA01,CORP,PY,INT,THB,-10070.39,-272.78,0.0270875,19,TRUE
2025-11,THA01,CORP,PY,TAX,THB,0.0,0.0,0.0270875,13,TRUE
2025-11,MYS01,FF,ACT,REV_EXT,MYR,1578485.02,335377.86,0.21246819,199,TRUE
2025-11,MYS01,FF,ACT,REV_IC,MYR,53465.65,11359.75,0.21246819,104,TRUE
2025-11,MYS01,FF,ACT,COGS,MYR,-1376138.58,-292385.68,0.21246819,112,TRUE
2025-11,MYS01,FF,ACT,PERS,MYR,-153292.14,-32569.7,0.21246819,165,TRUE
2025-11,MYS01,FF,ACT,FAC,MYR,-61004.44,-12961.5,0.21246819,147,TRUE
2025-11,MYS01,FF,ACT,SM,MYR,-42836.28,-9101.35,0.21246819,134,TRUE
2025-11,MYS01,FF,ACT,GA,MYR,-59062.07,-12548.81,0.21246819,213,TRUE
2025-11,MYS01,FF,ACT,DEP,MYR,-29262.14,-6217.27,0.21246819,116,TRUE
2025-11,MYS01,FF,ACT,INT,MYR,-13877.6,-2948.55,0.21246819,118,TRUE
2025-11,MYS01,FF,ACT,TAX,MYR,0.0,0.0,0.21246819,127,TRUE
2025-11,MYS01,FF,BUD,REV_EXT,MYR,1602259.43,338892.29,0.211509,106,TRUE
2025-11,MYS01,FF,BUD,REV_IC,MYR,60745.04,12848.12,0.211509,111,TRUE
2025-11,MYS01,FF,BUD,COGS,MYR,-1316476.13,-278446.55,0.211509,223,TRUE
2025-11,MYS01,FF,BUD,PERS,MYR,-150528.76,-31838.19,0.211509,182,TRUE
2025-11,MYS01,FF,BUD,FAC,MYR,-62890.76,-13301.96,0.211509,112,TRUE
2025-11,MYS01,FF,BUD,SM,MYR,-45498.24,-9623.29,0.211509,150,TRUE
2025-11,MYS01,FF,BUD,GA,MYR,-60883.19,-12877.34,0.211509,144,TRUE
2025-11,MYS01,FF,BUD,DEP,MYR,-28537.25,-6035.89,0.211509,154,TRUE
2025-11,MYS01,FF,BUD,INT,MYR,-13814.66,-2921.92,0.211509,109,TRUE
2025-11,MYS01,FF,BUD,TAX,MYR,0.0,0.0,0.211509,157,TRUE
2025-11,MYS01,FF,FCST,REV_EXT,MYR,1748063.77,370821.09,0.21213248,160,TRUE
2025-11,MYS01,FF,FCST,REV_IC,MYR,55627.18,11800.33,0.21213248,221,TRUE
2025-11,MYS01,FF,FCST,COGS,MYR,-1520989.55,-322651.28,0.21213248,152,TRUE
2025-11,MYS01,FF,FCST,PERS,MYR,-163077.67,-34594.07,0.21213248,162,TRUE
2025-11,MYS01,FF,FCST,FAC,MYR,-70416.93,-14937.72,0.21213248,144,TRUE
2025-11,MYS01,FF,FCST,SM,MYR,-47265.18,-10026.48,0.21213248,118,TRUE
2025-11,MYS01,FF,FCST,GA,MYR,-66552.88,-14118.03,0.21213248,155,TRUE
2025-11,MYS01,FF,FCST,DEP,MYR,-31132.22,-6604.15,0.21213248,142,TRUE
2025-11,MYS01,FF,FCST,INT,MYR,-17163.19,-3640.87,0.21213248,133,TRUE
2025-11,MYS01,FF,FCST,TAX,MYR,0.0,0.0,0.21213248,124,TRUE
2025-11,MYS01,FF,PY,REV_EXT,MYR,1329416.9,278918.31,0.209805,139,TRUE
2025-11,MYS01,FF,PY,REV_IC,MYR,39781.94,8346.45,0.209805,106,TRUE
2025-11,MYS01,FF,PY,COGS,MYR,-1039366.64,-218064.32,0.209805,117,TRUE
2025-11,MYS01,FF,PY,PERS,MYR,-114007.57,-23919.36,0.209805,148,TRUE
2025-11,MYS01,FF,PY,FAC,MYR,-47202.14,-9903.24,0.209805,154,TRUE
2025-11,MYS01,FF,PY,SM,MYR,-42658.0,-8949.86,0.209805,97,TRUE
2025-11,MYS01,FF,PY,GA,MYR,-47798.98,-10028.47,0.209805,147,TRUE
2025-11,MYS01,FF,PY,DEP,MYR,-23694.21,-4971.16,0.209805,145,TRUE
2025-11,MYS01,FF,PY,INT,MYR,-13090.02,-2746.35,0.209805,106,TRUE
2025-11,MYS01,FF,PY,TAX,MYR,-287.88,-60.4,0.209805,95,TRUE
2025-11,MYS01,CL,ACT,REV_EXT,MYR,1146024.31,243493.71,0.21246819,85,TRUE
2025-11,MYS01,CL,ACT,REV_IC,MYR,42096.23,8944.11,0.21246819,98,TRUE
2025-11,MYS01,CL,ACT,COGS,MYR,-1141753.22,-242586.24,0.21246819,118,TRUE
2025-11,MYS01,CL,ACT,PERS,MYR,-117672.63,-25001.69,0.21246819,161,TRUE
2025-11,MYS01,CL,ACT,FAC,MYR,-52459.52,-11145.98,0.21246819,74,TRUE
2025-11,MYS01,CL,ACT,SM,MYR,-31738.71,-6743.47,0.21246819,81,TRUE
2025-11,MYS01,CL,ACT,GA,MYR,-46788.26,-9941.02,0.21246819,122,TRUE
2025-11,MYS01,CL,ACT,DEP,MYR,-19915.37,-4231.38,0.21246819,99,TRUE
2025-11,MYS01,CL,ACT,INT,MYR,-10605.24,-2253.28,0.21246819,138,TRUE
2025-11,MYS01,CL,ACT,TAX,MYR,0.0,0.0,0.21246819,84,TRUE
2025-11,MYS01,CL,BUD,REV_EXT,MYR,1068783.36,226057.3,0.211509,75,TRUE
2025-11,MYS01,CL,BUD,REV_IC,MYR,41581.16,8794.79,0.211509,83,TRUE
2025-11,MYS01,CL,BUD,COGS,MYR,-1007868.98,-213173.36,0.211509,104,TRUE
2025-11,MYS01,CL,BUD,PERS,MYR,-110310.41,-23331.64,0.211509,93,TRUE
2025-11,MYS01,CL,BUD,FAC,MYR,-44294.65,-9368.72,0.211509,138,TRUE
2025-11,MYS01,CL,BUD,SM,MYR,-28689.54,-6068.1,0.211509,94,TRUE
2025-11,MYS01,CL,BUD,GA,MYR,-41094.67,-8691.89,0.211509,68,TRUE
2025-11,MYS01,CL,BUD,DEP,MYR,-20120.98,-4255.77,0.211509,134,TRUE
2025-11,MYS01,CL,BUD,INT,MYR,-9365.76,-1980.94,0.211509,117,TRUE
2025-11,MYS01,CL,BUD,TAX,MYR,0.0,0.0,0.211509,88,TRUE
2025-11,MYS01,CL,FCST,REV_EXT,MYR,1210001.08,256680.52,0.21213248,87,TRUE
2025-11,MYS01,CL,FCST,REV_IC,MYR,41110.15,8720.8,0.21213248,86,TRUE
2025-11,MYS01,CL,FCST,COGS,MYR,-1166964.53,-247551.07,0.21213248,106,TRUE
2025-11,MYS01,CL,FCST,PERS,MYR,-122663.59,-26020.93,0.21213248,81,TRUE
2025-11,MYS01,CL,FCST,FAC,MYR,-51341.17,-10891.13,0.21213248,137,TRUE
2025-11,MYS01,CL,FCST,SM,MYR,-29999.19,-6363.8,0.21213248,87,TRUE
2025-11,MYS01,CL,FCST,GA,MYR,-50081.83,-10623.98,0.21213248,97,TRUE
2025-11,MYS01,CL,FCST,DEP,MYR,-22833.78,-4843.79,0.21213248,131,TRUE
2025-11,MYS01,CL,FCST,INT,MYR,-10961.0,-2325.18,0.21213248,140,TRUE
2025-11,MYS01,CL,FCST,TAX,MYR,0.0,0.0,0.21213248,117,TRUE
2025-11,MYS01,CL,PY,REV_EXT,MYR,894033.19,187572.63,0.209805,72,TRUE
2025-11,MYS01,CL,PY,REV_IC,MYR,32685.73,6857.63,0.209805,102,TRUE
2025-11,MYS01,CL,PY,COGS,MYR,-813282.48,-170630.73,0.209805,124,TRUE
2025-11,MYS01,CL,PY,PERS,MYR,-87045.17,-18262.51,0.209805,107,TRUE
2025-11,MYS01,CL,PY,FAC,MYR,-35112.03,-7366.68,0.209805,101,TRUE
2025-11,MYS01,CL,PY,SM,MYR,-21556.79,-4522.72,0.209805,65,TRUE
2025-11,MYS01,CL,PY,GA,MYR,-35461.67,-7440.04,0.209805,112,TRUE
2025-11,MYS01,CL,PY,DEP,MYR,-15787.08,-3312.21,0.209805,69,TRUE
2025-11,MYS01,CL,PY,INT,MYR,-7797.84,-1636.03,0.209805,88,TRUE
2025-11,MYS01,CL,PY,TAX,MYR,0.0,0.0,0.209805,64,TRUE
2025-11,MYS01,WH,ACT,REV_EXT,MYR,750743.53,159509.12,0.21246819,65,TRUE
2025-11,MYS01,WH,ACT,REV_IC,MYR,28576.31,6071.56,0.21246819,53,TRUE
2025-11,MYS01,WH,ACT,COGS,MYR,-703237.17,-149415.53,0.21246819,90,TRUE
2025-11,MYS01,WH,ACT,PERS,MYR,-82957.07,-17625.74,0.21246819,57,TRUE
2025-11,MYS01,WH,ACT,FAC,MYR,-48955.83,-10401.56,0.21246819,65,TRUE
2025-11,MYS01,WH,ACT,SM,MYR,-16138.12,-3428.84,0.21246819,81,TRUE
2025-11,MYS01,WH,ACT,GA,MYR,-27324.32,-5805.55,0.21246819,75,TRUE
2025-11,MYS01,WH,ACT,DEP,MYR,-13813.36,-2934.9,0.21246819,53,TRUE
2025-11,MYS01,WH,ACT,INT,MYR,-6470.18,-1374.71,0.21246819,81,TRUE
2025-11,MYS01,WH,ACT,TAX,MYR,0.0,0.0,0.21246819,53,TRUE
2025-11,MYS01,WH,BUD,REV_EXT,MYR,706568.55,149445.61,0.211509,97,TRUE
2025-11,MYS01,WH,BUD,REV_IC,MYR,28311.2,5988.07,0.211509,52,TRUE
2025-11,MYS01,WH,BUD,COGS,MYR,-643766.8,-136162.47,0.211509,81,TRUE
2025-11,MYS01,WH,BUD,PERS,MYR,-73301.73,-15503.98,0.211509,51,TRUE
2025-11,MYS01,WH,BUD,FAC,MYR,-44408.37,-9392.77,0.211509,55,TRUE
2025-11,MYS01,WH,BUD,SM,MYR,-14186.38,-3000.55,0.211509,46,TRUE
2025-11,MYS01,WH,BUD,GA,MYR,-27021.38,-5715.27,0.211509,53,TRUE
2025-11,MYS01,WH,BUD,DEP,MYR,-12618.48,-2668.92,0.211509,81,TRUE
2025-11,MYS01,WH,BUD,INT,MYR,-6457.68,-1365.86,0.211509,56,TRUE
2025-11,MYS01,WH,BUD,TAX,MYR,0.0,0.0,0.211509,56,TRUE
2025-11,MYS01,WH,FCST,REV_EXT,MYR,790102.55,167606.41,0.21213248,83,TRUE
2025-11,MYS01,WH,FCST,REV_IC,MYR,23779.87,5044.48,0.21213248,52,TRUE
2025-11,MYS01,WH,FCST,COGS,MYR,-743256.46,-157668.83,0.21213248,93,TRUE
2025-11,MYS01,WH,FCST,PERS,MYR,-82786.42,-17561.69,0.21213248,53,TRUE
2025-11,MYS01,WH,FCST,FAC,MYR,-47740.63,-10127.34,0.21213248,100,TRUE
2025-11,MYS01,WH,FCST,SM,MYR,-18219.9,-3865.03,0.21213248,58,TRUE
2025-11,MYS01,WH,FCST,GA,MYR,-30975.55,-6570.92,0.21213248,92,TRUE
2025-11,MYS01,WH,FCST,DEP,MYR,-14087.26,-2988.37,0.21213248,80,TRUE
2025-11,MYS01,WH,FCST,INT,MYR,-6995.95,-1484.07,0.21213248,57,TRUE
2025-11,MYS01,WH,FCST,TAX,MYR,0.0,0.0,0.21213248,53,TRUE
2025-11,MYS01,WH,PY,REV_EXT,MYR,596181.31,125081.82,0.209805,78,TRUE
2025-11,MYS01,WH,PY,REV_IC,MYR,21147.88,4436.93,0.209805,40,TRUE
2025-11,MYS01,WH,PY,COGS,MYR,-498966.54,-104685.68,0.209805,68,TRUE
2025-11,MYS01,WH,PY,PERS,MYR,-57691.07,-12103.88,0.209805,55,TRUE
2025-11,MYS01,WH,PY,FAC,MYR,-33309.42,-6988.48,0.209805,42,TRUE
2025-11,MYS01,WH,PY,SM,MYR,-14840.33,-3113.58,0.209805,64,TRUE
2025-11,MYS01,WH,PY,GA,MYR,-23298.73,-4888.19,0.209805,48,TRUE
2025-11,MYS01,WH,PY,DEP,MYR,-11173.23,-2344.2,0.209805,56,TRUE
2025-11,MYS01,WH,PY,INT,MYR,-5062.51,-1062.14,0.209805,44,TRUE
2025-11,MYS01,WH,PY,TAX,MYR,0.0,0.0,0.209805,79,TRUE
2025-11,MYS01,CB,ACT,REV_EXT,MYR,395392.57,84008.35,0.21246819,28,TRUE
2025-11,MYS01,CB,ACT,REV_IC,MYR,15730.81,3342.3,0.21246819,34,TRUE
2025-11,MYS01,CB,ACT,COGS,MYR,-280237.91,-59541.64,0.21246819,37,TRUE
2025-11,MYS01,CB,ACT,PERS,MYR,-33281.35,-7071.23,0.21246819,28,TRUE
2025-11,MYS01,CB,ACT,FAC,MYR,-12914.71,-2743.96,0.21246819,47,TRUE
2025-11,MYS01,CB,ACT,SM,MYR,-9514.82,-2021.6,0.21246819,32,TRUE
2025-11,MYS01,CB,ACT,GA,MYR,-14609.74,-3104.11,0.21246819,35,TRUE
2025-11,MYS01,CB,ACT,DEP,MYR,-7434.15,-1579.52,0.21246819,42,TRUE
2025-11,MYS01,CB,ACT,INT,MYR,-3642.08,-773.83,0.21246819,26,TRUE
2025-11,MYS01,CB,ACT,TAX,MYR,-6076.41,-1291.04,0.21246819,26,TRUE
2025-11,MYS01,CB,BUD,REV_EXT,MYR,376883.26,79714.2,0.211509,26,TRUE
2025-11,MYS01,CB,BUD,REV_IC,MYR,12359.76,2614.2,0.211509,37,TRUE
2025-11,MYS01,CB,BUD,COGS,MYR,-252901.89,-53491.03,0.211509,24,TRUE
2025-11,MYS01,CB,BUD,PERS,MYR,-30817.0,-6518.07,0.211509,50,TRUE
2025-11,MYS01,CB,BUD,FAC,MYR,-12247.0,-2590.35,0.211509,41,TRUE
2025-11,MYS01,CB,BUD,SM,MYR,-10147.04,-2146.19,0.211509,25,TRUE
2025-11,MYS01,CB,BUD,GA,MYR,-13787.94,-2916.27,0.211509,27,TRUE
2025-11,MYS01,CB,BUD,DEP,MYR,-7015.55,-1483.85,0.211509,24,TRUE
2025-11,MYS01,CB,BUD,INT,MYR,-3505.33,-741.41,0.211509,40,TRUE
2025-11,MYS01,CB,BUD,TAX,MYR,-8363.07,-1768.86,0.211509,51,TRUE
2025-11,MYS01,CB,FCST,REV_EXT,MYR,410978.45,87181.88,0.21213248,49,TRUE
2025-11,MYS01,CB,FCST,REV_IC,MYR,13956.16,2960.55,0.21213248,32,TRUE
2025-11,MYS01,CB,FCST,COGS,MYR,-296498.68,-62897.0,0.21213248,52,TRUE
2025-11,MYS01,CB,FCST,PERS,MYR,-34119.53,-7237.86,0.21213248,53,TRUE
2025-11,MYS01,CB,FCST,FAC,MYR,-13660.93,-2897.93,0.21213248,29,TRUE
2025-11,MYS01,CB,FCST,SM,MYR,-12070.14,-2560.47,0.21213248,48,TRUE
2025-11,MYS01,CB,FCST,GA,MYR,-15715.43,-3333.75,0.21213248,28,TRUE
2025-11,MYS01,CB,FCST,DEP,MYR,-7609.02,-1614.12,0.21213248,45,TRUE
2025-11,MYS01,CB,FCST,INT,MYR,-3487.71,-739.86,0.21213248,33,TRUE
2025-11,MYS01,CB,FCST,TAX,MYR,-5007.06,-1062.16,0.21213248,27,TRUE
2025-11,MYS01,CB,PY,REV_EXT,MYR,312277.32,65517.34,0.209805,25,TRUE
2025-11,MYS01,CB,PY,REV_IC,MYR,11917.47,2500.34,0.209805,41,TRUE
2025-11,MYS01,CB,PY,COGS,MYR,-206941.96,-43417.46,0.209805,32,TRUE
2025-11,MYS01,CB,PY,PERS,MYR,-23849.32,-5003.71,0.209805,34,TRUE
2025-11,MYS01,CB,PY,FAC,MYR,-9162.77,-1922.39,0.209805,21,TRUE
2025-11,MYS01,CB,PY,SM,MYR,-8834.47,-1853.52,0.209805,24,TRUE
2025-11,MYS01,CB,PY,GA,MYR,-12964.77,-2720.07,0.209805,20,TRUE
2025-11,MYS01,CB,PY,DEP,MYR,-5767.61,-1210.07,0.209805,31,TRUE
2025-11,MYS01,CB,PY,INT,MYR,-3036.71,-637.12,0.209805,24,TRUE
2025-11,MYS01,CB,PY,TAX,MYR,-7509.55,-1575.54,0.209805,24,TRUE
2025-11,MYS01,CORP,ACT,REV_EXT,MYR,190484.37,40471.87,0.21246819,19,TRUE
2025-11,MYS01,CORP,ACT,REV_IC,MYR,14141.24,3004.56,0.21246819,19,TRUE
