date_id,entity_id,business_unit_id,country,region,business_unit,driver,driver_sort,amount_usd,variance_sign
2025-09,THA01,CL,Thailand,SEA North,Contract Logistics,OPEX Discipline,6,-869.38,Unfavorable
2025-09,THA01,CL,Thailand,SEA North,Contract Logistics,Other / Rounding,7,-4719.95,Unfavorable
2025-09,THA01,WH,Thailand,SEA North,Warehousing,Volume,1,4230.86,Favorable
2025-09,THA01,WH,Thailand,SEA North,Warehousing,Price / Yield,2,4657.84,Favorable
2025-09,THA01,WH,Thailand,SEA North,Warehousing,Business Mix,3,1574.57,Favorable
2025-09,THA01,WH,Thailand,SEA North,Warehousing,FX Translation,4,59.97,Favorable
2025-09,THA01,WH,Thailand,SEA North,Warehousing,Intercompany Eliminations,5,-105.21,Unfavorable
2025-09,THA01,WH,Thailand,SEA North,Warehousing,OPEX Discipline,6,-2683.09,Unfavorable
2025-09,THA01,WH,Thailand,SEA North,Warehousing,Other / Rounding,7,-6236.92,Unfavorable
2025-09,THA01,CB,Thailand,SEA North,Customs Brokerage,Volume,1,1207.13,Favorable
2025-09,THA01,CB,Thailand,SEA North,Customs Brokerage,Price / Yield,2,1466.11,Favorable
2025-09,THA01,CB,Thailand,SEA North,Customs Brokerage,Business Mix,3,355.45,Favorable
2025-09,THA01,CB,Thailand,SEA North,Customs Brokerage,FX Translation,4,39.45,Favorable
2025-09,THA01,CB,Thailand,SEA North,Customs Brokerage,Intercompany Eliminations,5,50.89,Favorable
2025-09,THA01,CB,Thailand,SEA North,Customs Brokerage,OPEX Discipline,6,-316.07,Unfavorable
2025-09,THA01,CB,Thailand,SEA North,Customs Brokerage,Other / Rounding,7,-2581.66,Unfavorable
2025-09,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Volume,1,1031.21,Favorable
2025-09,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Price / Yield,2,1644.4,Favorable
2025-09,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Business Mix,3,35.64,Favorable
2025-09,THA01,CORP,Thailand,SEA North,Corporate Shared Services,FX Translation,4,24.06,Favorable
2025-09,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Intercompany Eliminations,5,-40.99,Unfavorable
2025-09,THA01,CORP,Thailand,SEA North,Corporate Shared Services,OPEX Discipline,6,-690.63,Unfavorable
2025-09,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Other / Rounding,7,-4108.5,Unfavorable
2025-09,MYS01,FF,Malaysia,SEA South,Freight Forwarding,Volume,1,6788.45,Favorable
2025-09,MYS01,FF,Malaysia,SEA South,Freight Forwarding,Price / Yield,2,7821.04,Favorable
2025-09,MYS01,FF,Malaysia,SEA South,Freight Forwarding,Business Mix,3,2288.79,Favorable
2025-09,MYS01,FF,Malaysia,SEA South,Freight Forwarding,FX Translation,4,88.09,Favorable
2025-09,MYS01,FF,Malaysia,SEA South,Freight Forwarding,Intercompany Eliminations,5,-317.54,Unfavorable
2025-09,MYS01,FF,Malaysia,SEA South,Freight Forwarding,OPEX Discipline,6,-3777.55,Unfavorable
2025-09,MYS01,FF,Malaysia,SEA South,Freight Forwarding,Other / Rounding,7,-11621.03,Unfavorable
2025-09,MYS01,CL,Malaysia,SEA South,Contract Logistics,Volume,1,304.87,Favorable
2025-09,MYS01,CL,Malaysia,SEA South,Contract Logistics,Price / Yield,2,1067.81,Favorable
2025-09,MYS01,CL,Malaysia,SEA South,Contract Logistics,Business Mix,3,-387.21,Unfavorable
2025-09,MYS01,CL,Malaysia,SEA South,Contract Logistics,FX Translation,4,64.43,Favorable
2025-09,MYS01,CL,Malaysia,SEA South,Contract Logistics,Intercompany Eliminations,5,73.72,Favorable
2025-09,MYS01,CL,Malaysia,SEA South,Contract Logistics,OPEX Discipline,6,116.05,Favorable
2025-09,MYS01,CL,Malaysia,SEA South,Contract Logistics,Other / Rounding,7,-4321.66,Unfavorable
2025-09,MYS01,WH,Malaysia,SEA South,Warehousing,Volume,1,2103.45,Favorable
2025-09,MYS01,WH,Malaysia,SEA South,Warehousing,Price / Yield,2,2944.35,Favorable
2025-09,MYS01,WH,Malaysia,SEA South,Warehousing,Business Mix,3,352.96,Favorable
2025-09,MYS01,WH,Malaysia,SEA South,Warehousing,FX Translation,4,46.86,Favorable
2025-09,MYS01,WH,Malaysia,SEA South,Warehousing,Intercompany Eliminations,5,357.57,Favorable
2025-09,MYS01,WH,Malaysia,SEA South,Warehousing,OPEX Discipline,6,-1631.32,Unfavorable
2025-09,MYS01,WH,Malaysia,SEA South,Warehousing,Other / Rounding,7,-6730.91,Unfavorable
2025-09,MYS01,CB,Malaysia,SEA South,Customs Brokerage,Volume,1,614.99,Favorable
2025-09,MYS01,CB,Malaysia,SEA South,Customs Brokerage,Price / Yield,2,915.4,Favorable
2025-09,MYS01,CB,Malaysia,SEA South,Customs Brokerage,Business Mix,3,65.89,Favorable
2025-09,MYS01,CB,Malaysia,SEA South,Customs Brokerage,FX Translation,4,31.81,Favorable
2025-09,MYS01,CB,Malaysia,SEA South,Customs Brokerage,Intercompany Eliminations,5,110.88,Favorable
2025-09,MYS01,CB,Malaysia,SEA South,Customs Brokerage,OPEX Discipline,6,-1330.71,Unfavorable
2025-09,MYS01,CB,Malaysia,SEA South,Customs Brokerage,Other / Rounding,7,-2270.35,Unfavorable
2025-09,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,Volume,1,991.55,Favorable
2025-09,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,Price / Yield,2,1138.67,Favorable
2025-09,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,Business Mix,3,336.84,Favorable
2025-09,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,FX Translation,4,19.7,Favorable
2025-09,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,Intercompany Eliminations,5,340.77,Favorable
2025-09,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,OPEX Discipline,6,-756.59,Unfavorable
2025-09,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,Other / Rounding,7,-2072.54,Unfavorable
2025-09,IDN01,FF,Indonesia,SEA South,Freight Forwarding,Volume,1,9646.63,Favorable
2025-09,IDN01,FF,Indonesia,SEA South,Freight Forwarding,Price / Yield,2,10878.41,Favorable
2025-09,IDN01,FF,Indonesia,SEA South,Freight Forwarding,Business Mix,3,3413.54,Favorable
2025-09,IDN01,FF,Indonesia,SEA South,Freight Forwarding,FX Translation,4,30.43,Favorable
2025-09,IDN01,FF,Indonesia,SEA South,Freight Forwarding,Intercompany Eliminations,5,-575.95,Unfavorable
2025-09,IDN01,FF,Indonesia,SEA South,Freight Forwarding,OPEX Discipline,6,-5408.97,Unfavorable
2025-09,IDN01,FF,Indonesia,SEA South,Freight Forwarding,Other / Rounding,7,-15094.03,Unfavorable
2025-09,IDN01,CL,Indonesia,SEA South,Contract Logistics,Volume,1,4418.67,Favorable
2025-09,IDN01,CL,Indonesia,SEA South,Contract Logistics,Price / Yield,2,6762.73,Favorable
2025-09,IDN01,CL,Indonesia,SEA South,Contract Logistics,Business Mix,3,346.49,Favorable
2025-09,IDN01,CL,Indonesia,SEA South,Contract Logistics,FX Translation,4,19.25,Favorable
2025-09,IDN01,CL,Indonesia,SEA South,Contract Logistics,Intercompany Eliminations,5,-748.49,Unfavorable
2025-09,IDN01,CL,Indonesia,SEA South,Contract Logistics,OPEX Discipline,6,-2420.81,Unfavorable
2025-09,IDN01,CL,Indonesia,SEA South,Contract Logistics,Other / Rounding,7,-15503.84,Unfavorable
2025-09,IDN01,WH,Indonesia,SEA South,Warehousing,Volume,1,-2357.36,Unfavorable
2025-09,IDN01,WH,Indonesia,SEA South,Warehousing,Price / Yield,2,-2126.71,Unfavorable
2025-09,IDN01,WH,Indonesia,SEA South,Warehousing,Business Mix,3,-1197.74,Unfavorable
2025-09,IDN01,WH,Indonesia,SEA South,Warehousing,FX Translation,4,14.93,Favorable
2025-09,IDN01,WH,Indonesia,SEA South,Warehousing,Intercompany Eliminations,5,-432.91,Unfavorable
2025-09,IDN01,WH,Indonesia,SEA South,Warehousing,OPEX Discipline,6,431.94,Favorable
2025-09,IDN01,WH,Indonesia,SEA South,Warehousing,Other / Rounding,7,1530.68,Favorable
2025-09,IDN01,CB,Indonesia,SEA South,Customs Brokerage,Volume,1,92.73,Favorable
2025-09,IDN01,CB,Indonesia,SEA South,Customs Brokerage,Price / Yield,2,475.13,Favorable
2025-09,IDN01,CB,Indonesia,SEA South,Customs Brokerage,Business Mix,3,-220.58,Unfavorable
2025-09,IDN01,CB,Indonesia,SEA South,Customs Brokerage,FX Translation,4,9.33,Favorable
2025-09,IDN01,CB,Indonesia,SEA South,Customs Brokerage,Intercompany Eliminations,5,-63.31,Unfavorable
2025-09,IDN01,CB,Indonesia,SEA South,Customs Brokerage,OPEX Discipline,6,-164.28,Unfavorable
2025-09,IDN01,CB,Indonesia,SEA South,Customs Brokerage,Other / Rounding,7,-1984.57,Unfavorable
2025-09,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,Volume,1,1643.93,Favorable
2025-09,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,Price / Yield,2,2091.58,Favorable
2025-09,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,Business Mix,3,419.15,Favorable
2025-09,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,FX Translation,4,6.54,Favorable
2025-09,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,Intercompany Eliminations,5,12.85,Favorable
2025-09,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,OPEX Discipline,6,-1708.22,Unfavorable
2025-09,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,Other / Rounding,7,-3896.03,Unfavorable
2025-09,PHL01,FF,Philippines,SEA North,Freight Forwarding,Volume,1,2058.16,Favorable
2025-09,PHL01,FF,Philippines,SEA North,Freight Forwarding,Price / Yield,2,1872.15,Favorable
2025-09,PHL01,FF,Philippines,SEA North,Freight Forwarding,Business Mix,3,1035.21,Favorable
2025-09,PHL01,FF,Philippines,SEA North,Freight Forwarding,FX Translation,4,77.14,Favorable
2025-09,PHL01,FF,Philippines,SEA North,Freight Forwarding,Intercompany Eliminations,5,-537.38,Unfavorable
2025-09,PHL01,FF,Philippines,SEA North,Freight Forwarding,OPEX Discipline,6,-4459.14,Unfavorable
2025-09,PHL01,FF,Philippines,SEA North,Freight Forwarding,Other / Rounding,7,-589.57,Unfavorable
2025-09,PHL01,CL,Philippines,SEA North,Contract Logistics,Volume,1,-717.85,Unfavorable
2025-09,PHL01,CL,Philippines,SEA North,Contract Logistics,Price / Yield,2,-259.57,Unfavorable
2025-09,PHL01,CL,Philippines,SEA North,Contract Logistics,Business Mix,3,-630.07,Unfavorable
2025-09,PHL01,CL,Philippines,SEA North,Contract Logistics,FX Translation,4,54.88,Favorable
2025-09,PHL01,CL,Philippines,SEA North,Contract Logistics,Intercompany Eliminations,5,712.85,Favorable
2025-09,PHL01,CL,Philippines,SEA North,Contract Logistics,OPEX Discipline,6,169.77,Favorable
2025-09,PHL01,CL,Philippines,SEA North,Contract Logistics,Other / Rounding,7,-2406.17,Unfavorable
2025-09,PHL01,WH,Philippines,SEA North,Warehousing,Volume,1,-833.06,Unfavorable
2025-09,PHL01,WH,Philippines,SEA North,Warehousing,Price / Yield,2,-590.52,Unfavorable
2025-09,PHL01,WH,Philippines,SEA North,Warehousing,Business Mix,3,-533.38,Unfavorable
2025-09,PHL01,WH,Philippines,SEA North,Warehousing,FX Translation,4,38.51,Favorable
2025-09,PHL01,WH,Philippines,SEA North,Warehousing,Intercompany Eliminations,5,171.88,Favorable
2025-09,PHL01,WH,Philippines,SEA North,Warehousing,OPEX Discipline,6,91.87,Favorable
2025-09,PHL01,WH,Philippines,SEA North,Warehousing,Other / Rounding,7,-637.72,Unfavorable
2025-09,PHL01,CB,Philippines,SEA North,Customs Brokerage,Volume,1,1002.22,Favorable
2025-09,PHL01,CB,Philippines,SEA North,Customs Brokerage,Price / Yield,2,1103.56,Favorable
2025-09,PHL01,CB,Philippines,SEA North,Customs Brokerage,Business Mix,3,372.85,Favorable
2025-09,PHL01,CB,Philippines,SEA North,Customs Brokerage,FX Translation,4,25.32,Favorable
2025-09,PHL01,CB,Philippines,SEA North,Customs Brokerage,Intercompany Eliminations,5,2.75,Favorable
2025-09,PHL01,CB,Philippines,SEA North,Customs Brokerage,OPEX Discipline,6,-621.5,Unfavorable
2025-09,PHL01,CB,Philippines,SEA North,Customs Brokerage,Other / Rounding,7,-1517.23,Unfavorable
2025-09,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,Volume,1,-494.37,Unfavorable
2025-09,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,Price / Yield,2,-589.65,Unfavorable
2025-09,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,Business Mix,3,-152.95,Unfavorable
2025-09,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,FX Translation,4,16.59,Favorable
2025-09,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,Intercompany Eliminations,5,526.01,Favorable
2025-09,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,OPEX Discipline,6,641.1,Favorable
2025-09,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,Other / Rounding,7,422.71,Favorable
2025-09,AUS01,FF,Australia,ANZ,Freight Forwarding,Volume,1,6363.72,Favorable
2025-09,AUS01,FF,Australia,ANZ,Freight Forwarding,Price / Yield,2,8929.38,Favorable
2025-09,AUS01,FF,Australia,ANZ,Freight Forwarding,Business Mix,3,1053.07,Favorable
2025-09,AUS01,FF,Australia,ANZ,Freight Forwarding,FX Translation,4,41.08,Favorable
2025-09,AUS01,FF,Australia,ANZ,Freight Forwarding,Intercompany Eliminations,5,-76.6,Unfavorable
2025-09,AUS01,FF,Australia,ANZ,Freight Forwarding,OPEX Discipline,6,-4531.12,Unfavorable
2025-09,AUS01,FF,Australia,ANZ,Freight Forwarding,Other / Rounding,7,-19214.55,Unfavorable
2025-09,AUS01,CL,Australia,ANZ,Contract Logistics,Volume,1,3478.51,Favorable
2025-09,AUS01,CL,Australia,ANZ,Contract Logistics,Price / Yield,2,4377.18,Favorable
2025-09,AUS01,CL,Australia,ANZ,Contract Logistics,Business Mix,3,920.1,Favorable
2025-09,AUS01,CL,Australia,ANZ,Contract Logistics,FX Translation,4,28.16,Favorable
2025-09,AUS01,CL,Australia,ANZ,Contract Logistics,Intercompany Eliminations,5,-467.79,Unfavorable
2025-09,AUS01,CL,Australia,ANZ,Contract Logistics,OPEX Discipline,6,-3349.69,Unfavorable
2025-09,AUS01,CL,Australia,ANZ,Contract Logistics,Other / Rounding,7,-7515.84,Unfavorable
2025-09,AUS01,WH,Australia,ANZ,Warehousing,Volume,1,-476.25,Unfavorable
2025-09,AUS01,WH,Australia,ANZ,Warehousing,Price / Yield,2,-372.82,Unfavorable
2025-09,AUS01,WH,Australia,ANZ,Warehousing,Business Mix,3,-280.84,Unfavorable
2025-09,AUS01,WH,Australia,ANZ,Warehousing,FX Translation,4,21.43,Favorable
2025-09,AUS01,WH,Australia,ANZ,Warehousing,Intercompany Eliminations,5,-78.94,Unfavorable
2025-09,AUS01,WH,Australia,ANZ,Warehousing,OPEX Discipline,6,-270.79,Unfavorable
2025-09,AUS01,WH,Australia,ANZ,Warehousing,Other / Rounding,7,-7.29,Unfavorable
2025-09,AUS01,CB,Australia,ANZ,Customs Brokerage,Volume,1,1290.13,Favorable
2025-09,AUS01,CB,Australia,ANZ,Customs Brokerage,Price / Yield,2,1279.73,Favorable
2025-09,AUS01,CB,Australia,ANZ,Customs Brokerage,Business Mix,3,576.29,Favorable
2025-09,AUS01,CB,Australia,ANZ,Customs Brokerage,FX Translation,4,13.02,Favorable
2025-09,AUS01,CB,Australia,ANZ,Customs Brokerage,Intercompany Eliminations,5,110.74,Favorable
2025-09,AUS01,CB,Australia,ANZ,Customs Brokerage,OPEX Discipline,6,-674.95,Unfavorable
2025-09,AUS01,CB,Australia,ANZ,Customs Brokerage,Other / Rounding,7,-1322.91,Unfavorable
2025-09,AUS01,CORP,Australia,ANZ,Corporate Shared Services,Volume,1,609.9,Favorable
2025-09,AUS01,CORP,Australia,ANZ,Corporate Shared Services,Price / Yield,2,655.16,Favorable
2025-09,AUS01,CORP,Australia,ANZ,Corporate Shared Services,Business Mix,3,238.13,Favorable
2025-09,AUS01,CORP,Australia,ANZ,Corporate Shared Services,FX Translation,4,8.93,Favorable
2025-09,AUS01,CORP,Australia,ANZ,Corporate Shared Services,Intercompany Eliminations,5,-315.2,Unfavorable
2025-09,AUS01,CORP,Australia,ANZ,Corporate Shared Services,OPEX Discipline,6,-596.34,Unfavorable
2025-09,AUS01,CORP,Australia,ANZ,Corporate Shared Services,Other / Rounding,7,-516.31,Unfavorable
2025-10,SGP01,FF,Singapore,SEA North,Freight Forwarding,Volume,1,-2634.68,Unfavorable
2025-10,SGP01,FF,Singapore,SEA North,Freight Forwarding,Price / Yield,2,-2436.21,Unfavorable
2025-10,SGP01,FF,Singapore,SEA North,Freight Forwarding,Business Mix,3,-1298.07,Unfavorable
2025-10,SGP01,FF,Singapore,SEA North,Freight Forwarding,FX Translation,4,178.03,Favorable
2025-10,SGP01,FF,Singapore,SEA North,Freight Forwarding,Intercompany Eliminations,5,727.06,Favorable
2025-10,SGP01,FF,Singapore,SEA North,Freight Forwarding,OPEX Discipline,6,-1244.79,Unfavorable
2025-10,SGP01,FF,Singapore,SEA North,Freight Forwarding,Other / Rounding,7,640.79,Favorable
2025-10,SGP01,CL,Singapore,SEA North,Contract Logistics,Volume,1,556.91,Favorable
2025-10,SGP01,CL,Singapore,SEA North,Contract Logistics,Price / Yield,2,1782.5,Favorable
2025-10,SGP01,CL,Singapore,SEA North,Contract Logistics,Business Mix,3,-592.39,Unfavorable
2025-10,SGP01,CL,Singapore,SEA North,Contract Logistics,FX Translation,4,108.78,Favorable
2025-10,SGP01,CL,Singapore,SEA North,Contract Logistics,Intercompany Eliminations,5,-420.33,Unfavorable
2025-10,SGP01,CL,Singapore,SEA North,Contract Logistics,OPEX Discipline,6,-1475.72,Unfavorable
2025-10,SGP01,CL,Singapore,SEA North,Contract Logistics,Other / Rounding,7,-6474.07,Unfavorable
2025-10,SGP01,WH,Singapore,SEA North,Warehousing,Volume,1,3702.54,Favorable
2025-10,SGP01,WH,Singapore,SEA North,Warehousing,Price / Yield,2,4354.59,Favorable
2025-10,SGP01,WH,Singapore,SEA North,Warehousing,Business Mix,3,1187.58,Favorable
2025-10,SGP01,WH,Singapore,SEA North,Warehousing,FX Translation,4,82.92,Favorable
2025-10,SGP01,WH,Singapore,SEA North,Warehousing,Intercompany Eliminations,5,-380.21,Unfavorable
2025-10,SGP01,WH,Singapore,SEA North,Warehousing,OPEX Discipline,6,-2508.42,Unfavorable
2025-10,SGP01,WH,Singapore,SEA North,Warehousing,Other / Rounding,7,-6618.94,Unfavorable
2025-10,SGP01,CB,Singapore,SEA North,Customs Brokerage,Volume,1,-1832.57,Unfavorable
2025-10,SGP01,CB,Singapore,SEA North,Customs Brokerage,Price / Yield,2,-2246.15,Unfavorable
2025-10,SGP01,CB,Singapore,SEA North,Customs Brokerage,Business Mix,3,-525.68,Unfavorable
2025-10,SGP01,CB,Singapore,SEA North,Customs Brokerage,FX Translation,4,53.19,Favorable
2025-10,SGP01,CB,Singapore,SEA North,Customs Brokerage,Intercompany Eliminations,5,-236.59,Unfavorable
2025-10,SGP01,CB,Singapore,SEA North,Customs Brokerage,OPEX Discipline,6,807.98,Favorable
2025-10,SGP01,CB,Singapore,SEA North,Customs Brokerage,Other / Rounding,7,4069.45,Favorable
2025-10,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,Volume,1,1522.97,Favorable
2025-10,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,Price / Yield,2,2234.02,Favorable
2025-10,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,Business Mix,3,185.67,Favorable
2025-10,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,FX Translation,4,35.31,Favorable
2025-10,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,Intercompany Eliminations,5,102.55,Favorable
2025-10,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,OPEX Discipline,6,-1647.0,Unfavorable
2025-10,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,Other / Rounding,7,-5239.21,Unfavorable
2025-10,VNM01,FF,Vietnam,SEA South,Freight Forwarding,Volume,1,-2027.36,Unfavorable
2025-10,VNM01,FF,Vietnam,SEA South,Freight Forwarding,Price / Yield,2,-2217.78,Unfavorable
2025-10,VNM01,FF,Vietnam,SEA South,Freight Forwarding,Business Mix,3,-764.21,Unfavorable
2025-10,VNM01,FF,Vietnam,SEA South,Freight Forwarding,FX Translation,4,114.46,Favorable
2025-10,VNM01,FF,Vietnam,SEA South,Freight Forwarding,Intercompany Eliminations,5,1234.13,Favorable
2025-10,VNM01,FF,Vietnam,SEA South,Freight Forwarding,OPEX Discipline,6,169.21,Favorable
2025-10,VNM01,FF,Vietnam,SEA South,Freight Forwarding,Other / Rounding,7,1589.44,Favorable
2025-10,VNM01,CL,Vietnam,SEA South,Contract Logistics,Volume,1,4532.5,Favorable
2025-10,VNM01,CL,Vietnam,SEA South,Contract Logistics,Price / Yield,2,5575.58,Favorable
2025-10,VNM01,CL,Vietnam,SEA South,Contract Logistics,Business Mix,3,1286.36,Favorable
2025-10,VNM01,CL,Vietnam,SEA South,Contract Logistics,FX Translation,4,75.28,Favorable
2025-10,VNM01,CL,Vietnam,SEA South,Contract Logistics,Intercompany Eliminations,5,-320.94,Unfavorable
2025-10,VNM01,CL,Vietnam,SEA South,Contract Logistics,OPEX Discipline,6,-2152.6,Unfavorable
2025-10,VNM01,CL,Vietnam,SEA South,Contract Logistics,Other / Rounding,7,-9468.6,Unfavorable
2025-10,VNM01,WH,Vietnam,SEA South,Warehousing,Volume,1,4944.13,Favorable
2025-10,VNM01,WH,Vietnam,SEA South,Warehousing,Price / Yield,2,6644.35,Favorable
2025-10,VNM01,WH,Vietnam,SEA South,Warehousing,Business Mix,3,1018.59,Favorable
2025-10,VNM01,WH,Vietnam,SEA South,Warehousing,FX Translation,4,53.52,Favorable
2025-10,VNM01,WH,Vietnam,SEA South,Warehousing,Intercompany Eliminations,5,-431.01,Unfavorable
2025-10,VNM01,WH,Vietnam,SEA South,Warehousing,OPEX Discipline,6,-3585.15,Unfavorable
2025-10,VNM01,WH,Vietnam,SEA South,Warehousing,Other / Rounding,7,-13084.82,Unfavorable
2025-10,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Volume,1,-2095.17,Unfavorable
2025-10,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Price / Yield,2,-2035.11,Unfavorable
2025-10,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Business Mix,3,-965.41,Unfavorable
2025-10,VNM01,CB,Vietnam,SEA South,Customs Brokerage,FX Translation,4,36.86,Favorable
2025-10,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Intercompany Eliminations,5,-21.84,Unfavorable
2025-10,VNM01,CB,Vietnam,SEA South,Customs Brokerage,OPEX Discipline,6,712.28,Favorable
2025-10,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Other / Rounding,7,1712.47,Favorable
2025-10,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Volume,1,-1584.88,Unfavorable
2025-10,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Price / Yield,2,-1492.43,Unfavorable
2025-10,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Business Mix,3,-762.43,Unfavorable
2025-10,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,FX Translation,4,25.38,Favorable
2025-10,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Intercompany Eliminations,5,542.39,Favorable
2025-10,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,OPEX Discipline,6,685.01,Favorable
2025-10,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Other / Rounding,7,499.4,Favorable
2025-10,THA01,FF,Thailand,SEA North,Freight Forwarding,Volume,1,475.82,Favorable
2025-10,THA01,FF,Thailand,SEA North,Freight Forwarding,Price / Yield,2,2062.82,Favorable
2025-10,THA01,FF,Thailand,SEA North,Freight Forwarding,Business Mix,3,-875.31,Unfavorable
2025-10,THA01,FF,Thailand,SEA North,Freight Forwarding,FX Translation,4,106.3,Favorable
2025-10,THA01,FF,Thailand,SEA North,Freight Forwarding,Intercompany Eliminations,5,-544.11,Unfavorable
2025-10,THA01,FF,Thailand,SEA North,Freight Forwarding,OPEX Discipline,6,-3548.14,Unfavorable
2025-10,THA01,FF,Thailand,SEA North,Freight Forwarding,Other / Rounding,7,-8110.76,Unfavorable
2025-10,THA01,CL,Thailand,SEA North,Contract Logistics,Volume,1,-1011.56,Unfavorable
2025-10,THA01,CL,Thailand,SEA North,Contract Logistics,Price / Yield,2,-954.08,Unfavorable
2025-10,THA01,CL,Thailand,SEA North,Contract Logistics,Business Mix,3,-485.59,Unfavorable
2025-10,THA01,CL,Thailand,SEA North,Contract Logistics,FX Translation,4,78.75,Favorable
2025-10,THA01,CL,Thailand,SEA North,Contract Logistics,Intercompany Eliminations,5,159.13,Favorable
2025-10,THA01,CL,Thailand,SEA North,Contract Logistics,OPEX Discipline,6,-984.73,Unfavorable
2025-10,THA01,CL,Thailand,SEA North,Contract Logistics,Other / Rounding,7,451.01,Favorable
2025-10,THA01,WH,Thailand,SEA North,Warehousing,Volume,1,2851.73,Favorable
2025-10,THA01,WH,Thailand,SEA North,Warehousing,Price / Yield,2,4237.29,Favorable
2025-10,THA01,WH,Thailand,SEA North,Warehousing,Business Mix,3,310.64,Favorable
2025-10,THA01,WH,Thailand,SEA North,Warehousing,FX Translation,4,53.76,Favorable
2025-10,THA01,WH,Thailand,SEA North,Warehousing,Intercompany Eliminations,5,589.64,Favorable
2025-10,THA01,WH,Thailand,SEA North,Warehousing,OPEX Discipline,6,-2436.42,Unfavorable
2025-10,THA01,WH,Thailand,SEA North,Warehousing,Other / Rounding,7,-10471.47,Unfavorable
2025-10,THA01,CB,Thailand,SEA North,Customs Brokerage,Volume,1,-1045.9,Unfavorable
2025-10,THA01,CB,Thailand,SEA North,Customs Brokerage,Price / Yield,2,-769.93,Unfavorable
2025-10,THA01,CB,Thailand,SEA North,Customs Brokerage,Business Mix,3,-650.14,Unfavorable
2025-10,THA01,CB,Thailand,SEA North,Customs Brokerage,FX Translation,4,35.51,Favorable
2025-10,THA01,CB,Thailand,SEA North,Customs Brokerage,Intercompany Eliminations,5,93.37,Favorable
2025-10,THA01,CB,Thailand,SEA North,Customs Brokerage,OPEX Discipline,6,810.78,Favorable
2025-10,THA01,CB,Thailand,SEA North,Customs Brokerage,Other / Rounding,7,-519.94,Unfavorable
2025-10,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Volume,1,-634.96,Unfavorable
2025-10,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Price / Yield,2,-197.7,Unfavorable
2025-10,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Business Mix,3,-579.14,Unfavorable
2025-10,THA01,CORP,Thailand,SEA North,Corporate Shared Services,FX Translation,4,24.43,Favorable
2025-10,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Intercompany Eliminations,5,364.77,Favorable
2025-10,THA01,CORP,Thailand,SEA North,Corporate Shared Services,OPEX Discipline,6,-182.3,Unfavorable
2025-10,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Other / Rounding,7,-2001.0,Unfavorable
2025-10,MYS01,FF,Malaysia,SEA South,Freight Forwarding,Volume,1,-4810.47,Unfavorable
