month_start,device_key,channel_key,campaign_key,category_key,visits,product_views,add_to_carts,checkouts,purchases,orders,revenue,gross_revenue,refund_amount,overall_conversion_rate,cart_to_purchase_rate
2025-09-01,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_BOOKS,14,14,9,8,6,6.0,167.1,181.95,0.0,0.428571,0.666667
2025-09-01,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_ELECTRONICS,28,26,9,8,6,6.0,1250.32,1337.21,0.0,0.214286,0.666667
2025-09-01,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_HOME,27,25,10,9,6,6.0,600.59,641.9100000000001,0.0,0.222222,0.6
2025-09-01,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_SPORTS,21,21,10,10,7,7.0,545.97,593.66,0.0,0.333333,0.7
2025-09-01,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,203,168,62,51,34,34.0,2336.69,2520.03,0.0,0.167488,0.548387
2025-09-01,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,177,156,59,39,23,23.0,840.58,917.33,0.0,0.129944,0.389831
2025-09-01,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,72,67,32,12,9,9.0,279.89,304.63,0.0,0.125,0.28125
2025-09-01,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_ELECTRONICS,162,137,43,22,13,13.0,3327.4,3632.58,0.0,0.080247,0.302326
2025-09-01,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,156,129,46,32,24,24.0,2895.24,3129.38,0.0,0.153846,0.521739
2025-09-01,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,126,107,47,37,21,21.0,1937.47,2108.34,0.0,0.166667,0.446809
2025-09-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,72,63,29,18,12,12.0,834.6,933.8,0.0,0.166667,0.413793
2025-09-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BEAUTY,47,38,17,13,9,9.0,492.21000000000004,540.44,0.0,0.191489,0.529412
2025-09-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BOOKS,20,19,8,4,3,3.0,99.19,105.25,0.0,0.15,0.375
2025-09-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_ELECTRONICS,30,23,7,7,4,4.0,989.3900000000001,1064.78,0.0,0.133333,0.571429
2025-09-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_HOME,42,35,13,8,6,6.0,901.3,955.51,0.0,0.142857,0.461538
2025-09-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_SPORTS,41,34,13,8,6,6.0,504.17,538.97,0.0,0.146341,0.461538
2025-09-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_APPAREL,90,81,39,27,17,17.0,1086.17,1288.27,101.9,0.188889,0.435897
2025-09-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BEAUTY,67,60,30,21,16,16.0,833.51,941.26,30.99,0.238806,0.533333
2025-09-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BOOKS,31,28,14,10,6,6.0,173.20999999999998,192.06,0.0,0.193548,0.428571
2025-09-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_ELECTRONICS,50,42,23,19,15,15.0,4187.99,4602.88,0.0,0.3,0.652174
2025-09-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_HOME,69,64,20,14,6,6.0,756.63,821.19,0.0,0.086957,0.3
2025-09-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_SPORTS,47,42,16,13,9,9.0,609.44,655.16,0.0,0.191489,0.5625
2025-09-01,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_APPAREL,51,44,17,14,6,6.0,418.83,451.27,0.0,0.117647,0.352941
2025-09-01,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BEAUTY,59,51,22,20,12,12.0,424.38,498.97,41.88,0.20339,0.545455
2025-09-01,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BOOKS,20,16,9,6,3,3.0,130.04,136.03,0.0,0.15,0.333333
2025-09-01,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_ELECTRONICS,37,28,13,4,2,2.0,424.5,472.83,0.0,0.054054,0.153846
2025-09-01,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_HOME,48,40,17,12,7,7.0,730.65,792.94,0.0,0.145833,0.411765
2025-09-01,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_SPORTS,20,17,7,5,3,3.0,283.71,316.84000000000003,0.0,0.15,0.428571
2025-09-01,DEV_DESKTOP,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_APPAREL,25,13,4,2,2,2.0,102.71000000000001,108.06,0.0,0.08,0.5
2025-09-01,DEV_DESKTOP,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BEAUTY,27,21,10,5,3,3.0,169.48000000000002,179.05,0.0,0.111111,0.3
2025-09-01,DEV_DESKTOP,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BOOKS,11,10,7,4,2,2.0,40.67,44.769999999999996,0.0,0.181818,0.285714
2025-09-01,DEV_DESKTOP,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_ELECTRONICS,19,12,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_DESKTOP,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_HOME,17,11,3,3,1,1.0,93.58,111.87,0.0,0.058824,0.333333
2025-09-01,DEV_DESKTOP,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_SPORTS,11,9,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_DESKTOP,CH_SOCIAL,CMP_SPRING_SALE,CAT_APPAREL,25,17,4,2,1,1.0,64.24,71.09,0.0,0.04,0.25
2025-09-01,DEV_DESKTOP,CH_SOCIAL,CMP_SPRING_SALE,CAT_BEAUTY,30,23,11,9,6,6.0,263.08,298.67,0.0,0.2,0.545455
2025-09-01,DEV_DESKTOP,CH_SOCIAL,CMP_SPRING_SALE,CAT_BOOKS,13,9,3,3,3,3.0,57.1,68.95,0.0,0.230769,1.0
2025-09-01,DEV_DESKTOP,CH_SOCIAL,CMP_SPRING_SALE,CAT_ELECTRONICS,22,16,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_DESKTOP,CH_SOCIAL,CMP_SPRING_SALE,CAT_HOME,25,20,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_DESKTOP,CH_SOCIAL,CMP_SPRING_SALE,CAT_SPORTS,15,11,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_APPAREL,129,118,34,17,8,8.0,526.7,578.45,0.0,0.062016,0.235294
2025-09-01,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_BEAUTY,89,74,20,9,3,3.0,108.52000000000001,117.23,0.0,0.033708,0.15
2025-09-01,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_BOOKS,40,34,14,8,7,7.0,187.82,230.92,26.67,0.175,0.5
2025-09-01,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_ELECTRONICS,83,63,18,9,2,2.0,417.19,440.17999999999995,0.0,0.024096,0.111111
2025-09-01,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_HOME,77,68,36,18,9,9.0,1104.76,1178.7,0.0,0.116883,0.25
2025-09-01,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_SPORTS,71,64,23,18,5,5.0,392.78,419.6,0.0,0.070423,0.217391
2025-09-01,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,122,97,32,21,13,13.0,855.72,935.0600000000001,0.0,0.106557,0.40625
2025-09-01,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,113,103,37,25,13,13.0,672.14,731.84,0.0,0.115044,0.351351
2025-09-01,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_BOOKS,56,54,24,19,12,12.0,351.44,380.69,0.0,0.214286,0.5
2025-09-01,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_ELECTRONICS,100,79,31,16,9,9.0,1880.24,2087.49,0.0,0.09,0.290323
2025-09-01,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_HOME,85,75,24,14,6,6.0,693.15,730.46,0.0,0.070588,0.25
2025-09-01,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_SPORTS,65,57,20,10,6,6.0,498.2,527.25,0.0,0.092308,0.3
2025-09-01,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_APPAREL,53,49,24,17,15,15.0,1105.17,1291.68,0.0,0.283019,0.625
2025-09-01,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,48,45,24,15,8,8.0,394.55,446.94,0.0,0.166667,0.333333
2025-09-01,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_BOOKS,21,21,8,7,5,5.0,159.41,179.77,0.0,0.238095,0.625
2025-09-01,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_ELECTRONICS,38,36,10,5,3,3.0,762.04,888.29,0.0,0.078947,0.3
2025-09-01,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_HOME,33,32,17,9,5,5.0,412.28,479.17,0.0,0.151515,0.294118
2025-09-01,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_SPORTS,25,24,10,8,7,7.0,608.96,688.95,0.0,0.28,0.7
2025-09-01,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_APPAREL,74,73,24,14,6,6.0,283.05,368.27,52.94,0.081081,0.25
2025-09-01,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_BEAUTY,54,51,27,19,13,13.0,517.98,557.5,0.0,0.240741,0.481481
2025-09-01,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_BOOKS,33,30,13,10,6,6.0,162.33,177.18,0.0,0.181818,0.461538
2025-09-01,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_ELECTRONICS,45,35,12,7,5,5.0,1418.97,1552.27,0.0,0.111111,0.416667
2025-09-01,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_HOME,51,49,21,12,6,6.0,538.98,594.08,0.0,0.117647,0.285714
2025-09-01,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_SPORTS,34,31,14,8,4,4.0,294.48,318.3,0.0,0.117647,0.285714
2025-09-01,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,170,150,50,30,14,14.0,1027.64,1122.94,0.0,0.082353,0.28
2025-09-01,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,170,159,63,34,21,21.0,1039.02,1149.29,25.81,0.123529,0.333333
2025-09-01,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,74,67,18,7,5,5.0,104.28,114.83,0.0,0.067568,0.277778
2025-09-01,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_ELECTRONICS,132,112,24,10,6,6.0,1229.1100000000001,1526.1999999999998,206.55,0.045455,0.25
2025-09-01,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,140,118,48,24,13,13.0,1508.61,1649.16,0.0,0.092857,0.270833
2025-09-01,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,113,105,24,13,9,9.0,542.69,758.63,157.85,0.079646,0.375
2025-09-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,61,55,21,10,3,3.0,174.17000000000002,195.27,0.0,0.04918,0.142857
2025-09-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BEAUTY,54,51,19,11,8,8.0,316.08,347.32,0.0,0.148148,0.421053
2025-09-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BOOKS,18,18,3,1,1,1.0,25.69,27.66,0.0,0.055556,0.333333
2025-09-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_ELECTRONICS,42,36,17,11,6,6.0,1429.79,1522.1999999999998,0.0,0.142857,0.352941
2025-09-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_HOME,53,49,18,12,8,8.0,799.77,870.5300000000001,0.0,0.150943,0.444444
2025-09-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_SPORTS,42,39,12,7,4,4.0,280.08,310.53,0.0,0.095238,0.333333
2025-09-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_APPAREL,87,77,26,13,3,3.0,168.22,183.29,0.0,0.034483,0.115385
2025-09-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BEAUTY,77,71,24,18,12,12.0,503.4,546.71,0.0,0.155844,0.5
2025-09-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BOOKS,36,35,15,10,9,9.0,277.74,298.13,0.0,0.25,0.6
2025-09-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_ELECTRONICS,61,49,21,12,5,5.0,952.13,1072.28,0.0,0.081967,0.238095
2025-09-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_HOME,56,49,18,9,3,3.0,330.9,366.68,0.0,0.053571,0.166667
2025-09-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_SPORTS,56,52,11,7,2,2.0,62.59,158.39,85.33,0.035714,0.181818
2025-09-01,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_APPAREL,43,36,11,7,4,4.0,212.4,224.62,0.0,0.093023,0.363636
2025-09-01,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BEAUTY,49,43,19,15,9,9.0,351.6,378.12,0.0,0.183673,0.473684
2025-09-01,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BOOKS,22,18,7,3,3,3.0,68.62,72.91,0.0,0.136364,0.428571
2025-09-01,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_ELECTRONICS,37,30,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_HOME,33,30,9,8,3,3.0,318.39,360.40000000000003,0.0,0.090909,0.333333
2025-09-01,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_SPORTS,30,24,10,5,1,1.0,163.45,179.66,0.0,0.033333,0.1
2025-09-01,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_APPAREL,58,45,13,6,2,2.0,116.45,127.11,0.0,0.034483,0.153846
2025-09-01,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BEAUTY,65,55,17,11,6,6.0,265.9,287.72,0.0,0.092308,0.352941
2025-09-01,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BOOKS,26,19,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_ELECTRONICS,49,34,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_HOME,55,40,12,5,2,2.0,360.26,396.51,0.0,0.036364,0.166667
2025-09-01,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_SPORTS,44,32,11,5,2,2.0,162.73000000000002,172.84,0.0,0.045455,0.181818
2025-09-01,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_APPAREL,110,91,28,10,7,7.0,403.57,463.43,0.0,0.063636,0.25
2025-09-01,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_BEAUTY,82,66,29,15,10,10.0,489.88,574.0600000000001,0.0,0.121951,0.344828
2025-09-01,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_BOOKS,35,31,11,7,3,3.0,85.84,94.39,0.0,0.085714,0.272727
2025-09-01,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_ELECTRONICS,73,53,11,3,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_HOME,81,62,19,7,3,3.0,237.11,268.61,0.0,0.037037,0.157895
2025-09-01,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_SPORTS,64,50,15,8,3,3.0,198.18,232.25,0.0,0.046875,0.2
2025-09-01,DEV_TABLET,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_APPAREL,11,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_BEAUTY,12,9,2,2,1,1.0,34.16,35.96,0.0,0.083333,0.5
2025-09-01,DEV_TABLET,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_BOOKS,2,2,2,1,1,1.0,48.05,53.1,0.0,0.5,0.5
2025-09-01,DEV_TABLET,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_ELECTRONICS,12,10,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_HOME,17,15,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_SPORTS,16,10,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,16,11,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,24,18,7,5,1,1.0,45.27,50.45,0.0,0.041667,0.142857
2025-09-01,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_BOOKS,9,6,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_ELECTRONICS,20,13,4,4,4,4.0,1052.81,1137.3799999999999,0.0,0.2,1.0
2025-09-01,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_HOME,18,16,6,4,1,1.0,85.82,95.4,0.0,0.055556,0.166667
2025-09-01,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_SPORTS,16,14,6,5,3,3.0,318.51,351.52,0.0,0.1875,0.5
2025-09-01,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_APPAREL,8,8,5,4,3,3.0,274.58,317.22,0.0,0.375,0.6
2025-09-01,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,2,2,2,2,1,1.0,33.2,37.2,0.0,0.5,0.5
2025-09-01,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_BOOKS,2,2,1,1,1,1.0,26.14,28.96,0.0,0.5,1.0
2025-09-01,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_ELECTRONICS,4,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_HOME,7,6,3,3,1,1.0,157.3,174.58,0.0,0.142857,0.333333
2025-09-01,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_SPORTS,10,8,4,4,4,4.0,216.44,341.62,79.92,0.4,1.0
2025-09-01,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_APPAREL,15,15,12,6,3,3.0,209.74,233.89,0.0,0.2,0.25
2025-09-01,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_BEAUTY,13,12,9,6,5,5.0,193.79000000000002,214.18,0.0,0.384615,0.555556
2025-09-01,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_BOOKS,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_ELECTRONICS,11,9,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_HOME,13,12,6,5,4,4.0,354.16,384.6,0.0,0.307692,0.666667
2025-09-01,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_SPORTS,6,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,41,29,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,31,27,7,3,2,2.0,121.45,129.62,0.0,0.064516,0.285714
2025-09-01,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,9,9,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_ELECTRONICS,14,12,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,22,17,8,4,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,12,10,4,3,2,2.0,239.44,255.54000000000002,0.0,0.166667,0.5
2025-09-01,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,18,17,7,6,3,3.0,173.58,188.45,0.0,0.166667,0.428571
2025-09-01,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BEAUTY,7,7,3,2,2,2.0,67.00999999999999,71.2,0.0,0.285714,0.666667
2025-09-01,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BOOKS,7,6,2,1,1,1.0,23.91,24.09,0.0,0.142857,0.5
2025-09-01,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_ELECTRONICS,15,12,3,3,1,1.0,206.47,214.0,0.0,0.066667,0.333333
2025-09-01,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_HOME,6,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_SPORTS,9,9,1,1,1,1.0,66.82,68.56,0.0,0.111111,1.0
2025-09-01,DEV_TABLET,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_APPAREL,19,11,4,2,2,2.0,113.03999999999999,127.11,0.0,0.105263,0.5
2025-09-01,DEV_TABLET,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BEAUTY,14,12,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BOOKS,8,7,4,3,2,2.0,76.33,80.68,0.0,0.25,0.5
2025-09-01,DEV_TABLET,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_ELECTRONICS,17,14,4,3,1,1.0,493.6,517.66,0.0,0.058824,0.25
2025-09-01,DEV_TABLET,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_HOME,9,7,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_SPORTS,5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_APPAREL,7,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BEAUTY,10,9,6,5,5,5.0,203.67,216.16000000000003,0.0,0.5,0.833333
2025-09-01,DEV_TABLET,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BOOKS,2,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_ELECTRONICS,5,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_HOME,10,9,3,3,2,2.0,156.32999999999998,171.05,0.0,0.2,0.666667
2025-09-01,DEV_TABLET,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_SPORTS,4,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_APPAREL,15,10,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BEAUTY,10,7,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BOOKS,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_ELECTRONICS,6,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_HOME,9,6,3,3,1,1.0,105.7,111.87,0.0,0.111111,0.333333
2025-09-01,DEV_TABLET,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_SPORTS,10,6,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,DEV_TABLET,CH_SOCIAL,CMP_SPRING_SALE,CAT_APPAREL,14,9,4,2,1,1.0,60.71,71.09,0.0,0.071429,0.25
2025-09-01,DEV_TABLET,CH_SOCIAL,CMP_SPRING_SALE,CAT_BEAUTY,13,10,4,2,1,1.0,32.95,35.24,0.0,0.076923,0.25
