order_id,session_id,user_id,order_date,date_key,device_key,channel_key,campaign_key,category_key,product_key,region,quantity,unit_price,gross_revenue,discount_amount,refund_flag,refund_amount,net_revenue,order_status,currency
O00010185,S00089226,U90847,2025-10-30,20251030,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_ELECTRONICS,SKU_1022,International,1,208.98,208.98,26.98,0,0.0,182.0,Completed,USD
O00010186,S00089231,U91214,2025-10-30,20251030,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1009,South,2,46.75,93.5,12.13,0,0.0,81.37,Completed,USD
O00010187,S00089232,U56874,2025-10-30,20251030,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_SPORTS,SKU_1034,International,2,82.03,164.06,21.87,0,0.0,142.19,Completed,USD
O00010188,S00089235,U49417,2025-10-30,20251030,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_HOME,SKU_1031,Northeast,1,87.53,87.53,10.04,1,77.49,0.0,Refunded,USD
O00010189,S00089238,U29618,2025-10-30,20251030,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,SKU_1028,Midwest,1,83.76,83.76,9.94,0,0.0,73.82,Completed,USD
O00010190,S00089248,U25547,2025-10-30,20251030,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_HOME,SKU_1029,West,1,98.15,98.15,0.75,0,0.0,97.4,Completed,USD
O00010191,S00089251,U51552,2025-10-30,20251030,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,SKU_1008,West,1,59.11,59.11,6.0,0,0.0,53.11,Completed,USD
O00010192,S00089256,U66370,2025-10-30,20251030,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1015,South,1,46.32,46.32,1.64,0,0.0,44.68,Completed,USD
O00010193,S00089262,U20490,2025-10-30,20251030,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_SPORTS,SKU_1040,West,1,78.28,78.28,7.08,0,0.0,71.2,Completed,USD
O00010194,S00089268,U55933,2025-10-30,20251030,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,SKU_1008,Midwest,1,59.11,59.11,6.56,0,0.0,52.55,Completed,USD
O00010195,S00089286,U51579,2025-10-31,20251031,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,SKU_1009,Midwest,2,46.75,93.5,13.43,0,0.0,80.07,Completed,USD
O00010196,S00089289,U44764,2025-10-31,20251031,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_SPORTS,SKU_1040,South,2,78.28,156.56,2.17,0,0.0,154.39,Completed,USD
O00010197,S00089297,U71412,2025-10-31,20251031,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BEAUTY,SKU_1015,West,1,46.32,46.32,3.43,0,0.0,42.89,Completed,USD
O00010198,S00089309,U25155,2025-10-31,20251031,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,SKU_1001,South,1,55.32,55.32,5.17,0,0.0,50.15,Completed,USD
O00010199,S00089313,U45110,2025-10-31,20251031,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_ELECTRONICS,SKU_1020,South,1,218.82,218.82,21.54,0,0.0,197.28,Completed,USD
O00010200,S00089321,U88390,2025-10-31,20251031,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_APPAREL,SKU_1002,West,2,68.86,137.72,9.98,0,0.0,127.74,Completed,USD
O00010201,S00089329,U93939,2025-10-31,20251031,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_BEAUTY,SKU_1014,Northeast,1,35.24,35.24,3.52,0,0.0,31.72,Completed,USD
O00010202,S00089342,U85629,2025-10-31,20251031,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,SKU_1005,Midwest,2,59.14,118.28,0.47,0,0.0,117.81,Completed,USD
O00010203,S00089349,U70243,2025-10-31,20251031,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1016,Northeast,1,27.61,27.61,1.94,0,0.0,25.67,Completed,USD
O00010204,S00089359,U21554,2025-10-31,20251031,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,SKU_1025,West,1,87.29,87.29,8.27,0,0.0,79.02,Completed,USD
O00010205,S00089380,U38518,2025-10-31,20251031,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,SKU_1008,Midwest,1,59.11,59.11,6.68,0,0.0,52.43,Completed,USD
O00010206,S00089390,U46726,2025-10-31,20251031,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,SKU_1008,West,2,59.11,118.22,12.93,0,0.0,105.29,Completed,USD
O00010207,S00089406,U34516,2025-10-31,20251031,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_APPAREL,SKU_1001,International,1,55.32,55.32,5.7,0,0.0,49.62,Completed,USD
O00010208,S00089429,U96679,2025-10-31,20251031,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1014,West,1,35.24,35.24,0.41,0,0.0,34.83,Completed,USD
O00010209,S00089464,U15419,2025-10-31,20251031,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1011,Midwest,1,35.96,35.96,3.36,0,0.0,32.6,Completed,USD
O00010210,S00089471,U77442,2025-10-31,20251031,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,SKU_1031,International,1,87.53,87.53,4.38,0,0.0,83.15,Completed,USD
O00010211,S00089480,U42145,2025-10-31,20251031,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_ELECTRONICS,SKU_1021,Northeast,2,231.2,462.4,58.01,0,0.0,404.39,Completed,USD
O00010212,S00089488,U14420,2025-10-31,20251031,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,SKU_1040,South,2,78.28,156.56,12.9,0,0.0,143.66,Completed,USD
O00010213,S00089491,U80229,2025-10-31,20251031,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BOOKS,SKU_1046,Midwest,1,27.66,27.66,2.87,0,0.0,24.79,Completed,USD
O00010214,S00089508,U19923,2025-10-31,20251031,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_BEAUTY,SKU_1010,Midwest,1,37.2,37.2,4.47,0,0.0,32.73,Completed,USD
O00010215,S00089516,U19882,2025-11-01,20251101,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,SKU_1005,West,1,59.14,59.14,8.07,0,0.0,51.07,Completed,USD
O00010216,S00089532,U46990,2025-11-01,20251101,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,SKU_1001,West,1,55.32,55.32,5.62,0,0.0,49.7,Completed,USD
O00010217,S00089564,U90431,2025-11-01,20251101,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,SKU_1005,Northeast,1,59.14,59.14,6.29,0,0.0,52.85,Completed,USD
O00010218,S00089571,U86052,2025-11-01,20251101,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1011,South,2,35.96,71.92,3.22,0,0.0,68.7,Completed,USD
O00010219,S00089583,U57040,2025-11-01,20251101,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1013,South,2,50.45,100.9,7.48,0,0.0,93.42,Completed,USD
O00010220,S00089593,U47748,2025-11-01,20251101,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_BOOKS,SKU_1042,Midwest,2,25.86,51.72,6.39,0,0.0,45.33,Completed,USD
O00010221,S00089595,U37511,2025-11-01,20251101,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,SKU_1012,International,1,30.42,30.42,2.67,0,0.0,27.75,Completed,USD
O00010222,S00089600,U68635,2025-11-01,20251101,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_APPAREL,SKU_1006,West,2,56.56,113.12,8.67,0,0.0,104.45,Completed,USD
O00010223,S00089609,U87570,2025-11-01,20251101,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_APPAREL,SKU_1005,Northeast,1,59.14,59.14,8.42,0,0.0,50.72,Completed,USD
O00010224,S00089610,U85521,2025-11-01,20251101,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_ELECTRONICS,SKU_1018,West,1,258.83,258.83,20.99,0,0.0,237.84,Completed,USD
O00010225,S00089612,U87344,2025-11-01,20251101,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1009,Midwest,1,46.75,46.75,2.06,0,0.0,44.69,Completed,USD
O00010226,S00089616,U57780,2025-11-01,20251101,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_APPAREL,SKU_1005,International,1,59.14,59.14,8.08,0,0.0,51.06,Completed,USD
O00010227,S00089617,U30109,2025-11-01,20251101,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_APPAREL,SKU_1002,International,1,68.86,68.86,10.34,0,0.0,58.52,Completed,USD
O00010228,S00089625,U71854,2025-11-01,20251101,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1014,Midwest,1,35.24,35.24,2.92,0,0.0,32.32,Completed,USD
O00010229,S00089627,U96731,2025-11-01,20251101,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_SPORTS,SKU_1033,Northeast,1,78.25,78.25,6.27,0,0.0,71.98,Completed,USD
O00010230,S00089651,U13901,2025-11-01,20251101,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1011,West,1,35.96,35.96,0.49,0,0.0,35.47,Completed,USD
O00010231,S00089663,U36356,2025-11-01,20251101,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_ELECTRONICS,SKU_1023,South,1,262.59,262.59,33.51,0,0.0,229.08,Completed,USD
O00010232,S00089683,U48533,2025-11-01,20251101,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,SKU_1034,West,1,82.03,82.03,7.62,1,74.41,0.0,Refunded,USD
O00010233,S00089702,U72426,2025-11-01,20251101,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1016,Midwest,1,27.61,27.61,2.95,0,0.0,24.66,Completed,USD
O00010234,S00089704,U94254,2025-11-01,20251101,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,SKU_1016,Northeast,1,27.61,27.61,4.07,0,0.0,23.54,Completed,USD
O00010235,S00089705,U55021,2025-11-01,20251101,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_HOME,SKU_1025,South,1,87.29,87.29,4.89,0,0.0,82.4,Completed,USD
O00010236,S00089711,U32514,2025-11-01,20251101,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BOOKS,SKU_1044,Northeast,1,26.55,26.55,2.08,0,0.0,24.47,Completed,USD
O00010237,S00089713,U64336,2025-11-01,20251101,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1011,International,1,35.96,35.96,1.39,0,0.0,34.57,Completed,USD
O00010238,S00089715,U48125,2025-11-01,20251101,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_ELECTRONICS,SKU_1019,Midwest,2,206.64,413.28,40.92,0,0.0,372.36,Completed,USD
O00010239,S00089725,U50657,2025-11-01,20251101,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,SKU_1001,International,1,55.32,55.32,9.85,0,0.0,45.47,Completed,USD
O00010240,S00089728,U11242,2025-11-01,20251101,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_BOOKS,SKU_1045,Midwest,1,24.57,24.57,4.26,0,0.0,20.31,Completed,USD
O00010241,S00089769,U17386,2025-11-01,20251101,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_BEAUTY,SKU_1016,South,1,27.61,27.61,0.58,0,0.0,27.03,Completed,USD
O00010242,S00089780,U47825,2025-11-01,20251101,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_HOME,SKU_1031,South,2,87.53,175.06,13.0,0,0.0,162.06,Completed,USD
O00010243,S00089787,U97956,2025-11-01,20251101,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_HOME,SKU_1032,Midwest,1,111.87,111.87,11.11,0,0.0,100.76,Completed,USD
O00010244,S00089796,U75964,2025-11-02,20251102,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,SKU_1030,Midwest,1,90.66,90.66,13.75,0,0.0,76.91,Completed,USD
O00010245,S00089799,U40753,2025-11-02,20251102,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1009,Northeast,3,46.75,140.25,11.48,0,0.0,128.77,Completed,USD
O00010246,S00089810,U68713,2025-11-02,20251102,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BOOKS,SKU_1042,Northeast,1,25.86,25.86,1.15,0,0.0,24.71,Completed,USD
O00010247,S00089817,U75236,2025-11-02,20251102,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_APPAREL,SKU_1008,West,1,59.11,59.11,6.18,0,0.0,52.93,Completed,USD
O00010248,S00089829,U36874,2025-11-02,20251102,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,SKU_1026,Midwest,1,95.4,95.4,6.51,0,0.0,88.89,Completed,USD
O00010249,S00089844,U60661,2025-11-02,20251102,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_APPAREL,SKU_1003,Midwest,1,71.09,71.09,14.24,0,0.0,56.85,Completed,USD
O00010250,S00089849,U13936,2025-11-02,20251102,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_HOME,SKU_1029,International,1,98.15,98.15,13.11,0,0.0,85.04,Completed,USD
O00010251,S00089860,U83005,2025-11-02,20251102,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_APPAREL,SKU_1004,Midwest,1,58.25,58.25,8.92,0,0.0,49.33,Completed,USD
O00010252,S00089862,U11462,2025-11-02,20251102,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BEAUTY,SKU_1012,South,1,30.42,30.42,0.96,0,0.0,29.46,Completed,USD
O00010253,S00089864,U32698,2025-11-02,20251102,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,SKU_1016,International,1,27.61,27.61,2.87,0,0.0,24.74,Completed,USD
O00010254,S00089870,U43158,2025-11-02,20251102,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_ELECTRONICS,SKU_1019,International,1,206.64,206.64,17.79,0,0.0,188.85,Completed,USD
O00010255,S00089871,U69438,2025-11-02,20251102,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_HOME,SKU_1028,West,1,83.76,83.76,3.57,0,0.0,80.19,Completed,USD
O00010256,S00089877,U35382,2025-11-02,20251102,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1012,West,2,30.42,60.84,5.05,0,0.0,55.79,Completed,USD
O00010257,S00089904,U31347,2025-11-02,20251102,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,SKU_1001,International,1,55.32,55.32,3.99,0,0.0,51.33,Completed,USD
O00010258,S00089907,U35439,2025-11-02,20251102,DEV_DESKTOP,CH_SOCIAL,CMP_SPRING_SALE,CAT_BOOKS,SKU_1047,Midwest,1,24.09,24.09,4.04,0,0.0,20.05,Completed,USD
O00010259,S00089914,U47933,2025-11-02,20251102,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BEAUTY,SKU_1011,South,1,35.96,35.96,4.71,0,0.0,31.25,Completed,USD
O00010260,S00089922,U77258,2025-11-02,20251102,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_ELECTRONICS,SKU_1017,International,1,214.0,214.0,12.37,0,0.0,201.63,Completed,USD
O00010261,S00089929,U37505,2025-11-02,20251102,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,SKU_1031,West,1,87.53,87.53,5.44,0,0.0,82.09,Completed,USD
O00010262,S00089936,U44616,2025-11-02,20251102,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_BEAUTY,SKU_1011,West,1,35.96,35.96,2.21,0,0.0,33.75,Completed,USD
O00010263,S00089942,U63389,2025-11-02,20251102,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1014,West,1,35.24,35.24,3.13,0,0.0,32.11,Completed,USD
O00010264,S00089963,U37913,2025-11-02,20251102,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_SPORTS,SKU_1038,West,1,91.48,91.48,6.04,0,0.0,85.44,Completed,USD
O00010265,S00089970,U86208,2025-11-02,20251102,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1012,Northeast,1,30.42,30.42,0.96,0,0.0,29.46,Completed,USD
O00010266,S00089983,U59918,2025-11-02,20251102,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1016,Northeast,1,27.61,27.61,1.53,0,0.0,26.08,Completed,USD
O00010267,S00089987,U12449,2025-11-02,20251102,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_HOME,SKU_1030,Northeast,1,90.66,90.66,5.95,0,0.0,84.71,Completed,USD
O00010268,S00089995,U52065,2025-11-02,20251102,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,SKU_1047,Northeast,1,24.09,24.09,1.01,0,0.0,23.08,Completed,USD
O00010269,S00089999,U24813,2025-11-02,20251102,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_SPORTS,SKU_1040,West,2,78.28,156.56,17.63,0,0.0,138.93,Completed,USD
O00010270,S00090001,U52251,2025-11-02,20251102,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_SPORTS,SKU_1036,West,1,68.56,68.56,1.0,0,0.0,67.56,Completed,USD
O00010271,S00090011,U70066,2025-11-02,20251102,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,SKU_1007,Midwest,1,49.81,49.81,3.32,0,0.0,46.49,Completed,USD
O00010272,S00090015,U78260,2025-11-02,20251102,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_SPORTS,SKU_1038,Northeast,1,91.48,91.48,5.86,0,0.0,85.62,Completed,USD
O00010273,S00090021,U22967,2025-11-02,20251102,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BEAUTY,SKU_1013,South,1,50.45,50.45,4.41,0,0.0,46.04,Completed,USD
O00010274,S00090027,U66083,2025-11-02,20251102,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_SPORTS,SKU_1037,South,1,67.21,67.21,5.56,0,0.0,61.65,Completed,USD
O00010275,S00090036,U95195,2025-11-02,20251102,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,SKU_1013,South,1,50.45,50.45,3.99,0,0.0,46.46,Completed,USD
O00010276,S00090037,U99803,2025-11-02,20251102,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,SKU_1001,South,1,55.32,55.32,6.92,0,0.0,48.4,Completed,USD
O00010277,S00090038,U82661,2025-11-02,20251102,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,SKU_1035,Northeast,1,83.01,83.01,5.81,0,0.0,77.2,Completed,USD
O00010278,S00090045,U12849,2025-11-02,20251102,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BOOKS,SKU_1044,West,1,26.55,26.55,2.01,0,0.0,24.54,Completed,USD
O00010279,S00090062,U79953,2025-11-02,20251102,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_APPAREL,SKU_1001,West,2,55.32,110.64,12.9,0,0.0,97.74,Completed,USD
O00010280,S00090063,U32104,2025-11-02,20251102,DEV_DESKTOP,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_SPORTS,SKU_1035,West,1,83.01,83.01,2.79,1,80.22,0.0,Refunded,USD
O00010281,S00090085,U13092,2025-11-03,20251103,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_BEAUTY,SKU_1009,South,1,46.75,46.75,2.34,0,0.0,44.41,Completed,USD
O00010282,S00090090,U54249,2025-11-03,20251103,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_HOME,SKU_1032,Northeast,1,111.87,111.87,20.32,0,0.0,91.55,Completed,USD
O00010283,S00090093,U40866,2025-11-03,20251103,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_ELECTRONICS,SKU_1022,West,1,208.98,208.98,13.08,0,0.0,195.9,Completed,USD
O00010284,S00090099,U39567,2025-11-03,20251103,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_ELECTRONICS,SKU_1018,Midwest,1,258.83,258.83,26.75,0,0.0,232.08,Completed,USD
O00010285,S00090111,U70045,2025-11-03,20251103,DEV_DESKTOP,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_BEAUTY,SKU_1014,South,2,35.24,70.48,1.79,0,0.0,68.69,Completed,USD
O00010286,S00090124,U59827,2025-11-03,20251103,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BEAUTY,SKU_1009,Northeast,1,46.75,46.75,3.7,0,0.0,43.05,Completed,USD
O00010287,S00090138,U95530,2025-11-03,20251103,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,SKU_1008,South,1,59.11,59.11,7.57,0,0.0,51.54,Completed,USD
O00010288,S00090139,U75707,2025-11-03,20251103,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BEAUTY,SKU_1010,Midwest,1,37.2,37.2,4.07,0,0.0,33.13,Completed,USD
O00010289,S00090142,U91725,2025-11-03,20251103,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BEAUTY,SKU_1014,International,1,35.24,35.24,0.0,0,0.0,35.24,Completed,USD
O00010290,S00090150,U12460,2025-11-03,20251103,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,SKU_1001,Northeast,1,55.32,55.32,0.81,0,0.0,54.51,Completed,USD
O00010291,S00090158,U79445,2025-11-03,20251103,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1014,Northeast,1,35.24,35.24,5.37,0,0.0,29.87,Completed,USD
O00010292,S00090184,U27440,2025-11-03,20251103,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,SKU_1043,Northeast,1,20.68,20.68,1.45,0,0.0,19.23,Completed,USD
O00010293,S00090189,U39299,2025-11-03,20251103,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,SKU_1031,International,1,87.53,87.53,9.75,0,0.0,77.78,Completed,USD
O00010294,S00090205,U84860,2025-11-03,20251103,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BOOKS,SKU_1046,West,1,27.66,27.66,0.73,0,0.0,26.93,Completed,USD
O00010295,S00090225,U35091,2025-11-03,20251103,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_BOOKS,SKU_1046,West,1,27.66,27.66,1.13,0,0.0,26.53,Completed,USD
O00010296,S00090236,U89004,2025-11-03,20251103,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_BOOKS,SKU_1044,Northeast,2,26.55,53.1,9.52,0,0.0,43.58,Completed,USD
O00010297,S00090253,U29809,2025-11-03,20251103,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,SKU_1043,Midwest,1,20.68,20.68,0.91,0,0.0,19.77,Completed,USD
O00010298,S00090259,U53378,2025-11-03,20251103,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1009,Midwest,1,46.75,46.75,0.23,0,0.0,46.52,Completed,USD
O00010299,S00090260,U41790,2025-11-03,20251103,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,SKU_1003,Northeast,1,71.09,71.09,11.51,0,0.0,59.58,Completed,USD
O00010300,S00090296,U16440,2025-11-03,20251103,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_SPORTS,SKU_1033,Midwest,1,78.25,78.25,6.61,0,0.0,71.64,Completed,USD
O00010301,S00090299,U71424,2025-11-03,20251103,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_SPORTS,SKU_1036,Midwest,1,68.56,68.56,5.24,0,0.0,63.32,Completed,USD
O00010302,S00090301,U35211,2025-11-03,20251103,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,SKU_1003,International,1,71.09,71.09,6.47,0,0.0,64.62,Completed,USD
O00010303,S00090319,U32706,2025-11-03,20251103,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_HOME,SKU_1026,International,1,95.4,95.4,1.2,0,0.0,94.2,Completed,USD
O00010304,S00090327,U55578,2025-11-03,20251103,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_SPORTS,SKU_1033,West,1,78.25,78.25,13.0,0,0.0,65.25,Completed,USD
O00010305,S00090330,U69165,2025-11-03,20251103,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_ELECTRONICS,SKU_1019,Northeast,2,206.64,413.28,17.13,0,0.0,396.15,Completed,USD
O00010306,S00090363,U70490,2025-11-03,20251103,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_HOME,SKU_1031,Northeast,1,87.53,87.53,9.59,0,0.0,77.94,Completed,USD
O00010307,S00090367,U62498,2025-11-04,20251104,DEV_TABLET,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_APPAREL,SKU_1002,International,1,68.86,68.86,7.49,0,0.0,61.37,Completed,USD
O00010308,S00090369,U13152,2025-11-04,20251104,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BOOKS,SKU_1047,Northeast,1,24.09,24.09,4.19,0,0.0,19.9,Completed,USD
