MonthStart,ClientID,ModelPortfolio,BeginningAUM,Inflows,Outflows,NetNewMoney,MarketEffect,EndingAUM,AdvisoryRevenue,PortfolioReturnPct,BenchmarkReturnPct,RiskScore,TargetRiskScore,RiskMismatchFlag,RebalanceNeededFlag,ChurnRiskScore,OutflowRiskScore,ActiveClientFlag,ClientStatus
2025-12-01,CL00501,Growth Builder,2709604.32,72056.8,0.0,72056.8,10463.51,2792124.62,1349.53,0.003811,0.004632,84.74,68,1,1,0.3796,0.2699,1,Active
2025-12-01,CL00502,Growth Builder,1020661.8,0.0,24872.8,-24872.8,1650.64,997439.64,482.1,0.001637,0.004632,83.8,68,0,0,0.3441,0.4746,1,Active
2025-12-01,CL00503,Income Shield,1114857.53,11905.06,57679.53,-45774.47,13973.83,1083056.89,342.97,0.012797,0.003004,12.28,25,0,0,0.1903,0.4076,1,Active
2025-12-01,CL00504,Balanced Core,250709.99,0.0,7550.97,-7550.97,2127.96,245286.99,85.85,0.008618,0.003917,39.44,48,0,0,0.2323,0.4091,1,Active
2025-12-01,CL00505,Balanced Core,272444.12,0.0,12054.63,-12054.63,-790.42,259599.07,90.86,-0.002967,0.003917,67.84,48,1,1,0.5943,0.4646,1,Active
2025-12-01,CL00506,Balanced Core,1247764.52,42575.32,31097.97,11477.35,10180.31,1269422.19,613.55,0.008121,0.003917,72.85,48,1,1,0.4156,0.3396,1,Active
2025-12-01,CL00508,Balanced Core,223353.95,3494.44,3999.41,-504.97,-883.16,221965.82,77.69,-0.003959,0.003917,29.69,48,1,1,0.3174,0.256,1,Active
2025-12-01,CL00510,Growth Builder,50292.41,0.0,2376.23,-2376.23,510.92,48427.1,11.7,0.010405,0.004632,65.8,68,0,0,0.2163,0.2805,1,Active
2025-12-01,CL00511,Equity Edge,323626.29,77208.11,67317.31,9890.8,1122.32,334639.42,117.12,0.003416,0.004189,83.02,84,0,1,0.6949,0.7519,1,Active
2025-12-01,CL00512,Growth Builder,793319.52,0.0,5711.96,-5711.96,2715.59,790323.14,250.27,0.003435,0.004632,68.27,68,0,0,0.2928,0.275,1,Active
2025-12-01,CL00513,Growth Builder,697517.38,169175.96,20362.63,148813.33,2065.86,848396.57,268.66,0.002676,0.004632,85.53,68,0,0,0.2238,0.2625,1,Active
2025-12-01,CL00514,Income Shield,576887.26,16688.8,10375.21,6313.6,-2206.02,580994.84,203.35,-0.003803,0.003004,14.9,25,0,0,0.3792,0.3614,1,Active
2025-12-01,CL00515,Growth Builder,324351.1,4351.2,8763.03,-4411.83,1900.93,321840.19,112.64,0.005901,0.004632,58.04,68,0,0,0.2254,0.2422,1,Active
2025-12-01,CL00516,Balanced Core,105547.14,0.0,4692.31,-4692.31,823.19,101678.03,24.57,0.007977,0.003917,54.06,48,0,0,0.3679,0.3543,1,Active
2025-12-01,CL00517,Balanced Core,223613.23,3153.0,6801.9,-3648.9,117.26,220081.6,77.03,0.000529,0.003917,28.67,48,1,1,0.5016,0.3526,1,Active
2025-12-01,CL00518,Balanced Core,33945.44,161.99,486.88,-324.89,-251.13,33369.42,8.06,-0.007434,0.003917,46.0,48,0,0,0.2244,0.2798,1,Active
2025-12-01,CL00520,Growth Builder,177672.05,7247.03,10178.85,-2931.82,103.93,174844.16,42.25,0.00059,0.004632,79.59,68,0,0,0.2811,0.433,1,Active
2025-12-01,CL00522,Income Shield,890578.94,24343.11,16008.53,8334.58,2956.09,901869.61,285.59,0.003304,0.003004,36.47,25,0,0,0.2365,0.2681,1,Active
2025-12-01,CL00524,Income Shield,179318.8,1719.41,4258.54,-2539.13,-577.19,176202.48,61.67,-0.003242,0.003004,19.37,25,0,0,0.1709,0.1817,1,Active
2025-12-01,CL00526,Balanced Core,576647.38,7199.94,19499.78,-12299.84,2701.88,567049.42,198.47,0.004736,0.003917,35.03,48,0,0,0.2173,0.3431,1,Active
2025-12-01,CL00527,Growth Builder,594264.25,2246.25,24304.43,-22058.19,6468.53,578674.59,279.69,0.011091,0.004632,67.9,68,0,0,0.2864,0.4067,1,Active
2025-12-01,CL00529,Growth Builder,134939.5,0.0,3574.75,-3574.75,2066.26,133431.02,46.7,0.015518,0.004632,61.41,68,0,0,0.2559,0.3686,1,Active
2025-12-01,CL00530,Income Shield,25157.5,0.0,194.79,-194.79,-91.9,24870.8,6.01,-0.003667,0.003004,25.52,25,0,0,0.3064,0.2387,1,Active
2025-12-01,CL00531,Growth Builder,391888.73,207.68,15490.14,-15282.46,3544.58,380150.85,120.38,0.009225,0.004632,58.78,68,0,0,0.2461,0.3345,1,Active
2025-12-01,CL00533,Growth Builder,293955.04,0.0,6842.77,-6842.77,2678.8,289791.07,70.03,0.00922,0.004632,61.53,68,1,1,0.4671,0.3914,1,Active
2025-12-01,CL00536,Balanced Core,126702.38,830.14,2969.06,-2138.92,173.4,124736.85,30.14,0.00138,0.003917,47.87,48,0,0,0.1859,0.3493,1,Active
2025-12-01,CL00537,Growth Builder,2579921.74,0.0,61115.3,-61115.3,31070.96,2549877.41,1232.44,0.012188,0.004632,79.47,68,0,0,0.0477,0.2295,1,Active
2025-12-01,CL00538,Income Shield,453702.21,4110.71,11458.17,-7347.46,-1162.41,445192.35,155.82,-0.002583,0.003004,25.83,25,0,0,0.3035,0.4259,1,Active
2025-12-01,CL00539,Balanced Core,315985.44,9975.79,8809.83,1165.96,4459.85,321611.25,112.56,0.014088,0.003917,43.72,48,0,0,0.2632,0.3536,1,Active
2025-12-01,CL00541,Growth Builder,524130.57,0.0,18449.74,-18449.74,3686.74,509367.58,161.3,0.00716,0.004632,89.69,68,1,1,0.5226,0.4749,1,Active
2025-12-01,CL00545,Balanced Core,58681.51,597.79,457.63,140.16,34.87,58856.54,14.22,0.000594,0.003917,33.02,48,0,0,0.2761,0.2875,1,Active
2025-12-01,CL00546,Growth Builder,64022.7,0.0,1002.77,-1002.77,0.38,63020.31,15.23,6e-06,0.004632,55.76,68,0,0,0.1716,0.2812,1,Active
2025-12-01,CL00547,Income Shield,650063.29,184854.02,0.0,184854.02,4152.48,839069.79,293.67,0.005593,0.003004,17.46,25,0,0,0.1901,0.2152,1,Active
2025-12-01,CL00548,Balanced Core,237503.68,2690.85,11635.49,-8944.64,-1581.72,226977.32,71.88,-0.006788,0.003917,61.94,48,0,0,0.2668,0.3297,1,Active
2025-12-01,CL00549,Balanced Core,650138.1,107599.55,158675.66,-51076.11,-3412.97,595649.02,208.48,-0.005464,0.003917,36.23,48,0,0,0.5579,0.8896,1,Active
2025-12-01,CL00551,Balanced Core,49189.81,0.0,1461.23,-1461.23,52.76,47781.34,11.55,0.001089,0.003917,25.87,48,1,1,0.4157,0.3162,1,Active
2025-12-01,CL00552,Balanced Core,1261133.86,43970.07,39742.35,4227.72,17497.94,1282859.52,620.05,0.013852,0.003917,40.4,48,0,0,0.3099,0.2711,1,Active
2025-12-01,CL00553,Equity Edge,485861.25,0.0,7585.02,-7585.02,-2859.84,475416.38,166.4,-0.005932,0.004189,97.15,84,0,0,0.1963,0.3393,1,Active
2025-12-01,CL00555,Income Shield,225711.2,0.0,10071.08,-10071.08,-719.22,214920.89,75.22,-0.003259,0.003004,18.05,25,0,0,0.2449,0.3411,1,Active
2025-12-01,CL00557,Balanced Core,46243.17,0.0,1374.31,-1374.31,-41.81,44827.05,10.83,-0.000918,0.003917,33.94,48,0,0,0.1985,0.3205,1,Active
2025-12-01,CL00558,Growth Builder,78414.96,0.0,3472.35,-3472.35,242.8,75185.41,18.17,0.003166,0.004632,55.02,68,0,0,0.2702,0.3195,1,Active
2025-12-01,CL00559,Balanced Core,63643.83,14258.7,1512.52,12746.18,-234.86,76155.15,18.4,-0.003354,0.003917,34.49,48,0,0,0.1438,0.2932,1,Active
2025-12-01,CL00560,Balanced Core,26823.01,739.81,0.0,739.81,-203.12,27359.69,6.61,-0.00747,0.003917,57.74,48,0,0,0.2768,0.2682,1,Active
2025-12-01,CL00562,Balanced Core,258992.73,55040.48,2850.25,52190.23,1878.83,313061.8,109.57,0.00659,0.003917,46.2,48,0,0,0.1431,0.2559,1,Active
2025-12-01,CL00563,Balanced Core,135815.41,11257.32,5303.94,5953.39,1294.73,143063.53,50.07,0.009329,0.003917,48.85,48,1,1,0.4582,0.406,1,Active
2025-12-01,CL00564,Growth Builder,457331.7,18337.86,17173.59,1164.27,5800.36,464296.34,162.5,0.012667,0.004632,88.12,68,1,1,0.36,0.3277,1,Active
2025-12-01,CL00565,Income Shield,57191.55,0.0,2851.88,-2851.88,290.49,54630.16,13.2,0.005209,0.003004,74.37,25,1,1,0.3345,0.3513,1,Active
2025-12-01,CL00567,Growth Builder,1269316.52,0.0,22697.81,-22697.81,11103.99,1257722.7,607.9,0.008827,0.004632,76.59,68,0,0,0.2397,0.3269,1,Active
2025-12-01,CL00568,Balanced Core,20432.59,0.0,379.41,-379.41,32.85,20086.04,4.85,0.001623,0.003917,35.61,48,0,0,0.1542,0.2809,1,Active
2025-12-01,CL00569,Growth Builder,4178281.46,16731.71,124364.06,-107632.35,8108.96,4078758.06,1971.4,0.001966,0.004632,77.85,68,0,0,0.2287,0.2983,1,Active
2025-12-01,CL00571,Equity Edge,899216.8,184569.33,20826.31,163743.02,3269.56,1066229.38,515.34,0.003333,0.004189,87.97,84,0,0,0.1517,0.2423,1,Active
2025-12-01,CL00572,Balanced Core,33112.27,358.4,1265.46,-907.06,266.59,32471.79,7.85,0.008163,0.003917,39.84,48,0,0,0.0843,0.258,1,Active
2025-12-01,CL00575,Equity Edge,53513.67,955.43,1605.07,-649.64,-440.65,52423.38,12.67,-0.008285,0.004189,64.98,84,1,1,0.5401,0.3533,1,Active
2025-12-01,CL00576,Growth Builder,38278.16,74.04,7023.73,-6949.69,77.6,31406.07,7.59,0.00223,0.004632,74.76,68,0,1,0.5069,0.659,1,Active
2025-12-01,CL00577,Income Shield,3589527.38,0.0,99613.9,-99613.9,428.0,3490341.48,1687.0,0.000121,0.003004,22.6,25,0,0,0.2077,0.2872,1,Active
2025-12-01,CL00579,Balanced Core,1060039.75,0.0,410.0,-410.0,10636.16,1070265.91,517.3,0.010036,0.003917,73.37,48,1,1,0.2532,0.1647,1,Active
2025-12-01,CL00580,Growth Builder,1046718.96,0.0,7456.84,-7456.84,-4223.97,1035038.15,362.26,-0.00405,0.004632,66.15,68,0,1,0.2934,0.1973,1,Active
2025-12-01,CL00581,Balanced Core,509141.37,671.73,12026.83,-11355.09,803.88,498590.15,157.89,0.001597,0.003917,30.37,48,0,0,0.2107,0.2841,1,Active
2025-12-01,CL00582,Growth Builder,342971.52,6489.99,5345.19,1144.79,-961.44,343154.87,120.1,-0.002799,0.004632,68.73,68,0,0,0.1557,0.1809,1,Active
2025-12-01,CL00584,Balanced Core,161809.13,0.0,3499.9,-3499.9,-146.8,158162.43,55.36,-0.000917,0.003917,46.73,48,0,0,0.0987,0.1325,1,Active
2025-12-01,CL00585,Income Shield,351043.22,2867.91,16021.06,-13153.15,4935.42,342825.49,119.99,0.014328,0.003004,51.42,25,1,1,0.5081,0.4329,1,Active
2025-12-01,CL00586,Growth Builder,285812.56,46866.21,7648.43,39217.78,724.02,325754.36,78.72,0.002371,0.004632,68.0,68,0,0,0.2068,0.3658,1,Active
2025-12-01,CL00587,Growth Builder,371325.31,0.0,11371.3,-11371.3,1628.77,361582.79,114.5,0.004455,0.004632,65.03,68,0,0,0.3817,0.2458,1,Active
2025-12-01,CL00591,Income Shield,4150686.27,21918.02,145460.63,-123542.61,13535.59,4040679.26,1952.99,0.00331,0.003004,12.4,25,0,0,0.2422,0.4387,1,Active
2025-12-01,CL00592,Growth Builder,1611139.09,17510.02,2082.21,15427.81,3889.91,1630456.82,788.05,0.002403,0.004632,84.1,68,0,0,0.1833,0.249,1,Active
2025-12-01,CL00593,Growth Builder,809979.96,0.0,48462.67,-48462.67,2156.71,763673.99,369.11,0.002745,0.004632,90.33,68,1,1,0.5414,0.4849,1,Active
2025-12-01,CL00594,Balanced Core,280932.17,2850.94,7476.49,-4625.56,964.89,277271.5,97.05,0.003463,0.003917,41.1,48,0,0,0.2591,0.3522,1,Active
2025-12-01,CL00595,Balanced Core,49192.61,11409.64,1315.1,10094.54,-45.42,59241.74,14.32,-0.000837,0.003917,43.49,48,0,0,0.2606,0.2704,1,Active
2025-12-01,CL00597,Income Shield,127070.32,1983.49,3955.38,-1971.89,-24.3,125074.13,43.78,-0.000193,0.003004,22.98,25,1,1,0.4339,0.3453,1,Active
2025-12-01,CL00598,Balanced Core,1025282.82,3009.54,32985.11,-29975.58,6423.33,1001730.58,484.17,0.006358,0.003917,54.22,48,0,0,0.2272,0.2632,1,Active
2025-12-01,CL00599,Balanced Core,55560.76,282.92,676.67,-393.75,34.53,55201.54,13.34,0.000624,0.003917,77.28,48,1,1,0.3113,0.3315,1,Active
2025-12-01,CL00600,Balanced Core,273361.54,62259.88,673.64,61586.25,-262.05,334685.73,117.14,-0.000862,0.003917,60.53,48,0,0,0.136,0.212,1,Active
2025-12-01,CL00601,Income Shield,88071.75,1058.94,2189.15,-1130.22,817.27,87758.8,21.21,0.00934,0.003004,50.25,25,1,1,0.3885,0.405,1,Active
2025-12-01,CL00604,Balanced Core,53142.13,1429.86,2297.63,-867.77,416.89,52691.25,12.73,0.007909,0.003917,44.47,48,0,0,0.3935,0.3461,1,Active
2025-12-01,CL00607,Income Shield,1825118.57,0.0,28770.76,-28770.76,-1367.81,1794980.0,568.41,-0.000755,0.003004,34.99,25,0,0,0.1724,0.168,1,Active
2025-12-01,CL00608,Income Shield,321537.59,4142.33,7477.98,-3335.65,-2844.5,315357.44,99.86,-0.008893,0.003004,20.85,25,0,0,0.2244,0.2689,1,Active
2025-12-01,CL00609,Balanced Core,32540.18,0.0,848.77,-848.77,480.18,32171.59,7.77,0.014952,0.003917,38.35,48,0,0,0.2309,0.3454,1,Active
2025-12-01,CL00610,Growth Builder,637149.59,22300.9,33821.39,-11520.48,4765.82,630394.93,220.64,0.007548,0.004632,65.61,68,0,0,0.352,0.2977,1,Active
2025-12-01,CL00611,Growth Builder,765243.52,21707.92,20149.14,1558.78,2552.04,769354.34,371.85,0.003332,0.004632,49.71,68,1,1,0.437,0.2987,1,Active
2025-12-01,CL00612,Equity Edge,351315.56,4304.93,8957.24,-4652.31,2234.03,348897.28,122.11,0.006401,0.004189,88.27,84,0,0,0.2662,0.2844,1,Active
2025-12-01,CL00613,Growth Builder,114974.85,0.0,4351.31,-4351.31,-14.99,110608.55,26.73,-0.000133,0.004632,60.46,68,0,0,0.1378,0.378,1,Active
2025-12-01,CL00614,Balanced Core,249636.88,5906.96,6294.72,-387.76,2419.04,251668.17,88.08,0.009698,0.003917,64.92,48,0,0,0.1859,0.2203,1,Active
2025-12-01,CL00615,Balanced Core,812360.74,0.0,37026.56,-37026.56,1755.44,777089.62,271.98,0.002211,0.003917,30.31,48,0,0,0.2365,0.4293,1,Active
2025-12-01,CL00616,Income Shield,1433373.98,0.0,18223.05,-18223.05,12903.58,1428054.51,690.23,0.00906,0.003004,31.75,25,0,0,0.1556,0.3799,1,Active
2025-12-01,CL00617,Growth Builder,362851.54,13012.69,14621.97,-1609.28,2038.76,363281.02,175.59,0.005631,0.004632,87.15,68,1,1,0.4138,0.3578,1,Active
2025-12-01,CL00618,Income Shield,271779.42,0.0,10258.67,-10258.67,-299.69,261221.06,91.43,-0.001124,0.003004,9.53,25,0,0,0.2108,0.231,1,Active
2025-12-01,CL00619,Income Shield,96399.63,813.51,2988.45,-2174.93,-572.3,93652.39,22.63,-0.006004,0.003004,19.56,25,0,0,0.0621,0.1451,1,Active
2025-12-01,CL00620,Equity Edge,317320.88,6639.68,11112.3,-4472.62,-1580.59,311267.66,108.94,-0.005016,0.004189,68.82,84,0,0,0.1582,0.3612,1,Active
2025-12-01,CL00621,Growth Builder,262243.93,25.0,9323.76,-9298.76,1496.28,254441.44,80.57,0.005809,0.004632,76.27,68,0,0,0.2674,0.2344,1,Active
2025-12-01,CL00622,Income Shield,615394.21,0.0,20973.78,-20973.78,-10658.62,583761.81,204.32,-0.01762,0.003004,14.21,25,0,0,0.2192,0.3112,1,Active
2025-12-01,CL00623,Growth Builder,84551.11,636.02,6370.54,-5734.52,-557.37,78259.21,18.91,-0.006823,0.004632,57.12,68,0,1,0.4074,0.4298,1,Active
2025-12-01,CL00624,Income Shield,286003.13,0.0,1617.11,-1617.11,1675.62,286061.64,100.12,0.005875,0.003004,13.91,25,0,0,0.174,0.3118,1,Active
2025-12-01,CL00625,Balanced Core,54515.91,0.0,1993.06,-1993.06,63.24,52586.09,12.71,0.001182,0.003917,46.34,48,0,0,0.3514,0.4536,1,Active
2025-12-01,CL00626,Balanced Core,28964.77,418.76,559.86,-141.1,88.88,28912.54,6.99,0.003076,0.003917,38.02,48,0,0,0.3336,0.1791,1,Active
2025-12-01,CL00627,Income Shield,275161.21,262.68,6435.01,-6172.33,265.6,269254.48,94.24,0.000976,0.003004,44.7,25,1,1,0.5215,0.3066,1,Active
2025-12-01,CL00629,Balanced Core,3533048.82,19806.58,20823.28,-1016.7,46317.21,3578349.33,1729.54,0.013112,0.003917,31.38,48,0,0,0.099,0.2392,1,Active
2025-12-01,CL00630,Growth Builder,639907.24,0.0,14664.24,-14664.24,-173.84,625069.16,218.77,-0.000275,0.004632,79.65,68,1,1,0.4821,0.3087,1,Active
2025-12-01,CL00633,Balanced Core,1014218.14,148003.24,0.0,148003.24,-7109.98,1155111.4,558.3,-0.006534,0.003917,38.04,48,0,0,0.1963,0.3008,1,Active
2025-12-01,CL00634,Equity Edge,154178.75,581.56,9976.24,-9394.68,-178.87,144605.2,34.95,-0.001197,0.004189,64.75,84,1,1,0.6558,0.519,1,Active
2025-12-01,CL00636,Balanced Core,52209.34,0.0,1117.46,-1117.46,40.31,51132.18,12.36,0.00078,0.003917,59.75,48,0,0,0.1682,0.2298,1,Active
2025-12-01,CL00637,Growth Builder,202616.71,1020.38,3533.48,-2513.1,-1836.2,198267.4,69.39,-0.009119,0.004632,70.92,68,0,0,0.2573,0.2466,1,Active
2025-12-01,CL00640,Balanced Core,917187.81,90094.65,0.0,90094.65,6286.38,1013568.84,354.75,0.006533,0.003917,48.34,48,0,0,0.2369,0.2554,1,Active
2025-12-01,CL00641,Income Shield,219929.79,0.0,6887.78,-6887.78,1975.82,215017.83,75.26,0.009127,0.003004,14.53,25,0,0,0.2022,0.2885,1,Active
2025-12-01,CL00643,Growth Builder,441906.32,0.0,3357.2,-3357.2,1224.5,439773.62,153.92,0.002782,0.004632,73.57,68,0,0,0.2185,0.2616,1,Active
2025-12-01,CL00644,Equity Edge,2366530.61,1548.54,52272.6,-50724.06,-6312.05,2309494.5,1116.26,-0.002696,0.004189,85.28,84,0,0,0.2593,0.4059,1,Active
2025-12-01,CL00645,Balanced Core,559434.07,144495.61,8272.01,136223.6,-4168.54,691489.13,218.97,-0.006643,0.003917,43.48,48,1,1,0.371,0.3107,1,Active
2025-12-01,CL00646,Balanced Core,325500.99,0.0,11820.36,-11820.36,822.31,314502.95,110.08,0.002573,0.003917,55.93,48,0,0,0.2719,0.2548,1,Active
2025-12-01,CL00647,Balanced Core,123233.57,0.0,1911.13,-1911.13,639.29,121961.72,29.47,0.005228,0.003917,19.41,48,1,1,0.5056,0.3491,1,Active
2025-12-01,CL00649,Growth Builder,390566.7,841.27,17093.19,-16251.93,3360.59,377675.37,132.19,0.008787,0.004632,65.67,68,0,0,0.1547,0.3386,1,Active
2025-12-01,CL00650,Balanced Core,1872872.49,0.0,63804.52,-63804.52,11904.48,1820972.44,637.34,0.006466,0.003917,51.23,48,0,0,0.3369,0.2721,1,Active
2025-12-01,CL00652,Balanced Core,76482.79,0.0,2741.34,-2741.34,965.59,74707.04,18.05,0.012855,0.003917,79.12,48,1,1,0.3503,0.3892,1,Active
2025-12-01,CL00654,Growth Builder,334094.35,0.0,7591.93,-7591.93,1631.85,328134.26,114.85,0.004941,0.004632,73.13,68,0,0,0.2279,0.2239,1,Active
2025-12-01,CL00657,Balanced Core,553109.83,0.0,3342.6,-3342.6,1965.59,551732.81,193.11,0.003564,0.003917,56.62,48,0,0,0.2671,0.2039,1,Active
2025-12-01,CL00659,Balanced Core,2400079.17,0.0,0.0,0.0,-4332.13,2395747.04,1157.94,-0.001805,0.003917,48.89,48,0,0,0.1584,0.1988,1,Active
2025-12-01,CL00660,Balanced Core,82187.46,1922.07,5095.9,-3173.83,803.85,79817.49,19.29,0.009973,0.003917,50.06,48,0,0,0.3689,0.493,1,Active
2025-12-01,CL00662,Equity Edge,279794.4,2434.62,1912.56,522.06,291.8,280608.26,88.86,0.001042,0.004189,80.66,84,0,0,0.2672,0.2273,1,Active
2025-12-01,CL00663,Balanced Core,1119812.77,6568.86,35058.74,-28489.88,6499.32,1097822.2,347.64,0.005879,0.003917,57.9,48,0,0,0.2057,0.3426,1,Active
2025-12-01,CL00664,Income Shield,60129.76,0.0,619.46,-619.46,399.59,59909.9,14.48,0.00668,0.003004,28.97,25,0,0,0.2803,0.2266,1,Active
2025-12-01,CL00665,Equity Edge,436131.06,0.0,1908.47,-1908.47,11487.62,445710.22,141.14,0.026398,0.004189,97.51,84,0,0,0.1332,0.1361,1,Active
2025-12-01,CL00668,Equity Edge,125695.38,4276.62,2200.46,2076.16,1384.57,129156.11,31.21,0.010925,0.004189,88.81,84,0,0,0.2674,0.2551,1,Active
2025-12-01,CL00669,Growth Builder,1326294.92,9214.76,13420.66,-4205.91,-6966.53,1315122.49,416.46,-0.005261,0.004632,80.91,68,0,0,0.1706,0.3273,1,Active
2025-12-01,CL00670,Income Shield,171436.37,0.0,5712.71,-5712.71,1328.71,167052.37,40.37,0.007882,0.003004,22.81,25,0,0,0.2295,0.3921,1,Active
2025-12-01,CL00671,Balanced Core,131857.43,67.99,27351.95,-27283.96,346.24,104919.71,25.36,0.002929,0.003917,58.76,48,0,0,0.5402,0.7679,1,Active
2025-12-01,CL00672,Income Shield,93004.14,0.0,3097.5,-3097.5,307.19,90213.83,21.8,0.003359,0.003004,29.07,25,0,0,0.2021,0.1972,1,Active
2025-12-01,CL00673,Growth Builder,917175.83,0.0,22242.8,-22242.8,3827.58,898760.61,314.57,0.004224,0.004632,59.29,68,0,0,0.1725,0.1604,1,Active
2025-12-01,CL00674,Growth Builder,139636.97,741.4,2571.8,-1830.4,-175.61,137630.96,48.17,-0.001266,0.004632,79.6,68,0,0,0.1943,0.2876,1,Active
2025-12-01,CL00675,Balanced Core,584982.36,5401.23,20571.79,-15170.56,-584.77,569227.04,199.23,-0.001013,0.003917,40.66,48,1,1,0.4194,0.3759,1,Active
2025-12-01,CL00676,Balanced Core,551312.59,0.0,8927.85,-8927.85,3543.03,545927.76,191.07,0.006479,0.003917,72.32,48,1,1,0.4991,0.3391,1,Active
2025-12-01,CL00677,Equity Edge,1796227.72,0.0,55995.16,-55995.16,-8523.16,1731709.4,836.99,-0.00482,0.004189,87.03,84,0,1,0.1989,0.3166,1,Active
2025-12-01,CL00678,Balanced Core,86250.46,20410.02,1167.91,19242.11,-72.85,105419.72,36.9,-0.00076,0.003917,44.29,48,0,0,0.2189,0.2655,1,Active
2025-12-01,CL00680,Growth Builder,1366505.89,12869.5,33758.74,-20889.25,-14494.65,1331121.99,421.52,-0.010689,0.004632,71.29,68,0,0,0.276,0.2674,1,Active
2025-12-01,CL00681,Growth Builder,465831.51,79308.08,6405.21,72902.86,2733.05,541467.42,189.51,0.005441,0.004632,69.97,68,0,0,0.2488,0.1931,1,Active
2025-12-01,CL00682,Growth Builder,484039.77,115069.32,0.0,115069.32,4007.2,603116.29,211.09,0.007399,0.004632,61.5,68,0,0,0.1814,0.2795,1,Active
2025-12-01,CL00683,Balanced Core,41074.31,10338.7,1151.94,9186.76,240.9,50501.97,12.2,0.005275,0.003917,63.05,48,0,0,0.1161,0.2977,1,Active
2025-12-01,CL00684,Growth Builder,117782.37,1652.86,27385.89,-25733.03,388.79,92438.13,32.35,0.003706,0.004632,59.55,68,0,0,0.5143,0.7232,1,Active
2025-12-01,CL00685,Growth Builder,1720965.95,28083.5,37605.82,-9522.32,15661.04,1727104.67,834.77,0.009125,0.004632,69.06,68,0,0,0.1631,0.2182,1,Active
2025-12-01,CL00686,Growth Builder,518575.21,560.36,142518.13,-141957.77,-1465.55,375151.89,118.8,-0.003274,0.004632,71.53,68,0,0,0.7276,0.99,1,Active
2025-12-01,CL00689,Equity Edge,11348500.07,94392.79,2859866.9,-2765474.1,70527.53,8653553.5,5336.36,0.007077,0.004189,97.61,84,0,1,0.7113,0.9386,1,Active
2025-12-01,CL00690,Balanced Core,986234.75,18981.61,30849.73,-11868.12,4267.83,978634.47,473.01,0.004354,0.003917,62.79,48,0,0,0.2406,0.2583,1,Active
2025-12-01,CL00691,Growth Builder,2204762.04,26530.34,103402.75,-76872.42,20155.46,2148045.09,1038.22,0.009304,0.004632,73.14,68,0,0,0.2625,0.2906,1,Active
2025-12-01,CL00692,Balanced Core,793973.95,22006.14,15948.25,6057.89,3130.4,803162.24,388.2,0.003928,0.003917,38.39,48,0,0,0.2092,0.1294,1,Active
2025-12-01,CL00693,Growth Builder,640483.58,145804.71,12151.99,133652.72,4820.33,778956.63,272.63,0.006815,0.004632,60.86,68,0,0,0.16,0.1627,1,Active
2025-12-01,CL00694,Equity Edge,27241.56,574.68,1457.06,-882.38,163.86,26523.04,6.41,0.006114,0.004189,90.58,84,0,0,0.2701,0.4,1,Active
2025-12-01,CL00695,Balanced Core,2087203.18,1333.52,54834.59,-53501.07,-4819.54,2028882.58,980.63,-0.002339,0.003917,30.64,48,0,0,0.1581,0.2509,1,Active
2025-12-01,CL00696,Balanced Core,923024.72,17659.25,26738.62,-9079.37,6073.76,920019.11,444.68,0.006613,0.003917,53.69,48,0,0,0.2925,0.2632,1,Active
2025-12-01,CL00697,Balanced Core,392433.43,1755.62,14204.0,-12448.38,3459.4,383444.44,134.21,0.008957,0.003917,42.71,48,0,0,0.2419,0.3706,1,Active
2025-12-01,CL00699,Equity Edge,55599.67,0.0,1290.86,-1290.86,-7.1,54301.71,13.12,-0.000129,0.004189,90.51,84,0,0,0.1979,0.2675,1,Active
2025-12-01,CL00700,Growth Builder,512009.46,80700.67,1670.03,79030.64,772.56,591812.66,207.13,0.001401,0.004632,56.1,68,0,0,0.2165,0.2007,1,Active
2025-12-01,CL00701,Balanced Core,48455.65,0.0,1601.38,-1601.38,413.28,47267.56,11.42,0.008672,0.003917,63.97,48,0,0,0.2699,0.368,1,Active
2025-12-01,CL00702,Growth Builder,363670.36,8202.75,0.0,8202.75,973.84,372846.95,130.5,0.002648,0.004632,71.9,68,0,0,0.2713,0.2712,1,Active
2025-12-01,CL00703,Income Shield,2142161.06,0.0,43430.92,-43430.92,-6285.07,2092445.06,1011.35,-0.002964,0.003004,26.53,25,0,0,0.3956,0.3388,1,Active
2025-12-01,CL00704,Balanced Core,158714.84,36355.24,5164.03,31191.21,1469.98,191376.03,46.25,0.008433,0.003917,51.46,48,0,0,0.1407,0.3154,1,Active
2025-12-01,CL00705,Growth Builder,566727.46,6201.73,1120.44,5081.29,428.31,572237.07,181.21,0.000752,0.004632,74.06,68,0,0,0.047,0.1637,1,Active
2025-12-01,CL00706,Equity Edge,246043.04,1951.4,2656.27,-704.87,-502.25,244835.91,85.69,-0.002044,0.004189,67.67,84,0,0,0.1734,0.2374,1,Active
2025-12-01,CL00707,Balanced Core,944356.72,1402.44,18801.58,-17399.14,1696.12,928653.7,294.07,0.001813,0.003917,37.69,48,0,0,0.3215,0.4114,1,Active
2025-12-01,CL00708,Equity Edge,443497.41,8109.79,7289.6,820.19,80.79,444398.39,155.54,0.000182,0.004189,96.1,84,0,0,0.2109,0.2614,1,Active
