MonthStart,ScenarioID,BusinessUnitID,RegionID,Revenue,PlanRevenue,ForecastRevenue,COGS,GrossProfit,OperatingExpense,EBITDA,PlanEBITDA,ForecastEBITDA,NetIncome,IsSynthetic
2025-04-01,Upside,enterprise,apac,2171515.08,1724334.83,2141436.15,239422.07,1932093.01,812009.79,1120083.21,689733.93,1151697.89,885564.31,TRUE
2025-04-01,Upside,enterprise,latam,627526.04,500911.19,610843.37,92584.69,534941.35,234655.2,300286.16,200364.48,305746.8,236726.05,TRUE
2025-04-01,Upside,smb,americas,5047211.46,4491626.63,4996510.82,972537.65,4074673.81,1847321.85,2227351.96,1572069.32,2275327.67,1749950.64,TRUE
2025-04-01,Upside,smb,emea,1813898.24,1891211.21,1795848.1,343791.85,1470106.39,682040.99,788065.39,661923.92,823467.08,618728.5,TRUE
2025-04-01,Upside,smb,apac,1611499.67,1177278.98,1603684.05,297756.73,1313742.94,628498.43,685244.51,412047.64,742989.17,537482.22,TRUE
2025-04-01,Upside,smb,latam,507070.21,341994.03,512829.59,123219.75,383850.47,197761.65,186088.82,119697.91,207730.91,144909.44,TRUE
2025-04-01,Upside,data,americas,3653385.02,2860276.7,3592182.1,328804.65,3324580.37,1278454.53,2046125.84,1258521.75,2004694.19,1622465.2,TRUE
2025-04-01,Upside,data,emea,1397422.25,1204327.03,1382643.1,125768.0,1271654.25,502983.95,768670.3,529903.89,771613.61,609135.18,TRUE
2025-04-01,Upside,data,apac,1054901.54,749693.58,1032753.23,94941.14,959960.4,394466.7,565493.7,329865.17,576350.07,447720.42,TRUE
2025-04-01,Upside,data,latam,507070.21,217782.47,501066.42,47846.41,459223.8,189612.31,269611.49,95824.29,277446.93,213398.03,TRUE
2025-04-01,Upside,services,americas,1973876.16,1820725.53,1914730.42,1065751.47,908124.69,748891.12,159233.57,109243.53,207065.06,100662.33,TRUE
2025-04-01,Upside,services,emea,708588.11,766621.28,705005.12,404908.12,303679.99,275925.11,27754.88,45997.28,54032.98,12022.11,TRUE
2025-04-01,Upside,services,apac,576458.82,477221.74,566729.84,313910.71,262548.11,232544.22,30003.89,28633.3,58668.62,15868.39,TRUE
2025-04-01,Upside,services,latam,507070.21,138630.68,502224.51,305302.17,201768.04,204552.77,-2784.73,8317.84,23092.73,-12154.72,TRUE
2025-05-01,Upside,enterprise,americas,7430021.42,6717653.74,7335814.12,780387.88,6649633.53,2567621.86,4082011.67,2687061.5,3991498.21,3234786.19,TRUE
2025-05-01,Upside,enterprise,emea,2911870.88,2828485.79,2881252.05,363676.35,2548194.53,1035385.43,1512809.09,1131394.31,1510491.96,1196428.37,TRUE
2025-05-01,Upside,enterprise,apac,2418455.68,1760732.4,2394920.57,232043.71,2186411.97,893798.22,1292613.75,704292.96,1324859.99,1023336.69,TRUE
2025-05-01,Upside,enterprise,latam,742435.41,511484.51,723965.5,115124.33,627311.07,274384.79,352926.28,204593.81,357696.7,278161.79,TRUE
2025-05-01,Upside,smb,americas,5390015.45,4586436.69,5315482.27,967255.53,4422759.91,1955049.2,2467710.71,1605252.84,2496627.03,1941937.64,TRUE
2025-05-01,Upside,smb,emea,2019896.29,1931131.24,1984218.07,410332.67,1609563.62,752849.3,856714.32,675895.93,884956.18,671931.89,TRUE
2025-05-01,Upside,smb,apac,1707186.17,1202129.2,1729175.75,327831.19,1379354.98,660197.59,719157.39,420745.22,790428.23,563868.5,TRUE
2025-05-01,Upside,smb,latam,532785.69,349212.9,528282.99,123701.71,409083.98,206037.18,203046.8,122224.51,220274.85,158433.95,TRUE
2025-05-01,Upside,data,americas,3727675.58,2920651.94,3715036.07,335490.8,3392184.78,1288187.58,2103997.2,1285086.85,2077235.88,1668854.31,TRUE
2025-05-01,Upside,data,emea,1431667.7,1229748.18,1400830.34,128850.09,1302817.61,509063.74,793753.87,541089.2,783264.28,629207.95,TRUE
2025-05-01,Upside,data,apac,1142726.51,765518.24,1148926.7,102845.39,1039881.12,422321.95,617559.17,336828.03,642414.16,489101.82,TRUE
2025-05-01,Upside,data,latam,532785.69,222379.46,523748.61,49217.92,483567.76,196903.71,286664.05,97846.96,291604.58,227000.09,TRUE
2025-05-01,Upside,services,americas,1898405.89,1859157.73,1859753.97,1046368.52,852037.37,715703.81,136333.56,111549.46,182181.76,83058.59,TRUE
2025-05-01,Upside,services,emea,787711.92,782803.25,781423.24,442254.52,345457.41,304846.5,40610.91,46968.2,68531.53,21377.86,TRUE
2025-05-01,Upside,services,apac,565650.57,487295.03,545665.98,312271.12,253379.44,226827.3,26552.14,29237.7,52976.67,13210.87,TRUE
2025-05-01,Upside,services,latam,532785.69,141556.92,527066.29,313041.31,219744.38,213648.4,6095.98,8493.42,32460.47,-3738.69,TRUE
2025-06-01,Upside,enterprise,americas,7877051.11,6856519.97,7793586.96,879890.46,6997160.66,2689040.72,4308119.94,2742607.99,4196934.32,3413527.37,TRUE
2025-06-01,Upside,enterprise,emea,3059837.68,2886955.78,2990397.81,353633.81,2706203.88,1075155.28,1631048.6,1154782.31,1598790.93,1291183.46,TRUE
2025-06-01,Upside,enterprise,apac,2391132.77,1797129.97,2359119.71,270287.73,2120845.04,873663.9,1247181.14,718851.99,1267264.28,986525.51,TRUE
2025-06-01,Upside,enterprise,latam,641449.99,522057.84,634117.63,95381.77,546068.21,234370.8,311697.41,208823.13,318020.87,245890.72,TRUE
2025-06-01,Upside,smb,americas,5508538.43,4681246.75,5455781.92,1015051.68,4493486.75,1980820.07,2512666.68,1638436.36,2542097.04,1977076.63,TRUE
2025-06-01,Upside,smb,emea,2147622.23,1971051.26,2088936.69,418398.1,1729224.13,793741.54,935482.58,689867.94,951291.45,734615.5,TRUE
2025-06-01,Upside,smb,apac,1895163.17,1226979.41,1877978.2,364325.56,1530837.61,726967.27,803870.34,429442.79,860066.33,630511.6,TRUE
2025-06-01,Upside,smb,latam,539692.3,356431.77,534220.82,131946.98,407745.32,207021.03,200724.29,124751.12,216748.73,156431.72,TRUE
2025-06-01,Upside,data,americas,3737650.69,2981027.17,3675272.24,336388.56,3401262.13,1275946.39,2125315.74,1311651.95,2058940.01,1686231.42,TRUE
2025-06-01,Upside,data,emea,1524547.4,1255169.33,1517113.62,137209.27,1387338.13,535690.24,851647.89,552274.51,849908.73,675294.32,TRUE
2025-06-01,Upside,data,apac,1177173.62,781342.91,1149471.12,105945.63,1071228.0,430111.66,641116.33,343790.88,643950.14,507912.05,TRUE
2025-06-01,Upside,data,latam,539692.3,226976.45,528635.69,48572.31,491119.99,197190.92,293929.07,99869.64,296149.26,232859.64,TRUE
2025-06-01,Upside,services,americas,1936758.83,1897589.93,1907744.8,1034192.63,902566.2,725838.0,176728.19,113855.4,221743.23,115625.96,TRUE
2025-06-01,Upside,services,emea,779015.41,798985.23,757316.28,438188.4,340827.02,299741.32,41085.7,47939.11,66435.01,21908.6,TRUE
2025-06-01,Upside,services,apac,641428.84,497368.31,633248.07,348235.81,293193.03,255782.21,37410.82,29842.1,67952.52,20976.03,TRUE
2025-06-01,Upside,services,latam,539692.3,144483.16,534527.6,325764.55,213927.75,215212.79,-1285.04,8668.99,24910.4,-11238.95,TRUE
2025-07-01,Upside,enterprise,americas,7778473.83,6995386.2,7769433.95,912925.08,6865548.75,2624068.38,4241480.37,2798154.48,4148257.22,3360442.24,TRUE
2025-07-01,Upside,enterprise,emea,2772301.84,2945425.77,2768169.85,356674.88,2415626.96,962959.13,1452667.84,1178170.31,1446726.21,1149284.27,TRUE
2025-07-01,Upside,enterprise,apac,2469133.37,1833527.54,2458601.63,230507.63,2238625.74,892221.42,1346404.32,733411.02,1371727.69,1066730.58,TRUE
2025-07-01,Upside,enterprise,latam,711918.48,532631.16,717903.53,115926.23,595992.25,257251.76,338740.48,213052.46,350659.49,267006.55,TRUE
2025-07-01,Upside,smb,americas,5838405.53,4776056.81,5774254.19,1041365.54,4797039.98,2082184.1,2714855.88,1671619.88,2730766.06,2137934.3,TRUE
2025-07-01,Upside,smb,emea,2134345.26,2010971.29,2139000.45,433851.47,1700493.79,782527.26,917966.53,703839.95,958302.7,720471.92,TRUE
2025-07-01,Upside,smb,apac,1968113.09,1251829.63,1988284.12,382297.85,1585815.24,749134.19,836681.05,438140.37,908725.05,656330.42,TRUE
2025-07-01,Upside,smb,latam,543572.89,363650.64,536977.04,140519.1,403053.8,206903.27,196150.52,127277.72,210911.47,152627.32,TRUE
2025-07-01,Upside,data,americas,4057543.36,3041402.4,4063113.12,365178.9,3692364.46,1368812.37,2323552.08,1338217.06,2280567.35,1843982.92,TRUE
2025-07-01,Upside,data,emea,1618894.46,1280590.49,1612285.41,145700.5,1473193.96,562323.04,910870.92,563459.81,904952.77,722444.56,TRUE
2025-07-01,Upside,data,apac,1373550.08,797167.58,1350045.79,123619.51,1249930.57,496332.36,753598.21,350753.73,757761.42,597189.32,TRUE
2025-07-01,Upside,data,latam,543572.89,231573.45,530731.79,48921.56,494651.33,196420.08,298231.25,101892.32,297892.17,236333.52,TRUE
2025-07-01,Upside,services,americas,1973980.69,1936022.13,1958176.99,1085657.73,888322.95,735716.76,152606.19,116161.33,198366.75,95300.35,TRUE
2025-07-01,Upside,services,emea,840295.9,815167.21,837787.24,477536.94,362758.96,321587.27,41171.69,48910.03,69527.58,21059.71,TRUE
2025-07-01,Upside,services,apac,634728.53,507441.59,630529.84,348862.43,285866.11,251801.36,34064.75,30446.5,64100.36,18339.17,TRUE
2025-07-01,Upside,services,latam,543572.89,147409.4,538021.95,329017.34,214555.55,215639.27,-1083.71,8844.56,24748.58,-11103.35,TRUE
2025-08-01,Upside,enterprise,americas,8096505.28,7134252.42,8320973.17,767131.87,7329373.41,2702929.12,4626444.29,2853700.97,4639846.41,3671285.39,TRUE
2025-08-01,Upside,enterprise,emea,2856558.94,3003895.76,2940748.7,366750.53,2489808.42,982196.33,1507612.09,1201558.3,1540858.86,1193057.88,TRUE
2025-08-01,Upside,enterprise,apac,2632735.0,1869925.11,2688303.06,300050.32,2332684.67,942095.22,1390589.45,747970.04,1447350.34,1100482.98,TRUE
2025-08-01,Upside,enterprise,latam,632800.34,543204.48,653608.13,103630.5,529169.84,226440.63,302729.21,217281.79,319347.84,238671.59,TRUE
2025-08-01,Upside,smb,americas,5495090.81,4870866.87,5618440.04,1091281.21,4403809.6,1946339.89,2457469.71,1704803.41,2549452.11,1932053.12,TRUE
2025-08-01,Upside,smb,emea,2326107.56,2050891.32,2345495.7,478760.03,1847347.54,847159.37,1000188.17,717811.96,1047350.38,784989.36,TRUE
2025-08-01,Upside,smb,apac,1686976.62,1276679.84,1743149.08,327710.57,1359266.05,638008.03,721258.02,446837.95,798533.17,565928.71,TRUE
2025-08-01,Upside,smb,latam,581073.09,370869.51,590679.05,138464.36,442608.74,219759.59,222849.14,129804.33,244580.33,173951.92,TRUE
2025-08-01,Upside,data,americas,3927758.0,3101777.64,3887328.4,353498.22,3574259.78,1311238.75,2263021.03,1364782.16,2186066.89,1796299.36,TRUE
2025-08-01,Upside,data,emea,1573721.05,1306011.64,1573956.74,141634.89,1432086.15,541106.65,890979.5,574645.12,885125.82,706812.46,TRUE
2025-08-01,Upside,data,apac,1250539.28,812992.24,1298556.53,112548.53,1137990.74,447491.71,690499.03,357716.59,730252.54,547304.18,TRUE
2025-08-01,Upside,data,latam,535612.66,236170.44,555142.75,48205.14,487407.52,191663.09,295744.43,103914.99,312188.49,234413.31,TRUE
2025-08-01,Upside,services,americas,1965114.81,1974454.33,1985238.07,1093694.91,871419.89,729372.83,142047.07,118467.26,190189.62,86770.97,TRUE
2025-08-01,Upside,services,emea,822661.22,831349.19,833489.5,476000.97,346660.26,313565.89,33094.36,49880.95,61466.5,14700.8,TRUE
2025-08-01,Upside,services,apac,633448.69,517514.87,649195.04,336431.08,297017.61,250313.85,46703.76,31050.89,78712.89,28720.92,TRUE
2025-08-01,Upside,services,latam,535612.66,150335.65,555699.49,303096.73,232515.93,211652.92,20863.01,9020.14,48050.91,9010.54,TRUE
2025-09-01,Upside,enterprise,americas,7445877.98,7273118.65,7303668.3,711419.17,6734458.82,2457647.94,4276810.88,2909247.46,4074593.85,3394445.63,TRUE
2025-09-01,Upside,enterprise,emea,2915451.53,3062365.75,2862713.7,321837.12,2593614.41,991452.51,1602161.9,1224946.3,1554563.54,1269707.73,TRUE
2025-09-01,Upside,enterprise,apac,2336311.28,1906322.68,2260907.64,254584.14,2081727.14,827213.65,1254513.48,762529.07,1230974.12,993389.33,TRUE
2025-09-01,Upside,enterprise,latam,649940.66,553777.81,636003.21,104819.84,545120.82,230123.35,314997.47,221511.12,313010.61,248474.52,TRUE
2025-09-01,Upside,smb,americas,5863775.73,4965676.93,5832178.01,1069404.58,4794371.15,2061098.55,2733272.6,1737986.93,2747269.79,2152656.62,TRUE
2025-09-01,Upside,smb,emea,2562538.55,2090811.34,2506726.23,535557.56,2026980.99,926349.55,1100631.44,731783.97,1114073.47,863786.78,TRUE
2025-09-01,Upside,smb,apac,1894432.16,1301530.06,1890066.88,347247.57,1547184.59,711353.26,835831.33,455535.52,888576.28,656748.66,TRUE
2025-09-01,Upside,smb,latam,549657.59,378088.38,547209.47,132545.94,417111.65,206394.68,210716.97,132330.93,225606.71,164480.22,TRUE
2025-09-01,Upside,data,americas,4243082.71,3162152.87,4161243.72,381877.44,3861205.27,1400506.9,2460698.37,1391347.26,2344563.61,1953641.4,TRUE
2025-09-01,Upside,data,emea,1631925.95,1331432.79,1602226.68,146873.34,1485052.62,554966.21,930086.41,585830.43,902740.29,738005.42,TRUE
2025-09-01,Upside,data,apac,1341631.81,828816.91,1315950.95,120746.86,1220884.95,475029.23,745855.72,364679.44,741444.36,591323.85,TRUE
2025-09-01,Upside,data,latam,549657.59,240767.43,537110.16,50149.85,499507.73,194616.3,304891.43,105937.67,301958.08,241703.28,TRUE
2025-09-01,Upside,services,americas,1885521.55,2012886.53,1843990.93,1002128.25,883393.31,696424.87,186968.44,120773.19,224861.06,124815.77,TRUE
2025-09-01,Upside,services,emea,792417.67,847531.17,778668.97,446865.01,345552.66,300606.79,44945.87,50851.87,69692.79,24878.77,TRUE
2025-09-01,Upside,services,apac,660887.96,527588.15,656863.43,358075.7,302812.25,259962.9,42849.36,31655.29,73318.16,25147.61,TRUE
2025-09-01,Upside,services,latam,549657.59,153261.89,547697.79,307651.59,242005.99,216209.99,25796.0,9195.71,51326.72,12845.03,TRUE
2025-10-01,Upside,enterprise,americas,7350260.83,7411984.88,7320916.43,768057.65,6582203.18,2399980.46,4182222.72,2964793.95,4026548.46,3318316.75,TRUE
2025-10-01,Upside,enterprise,emea,2921681.19,3120835.74,2900392.2,356610.13,2565071.06,983193.54,1581877.52,1248334.3,1544295.02,1252975.7,TRUE
2025-10-01,Upside,enterprise,apac,2613813.95,1942720.25,2665515.52,268604.13,2345209.82,916184.57,1429025.25,777088.1,1470662.75,1132290.53,TRUE
2025-10-01,Upside,enterprise,latam,624022.99,564351.13,630803.41,100700.82,523322.17,218730.27,304591.9,225740.45,311065.83,240332.68,TRUE
2025-10-01,Upside,smb,americas,6098619.25,5060487.0,6151829.18,1105457.48,4993161.76,2128517.93,2864643.83,1771170.45,2911269.69,2256821.76,TRUE
2025-10-01,Upside,smb,emea,2278675.44,2130731.37,2282498.81,494866.94,1783808.51,818081.78,965726.73,745755.98,998198.2,757451.66,TRUE
2025-10-01,Upside,smb,apac,1938947.54,1326380.28,1913997.79,341734.74,1597212.8,723259.16,873953.63,464233.1,915374.15,687333.02,TRUE
2025-10-01,Upside,smb,latam,547076.96,385307.26,537938.93,122838.97,424237.99,204068.66,220169.33,134857.54,231293.89,172269.28,TRUE
2025-10-01,Upside,data,americas,3957675.29,3222528.11,3964040.86,356190.78,3601484.51,1292245.76,2309238.76,1417912.37,2237701.06,1833751.92,TRUE
2025-10-01,Upside,data,emea,1568580.12,1356853.94,1586765.14,141172.21,1427407.91,527852.88,899555.03,597015.73,895728.92,713924.61,TRUE
2025-10-01,Upside,data,apac,1490960.98,844641.58,1456024.13,134186.49,1356774.49,522606.23,834168.27,371642.29,821925.62,661480.75,TRUE
2025-10-01,Upside,data,latam,544535.87,245364.42,539372.0,55878.84,488657.03,190868.74,297788.3,107960.35,297670.03,235955.25,TRUE
2025-10-01,Upside,services,americas,1787966.44,2051318.74,1782689.33,951620.01,836346.43,657553.92,178792.51,123079.12,217958.83,119583.12,TRUE
2025-10-01,Upside,services,emea,768649.28,863713.15,748181.75,424496.57,344152.71,290369.84,53782.86,51822.79,76491.84,32483.11,TRUE
2025-10-01,Upside,services,apac,675278.22,537661.44,674459.49,364625.26,310652.96,264551.29,46101.66,32259.69,77250.56,27595.92,TRUE
2025-10-01,Upside,services,latam,544535.87,156188.13,552569.77,328748.0,215787.88,213330.84,2457.04,9371.29,28058.68,-7580.96,TRUE
2025-11-01,Upside,enterprise,americas,7613942.97,7550851.1,7488944.28,807427.17,6806515.8,2458809.07,4347706.73,3020340.44,4115366.32,3450020.55,TRUE
2025-11-01,Upside,enterprise,emea,3001170.6,3179305.73,2971400.95,373324.23,2627846.37,999194.89,1628651.48,1271722.29,1578344.47,1290125.92,TRUE
2025-11-01,Upside,enterprise,apac,2520758.35,1979117.82,2497199.87,261435.89,2259322.46,874539.43,1384783.03,791647.13,1378100.32,1097416.12,TRUE
2025-11-01,Upside,enterprise,latam,596390.4,574924.45,579829.31,95892.53,500497.87,206908.74,293589.14,229969.78,286889.83,231727.54,TRUE
2025-11-01,Upside,smb,americas,5577001.23,5155297.06,5443605.22,1048847.9,4528153.33,1932467.07,2595686.26,1804353.97,2544911.49,2044155.95,TRUE
2025-11-01,Upside,smb,emea,2493644.96,2170651.39,2428154.32,484434.7,2009210.26,889000.59,1120209.67,759727.99,1120116.62,880875.83,TRUE
2025-11-01,Upside,smb,apac,2052827.75,1351230.49,2015734.15,407619.12,1645208.63,760585.99,884622.64,472930.67,921204.07,694358.24,TRUE
2025-11-01,Upside,smb,latam,541585.59,392526.13,530816.53,143646.62,397938.97,200660.97,197278.0,137384.14,207197.85,153580.88,TRUE
2025-11-01,Upside,data,americas,4051933.33,3282903.34,3938559.93,364674.0,3687259.33,1308511.3,2378748.03,1444477.47,2227536.97,1889320.85,TRUE
2025-11-01,Upside,data,emea,1551413.13,1382275.09,1517597.21,139627.18,1411785.95,516519.81,895266.14,608201.04,858309.62,710665.73,TRUE
2025-11-01,Upside,data,apac,1433771.24,860466.24,1389829.61,129039.41,1304731.83,497425.5,807306.33,378605.15,786047.92,640317.06,TRUE
2025-11-01,Upside,data,latam,541585.59,249961.41,539598.06,58879.35,482706.24,187895.02,294811.22,109983.02,295081.8,233558.12,TRUE
2025-11-01,Upside,services,americas,1764355.15,2089750.94,1722260.33,918155.85,846199.31,646017.47,200181.84,125385.06,232814.62,137477.58,TRUE
2025-11-01,Upside,services,emea,724723.33,879895.13,706160.94,398608.4,326114.93,272604.2,53510.73,52793.71,74540.12,32923.25,TRUE
2025-11-01,Upside,services,apac,608793.52,547734.72,602242.0,325080.1,283713.41,237520.39,46193.03,32864.08,73230.89,28675.23,TRUE
2025-11-01,Upside,services,latam,541585.59,159114.37,538603.69,320914.75,220670.83,211299.26,9371.58,9546.86,33945.35,-612.66,TRUE
2025-12-01,Upside,enterprise,americas,7881370.38,7689717.33,7820734.64,852804.02,7028566.36,2507888.13,4520678.23,3075886.93,4289186.61,3588005.45,TRUE
2025-12-01,Upside,enterprise,emea,2953492.99,3237775.72,2937389.51,326078.54,2627414.44,969349.92,1658064.52,1295110.29,1604515.19,1315036.9,TRUE
2025-12-01,Upside,enterprise,apac,2798706.54,2015515.38,2803052.27,275364.38,2523342.16,957730.19,1565611.97,806206.15,1564812.29,1241561.94,TRUE
2025-12-01,Upside,enterprise,latam,618040.06,585497.78,618219.55,101865.09,516174.97,211496.14,304678.83,234199.11,304054.78,240508.79,TRUE
2025-12-01,Upside,smb,americas,6771153.52,5250107.12,6602488.75,1203932.59,5567220.92,2321472.61,3245748.31,1837537.49,3161533.61,2559319.02,TRUE
2025-12-01,Upside,smb,emea,2284648.57,2210571.42,2269383.42,475005.69,1809642.88,806132.39,1003510.49,773700.0,1018342.53,788397.22,TRUE
2025-12-01,Upside,smb,apac,2420635.72,1376080.71,2367960.31,458003.51,1962632.21,888004.01,1074628.2,481628.25,1106867.32,844661.34,TRUE
2025-12-01,Upside,smb,latam,581285.83,399745.0,570201.44,140867.86,440417.98,213243.22,227174.76,139910.75,236237.02,177510.16,TRUE
2025-12-01,Upside,data,americas,4269531.05,3343278.57,4227537.39,384257.79,3885273.25,1358584.32,2526688.93,1471042.57,2395503.87,2007446.42,TRUE
2025-12-01,Upside,data,emea,1687071.83,1407696.24,1667988.0,151836.46,1535235.37,553704.7,981530.67,619386.35,945153.49,779392.78,TRUE
2025-12-01,Upside,data,apac,1453649.39,876290.91,1443170.09,130828.45,1322820.95,497445.48,825375.47,385568.0,817762.02,654868.48,TRUE
2025-12-01,Upside,data,latam,581285.83,254558.4,569527.58,52315.72,528970.11,198918.67,330051.43,112005.7,322718.73,261869.04,TRUE
2025-12-01,Upside,services,americas,1939684.78,2128183.14,1966990.07,1065144.69,874540.09,704848.76,169691.33,127690.99,211471.06,109871.92,TRUE
2025-12-01,Upside,services,emea,763514.44,896077.11,758715.08,439756.14,323758.3,285083.43,38674.87,53764.63,61212.95,20189.94,TRUE
2025-12-01,Upside,services,apac,623874.91,557808.0,617366.74,338468.61,285406.29,241678.63,43727.67,33468.48,70451.7,26440.77,TRUE
2025-12-01,Upside,services,latam,581285.83,162040.61,571582.51,337110.43,244175.4,225180.34,18995.07,9722.44,43842.48,6802.82,TRUE
2026-01-01,Upside,enterprise,americas,7965448.36,7828583.56,7996109.68,738752.82,7226695.54,2508476.99,4718218.55,3131433.42,4517559.07,3748660.17,TRUE
2026-01-01,Upside,enterprise,emea,3074880.51,3296245.71,3044383.43,347760.73,2727119.78,999089.4,1728030.38,1318498.28,1658022.88,1370553.92,TRUE
2026-01-01,Upside,enterprise,apac,2787769.98,2051912.95,2740314.07,326488.15,2461281.83,944830.3,1516451.53,820765.18,1481413.33,1201394.66,TRUE
2026-01-01,Upside,enterprise,latam,648918.12,596071.1,647214.67,106956.54,541961.58,219931.16,322030.41,238428.44,319006.56,254266.21,TRUE
2026-01-01,Upside,smb,americas,5810142.32,5344917.18,5837183.85,1080656.42,4729485.89,1979132.21,2750353.68,1870721.01,2753513.2,2167556.31,TRUE
2026-01-01,Upside,smb,emea,2362955.45,2250491.44,2350417.06,439690.18,1923265.26,828532.6,1094732.66,787672.01,1108545.79,861999.93,TRUE
2026-01-01,Upside,smb,apac,2226665.3,1400930.92,2213129.13,376570.8,1850094.51,811917.95,1038176.56,490325.82,1081325.07,817681.91,TRUE
2026-01-01,Upside,smb,latam,572654.26,406963.87,569685.67,138206.24,434448.02,208809.23,225638.79,142437.35,237200.61,176376.67,TRUE
2026-01-01,Upside,data,americas,4283473.41,3403653.81,4250436.64,385512.61,3897960.8,1348950.36,2549010.44,1497607.68,2413033.6,2025507.7,TRUE
2026-01-01,Upside,data,emea,1753770.39,1433117.39,1751901.79,157839.34,1595931.05,569834.63,1026096.42,630571.65,994579.67,814916.96,TRUE
2026-01-01,Upside,data,apac,1443843.29,892115.58,1424674.5,129945.9,1313897.39,489347.0,824550.39,392530.85,808808.07,654329.15,TRUE
2026-01-01,Upside,data,latam,572654.26,259155.4,565532.82,51538.88,521115.37,194083.84,327031.54,114028.37,321061.06,259518.73,TRUE
2026-01-01,Upside,services,americas,1920167.98,2166615.34,1909596.37,989804.28,930363.7,695221.02,235142.68,129996.92,271613.96,163822.27,TRUE
2026-01-01,Upside,services,emea,735926.74,912259.09,736018.15,400993.76,334932.98,273810.82,61122.16,54735.55,83046.08,39007.61,TRUE
2026-01-01,Upside,services,apac,639817.71,567881.28,633267.19,349435.55,290382.16,247009.69,43372.47,34072.88,70650.88,25904.11,TRUE
2026-01-01,Upside,services,latam,572654.26,164966.85,563138.55,338569.13,234085.12,221080.39,13004.73,9898.01,37441.09,2016.74,TRUE
2026-02-01,Upside,enterprise,americas,9077256.72,7967449.79,9172407.42,1065709.39,8011547.33,2811517.7,5200029.63,3186979.91,4965770.48,4127267.68,TRUE
2026-02-01,Upside,enterprise,emea,3314115.94,3354715.7,3368209.55,413474.96,2900640.98,1059629.22,1841011.76,1341886.28,1798704.56,1459699.66,TRUE
2026-02-01,Upside,enterprise,apac,2832958.43,2088310.52,2846779.87,343503.75,2489454.68,945449.14,1544005.54,835324.21,1530238.27,1223403.61,TRUE
2026-02-01,Upside,enterprise,latam,720244.62,606644.42,731076.07,101425.3,618819.32,240368.74,378450.58,242657.77,378671.88,299478.37,TRUE
2026-02-01,Upside,smb,americas,6702931.72,5439727.24,6725342.84,1145437.73,5557493.99,2255655.87,3301838.12,1903904.53,3281292.31,2606521.87,TRUE
2026-02-01,Upside,smb,emea,2849317.16,2290411.47,2914771.94,592254.47,2257062.68,987339.13,1269723.55,801644.01,1314350.31,998245.92,TRUE
2026-02-01,Upside,smb,apac,2319198.05,1425781.14,2332470.47,442454.25,1876743.8,836112.19,1040631.61,499023.4,1091611.87,818377.22,TRUE
2026-02-01,Upside,smb,latam,626834.22,414182.74,627629.0,144811.69,482022.53,225984.9,256037.63,144963.96,268477.72,200507.07,TRUE
2026-02-01,Upside,data,americas,4923855.84,3464029.04,5039655.48,443147.03,4480708.82,1525076.17,2955632.65,1524172.78,2866484.04,2349436.69,TRUE
2026-02-01,Upside,data,emea,1867107.56,1458538.54,1912633.18,168039.68,1699067.88,596974.21,1102093.68,641756.96,1087878.43,875587.25,TRUE
2026-02-01,Upside,data,apac,1393514.06,907940.24,1412965.56,125416.26,1268097.79,465060.36,803037.43,399493.71,803674.62,637496.22,TRUE
2026-02-01,Upside,data,latam,626834.22,263752.39,630382.2,56415.08,570419.14,209194.69,361224.44,116051.05,358552.39,286760.25,TRUE
2026-02-01,Upside,services,americas,2158193.37,2205047.54,2143072.93,1190953.04,967240.33,774444.46,192795.88,132302.85,229216.68,125577.59,TRUE
2026-02-01,Upside,services,emea,850033.35,928441.07,858845.55,486729.37,363303.98,313525.65,49778.33,55706.46,74019.94,28011.75,TRUE
2026-02-01,Upside,services,apac,666707.66,577954.57,667835.03,358961.32,307746.34,255241.85,52504.49,34677.27,80391.87,33009.16,TRUE
2026-02-01,Upside,services,latam,626834.22,167893.09,625257.38,353190.41,273643.81,239976.73,33667.08,10073.59,59608.69,18163.21,TRUE
2026-03-01,Upside,enterprise,americas,9071538.24,8106316.01,9231954.41,816438.44,8255099.8,2769570.51,5485529.29,3242526.41,5260895.16,4361623.34,TRUE
2026-03-01,Upside,enterprise,emea,3516924.67,3413185.69,3598486.95,409034.67,3107890.0,1108897.94,1998992.07,1365274.28,1955966.58,1586249.97,TRUE
2026-03-01,Upside,enterprise,apac,3027305.2,2124708.09,3005984.3,289109.31,2738195.89,996901.58,1741294.31,849883.24,1696447.06,1382305.73,TRUE
2026-03-01,Upside,enterprise,latam,691311.33,617217.75,692581.24,105907.61,585403.73,227651.1,357752.63,246887.1,350902.52,282954.14,TRUE
2026-03-01,Upside,smb,americas,7642941.31,5534537.3,7809177.02,1267240.38,6375700.94,2546325.67,3829375.27,1937088.05,3858138.1,3025074.91,TRUE
2026-03-01,Upside,smb,emea,3057155.12,2330331.49,3057237.34,633445.74,2423709.39,1049094.69,1374614.7,815616.02,1383877.12,1081179.25,TRUE
2026-03-01,Upside,smb,apac,2499602.95,1450631.36,2531246.83,467104.79,2032498.16,892759.28,1139738.88,507720.97,1197243.17,896971.26,TRUE
2026-03-01,Upside,smb,latam,660513.05,421401.61,664646.19,148527.69,511985.36,235909.13,276076.23,147490.56,289114.43,216442.95,TRUE
