DateKey,DatasetKey,RowsExpected,RowsLoaded,CompletenessPct,NullCriticalCount,DuplicateKeyCount,SchemaDriftCount,FreshnessMinutes,FreshnessWithinSLAFlag,DataQualityScore,ReconciliationVarianceAmount,OpenIssueCount
20250627,DS007,110700,108477,0.97992,16,0,0,461,1,90.03,-17339.45,2
20250628,DS007,156641,153727,0.9814,39,9,0,606,1,90.22,-15627.84,1
20250629,DS007,129133,127399,0.98658,43,16,0,743,0,90.75,-9927.82,2
20250630,DS007,100974,100974,1.0,61,33,0,469,1,87.61,45048.74,3
20250701,DS007,106672,105577,0.98974,72,0,0,611,1,85.7,69840.16,5
20250702,DS007,94754,92615,0.97743,52,0,0,483,1,87.39,65612.37,3
20250703,DS007,102894,101624,0.98766,109,28,0,628,1,86.76,41649.09,4
20250704,DS007,137084,135156,0.98594,85,0,0,271,1,87.85,86009.92,4
20250705,DS007,202931,198307,0.97721,61,15,0,711,1,87.09,82617.78,4
20250706,DS007,62105,61106,0.98393,55,30,0,710,1,88.9,-8997.68,2
20250707,DS007,146378,145208,0.99201,50,24,0,523,1,89.59,-7815.94,3
20250708,DS007,149759,148403,0.99095,57,23,0,446,1,90.12,16316.97,4
20250709,DS007,59133,59001,0.99777,3,42,0,601,1,90.09,3342.61,1
20250710,DS007,162787,160984,0.98893,105,10,0,300,1,88.99,-13304.77,3
20250711,DS007,144553,143856,0.99518,60,28,0,523,1,89.43,-2043.46,4
20250712,DS007,144795,143600,0.99175,67,0,0,376,1,89.88,-9531.95,3
20250713,DS007,134778,134508,0.998,17,0,0,475,1,90.18,3427.03,3
20250714,DS007,153841,151846,0.98704,18,0,0,625,1,88.38,-6263.33,4
20250715,DS007,111369,110161,0.98915,0,9,0,446,1,90.52,-18899.15,2
20250716,DS007,70382,69475,0.98712,12,41,0,596,1,90.02,4425.67,4
20250717,DS007,113697,112600,0.99035,97,9,0,607,1,90.19,-15321.73,3
20250718,DS007,111435,109297,0.98082,33,0,0,735,0,89.66,-13446.54,2
20250719,DS007,127145,126187,0.99247,46,24,0,373,1,89.88,-12059.32,2
20250720,DS007,136933,136564,0.99731,61,21,0,438,1,89.11,-7980.24,2
20250721,DS007,113336,112200,0.98998,53,10,0,333,1,88.83,-20822.75,3
20250722,DS007,128663,127904,0.99411,36,1,0,647,1,89.88,1377.94,3
20250723,DS007,110480,109603,0.99207,28,13,0,427,1,90.02,-9571.29,4
20250724,DS007,93466,92318,0.98772,16,24,0,418,1,88.52,1464.77,3
20250725,DS007,63395,63395,1.0,15,9,0,473,1,90.37,9371.27,3
20250726,DS007,120569,119586,0.99185,92,22,0,714,1,89.25,-2510.35,1
20250727,DS007,116643,116643,1.0,98,26,0,420,1,89.88,-10297.08,2
20250728,DS007,131757,130834,0.993,105,1,1,809,0,84.99,74260.65,4
20250729,DS007,95589,94015,0.98354,70,20,0,581,1,89.14,5891.2,3
20250730,DS007,159232,157903,0.99166,47,23,0,633,1,89.99,19020.29,2
20250731,DS007,75237,74749,0.99352,76,18,0,765,0,89.86,-14835.22,1
20250801,DS007,142320,140953,0.9904,64,13,0,684,1,86.58,65971.63,4
20250802,DS007,75486,74167,0.98254,137,20,0,783,0,86.0,45802.35,3
20250803,DS007,71083,70575,0.99286,110,4,0,404,1,85.59,61223.39,4
20250804,DS007,113624,111762,0.98362,105,13,0,459,1,84.02,30037.31,4
20250805,DS007,101904,101692,0.99793,90,28,0,611,1,87.54,70593.94,3
20250806,DS007,101472,100861,0.99399,97,22,0,537,1,89.02,3202.56,3
20250807,DS007,123043,122141,0.99268,62,18,0,652,1,89.88,-9098.79,3
20250808,DS007,124332,122126,0.98226,35,16,0,525,1,88.79,-10915.38,3
20250809,DS007,120763,120277,0.99598,16,43,0,668,1,89.18,-312.82,3
20250810,DS007,144456,142140,0.98397,56,11,0,291,1,89.92,-6878.02,4
20250811,DS007,125752,125476,0.99781,31,19,0,697,1,88.33,-11289.14,4
20250812,DS007,138653,137130,0.98902,51,10,0,428,1,88.91,-10902.63,3
20250813,DS007,110812,109318,0.98652,80,11,0,549,1,89.77,2001.17,3
20250814,DS007,161077,160153,0.99427,28,17,0,520,1,89.27,9379.3,3
20250815,DS007,150312,149024,0.99143,39,25,0,377,1,89.02,-5000.25,3
20250816,DS007,100742,99026,0.98297,42,25,0,421,1,89.81,-6206.42,3
20250817,DS007,156373,154401,0.98739,64,19,0,640,1,89.1,6017.86,1
20250818,DS007,107802,106771,0.99044,64,7,0,336,1,86.97,73901.84,3
20250819,DS007,85868,85258,0.9929,60,10,0,240,1,88.07,-7777.37,3
20250820,DS007,103933,102525,0.98645,75,27,0,478,1,88.32,4499.94,2
20250821,DS007,156510,156261,0.99841,45,8,0,770,0,88.51,2040.14,3
20250822,DS007,86221,85660,0.9935,90,38,0,560,1,88.82,7187.59,3
20250823,DS007,103784,103231,0.99468,40,12,0,616,1,89.48,7493.75,3
20250824,DS007,115521,114992,0.99543,94,25,0,680,1,89.08,25035.44,4
20250825,DS007,131542,131542,1.0,97,16,0,656,1,87.45,63539.41,2
20250826,DS007,112960,112186,0.99316,60,2,0,650,1,88.51,-5591.81,2
20250827,DS007,145799,144416,0.99052,47,41,0,535,1,87.63,57140.01,3
20250828,DS007,117348,117002,0.99706,35,20,0,680,1,89.44,10188.22,3
20250829,DS007,102784,101615,0.98863,85,23,0,570,1,88.92,2182.7,3
20250830,DS007,125779,124527,0.99005,78,23,0,402,1,88.6,-10474.43,4
20250831,DS007,129450,127939,0.98833,88,27,0,421,1,89.4,-4019.03,3
20250901,DS007,118223,116733,0.9874,109,0,0,493,1,86.41,80966.76,4
20250902,DS007,115482,114768,0.99382,157,8,0,280,1,86.98,62802.39,2
20250903,DS007,130982,129198,0.98639,89,39,0,594,1,86.26,44072.94,3
20250904,DS007,163139,160670,0.98487,85,24,0,747,0,87.19,56226.66,3
20250905,DS007,122155,120424,0.98583,56,26,0,372,1,85.72,54540.17,5
20250906,DS007,140453,138624,0.98698,48,9,0,732,0,88.49,-11098.44,3
20250907,DS007,130675,129237,0.989,31,55,0,298,1,88.83,13272.24,4
20250908,DS007,117234,115880,0.98846,51,7,0,399,1,89.3,-5579.53,4
20250909,DS007,86015,85109,0.98948,120,40,0,630,1,86.91,68708.25,3
20250910,DS007,61781,61781,1.0,74,24,0,729,0,88.59,7638.65,5
20250911,DS007,87112,85985,0.98707,20,0,0,419,1,89.37,-10428.79,3
20250912,DS007,119093,119093,1.0,29,25,0,523,1,89.16,8367.02,4
20250913,DS007,115105,114150,0.9917,43,0,0,501,1,89.41,-5904.16,3
20250914,DS007,124218,123797,0.99661,29,17,0,311,1,88.91,-7657.25,3
20250915,DS007,145470,144465,0.99309,58,28,0,364,1,88.93,11914.15,4
20250916,DS007,120416,118792,0.98652,79,28,0,604,1,87.93,50118.3,3
20250917,DS007,148942,147108,0.98769,95,3,0,323,1,88.44,-8879.59,4
20250918,DS007,130933,129867,0.99186,71,0,0,906,0,88.86,-26065.26,2
20250919,DS007,117319,116363,0.99186,16,32,0,389,1,88.79,24007.81,2
20250920,DS007,135122,131750,0.97505,59,8,0,556,1,89.5,3912.71,3
20250921,DS007,173858,173086,0.99556,70,26,0,600,1,88.21,8404.85,4
20250922,DS007,134719,133625,0.99189,45,19,0,690,1,88.24,-2322.98,3
20250923,DS007,146223,144538,0.98848,51,22,0,532,1,87.84,64887.42,4
20250924,DS007,147411,145618,0.98784,74,16,0,614,1,89.11,1854.45,4
20250925,DS007,123306,122693,0.99503,106,16,0,419,1,88.39,7207.59,3
20250926,DS007,119515,119085,0.99641,53,5,0,670,1,88.85,7590.05,4
20250927,DS007,129744,129744,1.0,35,26,1,430,1,83.86,78994.68,5
20250928,DS007,113248,111798,0.9872,47,7,0,549,1,89.26,3739.76,3
20250929,DS007,158587,157400,0.99252,15,23,1,485,1,82.26,30039.72,5
20250930,DS007,140025,137583,0.98256,39,14,0,602,1,89.17,-10329.8,3
20251001,DS007,162400,161441,0.9941,86,32,0,753,0,84.19,86588.17,4
20251002,DS007,135882,134163,0.98735,121,5,0,482,1,85.6,49945.46,4
20251003,DS007,150865,149660,0.99201,106,14,0,474,1,87.02,79274.84,4
20251004,DS007,81269,80855,0.99492,79,30,0,725,0,86.68,85714.4,3
20251005,DS007,121415,119472,0.984,85,17,0,626,1,85.92,54085.95,4
20251006,DS007,116400,115661,0.99366,70,29,0,536,1,88.59,13439.67,3
20251007,DS007,110101,109056,0.99052,77,16,0,595,1,88.26,873.52,3
20251008,DS007,109718,109718,1.0,76,9,1,764,0,84.05,36487.5,4
20251009,DS007,129600,127971,0.98744,64,17,0,503,1,89.41,14202.45,2
20251010,DS007,160883,158254,0.98366,41,20,0,619,1,87.81,37924.16,4
20251011,DS007,121473,118914,0.97894,77,21,0,376,1,88.91,648.03,2
20251012,DS007,136547,134752,0.98686,86,35,0,452,1,88.87,52432.3,4
20251013,DS007,156429,154944,0.99051,62,43,0,754,0,88.51,-8856.27,4
20251014,DS007,108903,107940,0.99116,50,14,0,443,1,88.8,8234.65,4
20251015,DS007,123481,122195,0.98959,86,6,0,837,0,87.35,69225.77,3
20251016,DS007,94666,93081,0.98326,64,7,0,626,1,87.96,43517.88,3
20251017,DS007,122855,122076,0.99367,18,24,0,467,1,89.44,-5305.29,3
20251018,DS007,48967,48630,0.99312,71,40,0,781,0,88.04,7612.7,3
20251019,DS007,139267,137405,0.98663,49,19,0,549,1,89.52,9711.69,3
20251020,DS007,112814,111770,0.99075,33,29,0,448,1,89.53,-21717.39,3
20251021,DS007,112361,110271,0.9814,76,10,0,542,1,89.46,5292.97,3
20251022,DS007,172740,171353,0.99198,63,16,0,508,1,87.48,31735.8,4
20251023,DS007,118310,117064,0.98947,73,12,0,552,1,89.48,9551.88,1
20251024,DS007,124134,123313,0.99339,47,21,0,367,1,87.83,41965.89,4
20251025,DS007,116978,116649,0.99719,28,26,0,388,1,87.53,63893.25,4
20251026,DS007,166612,164979,0.9902,45,9,0,798,0,88.34,11483.32,3
20251027,DS007,92221,91262,0.98961,24,23,0,434,1,89.67,-7932.71,3
20251028,DS007,88138,86951,0.98653,13,22,0,607,1,89.73,-14013.25,3
20251029,DS007,156356,155979,0.99759,55,12,0,618,1,88.08,1138.69,4
20251030,DS007,126272,126272,1.0,47,12,0,420,1,88.61,31725.52,4
20251031,DS007,96547,95729,0.99153,39,36,0,506,1,88.9,21315.9,3
20251101,DS007,168012,165664,0.98603,95,14,0,698,1,86.7,30901.98,4
20251102,DS007,103755,103606,0.99857,111,8,0,630,1,87.23,56089.46,3
20251103,DS007,131873,128797,0.97668,124,20,0,814,0,84.82,47542.0,4
20251104,DS007,77188,76817,0.9952,114,19,0,520,1,86.69,47373.34,3
20251105,DS007,115615,113569,0.98231,113,37,0,673,1,87.07,70098.06,3
20251106,DS007,108469,107791,0.99375,56,14,0,571,1,87.77,54297.15,3
20251107,DS007,133317,131938,0.98966,61,3,0,668,1,87.68,65564.78,3
20251108,DS007,166427,164818,0.99034,48,22,0,474,1,87.94,44746.17,3
20251109,DS007,141631,141049,0.9959,50,0,0,694,1,89.38,4115.07,2
20251110,DS007,109428,108875,0.99495,77,0,0,527,1,88.16,4731.6,3
20251111,DS007,114683,113299,0.98793,59,16,0,386,1,88.63,12022.49,3
20251112,DS007,108520,107494,0.99055,81,26,0,385,1,89.57,-5187.37,3
20251113,DS007,126985,126077,0.99286,35,12,0,563,1,88.86,21023.19,2
20251114,DS007,135322,133110,0.98366,56,20,0,403,1,87.87,43294.08,3
20251115,DS007,170358,168948,0.99173,48,12,0,411,1,88.92,2454.48,3
20251116,DS007,139197,137245,0.98598,79,36,0,531,1,89.34,16328.29,4
20251117,DS007,119859,118831,0.99143,30,14,0,333,1,88.67,3163.71,3
20251118,DS007,81740,81740,1.0,59,38,0,589,1,89.68,20504.13,3
20251119,DS007,121491,119896,0.98687,43,0,0,544,1,90.0,-16904.29,2
20251120,DS007,152682,151690,0.99351,59,8,0,920,0,88.92,13528.25,2
20251121,DS007,139456,137672,0.98721,133,24,0,421,1,89.29,2584.54,3
20251122,DS007,177127,174762,0.98665,104,16,0,535,1,88.62,-3991.86,4
20251123,DS007,143060,142765,0.99794,62,36,0,707,1,88.95,19148.71,3
20251124,DS007,110379,109308,0.9903,33,21,0,554,1,90.01,-9437.04,3
20251125,DS007,107189,106020,0.9891,41,12,0,581,1,88.12,-6117.87,4
20251126,DS007,125566,124870,0.99446,44,13,0,509,1,87.7,74924.54,4
20251127,DS007,114429,113694,0.99358,82,2,0,714,1,89.01,34137.5,5
20251128,DS007,109036,108004,0.99054,17,3,0,467,1,90.26,-4143.3,1
20251129,DS007,114166,112839,0.98838,48,0,0,572,1,89.21,-464.95,4
20251130,DS007,137310,136857,0.99671,81,13,0,441,1,88.99,4119.18,4
20251201,DS007,116206,114299,0.98359,78,31,0,544,1,86.75,54638.64,4
20251202,DS007,70800,70200,0.99153,73,2,0,500,1,87.88,67801.81,4
20251203,DS007,143240,140735,0.98252,147,47,0,646,1,85.65,39463.5,4
20251204,DS007,111466,111002,0.99584,105,0,0,278,1,87.78,59657.36,4
20251205,DS007,151363,148420,0.98056,77,5,0,611,1,87.9,50898.15,3
20251206,DS007,111498,110834,0.99405,37,0,0,458,1,89.34,6779.39,3
20251207,DS007,76290,75523,0.98995,47,10,0,687,1,87.94,65720.66,4
20251208,DS007,109090,108072,0.99067,50,48,0,605,1,89.38,12995.05,2
20251209,DS007,156125,154146,0.98733,60,32,0,411,1,88.91,19924.03,3
20251210,DS007,84245,83246,0.98814,43,33,0,637,1,88.59,7452.2,4
20251211,DS007,156183,154440,0.98884,54,7,0,583,1,89.42,1462.3,3
20251212,DS007,148319,147122,0.99193,79,34,0,551,1,88.52,-24909.89,3
20251213,DS007,145075,144398,0.99533,59,20,0,469,1,89.3,-791.01,2
20251214,DS007,90820,90372,0.99507,44,10,0,606,1,89.98,-4539.82,2
20251215,DS007,76685,76268,0.99456,114,25,0,558,1,89.39,-1666.71,4
20251216,DS007,135026,135026,1.0,19,28,0,325,1,89.18,-2825.12,4
20251217,DS007,162084,160150,0.98807,71,13,0,631,1,90.31,1631.44,2
20251218,DS007,79230,79230,1.0,77,41,0,413,1,90.13,-490.83,4
20251219,DS007,136662,135333,0.99028,73,34,0,264,1,88.19,22304.83,2
20251220,DS007,152888,151598,0.99156,48,10,0,522,1,88.34,7368.66,0
20251221,DS007,135801,133347,0.98193,24,6,0,449,1,88.88,-12690.06,3
20251222,DS007,93938,92620,0.98598,93,0,0,325,1,88.84,19849.24,4
20251223,DS007,105644,104633,0.99043,89,0,0,802,0,88.9,6283.39,3
20251224,DS007,103973,103395,0.99445,84,13,0,489,1,89.13,6356.18,3
20251225,DS007,116854,114499,0.97985,46,0,0,349,1,90.6,7215.39,3
20251226,DS007,125975,123869,0.98329,51,6,0,149,1,90.63,20773.61,2
20251227,DS007,113404,112228,0.98963,100,37,0,586,1,90.13,22822.0,3
20251228,DS007,64887,64201,0.98943,79,26,0,630,1,90.42,-28358.16,1
20251229,DS007,103015,103015,1.0,93,34,0,495,1,90.32,4316.52,3
20251230,DS007,139517,139517,1.0,54,0,0,483,1,90.61,12942.65,2
20251231,DS007,136858,135064,0.9869,47,22,0,583,1,89.33,-1091.48,3
20260101,DS007,114424,112545,0.98358,130,6,0,433,1,87.07,67761.1,5
20260102,DS007,119949,119949,1.0,79,22,0,270,1,87.49,80806.31,3
20260103,DS007,151515,148127,0.97764,118,23,0,629,1,88.18,-9767.88,4
20260104,DS007,109841,108612,0.98881,167,31,0,482,1,86.98,52227.49,3
20260105,DS007,78342,77634,0.99097,176,17,0,407,1,86.47,41109.82,4
20260106,DS007,113595,112786,0.99288,139,41,0,394,1,89.93,703.32,3
20260107,DS007,118599,117637,0.99189,51,25,0,386,1,90.41,16533.24,2
20260108,DS007,131988,130571,0.98927,15,8,0,365,1,90.85,4565.57,3
20260109,DS007,127432,127432,1.0,69,4,0,519,1,89.15,-9193.33,2
20260110,DS007,129953,129142,0.99376,64,1,0,425,1,90.91,-233.92,3
20260111,DS007,82766,81995,0.99069,55,0,0,555,1,89.66,-22977.95,3
20260112,DS007,95514,93955,0.98369,32,8,0,728,0,89.62,4258.73,3
20260113,DS007,128359,128057,0.99765,62,28,0,400,1,90.16,7096.34,3
20260114,DS007,143981,143168,0.99436,44,12,0,944,0,90.67,7663.19,2
20260115,DS007,121777,121777,1.0,43,19,0,428,1,89.86,-19581.81,2
20260116,DS007,111366,110162,0.98919,70,0,0,528,1,90.13,4960.69,2
20260117,DS007,79985,79181,0.98996,48,11,0,291,1,90.06,-6109.63,4
20260118,DS007,103784,103784,1.0,49,24,0,279,1,89.61,-871.24,3
20260119,DS007,137578,135729,0.98656,69,8,0,450,1,88.8,3139.59,4
20260120,DS007,96368,94663,0.98231,18,21,0,564,1,88.32,-6782.94,4
20260121,DS007,78649,78627,0.99972,30,14,0,660,1,90.5,5854.35,3
20260122,DS007,115652,115059,0.99488,18,31,0,373,1,90.2,-12066.73,3
20260123,DS007,131378,130975,0.99694,113,6,0,516,1,90.35,2885.58,2
20260124,DS007,106957,106761,0.99817,21,18,0,534,1,90.18,23005.83,3
20260125,DS007,83068,82841,0.99728,53,24,0,523,1,90.32,9651.12,3
20260126,DS007,111968,111102,0.99227,41,30,0,384,1,89.21,19607.28,3
20260127,DS007,144927,144273,0.99549,67,30,0,504,1,90.07,34990.51,3
20260128,DS007,153834,153552,0.99817,20,1,0,352,1,90.88,16403.6,4
20260129,DS007,78493,78493,1.0,30,8,0,261,1,89.96,954.8,4
20260130,DS007,95789,95111,0.99292,72,26,0,581,1,91.1,3625.78,3
20260131,DS007,89657,88806,0.99051,41,18,0,556,1,91.19,11910.34,3
20260201,DS007,116834,116834,1.0,79,8,0,537,1,88.65,-769.82,3
20260202,DS007,147447,146254,0.99191,117,2,0,806,0,88.83,-25752.75,4
20260203,DS007,114508,112937,0.98628,124,20,0,605,1,87.52,54628.5,3
20260204,DS007,96506,94680,0.98108,50,36,0,345,1,88.72,-8549.29,4
20260205,DS007,118043,117659,0.99675,84,32,0,474,1,87.83,58826.14,3
20260206,DS007,72745,71888,0.98823,79,23,0,592,1,90.54,-6899.45,1
20260207,DS007,71385,70930,0.99364,43,28,0,475,1,91.36,3891.02,2
20260208,DS007,96359,95844,0.99466,46,0,0,699,1,90.46,-3672.55,2
20260209,DS007,129122,127736,0.98927,46,9,0,692,1,91.29,-3949.75,4
20260210,DS007,156362,155764,0.99618,36,14,0,331,1,91.53,-5907.12,3
20260211,DS007,89833,89449,0.99574,60,32,1,270,1,84.2,72802.44,4
20260212,DS007,180734,176582,0.97703,43,17,0,532,1,91.51,-14518.04,3
20260213,DS007,77670,77464,0.99736,113,19,0,673,1,89.77,-18383.22,2
20260214,DS007,115046,113197,0.98394,90,17,0,610,1,91.04,3809.6,2
20260215,DS007,114412,113461,0.99169,2,14,0,392,1,91.76,-2915.99,4
20260216,DS007,99908,98165,0.98256,41,23,0,251,1,91.54,-11421.51,1
20260217,DS007,107613,106356,0.98832,75,26,0,451,1,89.7,-2906.95,4
20260218,DS007,102984,101355,0.98418,89,34,0,556,1,88.74,9535.52,2
20260219,DS007,81862,81193,0.99183,54,17,0,439,1,88.9,2167.93,3
20260220,DS007,107494,106977,0.9952,80,15,0,465,1,89.47,-1375.8,3
20260221,DS007,74674,74533,0.99812,57,33,0,650,1,90.43,9244.91,3
20260222,DS007,110295,109306,0.99103,25,16,0,740,0,90.62,-15930.05,2
20260223,DS007,83016,82634,0.9954,38,26,0,322,1,89.56,-1396.53,2
20260224,DS007,164181,163045,0.99308,63,4,0,867,0,90.26,-7149.01,3
20260225,DS007,62388,61966,0.99325,3,16,0,471,1,90.85,8795.74,2
20260226,DS007,146689,145222,0.99,42,27,0,529,1,90.08,-15928.98,2
20260227,DS007,132530,132530,1.0,74,11,0,337,1,90.9,592.86,3
20260228,DS007,116540,115843,0.99402,76,14,0,727,0,90.67,-3531.31,3
20260301,DS007,48068,47574,0.98973,110,10,0,509,1,88.89,10116.67,4
20260302,DS007,190367,188248,0.98887,71,21,0,969,0,87.78,82536.64,4
20260303,DS007,131148,129786,0.98962,130,15,0,691,1,87.98,93047.72,4
20260304,DS007,81322,80637,0.99158,79,27,0,661,1,87.52,29275.53,5
20260305,DS007,146087,144933,0.9921,160,15,0,389,1,88.35,-16212.49,2
20260306,DS007,149823,148719,0.99263,43,4,0,582,1,91.86,-13474.31,2
20260307,DS007,141961,141161,0.99437,79,11,0,535,1,91.66,-1700.35,4
20260308,DS007,93292,93292,1.0,65,51,0,587,1,91.31,2106.33,4
20260309,DS007,129253,128920,0.99743,78,8,0,558,1,91.7,14849.52,2
20260310,DS007,129675,128486,0.99084,65,10,0,534,1,89.76,20121.54,4
20260311,DS007,120536,119495,0.99137,49,20,0,699,1,91.77,-6058.95,5
20260312,DS007,129415,128960,0.99649,31,14,0,437,1,90.0,-32305.05,2
20260313,DS007,95477,95250,0.99763,77,23,0,676,1,91.4,16481.85,2
20260314,DS007,94154,93544,0.99353,42,34,0,679,1,91.38,-20983.98,1
20260315,DS007,127696,126183,0.98815,52,5,0,453,1,91.25,-2598.84,4
20260316,DS007,105599,104669,0.9912,91,22,0,855,0,89.77,-3490.17,2
20260317,DS007,120706,118630,0.9828,84,17,0,767,0,91.67,-2386.3,2
20260318,DS007,124810,124810,1.0,76,13,0,531,1,91.3,-18536.02,2
20260319,DS007,154643,153870,0.99501,26,43,0,565,1,91.78,-3162.97,2
20260320,DS007,87768,87238,0.99397,86,20,0,395,1,90.96,7842.53,3
20260321,DS007,116127,115931,0.99832,70,30,0,468,1,91.1,-9409.28,2
20260322,DS007,86375,85363,0.98829,12,26,0,617,1,90.86,-3797.11,3
20260323,DS007,105075,105075,1.0,66,31,0,526,1,91.18,10372.65,2
20260324,DS007,101387,99990,0.98622,37,25,0,490,1,89.79,-11775.36,3
20260325,DS007,138006,136657,0.99023,89,33,0,299,1,91.24,-18811.64,3
20260326,DS007,174191,173638,0.99683,86,40,0,448,1,91.55,-22862.4,1
20260327,DS007,133546,133309,0.99823,77,7,0,519,1,91.33,4132.04,2
20260328,DS007,166121,164681,0.99133,50,0,0,632,1,90.79,4775.22,4
20260329,DS007,106029,105754,0.99741,10,21,0,574,1,90.11,-3776.67,3
20260330,DS007,191015,188491,0.98679,60,18,0,578,1,89.31,-8557.75,4
20260331,DS007,115855,115205,0.9944,54,2,0,359,1,90.82,-609.12,3
20260401,DS007,114931,114105,0.99282,122,17,0,670,1,87.34,21542.08,5
20260402,DS007,146210,142742,0.97628,120,9,0,337,1,88.68,21472.86,3
20260403,DS007,100736,98561,0.97841,109,15,0,402,1,88.45,-16097.42,4
20260404,DS007,97228,96014,0.98752,125,7,0,709,1,87.94,39271.94,3
20260405,DS007,110323,109478,0.99234,85,27,0,455,1,87.25,53379.31,1
20260406,DS007,43591,42960,0.98554,75,5,0,531,1,91.47,-12194.82,3
20260407,DS007,98233,98140,0.99906,54,15,0,600,1,90.66,-2614.29,3
20260408,DS007,132035,131723,0.99764,17,27,0,623,1,91.52,11409.85,2
20260409,DS007,160014,160014,1.0,88,17,0,647,1,90.35,8482.04,2
20260410,DS007,132426,131275,0.99131,47,7,0,576,1,91.93,9647.11,1
20260411,DS007,98023,98023,1.0,67,18,0,454,1,91.77,17424.85,2
20260412,DS007,80253,79253,0.98754,74,0,0,490,1,91.84,-12155.14,2
20260413,DS007,99827,99294,0.99467,88,28,0,648,1,91.6,-2143.04,3
20260414,DS007,84178,83507,0.99203,56,22,0,564,1,91.78,-7910.09,4
20260415,DS007,93485,93248,0.99747,21,5,0,425,1,90.49,-5869.76,3
20260416,DS007,122535,121574,0.99216,89,6,0,466,1,91.43,3283.25,2
20260417,DS007,162128,161377,0.99537,88,18,0,367,1,89.8,15347.82,3
20260418,DS007,115875,114505,0.98818,121,22,0,337,1,90.64,-3721.11,2
20260419,DS007,102459,101868,0.99424,38,28,0,816,0,91.61,-11186.31,5
20260420,DS007,112946,111872,0.99049,77,17,0,466,1,90.14,14958.57,3
20260421,DS007,134380,134185,0.99855,43,9,0,615,1,91.04,28564.23,2
20260422,DS007,156371,155164,0.99228,78,39,0,519,1,90.89,-5293.4,1
20260423,DS007,123716,123716,1.0,10,5,0,586,1,91.73,2064.45,3
20260424,DS007,87282,86775,0.99419,74,19,0,538,1,91.24,6049.07,2
20260425,DS007,58401,57569,0.98577,68,46,0,529,1,91.5,2312.69,3
20260426,DS007,134740,133293,0.98926,87,21,0,471,1,89.82,10943.6,3
20260427,DS007,142938,142938,1.0,68,9,0,541,1,91.72,11326.86,2
20260428,DS007,144313,142896,0.99019,127,21,0,524,1,90.49,-15360.21,2
20260429,DS007,91075,90418,0.99279,53,9,0,705,1,89.69,-14699.59,3
20260430,DS007,108722,107997,0.99334,67,19,0,624,1,90.17,-828.0,2
20260501,DS007,138549,137415,0.99182,127,27,0,654,1,89.1,-18717.48,2
20260502,DS007,109809,107990,0.98344,120,0,0,476,1,89.29,-2053.09,2
20260503,DS007,109726,108962,0.99305,101,1,0,401,1,87.8,24463.38,4
20260504,DS007,79949,79512,0.99454,57,18,0,485,1,89.44,24522.2,3
20260505,DS007,119589,119474,0.99905,147,17,0,437,1,88.68,-18971.7,3
20260506,DS007,144530,144530,1.0,61,5,0,459,1,90.36,-12160.78,2
20260507,DS007,41114,41113,0.99999,67,21,0,378,1,91.54,-17177.15,2
20260508,DS007,116877,115460,0.98788,106,1,0,374,1,89.57,25774.41,3
20260509,DS007,119008,117449,0.9869,70,12,0,642,1,91.53,1033.81,3
20260510,DS007,128218,128218,1.0,32,0,0,725,0,90.82,2644.72,2
20260511,DS007,124546,123276,0.98981,74,11,0,448,1,91.02,-2427.4,3
20260512,DS007,124316,123239,0.99134,53,22,0,367,1,90.94,14595.01,2
20260513,DS007,139661,136039,0.97407,49,34,0,529,1,89.74,852.9,2
20260514,DS007,142052,140756,0.99088,84,22,0,469,1,90.67,9148.09,3
20260515,DS007,78972,77698,0.98387,0,14,0,761,0,91.41,-9671.17,3
20260516,DS007,149995,148368,0.98916,13,23,0,254,1,90.55,-4068.7,3
20260517,DS007,88184,87759,0.99519,40,9,0,502,1,91.61,-5803.56,2
20260518,DS007,94175,93148,0.9891,0,6,0,262,1,90.88,2594.54,4
20260519,DS007,112613,112140,0.9958,127,18,0,333,1,89.44,-2701.31,2
20260520,DS007,102081,100911,0.98854,79,6,0,474,1,90.37,-7827.95,3
20260521,DS007,134272,132033,0.98333,2,15,0,567,1,90.41,-12931.37,2
20260522,DS007,130810,129390,0.98915,0,18,0,516,1,91.66,7968.77,2
20260523,DS007,98193,97416,0.9921,87,24,0,682,1,90.71,4602.94,3
20260524,DS007,103778,103279,0.9952,79,15,0,421,1,91.08,4526.69,2
20260525,DS007,73059,71645,0.98066,98,28,0,509,1,89.84,6226.15,4
20260526,DS007,139641,138762,0.99371,84,9,0,316,1,91.27,9291.5,3
20260527,DS007,114263,113324,0.99178,41,20,0,633,1,91.0,16918.5,3
20260528,DS007,106576,106244,0.99689,27,44,0,272,1,91.27,4522.03,4
20260529,DS007,167029,164993,0.98782,75,2,0,556,1,91.3,-5130.15,2
20260530,DS007,124364,122741,0.98695,25,37,0,765,0,90.42,2.94,3
20260531,DS007,76459,76035,0.99446,68,17,0,360,1,91.14,-1590.81,3
20250101,DS008,76950,76706,0.99684,66,9,0,733,1,88.46,7525.84,2
20250102,DS008,111318,110886,0.99612,102,30,0,965,1,88.16,16337.27,4
20250103,DS008,170473,168751,0.9899,147,14,0,896,1,86.72,81872.11,4
20250104,DS008,175085,173666,0.9919,83,21,0,1275,1,88.37,17246.35,4
20250105,DS008,85945,84500,0.98319,127,26,0,1088,1,88.12,-9796.41,4
