RefreshRunKey,DateKey,DatasetKey,Status,FailureCategory,DurationMinutes,SLACompliantFlag,RetryCount
RR002873,20251020,DS006,Success,None,16,1,0
RR002874,20251021,DS006,Success,None,36,1,0
RR002875,20251022,DS006,Success,None,42,1,0
RR002876,20251023,DS006,Success,None,33,1,0
RR002877,20251024,DS006,Success,None,40,1,0
RR002878,20251025,DS006,Success,None,38,1,0
RR002879,20251026,DS006,Success,None,32,1,0
RR002880,20251027,DS006,Success,None,28,1,0
RR002881,20251028,DS006,Success,None,24,1,0
RR002882,20251029,DS006,Success,None,34,1,0
RR002883,20251030,DS006,Success,None,6,1,0
RR002884,20251031,DS006,Success,None,57,1,0
RR002885,20251101,DS006,Success,None,28,1,0
RR002886,20251102,DS006,Success,None,37,1,0
RR002887,20251103,DS006,Success,None,49,1,0
RR002888,20251104,DS006,Success,None,37,1,0
RR002889,20251105,DS006,Success,None,43,1,0
RR002890,20251106,DS006,Success,None,44,1,0
RR002891,20251107,DS006,Success,None,39,1,0
RR002892,20251108,DS006,Success,None,29,1,0
RR002893,20251109,DS006,Success,None,28,1,0
RR002894,20251110,DS006,Success,None,35,1,0
RR002895,20251111,DS006,Success,None,22,1,0
RR002896,20251112,DS006,Success,None,32,1,0
RR002897,20251113,DS006,Success,None,29,1,0
RR002898,20251114,DS006,Success,None,46,1,0
RR002899,20251115,DS006,Success,None,31,1,0
RR002900,20251116,DS006,Success,None,26,1,0
RR002901,20251117,DS006,Success,None,37,1,0
RR002902,20251118,DS006,Success,None,31,1,0
RR002903,20251119,DS006,Success,None,29,1,0
RR002904,20251120,DS006,Success,None,16,1,0
RR002905,20251121,DS006,Success,None,25,1,0
RR002906,20251122,DS006,Success,None,48,1,0
RR002907,20251123,DS006,Success,None,25,1,0
RR002908,20251124,DS006,Success,None,25,1,0
RR002909,20251125,DS006,Success,None,54,1,0
RR002910,20251126,DS006,Success,None,37,1,0
RR002911,20251127,DS006,Success,None,43,1,0
RR002912,20251128,DS006,Success,None,30,1,0
RR002913,20251129,DS006,Success,None,36,1,0
RR002914,20251130,DS006,Success,None,36,1,0
RR002915,20251201,DS006,Success,None,35,1,0
RR002916,20251202,DS006,Success,None,40,1,0
RR002917,20251203,DS006,Success,None,30,1,0
RR002918,20251204,DS006,Success,None,31,1,0
RR002919,20251205,DS006,Success,None,35,1,0
RR002920,20251206,DS006,Success,None,39,1,0
RR002921,20251207,DS006,Success,None,39,1,1
RR002922,20251208,DS006,Success,None,50,1,0
RR002923,20251209,DS006,Success,None,19,1,1
RR002924,20251210,DS006,Success,None,46,1,0
RR002925,20251211,DS006,Success,None,41,1,1
RR002926,20251212,DS006,Success,None,38,1,0
RR002927,20251213,DS006,Success,None,31,1,0
RR002928,20251214,DS006,Success,None,33,1,0
RR002929,20251215,DS006,Success,None,38,1,0
RR002930,20251216,DS006,Success,None,39,1,0
RR002931,20251217,DS006,Success,None,27,1,0
RR002932,20251218,DS006,Success,None,46,1,0
RR002933,20251219,DS006,Success,None,37,1,0
RR002934,20251220,DS006,Success,None,43,1,0
RR002935,20251221,DS006,Success,None,24,1,0
RR002936,20251222,DS006,Success,None,42,1,0
RR002937,20251223,DS006,Success,None,24,1,0
RR002938,20251224,DS006,Success,None,39,1,0
RR002939,20251225,DS006,Success,None,41,1,0
RR002940,20251226,DS006,Success,None,43,1,0
RR002941,20251227,DS006,Success,None,43,1,0
RR002942,20251228,DS006,Success,None,33,1,0
RR002943,20251229,DS006,Success,None,34,1,1
RR002944,20251230,DS006,Success,None,58,1,0
RR002945,20251231,DS006,Success,None,31,1,0
RR002946,20260101,DS006,Success,None,36,1,0
RR002947,20260102,DS006,Success,None,33,1,0
RR002948,20260103,DS006,Success,None,24,1,0
RR002949,20260104,DS006,Success,None,31,1,0
RR002950,20260105,DS006,Success,None,42,1,0
RR002951,20260106,DS006,Success,None,39,1,0
RR002952,20260107,DS006,Success,None,35,1,0
RR002953,20260108,DS006,Success,None,20,1,0
RR002954,20260109,DS006,Success,None,23,1,0
RR002955,20260110,DS006,Success,None,51,1,0
RR002956,20260111,DS006,Success,None,27,1,0
RR002957,20260112,DS006,Success,None,30,1,0
RR002958,20260113,DS006,Success,None,40,1,0
RR002959,20260114,DS006,Success,None,38,1,0
RR002960,20260115,DS006,Success,None,34,1,0
RR002961,20260116,DS006,Success,None,47,1,0
RR002962,20260117,DS006,Success,None,23,1,0
RR002963,20260118,DS006,Success,None,33,1,0
RR002964,20260119,DS006,Success,None,42,1,0
RR002965,20260120,DS006,Success,None,28,1,0
RR002966,20260121,DS006,Success,None,42,1,0
RR002967,20260122,DS006,Success,None,52,1,0
RR002968,20260123,DS006,Success,None,17,1,0
RR002969,20260124,DS006,Success,None,29,1,0
RR002970,20260125,DS006,Success,None,32,1,0
RR002971,20260126,DS006,Success,None,39,1,0
RR002972,20260127,DS006,Success,None,27,1,0
RR002973,20260128,DS006,Success,None,49,1,0
RR002974,20260129,DS006,Success,None,44,1,0
RR002975,20260130,DS006,Success,None,40,1,0
RR002976,20260131,DS006,Success,None,28,1,0
RR002977,20260201,DS006,Success,None,30,1,0
RR002978,20260202,DS006,Success,None,25,1,1
RR002979,20260203,DS006,Success,None,29,1,0
RR002980,20260204,DS006,Success,None,30,1,0
RR002981,20260205,DS006,Success,None,53,1,0
RR002982,20260206,DS006,Success,None,33,1,0
RR002983,20260207,DS006,Success,None,28,1,0
RR002984,20260208,DS006,Success,None,32,1,0
RR002985,20260209,DS006,Success,None,33,1,0
RR002986,20260210,DS006,Success,None,40,1,0
RR002987,20260211,DS006,Success,None,40,1,0
RR002988,20260212,DS006,Success,None,30,1,1
RR002989,20260213,DS006,Success,None,29,1,1
RR002990,20260214,DS006,Success,None,15,1,0
RR002991,20260215,DS006,Success,None,30,1,0
RR002992,20260216,DS006,Success,None,32,1,1
RR002993,20260217,DS006,Success,None,24,1,0
RR002994,20260218,DS006,Success,None,22,1,1
RR002995,20260219,DS006,Success,None,25,1,0
RR002996,20260220,DS006,Success,None,29,1,0
RR002997,20260221,DS006,Success,None,32,1,0
RR002998,20260222,DS006,Success,None,44,1,0
RR002999,20260223,DS006,Success,None,12,1,0
RR003000,20260224,DS006,Success,None,33,1,0
RR003001,20260225,DS006,Success,None,21,1,0
RR003002,20260226,DS006,Success,None,30,1,0
RR003003,20260227,DS006,Success,None,36,1,0
RR003004,20260228,DS006,Success,None,43,1,0
RR003005,20260301,DS006,Success,None,44,1,0
RR003006,20260302,DS006,Success,None,33,1,0
RR003007,20260303,DS006,Success,None,42,1,0
RR003008,20260304,DS006,Success,None,46,1,0
RR003009,20260305,DS006,Success,None,29,1,0
RR003010,20260306,DS006,Success,None,51,1,0
RR003011,20260307,DS006,Success,None,17,1,0
RR003012,20260308,DS006,Success,None,17,1,0
RR003013,20260309,DS006,Success,None,29,1,0
RR003014,20260310,DS006,Success,None,29,1,0
RR003015,20260311,DS006,Success,None,41,1,0
RR003016,20260312,DS006,Success,None,24,1,0
RR003017,20260313,DS006,Success,None,38,1,0
RR003018,20260314,DS006,Failed,Source unavailable,38,0,0
RR003019,20260315,DS006,Success,None,15,1,0
RR003020,20260316,DS006,Success,None,32,1,0
RR003021,20260317,DS006,Success,None,37,1,0
RR003022,20260318,DS006,Success,None,33,1,0
RR003023,20260319,DS006,Success,None,41,1,0
RR003024,20260320,DS006,Success,None,22,1,0
RR003025,20260321,DS006,Success,None,43,1,1
RR003026,20260322,DS006,Success,None,31,1,1
RR003027,20260323,DS006,Success,None,19,1,0
RR003028,20260324,DS006,Success,None,39,1,0
RR003029,20260325,DS006,Success,None,38,1,0
RR003030,20260326,DS006,Success,None,37,1,0
RR003031,20260327,DS006,Failed,Gateway timeout,30,0,2
RR003032,20260328,DS006,Success,None,40,1,0
RR003033,20260329,DS006,Success,None,26,1,0
RR003034,20260330,DS006,Success,None,33,1,1
RR003035,20260331,DS006,Success,None,36,1,0
RR003036,20260401,DS006,Success,None,37,1,0
RR003037,20260402,DS006,Success,None,32,1,0
RR003038,20260403,DS006,Success,None,34,1,0
RR003039,20260404,DS006,Success,None,42,1,0
RR003040,20260405,DS006,Success,None,40,1,0
RR003041,20260406,DS006,Success,None,45,1,0
RR003042,20260407,DS006,Success,None,33,1,1
RR003043,20260408,DS006,Success,None,20,1,0
RR003044,20260409,DS006,Success,None,18,1,0
RR003045,20260410,DS006,Success,None,27,1,0
RR003046,20260411,DS006,Success,None,32,1,0
RR003047,20260412,DS006,Success,None,27,1,0
RR003048,20260413,DS006,Success,None,35,1,0
RR003049,20260414,DS006,Success,None,28,1,0
RR003050,20260415,DS006,Success,None,36,1,0
RR003051,20260416,DS006,Success,None,28,1,0
RR003052,20260417,DS006,Success,None,37,1,0
RR003053,20260418,DS006,Success,None,38,1,0
RR003054,20260419,DS006,Success,None,41,1,0
RR003055,20260420,DS006,Success,None,39,1,0
RR003056,20260421,DS006,Success,None,34,1,0
RR003057,20260422,DS006,Success,None,16,1,0
RR003058,20260423,DS006,Success,None,28,1,0
RR003059,20260424,DS006,Success,None,29,1,0
RR003060,20260425,DS006,Success,None,31,1,0
RR003061,20260426,DS006,Success,None,54,1,0
RR003062,20260427,DS006,Success,None,41,1,0
RR003063,20260428,DS006,Success,None,32,1,0
RR003064,20260429,DS006,Success,None,28,1,0
RR003065,20260430,DS006,Success,None,35,1,0
RR003066,20260501,DS006,Success,None,39,1,0
RR003067,20260502,DS006,Success,None,28,1,1
RR003068,20260503,DS006,Success,None,29,1,1
RR003069,20260504,DS006,Success,None,44,1,0
RR003070,20260505,DS006,Success,None,29,1,0
RR003071,20260506,DS006,Success,None,33,1,0
RR003072,20260507,DS006,Success,None,46,1,0
RR003073,20260508,DS006,Success,None,30,1,0
RR003074,20260509,DS006,Success,None,20,1,0
RR003075,20260510,DS006,Success,None,45,1,0
RR003076,20260511,DS006,Success,None,35,1,0
RR003077,20260512,DS006,Success,None,23,1,0
RR003078,20260513,DS006,Success,None,47,1,0
RR003079,20260514,DS006,Success,None,26,1,0
RR003080,20260515,DS006,Success,None,33,1,1
RR003081,20260516,DS006,Success,None,24,1,0
RR003082,20260517,DS006,Success,None,16,1,0
RR003083,20260518,DS006,Success,None,25,1,0
RR003084,20260519,DS006,Success,None,28,1,0
RR003085,20260520,DS006,Success,None,28,1,0
RR003086,20260521,DS006,Success,None,38,1,0
RR003087,20260522,DS006,Success,None,33,1,0
RR003088,20260523,DS006,Success,None,36,1,0
RR003089,20260524,DS006,Success,None,20,1,0
RR003090,20260525,DS006,Success,None,37,1,0
RR003091,20260526,DS006,Success,None,29,1,0
RR003092,20260527,DS006,Success,None,34,1,0
RR003093,20260528,DS006,Success,None,25,1,0
RR003094,20260529,DS006,Success,None,36,1,0
RR003095,20260530,DS006,Success,None,41,1,0
RR003096,20260531,DS006,Success,None,28,1,0
RR003097,20250101,DS007,Success,None,15,1,0
RR003098,20250102,DS007,Success,None,19,1,0
RR003099,20250103,DS007,Success,None,23,1,0
RR003100,20250104,DS007,Success,None,31,1,0
RR003101,20250105,DS007,Success,None,20,1,1
RR003102,20250106,DS007,Failed,Capacity throttling,29,0,3
RR003103,20250107,DS007,Success,None,25,1,1
RR003104,20250108,DS007,Success,None,19,1,0
RR003105,20250109,DS007,Success,None,14,1,0
RR003106,20250110,DS007,Success,None,4,1,0
RR003107,20250111,DS007,Success,None,11,1,0
RR003108,20250112,DS007,Success,None,43,1,0
RR003109,20250113,DS007,Success,None,18,1,0
RR003110,20250114,DS007,Success,None,20,1,0
RR003111,20250115,DS007,Success,None,12,1,0
RR003112,20250116,DS007,Success,None,26,1,0
RR003113,20250117,DS007,Success,None,4,1,0
RR003114,20250118,DS007,Success,None,35,1,0
RR003115,20250119,DS007,Success,None,8,1,0
RR003116,20250120,DS007,Success,None,18,1,0
RR003117,20250121,DS007,Success,None,19,1,0
RR003118,20250122,DS007,Success,None,7,1,1
RR003119,20250123,DS007,Success,None,23,1,0
RR003120,20250124,DS007,Success,None,17,1,0
RR003121,20250125,DS007,Success,None,43,1,0
RR003122,20250126,DS007,Success,None,30,1,0
RR003123,20250127,DS007,Failed,Source unavailable,7,0,2
RR003124,20250128,DS007,Success,None,29,1,0
RR003125,20250129,DS007,Success,None,20,1,0
RR003126,20250130,DS007,Success,None,32,1,0
RR003127,20250131,DS007,Success,None,19,1,0
RR003128,20250201,DS007,Success,None,25,1,0
RR003129,20250202,DS007,Success,None,32,1,0
RR003130,20250203,DS007,Success,None,23,1,0
RR003131,20250204,DS007,Success,None,19,1,0
RR003132,20250205,DS007,Success,None,33,1,0
RR003133,20250206,DS007,Success,None,20,1,0
RR003134,20250207,DS007,Success,None,31,1,1
RR003135,20250208,DS007,Success,None,24,1,0
RR003136,20250209,DS007,Success,None,18,1,0
RR003137,20250210,DS007,Success,None,33,1,0
RR003138,20250211,DS007,Success,None,18,1,0
RR003139,20250212,DS007,Success,None,25,1,0
RR003140,20250213,DS007,Success,None,22,1,0
RR003141,20250214,DS007,Success,None,13,1,0
RR003142,20250215,DS007,Success,None,20,1,0
RR003143,20250216,DS007,Success,None,28,1,0
RR003144,20250217,DS007,Success,None,21,1,0
RR003145,20250218,DS007,Success,None,8,1,0
RR003146,20250219,DS007,Success,None,34,1,0
RR003147,20250220,DS007,Success,None,22,1,1
RR003148,20250221,DS007,Success,None,25,1,0
RR003149,20250222,DS007,Success,None,22,1,0
RR003150,20250223,DS007,Success,None,14,1,0
RR003151,20250224,DS007,Success,None,28,1,0
RR003152,20250225,DS007,Success,None,33,1,0
RR003153,20250226,DS007,Success,None,18,1,0
RR003154,20250227,DS007,Success,None,15,1,1
RR003155,20250228,DS007,Success,None,27,1,1
RR003156,20250301,DS007,Success,None,28,1,0
RR003157,20250302,DS007,Success,None,14,1,0
RR003158,20250303,DS007,Success,None,24,1,0
RR003159,20250304,DS007,Success,None,29,1,0
RR003160,20250305,DS007,Success,None,5,1,0
RR003161,20250306,DS007,Success,None,8,1,1
RR003162,20250307,DS007,Success,None,27,1,0
RR003163,20250308,DS007,Success,None,18,1,0
RR003164,20250309,DS007,Success,None,14,1,0
RR003165,20250310,DS007,Success,None,31,1,0
RR003166,20250311,DS007,Success,None,29,1,0
RR003167,20250312,DS007,Success,None,12,1,0
RR003168,20250313,DS007,Success,None,23,1,0
RR003169,20250314,DS007,Success,None,25,1,0
RR003170,20250315,DS007,Success,None,29,1,0
RR003171,20250316,DS007,Success,None,20,1,0
RR003172,20250317,DS007,Success,None,7,1,0
RR003173,20250318,DS007,Success,None,34,1,0
RR003174,20250319,DS007,Success,None,23,1,0
RR003175,20250320,DS007,Success,None,4,1,0
RR003176,20250321,DS007,Success,None,22,1,0
RR003177,20250322,DS007,Success,None,29,1,0
RR003178,20250323,DS007,Success,None,21,1,0
RR003179,20250324,DS007,Success,None,26,1,0
RR003180,20250325,DS007,Success,None,38,1,0
RR003181,20250326,DS007,Success,None,20,1,0
RR003182,20250327,DS007,Success,None,4,1,0
RR003183,20250328,DS007,Success,None,23,1,0
RR003184,20250329,DS007,Success,None,6,1,1
RR003185,20250330,DS007,Success,None,9,1,0
RR003186,20250331,DS007,Success,None,14,1,0
RR003187,20250401,DS007,Success,None,23,1,0
RR003188,20250402,DS007,Success,None,11,1,0
RR003189,20250403,DS007,Success,None,29,1,0
RR003190,20250404,DS007,Success,None,18,1,0
RR003191,20250405,DS007,Success,None,21,1,0
RR003192,20250406,DS007,Success,None,15,1,0
RR003193,20250407,DS007,Success,None,26,1,0
RR003194,20250408,DS007,Success,None,16,1,0
RR003195,20250409,DS007,Success,None,4,1,0
RR003196,20250410,DS007,Success,None,23,1,0
RR003197,20250411,DS007,Success,None,11,1,0
RR003198,20250412,DS007,Success,None,27,1,0
RR003199,20250413,DS007,Success,None,20,1,0
RR003200,20250414,DS007,Success,None,16,1,0
RR003201,20250415,DS007,Success,None,12,1,0
RR003202,20250416,DS007,Success,None,13,1,0
RR003203,20250417,DS007,Success,None,4,1,0
RR003204,20250418,DS007,Success,None,20,1,0
RR003205,20250419,DS007,Success,None,21,1,0
RR003206,20250420,DS007,Success,None,30,1,0
RR003207,20250421,DS007,Success,None,21,1,0
RR003208,20250422,DS007,Success,None,15,1,0
RR003209,20250423,DS007,Success,None,7,1,0
RR003210,20250424,DS007,Failed,Capacity throttling,24,0,1
RR003211,20250425,DS007,Success,None,37,1,0
RR003212,20250426,DS007,Success,None,19,1,0
RR003213,20250427,DS007,Success,None,17,1,0
RR003214,20250428,DS007,Success,None,32,1,0
RR003215,20250429,DS007,Success,None,19,1,0
RR003216,20250430,DS007,Success,None,28,1,0
RR003217,20250501,DS007,Success,None,36,1,0
RR003218,20250502,DS007,Success,None,23,1,0
RR003219,20250503,DS007,Success,None,19,1,0
RR003220,20250504,DS007,Success,None,29,1,1
RR003221,20250505,DS007,Success,None,16,1,0
RR003222,20250506,DS007,Success,None,19,1,1
RR003223,20250507,DS007,Success,None,31,1,0
RR003224,20250508,DS007,Success,None,16,1,0
RR003225,20250509,DS007,Success,None,6,1,0
RR003226,20250510,DS007,Success,None,35,1,0
RR003227,20250511,DS007,Success,None,30,1,0
RR003228,20250512,DS007,Success,None,29,1,0
RR003229,20250513,DS007,Success,None,22,1,0
RR003230,20250514,DS007,Success,None,29,1,0
RR003231,20250515,DS007,Success,None,16,1,0
RR003232,20250516,DS007,Success,None,32,1,0
RR003233,20250517,DS007,Success,None,11,1,0
RR003234,20250518,DS007,Failed,Gateway timeout,7,0,0
RR003235,20250519,DS007,Success,None,42,1,0
RR003236,20250520,DS007,Success,None,46,1,1
RR003237,20250521,DS007,Success,None,29,1,0
RR003238,20250522,DS007,Success,None,21,1,0
RR003239,20250523,DS007,Success,None,30,1,0
RR003240,20250524,DS007,Success,None,23,1,0
RR003241,20250525,DS007,Success,None,12,1,0
RR003242,20250526,DS007,Success,None,17,1,0
RR003243,20250527,DS007,Success,None,20,1,0
RR003244,20250528,DS007,Success,None,24,1,0
RR003245,20250529,DS007,Success,None,30,1,0
RR003246,20250530,DS007,Success,None,27,1,0
RR003247,20250531,DS007,Success,None,15,1,0
RR003248,20250601,DS007,Success,None,18,1,0
RR003249,20250602,DS007,Success,None,19,1,0
RR003250,20250603,DS007,Success,None,31,1,0
RR003251,20250604,DS007,Success,None,14,1,1
RR003252,20250605,DS007,Success,None,34,1,0
RR003253,20250606,DS007,Success,None,19,1,0
RR003254,20250607,DS007,Success,None,14,1,0
RR003255,20250608,DS007,Success,None,39,1,0
RR003256,20250609,DS007,Success,None,10,1,0
RR003257,20250610,DS007,Success,None,18,1,0
RR003258,20250611,DS007,Success,None,13,1,0
RR003259,20250612,DS007,Success,None,28,1,0
RR003260,20250613,DS007,Success,None,21,1,0
RR003261,20250614,DS007,Success,None,30,1,0
RR003262,20250615,DS007,Success,None,18,1,0
RR003263,20250616,DS007,Failed,Source unavailable,4,0,3
RR003264,20250617,DS007,Success,None,17,1,0
RR003265,20250618,DS007,Success,None,26,1,0
RR003266,20250619,DS007,Success,None,29,1,0
RR003267,20250620,DS007,Success,None,35,1,0
RR003268,20250621,DS007,Success,None,21,1,1
RR003269,20250622,DS007,Success,None,9,1,0
RR003270,20250623,DS007,Success,None,11,1,0
RR003271,20250624,DS007,Failed,Schema drift,19,0,0
RR003272,20250625,DS007,Success,None,19,1,0
RR003273,20250626,DS007,Success,None,18,1,0
RR003274,20250627,DS007,Success,None,18,1,0
RR003275,20250628,DS007,Success,None,31,1,0
RR003276,20250629,DS007,Success,None,31,1,0
RR003277,20250630,DS007,Success,None,29,1,0
RR003278,20250701,DS007,Success,None,27,1,0
RR003279,20250702,DS007,Failed,Schema drift,23,0,0
RR003280,20250703,DS007,Success,None,26,1,0
RR003281,20250704,DS007,Success,None,17,1,0
RR003282,20250705,DS007,Success,None,27,1,0
RR003283,20250706,DS007,Success,None,22,1,0
RR003284,20250707,DS007,Success,None,29,1,0
RR003285,20250708,DS007,Success,None,20,1,0
RR003286,20250709,DS007,Success,None,7,1,0
RR003287,20250710,DS007,Success,None,20,1,0
RR003288,20250711,DS007,Success,None,25,1,0
RR003289,20250712,DS007,Success,None,19,1,0
RR003290,20250713,DS007,Success,None,28,1,0
RR003291,20250714,DS007,Success,None,34,1,0
RR003292,20250715,DS007,Success,None,19,1,0
RR003293,20250716,DS007,Success,None,31,1,0
RR003294,20250717,DS007,Success,None,21,1,0
RR003295,20250718,DS007,Success,None,37,1,0
RR003296,20250719,DS007,Success,None,27,1,0
RR003297,20250720,DS007,Success,None,8,1,0
RR003298,20250721,DS007,Success,None,24,1,0
RR003299,20250722,DS007,Success,None,29,1,0
RR003300,20250723,DS007,Success,None,14,1,0
RR003301,20250724,DS007,Success,None,18,1,0
RR003302,20250725,DS007,Success,None,4,1,0
RR003303,20250726,DS007,Success,None,4,1,0
RR003304,20250727,DS007,Success,None,56,1,0
RR003305,20250728,DS007,Success,None,21,1,1
RR003306,20250729,DS007,Success,None,4,1,0
RR003307,20250730,DS007,Success,None,20,1,0
RR003308,20250731,DS007,Success,None,27,1,0
RR003309,20250801,DS007,Success,None,24,1,1
RR003310,20250802,DS007,Success,None,17,1,0
RR003311,20250803,DS007,Success,None,18,1,0
RR003312,20250804,DS007,Success,None,34,1,0
RR003313,20250805,DS007,Success,None,9,1,0
RR003314,20250806,DS007,Success,None,32,1,0
RR003315,20250807,DS007,Success,None,21,1,0
RR003316,20250808,DS007,Success,None,10,1,0
RR003317,20250809,DS007,Success,None,31,1,0
RR003318,20250810,DS007,Success,None,19,1,0
RR003319,20250811,DS007,Success,None,25,1,0
RR003320,20250812,DS007,Success,None,25,1,0
RR003321,20250813,DS007,Success,None,28,1,0
RR003322,20250814,DS007,Success,None,27,1,0
RR003323,20250815,DS007,Success,None,20,1,0
RR003324,20250816,DS007,Success,None,17,1,0
RR003325,20250817,DS007,Success,None,20,1,0
RR003326,20250818,DS007,Success,None,17,1,1
RR003327,20250819,DS007,Success,None,19,1,0
RR003328,20250820,DS007,Success,None,25,1,0
RR003329,20250821,DS007,Success,None,12,1,0
RR003330,20250822,DS007,Success,None,8,1,0
RR003331,20250823,DS007,Success,None,21,1,1
RR003332,20250824,DS007,Success,None,41,1,0
RR003333,20250825,DS007,Success,None,19,1,0
RR003334,20250826,DS007,Success,None,26,1,0
RR003335,20250827,DS007,Success,None,8,1,0
RR003336,20250828,DS007,Success,None,22,1,0
RR003337,20250829,DS007,Success,None,29,1,0
RR003338,20250830,DS007,Success,None,24,1,0
RR003339,20250831,DS007,Success,None,20,1,0
RR003340,20250901,DS007,Success,None,34,1,0
RR003341,20250902,DS007,Success,None,30,1,0
RR003342,20250903,DS007,Success,None,19,1,0
RR003343,20250904,DS007,Success,None,35,1,0
RR003344,20250905,DS007,Success,None,38,1,1
RR003345,20250906,DS007,Success,None,23,1,0
RR003346,20250907,DS007,Success,None,32,1,0
RR003347,20250908,DS007,Success,None,4,1,0
RR003348,20250909,DS007,Success,None,25,1,0
RR003349,20250910,DS007,Success,None,29,1,0
RR003350,20250911,DS007,Success,None,20,1,0
RR003351,20250912,DS007,Success,None,15,1,0
RR003352,20250913,DS007,Success,None,13,1,1
RR003353,20250914,DS007,Success,None,19,1,0
RR003354,20250915,DS007,Success,None,36,1,0
RR003355,20250916,DS007,Success,None,12,1,0
RR003356,20250917,DS007,Success,None,24,1,0
RR003357,20250918,DS007,Success,None,27,1,1
RR003358,20250919,DS007,Success,None,23,1,0
RR003359,20250920,DS007,Success,None,7,1,0
RR003360,20250921,DS007,Success,None,22,1,0
RR003361,20250922,DS007,Success,None,30,1,0
RR003362,20250923,DS007,Success,None,17,1,0
RR003363,20250924,DS007,Success,None,43,1,0
RR003364,20250925,DS007,Success,None,18,1,0
RR003365,20250926,DS007,Success,None,4,1,0
RR003366,20250927,DS007,Success,None,19,1,0
RR003367,20250928,DS007,Success,None,16,1,0
RR003368,20250929,DS007,Success,None,17,1,0
RR003369,20250930,DS007,Success,None,31,1,0
RR003370,20251001,DS007,Success,None,35,1,1
RR003371,20251002,DS007,Success,None,17,1,0
RR003372,20251003,DS007,Success,None,12,1,0
RR003373,20251004,DS007,Success,None,12,1,0
RR003374,20251005,DS007,Success,None,15,1,0
RR003375,20251006,DS007,Success,None,24,1,0
RR003376,20251007,DS007,Success,None,8,1,0
RR003377,20251008,DS007,Success,None,12,1,0
RR003378,20251009,DS007,Success,None,27,1,0
RR003379,20251010,DS007,Success,None,24,1,0
RR003380,20251011,DS007,Success,None,20,1,1
RR003381,20251012,DS007,Success,None,25,1,0
RR003382,20251013,DS007,Success,None,23,1,0
RR003383,20251014,DS007,Success,None,32,1,0
RR003384,20251015,DS007,Success,None,33,1,0
RR003385,20251016,DS007,Success,None,23,1,0
RR003386,20251017,DS007,Success,None,28,1,0
RR003387,20251018,DS007,Success,None,25,1,0
RR003388,20251019,DS007,Success,None,19,1,0
RR003389,20251020,DS007,Success,None,23,1,0
RR003390,20251021,DS007,Success,None,20,1,0
RR003391,20251022,DS007,Success,None,23,1,0
RR003392,20251023,DS007,Success,None,19,1,0
RR003393,20251024,DS007,Success,None,29,1,0
RR003394,20251025,DS007,Success,None,34,1,0
RR003395,20251026,DS007,Success,None,25,1,0
RR003396,20251027,DS007,Success,None,29,1,0
RR003397,20251028,DS007,Success,None,38,1,0
RR003398,20251029,DS007,Success,None,25,1,0
RR003399,20251030,DS007,Success,None,19,1,0
RR003400,20251031,DS007,Success,None,30,1,0
RR003401,20251101,DS007,Success,None,27,1,0
RR003402,20251102,DS007,Success,None,24,1,0
RR003403,20251103,DS007,Success,None,25,1,0
RR003404,20251104,DS007,Success,None,14,1,0
RR003405,20251105,DS007,Success,None,22,1,0
RR003406,20251106,DS007,Success,None,8,1,0
RR003407,20251107,DS007,Success,None,31,1,0
RR003408,20251108,DS007,Success,None,7,1,0
RR003409,20251109,DS007,Success,None,9,1,0
RR003410,20251110,DS007,Success,None,34,1,0
RR003411,20251111,DS007,Success,None,27,1,0
RR003412,20251112,DS007,Success,None,20,1,0
RR003413,20251113,DS007,Success,None,21,1,0
RR003414,20251114,DS007,Success,None,36,1,0
RR003415,20251115,DS007,Success,None,33,1,0
RR003416,20251116,DS007,Success,None,23,1,0
RR003417,20251117,DS007,Success,None,37,1,0
RR003418,20251118,DS007,Success,None,19,1,0
RR003419,20251119,DS007,Success,None,20,1,0
RR003420,20251120,DS007,Success,None,31,1,0
RR003421,20251121,DS007,Success,None,8,1,0
RR003422,20251122,DS007,Success,None,29,1,0
RR003423,20251123,DS007,Success,None,21,1,0
RR003424,20251124,DS007,Success,None,30,1,0
RR003425,20251125,DS007,Success,None,35,1,0
RR003426,20251126,DS007,Success,None,15,1,0
RR003427,20251127,DS007,Success,None,44,1,0
RR003428,20251128,DS007,Success,None,43,1,0
RR003429,20251129,DS007,Success,None,20,1,0
RR003430,20251130,DS007,Success,None,24,1,0
RR003431,20251201,DS007,Success,None,4,1,0
RR003432,20251202,DS007,Success,None,12,1,0
RR003433,20251203,DS007,Success,None,34,1,0
RR003434,20251204,DS007,Success,None,25,1,0
RR003435,20251205,DS007,Success,None,36,1,0
RR003436,20251206,DS007,Success,None,29,1,0
RR003437,20251207,DS007,Success,None,9,1,0
RR003438,20251208,DS007,Success,None,33,1,0
RR003439,20251209,DS007,Success,None,16,1,0
RR003440,20251210,DS007,Success,None,24,1,0
RR003441,20251211,DS007,Success,None,32,1,0
RR003442,20251212,DS007,Success,None,45,1,0
RR003443,20251213,DS007,Success,None,23,1,0
RR003444,20251214,DS007,Success,None,22,1,0
RR003445,20251215,DS007,Success,None,6,1,0
RR003446,20251216,DS007,Success,None,17,1,0
RR003447,20251217,DS007,Success,None,4,1,0
RR003448,20251218,DS007,Success,None,20,1,0
RR003449,20251219,DS007,Success,None,21,1,0
RR003450,20251220,DS007,Success,None,15,1,0
